SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1567785836,1548.4,20190906 11:03:55,11:03:55,,2,B1_R2,6,1567785828,0.00708783,16.59229517,376.706,266.2147873,26.95809007,38.14692031,0.289727845,2.276888217,0.270694113,0.170789616,297.3828946,34.96015429,34.10002581,5.372893587,49.88088438,2.828770711,5.671051638,2.544122876,-312.5732967,119.3585058,12.19339148,116.3614952,-0.041911571,0.04704941,3.503408301,34,7,1,0,52043.36503,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3614-20190906-11_04_06,873.1156923,1226.53,0.288141593,0.5,1517.389526,16.59229517,218.6115174,1,0.011240534,3.09276577,-,0,1226.53,0.288141593,0.755666448,0.837735787,0.899918245,1800.005484,1517.389526,0.842991613,0.195983226,6,0.5,0: Broadleaf,1567785828,376.706,399.8203226,27.93449355,19.66685806,500.0100645,101.0644516,0.199983548,35.07238387,34.10002581,999.9,0,0,10000.72613,0,0.00191117,1800.005484,0.900001774,0.099998484,0,874.2621935,4.99961,15589.15161,14834.69032,49.304,50.179,49.9756129,49.25,50.756,1615.509355,179.4974194,0,138.3999999,873.1156923,-105.8864273,-1879.555556,15568.90769,15,1567783871,10:31:11,3,4.366,0.258,394,22,0.33,0.22,-23.08600488,-0.63674007,0.067665948,1,878.6961765,-109.9673885,10.81269441,0,8.289876341,-0.410430732,0.046998763,0,1,3,1/3,1.88766,1.89342,1.89131,1.89125,1.88818,1.89102,1.8841,1.89091,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.366,0.258,2,467.517,1209.37,33.9154,33.4529,30.0006,33.3329,33.2355,30.1711,37.5378,53.7,-999.9,400,19.7938,100.81,99.8234
12,1567785948,1660.4,20190906 11:05:47,11:05:47,,3,B1_R2,6,1567785940,0.006685698,17.13046667,376.2869355,258.343097,26.16098083,38.10450296,0.27617367,2.276354891,0.258818179,0.163229713,297.3809734,35.33896872,34.11882258,5.378525468,49.90564584,2.869224342,5.749298088,2.509301126,-294.8392644,147.4352671,15.08479297,165.0617691,-0.041897057,0.047033116,3.50245023,0,0,1,0,51984.26416,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3615-20190906-11_05_58,1362.923846,1806.13,0.245389952,0.5,1517.378517,17.13046667,186.1747207,1,0.011595288,1.779368041,-,0,1806.13,0.245389952,0.64020598,0.442556277,0.762417128,1799.992258,1517.378517,0.842991691,0.195983382,6,0.5,0: Broadleaf,1567785940,376.2869355,399.8639677,28.33396452,20.53792258,499.9664194,101.0644839,0.200001742,35.32019032,34.11882258,999.9,0,0,9997.259677,0,0.00191117,1799.992258,0.899998774,0.100001135,0,1366.337742,4.99961,24619.49355,14834.56774,49.512,50.62693548,50.187,49.514,51.006,1615.491613,179.5006452,0,111.6000001,1362.923846,-277.0516241,-4989.630773,24557.11923,15,1567783871,10:31:11,3,4.366,0.258,394,22,0.33,0.22,-23.43015366,-3.221360279,0.32401827,0,1377.374412,-286.9665156,28.13345791,0,7.823093659,-0.496902857,0.056698038,0,0,3,0/3,1.88766,1.89345,1.89133,1.89131,1.88826,1.89102,1.88411,1.89093,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.366,0.258,2,509.517,1207.39,34.1147,33.5861,30.0005,33.4412,33.3423,30.1798,34.3176,53.1042,-999.9,400,20.6407,100.786,99.803
13,1567786092,1804.4,20190906 11:08:11,11:08:11,,1,B1_R2,3,1567786084,0.005264655,13.66232065,381.066129,243.4451476,24.65150408,38.5871451,0.184802734,2.276797578,0.176855513,0.111220241,297.3802709,36.00619295,35.49367097,5.804632409,50.22135074,2.920143097,5.814545116,2.884489312,-232.1712697,3.796041027,0.391310738,69.39635299,-0.041909104,0.04704664,3.503245469,6,1,1,0,51964.07739,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3616-20190906-11_08_22,1532.528846,1798.14,0.14771439,0.5,1517.374733,13.66232065,112.0690418,1,0.009309694,1.791718109,-,0,1798.14,0.14771439,0.641797645,0.267354718,0.764312631,1799.987742,1517.374733,0.842991704,0.195983408,6,0.5,0: Broadleaf,1567786084,381.066129,399.8678065,28.83778065,22.70255161,500.0139677,101.061,0.200020484,35.52459677,35.49367097,999.9,0,0,10000.47903,0,0.00191117,1799.987742,0.899998806,0.100001197,0,1536.206129,4.99961,27979.23871,14834.52581,49.754,50.887,50.435,49.812,51.25,1615.486774,179.5009677,0,143.4000001,1532.528846,-396.7504268,-7241.870076,27912.59615,15,1567783871,10:31:11,3,4.366,0.258,394,22,0.33,0.22,-18.75408537,-1.148437631,0.115584733,0,1553.810882,-417.1803043,41.068374,0,6.159207073,-0.433216725,0.048656769,0,0,3,0/3,1.88767,1.89346,1.89133,1.89131,1.88827,1.89102,1.88414,1.8909,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.366,0.258,2,500.044,1213.07,34.3105,33.728,30.0008,33.5778,33.4841,30.2085,30.5953,58.4856,-999.9,400,22.7556,100.775,99.7853
14,1567786298,2010.4,20190906 11:11:37,11:11:37,,2,B1_R2,3,1567786290,0.007992397,16.7984806,376.1130968,260.6545212,26.39404986,38.08546187,0.283877102,2.277121961,0.265580053,0.167533077,297.3782922,35.87857494,35.8248871,5.911565133,49.45231521,2.998281873,6.062975738,2.91328326,-352.4647135,56.49489642,5.853850422,7.26232548,-0.041917933,0.047056552,3.50382823,25,5,1,0,51846.77253,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3617-20190906-11_11_48,1012.456154,1407.38,0.28060925,0.5,1517.365886,16.7984806,212.8934516,1,0.011376593,2.566840512,-,0,1407.38,0.28060925,0.719639833,0.65523768,0.857014386,1799.977419,1517.365886,0.842991623,0.195983246,6,0.5,0: Broadleaf,1567786290,376.1130968,399.8773871,29.60954194,20.30309355,500.024,101.0606452,0.20001871,36.28507742,35.8248871,999.9,0,0,10002.62097,0,0.00191117,1799.977419,0.900001742,0.099998303,0,1012.897419,4.99961,18258.43548,14834.46452,50.282,51.528,50.96545161,50.48170968,51.774,1615.482903,179.4951613,0,205.2,1012.456154,-78.77606844,-1409.784616,18250.09231,15,1567783871,10:31:11,3,4.366,0.258,394,22,0.33,0.22,-23.78218293,0.536475261,0.061903422,1,1016.506765,-80.81217979,7.926240382,0,9.332000732,-0.521807038,0.053670667,0,1,3,1/3,1.88766,1.89342,1.89133,1.89133,1.88825,1.89102,1.88412,1.89095,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.366,0.258,2,477.454,1202.76,34.8676,33.9826,30.0005,33.7916,33.6847,30.216,37.8534,57.0212,-999.9,400,20.6566,100.749,99.7567
15,1567786407,2119.4,20190906 11:13:26,11:13:26,,3,B1_R2,3,1567786399,0.006037303,14.12842309,380.1076129,248.8509972,25.19704,38.48723467,0.203652513,2.27684248,0.194046852,0.12210455,297.3770899,36.78511605,36.25463548,6.052856805,49.46973156,3.044111045,6.153482037,3.008745759,-266.245074,36.92016708,3.839052643,71.8912357,-0.041910326,0.047048012,3.503326135,2,0,1,0,51792.3292,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3618-20190906-11_13_37,1495.161923,1742.34,0.141865581,0.5,1517.359644,14.12842309,107.630554,1,0.009616967,1.881125383,-,0,1742.34,0.141865581,0.652913405,0.263606436,0.777550317,1799.97,1517.359644,0.84299163,0.19598326,6,0.5,0: Broadleaf,1567786399,380.1076129,399.8146129,30.06424839,23.0376129,500.0227742,101.0535161,0.200006194,36.5554129,36.25463548,999.9,0,0,10001.51129,0,0.00191117,1799.97,0.900001323,0.0999986,0,1498.213548,4.99961,27615.26129,14834.37742,50.00180645,51.23167742,50.655,50.12280645,51.62280645,1615.475806,179.4948387,0,108.2,1495.161923,-511.1654704,-9433.107699,27558.96923,15,1567783871,10:31:11,3,4.366,0.258,394,22,0.33,0.22,-19.65461951,-1.17208223,0.117933835,0,1521.658824,-526.4218205,51.59687398,0,7.049661707,-0.38493993,0.044341314,0,0,3,0/3,1.88767,1.89346,1.89133,1.89133,1.88827,1.89102,1.88416,1.89097,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.366,0.258,2,505.297,1203.8,35.2172,34.138,30.0011,33.9365,33.8377,30.2552,30.245,57.777,-999.9,400,23.238,100.728,99.7336
16,1567786534,2246.9,20190906 11:15:34,11:15:34,,1,B1_R2,2,1567786526,0.006297526,13.51516269,380.7274194,268.3411818,27.16940364,38.54845113,0.232213814,2.276648425,0.219812047,0.138441558,297.3770722,36.85462107,35.75481935,5.888802233,50.22946566,3.11705293,6.205626298,2.771749303,-277.7208933,117.1885064,12.16621436,149.0108997,-0.041905044,0.047042083,3.502977524,2,0,1,0,51760.20365,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3619-20190906-11_15_44,1542.848462,1820.91,0.152704713,0.5,1517.359879,13.51516269,115.8540022,1,0.009212802,1.756808409,-,0,1820.91,0.152704713,0.637261698,0.273615704,0.758910802,1799.970323,1517.359879,0.842991609,0.195983218,6,0.5,0: Broadleaf,1567786526,380.7274194,399.8235806,30.78586774,23.46118065,499.979129,101.0494839,0.199990613,36.7096,35.75481935,999.9,0,0,10000.65,0,0.00191117,1799.970323,0.900001355,0.099998655,0,1546.891613,4.99961,28064.26774,14834.40645,49.22967742,50.51,49.901,49.48374194,50.893,1615.476774,179.4935484,0,126.8,1542.848462,-435.3606832,-7957.388023,27991.09231,15,1567783871,10:31:11,3,4.366,0.258,394,22,0.33,0.22,-19.02333171,-1.575263415,0.158569722,0,1570.666176,-460.2695749,45.26037405,0,7.358952195,-0.582697213,0.061945683,0,0,3,0/3,1.88766,1.89345,1.89133,1.89132,1.88823,1.89102,1.88414,1.89093,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.366,0.258,2,504.787,1203.92,35.4599,34.3369,30.0009,34.1141,34.0024,30.2149,33.0123,61.8534,-999.9,400,23.4894,100.703,99.6997
17,1567786614,2326.9,20190906 11:16:54,11:16:54,,2,B1_R2,2,1567786606,0.005805189,15.7888411,378.5794194,231.21199,23.4110927,38.33260498,0.198522108,2.276694176,0.189382086,0.119149926,297.3839266,36.95576204,36.33001935,6.077941344,50.36018126,3.115074804,6.185590929,2.96286654,-256.0088325,39.33497077,4.093797865,84.80386274,-0.04190629,0.047043481,3.503059713,19,4,1,0,51771.65012,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3620-20190906-11_17_04,1188.475769,1610.09,0.261857555,0.5,1517.392511,15.7888411,198.6703465,1,0.010711016,2.117776025,-,0,1610.09,0.261857555,0.679258551,0.523465771,0.80892458,1800.00871,1517.392511,0.84299176,0.195983521,6,0.5,0: Broadleaf,1567786606,378.5794194,400.1646774,30.76501613,24.01267419,499.9680645,101.0538065,0.199994,36.65049032,36.33001935,999.9,0,0,10000.51935,0,0.00191117,1800.00871,0.899996194,0.100003961,0,1189.398387,4.99961,21476.72581,14834.67742,48.95122581,50.375,49.60467742,49.23374194,50.663,1615.502258,179.5064516,0,79,1188.475769,-228.8358976,-4083.958977,21460.08462,15,1567783871,10:31:11,3,4.366,0.258,394,22,0.33,0.22,-21.53122683,-0.855010453,0.099319259,1,1200.731471,-241.3473144,23.67559405,0,6.678187805,1.352270592,0.139102041,0,1,3,1/3,1.88766,1.89344,1.89133,1.89133,1.88824,1.89102,1.88415,1.89089,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.366,0.258,2,484.525,1200.78,35.55,34.4874,30.0011,34.2691,34.1562,30.2921,30.5537,59.6061,-999.9,400,23.8497,100.676,99.6673
18,1567786721,2433.4,20190906 11:18:40,11:18:40,,3,B1_R2,2,1567786713,0.006241073,14.50490528,379.8545484,251.8748501,25.50403116,38.46284072,0.215212825,2.277483827,0.204519306,0.128741045,297.3797855,36.95518733,36.41909355,6.107697767,50.67953332,3.159157987,6.233597234,2.94853978,-275.2313383,45.76782523,4.766967733,72.68324019,-0.041927783,0.04706761,3.50447837,15,3,1,0,51773.54488,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3621-20190906-11_18_51,1604.896923,1887.6,0.14976853,0.5,1517.373988,14.50490528,113.6274357,1,0.00986499,1.659408773,-,0,1887.6,0.14976853,0.623976573,0.261051839,0.743089633,1799.987097,1517.373988,0.842991592,0.195983184,6,0.5,0: Broadleaf,1567786713,379.8545484,400.1065161,31.19947742,23.94340645,499.9693548,101.0568065,0.199953226,36.79184516,36.41909355,999.9,0,0,10005.35161,0,0.00191117,1799.987097,0.900002355,0.099997652,0,1607.706129,4.99961,29448.8,14834.54194,48.59451613,50.06,49.23983871,49.044,50.34451613,1615.492903,179.4941935,0,105.6000001,1604.896923,-692.9723081,-12763.67864,29397.12308,15,1567783871,10:31:11,3,4.366,0.258,394,22,0.33,0.22,-20.20710976,-1.004456446,0.105538186,0,1633.970294,-713.3835783,69.92747379,0,7.283328049,-0.718536376,0.075579184,0,0,3,0/3,1.88768,1.89346,1.89134,1.89133,1.88826,1.89102,1.88416,1.89091,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.366,0.258,2,489.094,1201.55,35.6726,34.6681,30.0007,34.4372,34.3181,30.2172,33.3667,61.832,-999.9,400,23.7612,100.657,99.6402
19,1567786972,2684.9,20190906 11:22:52,11:22:52,,1,B3_R3,6,1567786964,0.008517929,15.58052199,377.215,277.5944774,28.09365278,38.17564143,0.314311726,2.276190125,0.292037642,0.184393054,297.3810749,36.16626737,35.93719677,5.948210631,50.32384587,3.128746999,6.217225542,2.819463633,-375.6406864,98.97474813,10.28816791,31.00330448,-0.041892573,0.047028083,3.502154261,15,3,1,0,51738.77104,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3622-20190906-11_23_02,917.0135,1155.5,0.206392471,0.5,1517.381982,15.58052199,156.5881082,1,0.010573802,3.344353094,-,0,1155.5,0.206392471,0.769816132,0.67976156,0.916769012,1799.996774,1517.381982,0.842991501,0.195983001,6,0.5,0: Broadleaf,1567786964,377.215,399.7678387,30.91527097,21.00953548,499.9888387,101.0039355,0.199997097,36.74374516,35.93719677,999.9,0,0,10002.18226,0,0.00191117,1799.996774,0.900006677,0.099993271,0,918.1798387,4.99961,16568.36129,14834.62581,47.875,49.25,48.437,48.375,49.625,1615.507097,179.4896774,0,250.7,917.0135,-146.4859829,-2595.073504,16548.65769,15,1567783871,10:31:11,3,4.366,0.258,394,22,0.33,0.22,-22.5614,0.301547038,0.038196169,1,927.0156471,-165.3773352,16.2606641,0,9.920819756,-0.255372125,0.027812057,0,1,3,1/3,1.88766,1.89346,1.89134,1.89133,1.88828,1.89102,1.88415,1.891,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.366,0.258,2,489.78,1195.15,35.765,34.7347,30.0006,34.5336,34.4183,30.2206,44.2885,64.7643,-999.9,400,21.0982,100.64,99.622
20,1567787078,2790.4,20190906 11:24:37,11:24:37,,2,B3_R3,6,1567787070,0.007619237,15.22703903,378.4559032,284.7671735,28.82036113,38.3022933,0.323598411,2.275604831,0.300035933,0.189496282,297.3794748,36.46356008,34.87150323,5.608303166,50.64265007,3.149415417,6.218899313,2.458887749,-336.0083547,230.2950623,23.82195643,215.4881389,-0.04187665,0.047010208,3.501102972,1,0,1,0,51719.14543,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3623-20190906-11_24_48,1452.127692,1686.4,0.138918589,0.5,1517.372361,15.22703903,105.3956134,1,0.010340911,1.97669592,-,0,1686.4,0.138918589,0.664057053,0.265693647,0.790821215,1799.985161,1517.372361,0.842991595,0.195983189,6,0.5,0: Broadleaf,1567787070,378.4559032,400.1881935,31.11862903,22.26023226,500.0094516,101.0067419,0.200011548,36.74866774,34.87150323,999.9,0,0,9998.102581,0,0.00191117,1799.985161,0.900002226,0.099997694,0,1456.206774,4.99961,26204.2129,14834.50645,47.796,49.151,48.33841935,48.405,49.629,1615.49129,179.4941935,0,104.5999999,1452.127692,-679.4577782,-12163.99317,26131.47692,15,1567783871,10:31:11,3,4.366,0.258,394,22,0.33,0.22,-21.67718049,-1.237687108,0.126805478,0,1488.423235,-716.0595317,70.22749368,0,8.781663902,1.73909561,0.174667525,0,0,3,0/3,1.88766,1.89346,1.89133,1.89133,1.88826,1.89102,1.88416,1.89097,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.366,0.258,2,506.597,1193.28,35.8444,34.8397,30.0006,34.6399,34.5229,30.2732,37.781,58.5497,-999.9,400,21.919,100.625,99.6011
21,1567787236,2948.9,20190906 11:27:16,11:27:16,,3,B3_R3,6,1567787228,0.009420552,16.95672982,374.8575806,277.7388599,28.10950099,37.93872971,0.354295756,2.276205097,0.326265083,0.206249,297.3782688,35.89439177,35.97230323,5.959705915,50.91392045,3.169217115,6.224657396,2.790488801,-415.446329,97.34843885,10.12184505,-10.59777624,-0.041892981,0.047028541,3.502181156,12,2,1,0,51735.69763,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3624-20190906-11_27_26,1421.983846,1734.47,0.180162328,0.5,1517.365143,16.95672982,136.6860187,1,0.011480891,1.894198228,-,0,1734.47,0.180162328,0.654481165,0.336075834,0.779417352,1799.976452,1517.365143,0.842991663,0.195983327,6,0.5,0: Broadleaf,1567787228,374.8575806,399.444129,31.31378065,20.36273871,499.9830323,101.0083871,0.199996226,36.76559355,35.97230323,999.9,0,0,10001.83871,0,0.00191117,1799.976452,0.899999903,0.100000094,0,1427.574839,4.99961,26059.99355,14834.43548,47.45325806,48.641,48.05,47.86890323,49.294,1615.479032,179.4974194,0,157.7,1421.983846,-606.7555547,-11144.09913,25957.77308,15,1567783871,10:31:11,3,4.366,0.258,394,22,0.33,0.22,-24.37726829,-4.012285714,0.400089277,0,1460.429118,-638.1696627,62.74356917,0,10.97512683,-0.399344948,0.047222757,0,0,3,0/3,1.88771,1.89346,1.89135,1.89133,1.88826,1.89103,1.88416,1.89097,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.366,0.258,2,493.551,1194.31,35.8634,34.8626,30.0003,34.6789,34.5679,30.2134,44.7298,60.1129,-999.9,400,20.1343,100.623,99.6005
22,1567787338,3050.9,20190906 11:28:58,11:28:58,,1,B3_R3,4,1567787330,0.005682275,13.3953557,381.350871,242.5822959,24.55220094,38.597224,0.181503676,2.275453617,0.173827009,0.109304542,297.3786092,37.15817402,36.87084194,6.260566421,49.7553167,3.105105518,6.240751187,3.155460903,-250.5883157,-7.116689706,-0.7436035,38.93000023,-0.041872536,0.04700559,3.500831384,4,1,1,0,51703.66992,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3625-20190906-11_29_08,1538.720385,1815.71,0.152551682,0.5,1517.367029,13.3953557,115.7384466,1,0.009133802,1.764703615,-,0,1815.71,0.152551682,0.638297576,0.273962748,0.760144421,1799.97871,1517.367029,0.842991654,0.195983308,6,0.5,0: Broadleaf,1567787330,381.350871,400.0254516,30.67927097,24.06979677,500.0046774,101.011871,0.199970774,36.81282903,36.87084194,999.9,0,0,9996.612903,0,0.00191117,1799.97871,0.900000645,0.099999342,0,1544.203226,4.99961,27965.90645,14834.43871,47.294,48.49796774,47.82419355,47.687,49.11890323,1615.481935,179.4970968,0,101.4000001,1538.720385,-594.077606,-10790.51964,27866.20385,15,1567783871,10:31:11,3,4.366,0.258,394,22,0.33,0.22,-18.49784146,-3.200356098,0.325173844,0,1576.043529,-618.7580052,60.8211751,0,6.645260488,-0.749130523,0.076361063,0,0,3,0/3,1.88771,1.89346,1.89138,1.89134,1.88828,1.89104,1.88416,1.89102,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.366,0.258,2,502.559,1197.35,35.8737,34.9018,30.0004,34.7178,34.6106,30.3291,31.1981,60.221,-999.9,400,24.3646,100.61,99.5935
23,1567787488,3200.5,20190906 11:31:27,11:31:27,,2,B3_R3,4,1567787480,0.007630008,16.76505057,376.3829677,248.0476235,25.1061067,38.09555123,0.251195832,2.276321109,0.236749416,0.149197058,297.3817783,36.3475593,35.80024194,5.903549963,45.00329773,2.781529127,6.180722896,3.122020836,-336.4833487,102.5777532,10.6494379,74.12562066,-0.041896137,0.047032084,3.502389546,23,5,1,0,51761.20994,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3626-20190906-11_31_38,1035.662308,1426.04,0.273749469,0.5,1517.386253,16.76505057,207.6918403,1,0.011354409,2.520167737,-,0,1426.04,0.273749469,0.715922628,0.628244647,0.85258759,1800.001935,1517.386253,0.842991457,0.195982913,6,0.5,0: Broadleaf,1567787480,376.3829677,399.9468387,27.48142903,18.57717419,500.0075484,101.014871,0.199993935,36.63610323,35.80024194,999.9,0,0,10001.95032,0,0.00191117,1800.001935,0.900008,0.0999923,0,1037.433226,4.99961,18478.02581,14834.67419,47.12093548,48.387,47.639,47.683,48.937,1615.516129,179.4877419,0,149.2,1035.662308,-169.2430771,-2975.757267,18447.21923,15,1567783871,10:31:11,3,4.366,0.258,394,22,0.33,0.22,-23.5901,0.62948857,0.0706418,1,1044.562647,-176.0380032,17.28810902,0,8.910135854,-0.14304064,0.014526601,0,1,3,1/3,1.8877,1.89346,1.89136,1.89133,1.88828,1.89102,1.88416,1.89102,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.366,0.258,2,480.069,1189.39,35.8207,34.9135,30.0002,34.7304,34.6173,30.2605,43.7651,51.9896,-999.9,400,18.7199,100.606,99.5937
24,1567787609,3322,20190906 11:33:29,11:33:29,,3,B3_R3,4,1567787601,0.005640687,12.55290881,383.0308387,259.4002287,26.25555792,38.76900349,0.193396863,2.27598139,0.184709,0.116191169,297.3769286,36.97877954,36.42263871,6.108884689,51.16282617,3.159433431,6.175251971,2.949451258,-248.7542918,24.20726535,2.520924371,75.35082649,-0.041886894,0.047021708,3.501779325,29,6,1,0,51752.99321,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3627-20190906-11_33_39,1378.652308,1536.22,0.102568442,0.5,1517.358097,12.55290881,77.81652815,1,0.008578649,2.267696033,-,0,1536.22,0.102568442,0.693973984,0.21538633,0.826449092,1799.968065,1517.358097,0.842991677,0.195983354,6,0.5,0: Broadleaf,1567787601,383.0308387,400.687,31.21463871,24.6571,499.9999355,101.0163871,0.200015258,36.61992258,36.42263871,999.9,0,0,9999.593548,0,0.00191117,1799.968065,0.899999581,0.10000019,0,1386.683548,4.99961,25344.23871,14834.38065,47,48.187,47.508,47.562,48.82012903,1615.470968,179.4974194,0,121.0999999,1378.652308,-638.821197,-11663.75727,25198.61154,15,1567783871,10:31:11,3,4.366,0.258,394,22,0.33,0.22,-17.65581707,0.090859233,0.0478686,1,1420.444412,-691.7495532,68.07793156,0,6.499105122,0.906272404,0.110579147,0,1,3,1/3,1.88768,1.89345,1.89133,1.89133,1.88827,1.89102,1.88416,1.89098,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.366,0.258,2,472.548,1198.82,35.7848,34.9167,30.0003,34.7399,34.6255,30.3699,25.4803,54.4167,-999.9,400,24.3921,100.599,99.5836
25,1567787767,3480,20190906 11:36:07,11:36:07,,1,B3_R3,2,1567787759,0.006922948,15.55767233,377.8484194,253.8635864,25.69492637,38.24411153,0.24044618,2.276798877,0.227177301,0.143116916,297.3797284,36.24155457,35.30617097,5.744846485,45.98722389,2.790481247,6.067948902,2.954365238,-305.3020011,121.9920863,12.61142796,126.6812416,-0.041909139,0.04704668,3.503247803,41,8,1,0,51832.88769,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3628-20190906-11_36_17,1227.882308,1544.48,0.204986592,0.5,1517.37274,15.55767233,155.5205337,1,0.010558807,2.250220139,-,0,1544.48,0.204986592,0.692328532,0.427939702,0.824489535,1799.985484,1517.37274,0.842991654,0.195983308,6,0.5,0: Broadleaf,1567787759,377.8484194,399.6560645,27.56970645,19.49140968,500.0126452,101.0154839,0.200002484,36.30002258,35.30617097,999.9,0,0,10004.99355,0,0.00191117,1799.985484,0.900000806,0.099999255,0,1230.005806,4.99961,22187.22581,14834.50645,46.8,48.25,47.33435484,47.387,48.625,1615.487742,179.4977419,0,157.1000001,1227.882308,-354.2263248,-6455.68547,22148.6,15,1567783871,10:31:11,3,4.366,0.258,394,22,0.33,0.22,-21.82557805,0.388889895,0.044378557,1,1246.637647,-370.667079,36.34656696,0,8.134862195,-1.025323484,0.105315224,0,1,3,1/3,1.88768,1.89346,1.89136,1.89132,1.88828,1.89103,1.88416,1.89099,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.366,0.258,2,458.784,1191.07,35.6512,34.8594,30.0001,34.702,34.591,30.3392,41.4339,56.194,-999.9,400,19.6864,100.606,99.5933
26,1567787861,3574,20190906 11:37:41,11:37:41,,2,B3_R3,2,1567787853,0.006821707,17.25159033,376.318871,242.876274,24.58299224,38.08953314,0.243966896,2.275586168,0.230311598,0.145107893,297.3847867,36.42556607,35.8582871,5.922442664,49.97160437,3.057465472,6.118405663,2.864977192,-300.837263,72.72157733,7.54760302,76.81670406,-0.041876142,0.047009638,3.501069452,33,7,1,0,51768.47973,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3629-20190906-11_37_51,1022.850769,1460.67,0.299738634,0.5,1517.396866,17.25159033,227.411232,1,0.011674971,2.436710551,-,0,1460.67,0.299738634,0.709024084,0.667398755,0.844372159,1800.013871,1517.396866,0.842991763,0.195983525,6,0.5,0: Broadleaf,1567787853,376.318871,400.101,30.2073,22.26864516,500.0072258,101.0160968,0.200015613,36.45105484,35.8582871,999.9,0,0,9997.055484,0,0.00191117,1800.013871,0.899996871,0.100002945,0,1023.682581,4.99961,18141.61935,14834.73226,46.812,48.415,47.34858065,47.552,48.625,1615.506774,179.5070968,0,93.20000005,1022.850769,-108.2420511,-1915.911109,18126.93846,15,1567783871,10:31:11,3,4.366,0.258,394,22,0.33,0.22,-23.78513415,0.088283624,0.033086948,1,1029.488235,-110.4701941,10.82748721,0,7.883692195,1.025139512,0.103728476,0,1,3,1/3,1.88767,1.89346,1.89136,1.89133,1.88828,1.89102,1.88416,1.89096,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.366,0.258,2,467.823,1195.18,35.6552,34.8814,30.0005,34.7314,34.6264,30.4408,30.2631,52.7867,-999.9,400,22.1257,100.606,99.5842
