SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1566323458,1055,20190820 10:50:58,10:50:58,1,23293,1_1,23509,31,23522,23316,23388,B3_R2,6,2,13,1,,1566323450,0.006273685,16.82711594,377.0441613,269.5681439,27.2869028,38.16610981,0.298095495,2.277551887,0.277992806,0.175438552,289.4915542,32.49951818,31.67117742,4.686928252,50.8322587,2.483423799,4.885527149,2.203504453,-276.6694961,90.05305471,8.970224853,111.8453376,-0.041929636,0.04706969,3.504600653,0,0,1,0,52518.83031,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2457-20190820-10_50_59,1197.113846,1387.36,0.137128181,0.5,1513.15382,16.82711594,103.7480158,1,0.011552945,2.447973129,-,0,1387.36,0.137128181,0.709974538,0.358968553,0.865014518,2457,300,300,300,10291.9,1348.05,-0.00702217,14.616,1799.962903,1513.15382,0.840658336,0.191316673,6,0.5,0: Broadleaf,1566323450,377.0441613,400.0753548,24.53381935,17.19006452,499.9976774,101.0245484,0.199959839,32.40458387,31.67117742,999.9,10008.98871,0,1853.53129,1799.962903,0.977993581,0.022006313,0,1203.836774,4.99935,22189.7871,15772.14839,47.62296774,48.758,48.2113871,47.883,48.687,1755.463548,39.49935484,0,89.39999986,1197.113846,-617.340171,-11145.31966,22067.94615,15,1566323124,10:45:24,25,4.076,0.168,400,15,0.07,0.01,-22.45521154,-6.209664121,0.817753791,0,1276.995227,-794.5074491,101.9484391,0,7.491762692,-1.598299902,0.222029753,0,0,3,0/3,100,100,4.076,0.168,2,486.45,512.56,30.8505,30.7367,30.0004,30.557,30.4781,19.1932,41.0484,67.3666,-999.9,400,16.9492,100.499,113.214
12,1566323534,1131,20190820 10:52:14,10:52:14,1,23293,1_1,23509,31,23522,23316,23388,B3_R2,6,3,13,1,,1566323526,0.005736665,16.01013613,378.1894194,270.1218446,27.34080349,38.27903149,0.27998395,2.275975554,0.262160067,0.165356801,289.4893725,32.70697745,31.27843871,4.583497618,49.96686968,2.445552368,4.894347762,2.13794525,-252.9869414,142.1032258,14.13968548,192.7453425,-0.041886735,0.04702153,3.501768842,0,0,1,0,52461.63386,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2458-20190820-10_52_15,1410.400769,1596.96,0.11682148,0.5,1513.145594,16.01013613,88.3839539,1,0.011013087,1.995428815,-,0,1596.96,0.11682148,0.666157982,0.252250238,0.811629565,2458,300,300,300,10295.7,1543.28,-0.00702459,4.25171,1799.953548,1513.145594,0.840658136,0.191316271,6,0.5,0: Broadleaf,1566323526,378.1894194,400.0057742,24.16158387,17.4436871,499.983129,101.0165484,0.200010129,32.43655161,31.27843871,999.9,9999.539677,0,448.9876452,1799.953548,0.978001032,0.021998726,0,1420.003871,4.99935,26338.44839,15772.10645,47.79,48.909,48.425,48.08232258,48.84858065,1755.466452,39.48709677,0,75.60000014,1410.400769,-764.3794877,-13295.25129,26167.71923,15,1566323124,10:45:24,25,4.076,0.168,400,15,0.07,0.01,-20.52405385,-13.94216097,1.84822539,0,1500.170682,-889.8071372,113.3099585,0,6.395276346,3.739309887,0.480587851,0,0,3,0/3,100,100,4.076,0.168,2,481.145,509.775,30.9583,30.8361,30.0008,30.6723,30.6033,19.1942,40.5166,63.1771,-999.9,400,17.0566,100.489,113.199
13,1566323609,1205.6,20190820 10:53:28,10:53:28,1,23293,1_1,23509,31,23522,23316,23388,B3_R2,4,1,13,1,,1566323601,0.004026221,11.50188199,384.360129,268.9367559,27.21909664,38.9010995,0.184500029,2.276206338,0.176576259,0.111043722,289.4945341,33.6668318,31.92497742,4.754844131,50.53949343,2.530148189,5.006279282,2.224695942,-177.5563642,112.03152,11.20388725,235.1735772,-0.041893014,0.047028579,3.502183385,0,0,1,0,52400.18042,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2459-20190820-10_53_30,819.2691154,983.465,0.166956511,0.5,1513.174646,11.50188199,126.3171793,1,0.00803354,3.864006345,-,0,983.465,0.166956511,0.794408163,1.30226343,0.967886251,2459,300,300,300,10357.4,948.349,-0.0070663,0.730896,1799.988387,1513.174646,0.840658004,0.191316009,6,0.5,0: Broadleaf,1566323601,384.360129,400.0199032,24.9989871,20.28815484,499.9842581,101.0100323,0.199995935,32.83791935,31.92497742,999.9,10001.68387,0,257.5582258,1799.988387,0.97800329,0.021996661,0,819.4530968,4.99935,15401.12903,15772.42581,48,49.09248387,48.56809677,48.296,49.062,1755.508387,39.48,0,73.80000019,819.2691154,-24.50000001,-506.2256411,15397.38846,15,1566323124,10:45:24,25,4.076,0.168,400,15,0.07,0.01,-15.81795962,1.09244383,0.437825978,0,822.0224545,-27.31420979,3.490490194,0,4.665882692,0.711178403,0.510937489,0,0,3,0/3,100,100,4.076,0.168,2,477.951,513.248,31.1562,30.9773,30.0006,30.7956,30.7249,19.2403,30.5352,64.4379,-999.9,400,20.4257,100.461,113.181
14,1566323700,1296.5,20190820 10:54:59,10:54:59,1,23293,1_1,23509,31,23522,23316,23388,B3_R2,4,2,13,1,,1566323692,0.007317184,17.10210721,376.4252258,293.3319429,29.68973105,38.10005689,0.40841061,2.276951044,0.371649706,0.235307532,289.495268,32.28725743,31.2576,4.578065571,53.9826074,2.656514664,4.921056599,1.921550908,-322.6878029,156.5672513,15.57803328,138.9527496,-0.041913281,0.047051329,3.50352117,0,0,1,0,52476.91836,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2460-20190820-10_55_01,1078.846923,1323.78,0.185025516,0.5,1513.175768,17.10210721,139.9880633,1,0.011734509,2.613576274,-,0,1323.78,0.185025516,0.723265839,0.525156683,0.881208293,2460,300,300,300,10288.2,1270.78,-0.00701959,4.76746,1799.989355,1513.175768,0.840658176,0.191316352,6,0.5,0: Broadleaf,1566323692,376.4252258,400.2530323,26.24613226,17.69595806,499.9993548,101.0154839,0.199988097,32.53304516,31.2576,999.9,10005.98226,0,1205.415903,1799.989355,0.978000258,0.021999674,0,1080.73871,4.99935,20051.02581,15772.41935,48.062,49.125,48.687,48.312,49.10874194,1755.499355,39.49032258,0,90.20000005,1078.846923,-249.1097436,-4497.928204,20016.83077,15,1566323124,10:45:24,25,4.076,0.168,400,15,0.07,0.01,-23.74594615,-0.373730704,0.490096802,1,1113.275455,-317.7402707,40.6355475,0,8.330812115,2.762952605,0.636615327,0,1,3,3-Jan,100,100,4.076,0.168,2,489.482,509.375,31.2143,31.1169,30.0007,30.9437,30.8669,19.1501,42.4595,63.6793,-999.9,400,16.8053,100.423,113.139
15,1566323762,1359,20190820 10:56:02,10:56:02,1,23293,1_1,23509,31,23522,23316,23388,B3_R2,4,3,13,1,,1566323754,0.005890109,19.51175559,373.8819032,251.021264,25.40770387,37.84333058,0.295135344,2.276367713,0.275406238,0.173791456,289.4925468,32.73074589,31.19231935,4.561085079,50.28802096,2.471554973,4.914798645,2.089530106,-259.7538007,161.7690189,16.09276786,207.6005328,-0.041897405,0.047033508,3.502473262,0,0,1,0,52461.77043,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2461-20190820-10_56_03,990.5541538,1337.67,0.259492884,0.5,1513.163845,19.51175559,196.3276251,1,0.013327058,2.576053885,-,0,1337.67,0.259492884,0.720362156,0.722721369,0.877670521,2461,300,300,300,10339.5,1253.14,-0.00705512,-4.2887,1799.975484,1513.163845,0.840658031,0.191316061,6,0.5,0: Broadleaf,1566323754,373.8819032,399.9383871,24.41829677,17.52282903,500.0051613,101.0173226,0.200014387,32.51047742,31.19231935,999.9,10002.01032,0,1960.09,1799.975484,0.978004968,0.021994871,0,991.4038065,4.99935,18364.40323,15772.3129,48.135,49.183,48.754,48.312,49.187,1755.494516,39.48129032,0,61.60000014,990.5541538,-212.1958976,-3731.128208,18349.58077,15,1566323791,10:56:31,26,4.112,0.23,400,17,0.05,0.04,-25.24231923,-8.852371057,1.172211915,0,1016.588523,-263.9348003,33.98614767,0,6.609200962,3.099490393,0.441892502,0,0,3,0/3,100,100,4.112,0.23,2,487.271,500.213,31.193,31.2162,30.0008,31.0487,30.9763,19.1971,40.0908,60.2197,-999.9,400,17.0179,100.407,113.119
16,1566323854,1450.5,20190820 10:57:33,10:57:33,1,23293,1_1,23509,31,23522,23316,23388,B3_R2,1,1,13,1,,1566323846,0.005049361,16.04675896,378.4865806,248.4948425,25.15312497,38.31113824,0.22726957,2.274792824,0.215366611,0.135621593,289.4933854,33.09549661,32.09328387,4.800353305,50.87081706,2.512893908,4.939755351,2.287459397,-222.6768097,62.18332429,6.220477731,135.2203777,-0.041854565,0.046985415,3.499644654,0,0,1,0,52395.00175,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2462-20190820-10_57_35,1076.693462,1398.08,0.229877073,0.5,1513.168432,16.04675896,173.9213652,1,0.011037123,2.421535248,-,0,1398.08,0.229877073,0.707733538,0.594389751,0.862284142,2462,300,300,300,10285.4,1335.65,-0.00701783,2.88708,1799.980968,1513.168432,0.840658018,0.191316035,6,0.5,0: Broadleaf,1566323846,378.4865806,400.0359032,24.82559032,18.91681613,500.0029355,101.0219032,0.200016387,32.60032903,32.09328387,999.9,9991.33,0,1785.971935,1799.980968,0.978006129,0.021993987,0,1077.876452,4.99935,20074.72581,15772.38065,48.187,49.24796774,48.812,48.32012903,49.19106452,1755.500968,39.48064516,0,90.70000005,1076.693462,-191.9087181,-3362.967524,20054.73846,15,1566323791,10:56:31,26,4.112,0.23,400,17,0.05,0.04,-21.39003462,-1.43638807,0.446983961,0,1101.273864,-226.2294746,28.78980448,0,5.896418462,0.881726701,0.699708711,0,0,3,0/3,100,100,4.112,0.23,2,482.73,507.85,31.203,31.3271,30.0005,31.1528,31.0744,19.2303,34.1748,61.0157,-999.9,400,19.0548,100.39,113.102
17,1566323928,1525.1,20190820 10:58:48,10:58:48,1,23293,1_1,23509,31,23522,23316,23388,B3_R2,1,2,13,1,,1566323920,0.006158714,13.98002742,380.491871,288.3815013,29.19147638,38.51536737,0.295763067,2.275503779,0.275945987,0.174135955,289.4908257,32.83470316,31.81241613,4.724618175,51.25746811,2.546559689,4.968172996,2.178058486,-271.5992733,109.1512313,10.9058956,137.9486793,-0.041873901,0.047007122,3.500921477,0,0,1,0,52400.83037,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2463-20190820-10_58_49,1329.375385,1501.17,0.11444048,0.5,1513.15197,13.98002742,86.58291889,1,0.009671398,2.18656781,-,0,1501.17,0.11444048,0.686182733,0.266848841,0.836027202,2463,300,300,300,10274.3,1469.96,-0.0070096,10.5703,1799.960968,1513.15197,0.840658213,0.191316425,6,0.5,0: Broadleaf,1566323920,380.491871,400.0802903,25.15736774,17.95269677,499.9903548,101.0251935,0.200010742,32.70216129,31.81241613,999.9,9995.620323,0,1885.681613,1799.960968,0.977998,0.022002081,0,1334.327097,4.99935,24766.37419,15772.16129,48.3,49.43909677,48.913,48.48374194,49.312,1755.47129,39.49193548,0,74,1329.375385,-391.8652994,-6992.84103,24678.64615,15,1566323791,10:56:31,26,4.112,0.23,400,17,0.05,0.04,-19.02552308,-6.010039302,0.824285421,0,1386.109091,-525.2685596,67.44766415,0,6.842822308,3.739551664,0.490763053,0,0,3,0/3,100,100,4.112,0.23,2,483.249,497.89,31.2538,31.3831,30.0005,31.2161,31.1381,19.2098,37.795,57.9819,-999.9,400,17.4552,100.383,113.099
18,1566323982,1578.6,20190820 10:59:41,10:59:41,1,23293,1_1,23509,31,23522,23316,23388,B3_R2,1,3,13,1,,1566323974,0.006793964,14.57677941,379.761129,288.8480794,29.23852367,38.44115835,0.315999992,2.275706169,0.293490744,0.185320292,289.4950003,32.77396467,31.62990968,4.675965386,48.20576247,2.41480755,5.009375282,2.261157836,-299.6138188,149.5565147,14.93908173,154.376778,-0.041879406,0.047013303,3.501284985,0,0,1,0,52382.27993,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2464-20190820-10_59_43,759.1527308,950.334,0.201172713,0.5,1513.176842,14.57677941,152.2049455,1,0.010065609,4.033577668,-,0,950.334,0.201172713,0.801334147,2.05672988,0.976324691,2464,300,300,300,10339.4,903.278,-0.00705544,-1.39911,1799.990968,1513.176842,0.84065802,0.191316039,6,0.5,0: Broadleaf,1566323974,379.761129,400.3496129,23.85594194,15.89758065,499.9939677,101.0245484,0.200025194,32.84890968,31.62990968,999.9,9996.998387,0,1453.399677,1799.990968,0.978003129,0.021996987,0,759.2624839,4.99935,14376.62903,15772.45484,48.437,49.641,49.07012903,48.661,49.44919355,1755.51,39.48096774,0,52.80000019,759.1527308,-15.99784615,-2341.93846,14355.98846,15,1566323791,10:56:31,26,4.112,0.23,400,17,0.05,0.04,-19.57551731,-10.34919326,1.423202708,0,766.6844773,-75.63390169,11.21251795,0,6.864275577,11.40848821,1.445792833,0,0,3,0/3,100,100,4.112,0.23,2,487.706,483.798,31.3413,31.4422,30.0004,31.2654,31.1861,19.1594,47.0811,54.426,-999.9,400,14.3998,100.378,113.097
19,1566324172,1769.1,20190820 11:02:52,11:02:52,1,23293,1_1,23509,31,23522,23316,23388,B1_R3,6,1,13,1,,1566324164,0.005323107,12.95842721,382.5782903,285.1994416,28.86090988,38.7152145,0.25496868,2.275875326,0.240096103,0.151323962,289.5000276,33.69050483,32.50052581,4.9120413,53.63531727,2.753436801,5.133626388,2.158604499,-234.7489968,96.27439157,9.677924321,160.7033467,-0.041884008,0.047018469,3.501588815,0,0,1,0,52312.56628,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2465-20190820-11_02_53,862.9235385,1032.82,0.164497649,0.5,1513.203388,12.95842721,124.4591996,1,0.008995945,3.631571813,-,0,1032.82,0.164497649,0.784090577,0.968402084,0.955315572,2465,300,300,300,10321.3,999.095,-0.00704145,1.38232,1800.022581,1513.203388,0.840658003,0.191316005,6,0.5,0: Broadleaf,1566324164,382.5782903,400.5733548,27.20907419,20.99475484,499.9681613,100.9955161,0.200018161,33.28517742,32.50052581,999.9,10000.97097,0,1085.417806,1800.022581,0.978004129,0.021995987,0,863.2370323,4.99935,16146.02581,15772.73226,48.772,49.83435484,49.375,48.98780645,49.812,1755.541935,39.48064516,0,190,862.9235385,-26.37394872,-461.1794872,16140.79615,15,1566323791,10:56:31,26,4.112,0.23,400,17,0.05,0.04,-17.98342308,-1.185412106,0.502823054,0,866.1706136,-32.30230473,4.14442957,0,5.505244038,7.317513788,1.16428375,0,0,3,0/3,100,100,4.112,0.23,2,481.782,505.402,31.5521,31.4153,30.0007,31.2893,31.2205,19.2125,33.8899,66.0941,-999.9,400,20.0024,100.383,113.105
20,1566324272,1869.1,20190820 11:04:32,11:04:32,1,23293,1_1,23509,31,23522,23316,23388,B1_R3,6,2,13,1,,1566324264,0.004696812,13.68692346,381.4519677,258.7481252,26.18486076,38.60227647,0.206601407,2.275551361,0.196717484,0.123797046,289.4956507,34.06216249,32.63196129,4.948567568,50.61310812,2.622751459,5.181960872,2.325816109,-207.1294139,100.6522184,10.13427257,193.1527277,-0.041875195,0.047008575,3.501006937,0,0,1,0,52273.52584,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2466-20190820-11_04_33,1163.416154,1335.59,0.128912201,0.5,1513.180355,13.68692346,97.53370481,1,0.009477516,2.581623103,-,0,1335.59,0.128912201,0.720796976,0.360038155,0.878200295,2466,300,300,300,10294.1,1315.16,-0.00702357,8.29846,1799.995161,1513.180355,0.840658013,0.191316025,6,0.5,0: Broadleaf,1566324264,381.4519677,400.0272903,25.91696129,20.42653871,499.9708065,100.9982903,0.199972452,33.45240968,32.63196129,999.9,9998.591935,0,1882.937419,1799.995161,0.978005161,0.021994971,0,1164.204516,4.99935,21687.73548,15772.4871,49,50.24374194,49.562,49.272,50.054,1755.515161,39.48064516,0,99,1163.416154,-231.5678634,-4214.981199,21673.74615,15,1566323791,10:56:31,26,4.112,0.23,400,17,0.05,0.04,-18.34349231,-2.419619226,0.328238275,0,1187.533182,-263.9865146,33.62324668,0,5.543466923,-0.604791804,0.081911202,0,0,3,0/3,100,100,4.112,0.23,2,483.566,496.785,31.7006,31.4897,30.0004,31.349,31.2812,19.295,33.3663,67.6315,-999.9,400,20.377,100.372,113.084
21,1566324335,1931.6,20190820 11:05:34,11:05:34,1,23293,1_1,23509,31,23522,23316,23388,B1_R3,6,3,13,1,,1566324327,0.001932665,11.03539226,385.5020323,132.7132388,13.43018741,39.01166596,0.074146588,2.276964594,0.072830885,0.045635569,289.4891456,34.77936525,32.87605484,5.017029279,47.38964369,2.430444825,5.128641273,2.586584454,-85.23052066,48.09529323,4.840924286,257.1948424,-0.041913649,0.047051743,3.503545513,0,0,1,0,52351.06421,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2467-20190820-11_05_36,1803.831538,1940.6,0.07047741,0.5,1513.143281,11.03539226,53.3212096,1,0.007725415,1.465000515,-,0,1940.6,0.07047741,0.594320572,0.126261019,0.724104732,2467,300,300,300,10335.4,1922.59,-0.00705144,22.0009,1799.950645,1513.143281,0.840658207,0.191316413,6,0.5,0: Broadleaf,1566324327,385.5020323,399.6382903,24.01695484,21.7535,500.0094839,100.9970645,0.199979065,33.26785161,32.87605484,999.9,10007.89516,0,1534.322581,1799.950645,0.977997226,0.022002342,0,1812.951935,4.99935,33321.45806,15772.06774,49.125,50.5,49.75,49.5,50.187,1755.45871,39.49129032,0,62,1803.831538,-965.0338462,-17221.83932,33158.8,15,1566323791,10:56:31,26,4.112,0.23,400,17,0.05,0.04,-13.61549808,-6.125235721,0.802427715,0,1928.858409,-1152.211697,147.5815767,0,1.970508865,3.470095523,0.616937605,0,0,3,0/3,100,100,4.112,0.23,2,482.629,507.85,31.7515,31.5648,30.0009,31.4342,31.3744,19.3553,26.9735,66.5083,-999.9,400,21.947,100.359,113.069
22,1566324431,2027.7,20190820 11:07:10,11:07:10,1,23293,1_1,23509,31,23522,23316,23388,B1_R3,3,1,13,1,,1566324423,0.005041947,12.42698009,382.9358387,283.0843177,28.64802491,38.75296073,0.237207516,2.273424929,0.224265306,0.141269747,289.4948701,33.87292444,32.39432258,4.882698765,52.1871832,2.69267766,5.159653184,2.190021106,-222.3498465,120.2452455,12.09967107,199.4899402,-0.041817377,0.046943669,3.497188479,0,0,1,0,52217.43389,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2468-20190820-11_07_12,1406.993077,1541.1,0.08702026,0.5,1513.170929,12.42698009,65.83826404,1,0.008644924,2.104003634,-,0,1541.1,0.08702026,0.677835429,0.196143046,0.825857063,2468,300,300,300,10379.1,1541.1,-0.00739869,284.054,1799.983226,1513.170929,0.84065835,0.191316701,6,0.5,0: Broadleaf,1566324423,382.9358387,400.1662581,26.6075871,20.71784194,499.9665484,100.9996129,0.200005452,33.37539677,32.39432258,999.9,9984.655806,0,1940.320968,1799.983226,0.977993935,0.022006142,0,1408.281613,4.99935,25852.83548,15772.33871,49.20732258,50.45122581,49.84248387,49.562,50.272,1755.482581,39.50064516,0,95.4000001,1406.993077,-518.7528198,-9211.67862,25830.06154,15,1566324465,11:07:45,27,4.061,0.334,400,20,0.1,0.04,-16.64300385,-5.596075189,0.727556256,0,1474.624773,-620.9093702,79.21638161,0,5.759516154,0.282896351,0.051733385,0,0,3,0/3,100,100,4.061,0.334,2,489.534,486.916,31.8211,31.6806,30.0008,31.5438,31.4777,19.2893,34.2234,68.3051,-999.9,400,20.2116,100.335,113.042
23,1566324496,2092.7,20190820 11:08:15,11:08:15,1,23293,1_1,23509,31,23522,23316,23388,B1_R3,3,2,13,1,,1566324488,0.004516966,16.7974554,377.9808387,229.8290787,23.25829572,38.25099145,0.204597409,2.275814081,0.194900528,0.12264575,289.4964637,34.14271578,32.51422903,4.915838474,51.23544977,2.658261367,5.188324449,2.257577107,-199.1981945,117.7978147,11.85366486,219.9497487,-0.041882342,0.047016598,3.501478808,0,0,1,0,52278.34353,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2469-20190820-11_08_17,1338.233846,1639.33,0.183670252,0.5,1513.185658,16.7974554,138.9635954,1,0.011533101,1.918009187,-,0,1639.33,0.183670252,0.657300599,0.385058065,0.80083796,2469,300,300,300,10293.3,1581.48,-0.00702335,7.32385,1800.001613,1513.185658,0.840657946,0.191315892,6,0.5,0: Broadleaf,1566324488,377.9808387,400.1865484,26.26786452,20.98989355,500.0006452,100.9982581,0.199970871,33.47432581,32.51422903,999.9,10000.30161,0,996.224871,1800.001613,0.97800771,0.021992039,0,1343.242903,4.99935,24918.27419,15772.56774,49.312,50.4756129,49.891,49.625,50.312,1755.524839,39.47677419,0,64.5999999,1338.233846,-403.6273507,-7302.834193,24827.50385,15,1566324465,11:07:45,27,4.061,0.334,400,20,0.1,0.04,-21.26199615,-9.947573807,1.60686547,0,1385.719545,-480.2328119,61.5456591,0,4.408333269,9.007483019,1.162386153,0,0,3,0/3,100,100,4.061,0.334,2,488.136,505.833,31.8743,31.7384,30.0001,31.5962,31.5188,19.3479,33.4019,67.5377,-999.9,400,20.1405,100.32,113.028
24,1566324611,2207.7,20190820 11:10:10,11:10:10,1,23293,1_1,23509,31,23522,23316,23388,B1_R3,3,3,13,1,,1566324603,0.005100017,15.48614984,379.1582258,245.7467964,24.86830235,38.36884767,0.213970651,2.274531695,0.203383966,0.128022488,289.4901019,34.2407514,33.17633871,5.102380277,50.49038835,2.662189857,5.272666628,2.44019042,-224.9107646,71.89161077,7.272094318,143.7430424,-0.041847464,0.046977444,3.499175727,0,0,1,0,52187.41935,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2470-20190820-11_10_12,1209.024231,1415.6,0.145928065,0.5,1513.148662,15.48614984,110.4054284,1,0.010666776,2.379189036,-,0,1415.6,0.145928065,0.70407101,0.370061569,0.857821812,2470,300,300,300,10287.7,1384.25,-0.00701929,12.5154,1799.957097,1513.148662,0.840658183,0.191316365,6,0.5,0: Broadleaf,1566324603,379.1582258,400.0624516,26.30757097,20.34844194,499.9906774,100.9948065,0.200011581,33.7626129,33.17633871,999.9,9992.315161,0,827.4188387,1799.957097,0.977999419,0.022000558,0,1213.672581,4.99935,22702.37097,15772.13226,49.48374194,50.81606452,50.08435484,49.87093548,50.554,1755.467097,39.49,0,114.5999999,1209.024231,-372.9111114,-6786.410261,22617.72692,15,1566324587,11:09:46,28,3.983,0.35,400,20,0.12,0.01,-16.39679446,-48.35975573,7.86850869,0,1250.815682,-415.2950033,53.06739726,0,4.639755608,14.2886646,2.234083352,0,0,3,0/3,100,100,3.983,0.35,2,488.726,501.358,32.0348,31.8213,30.0005,31.6949,31.6271,19.3273,33.2469,64.9086,-999.9,400,20.0186,100.316,113.028
25,1566324719,2315.7,20190820 11:11:58,11:11:58,1,23293,1_1,23509,31,23522,23316,23388,B1_R3,2,1,13,1,,1566324711,0.006491651,18.38807866,375.0109032,260.6860892,26.3783682,37.94669565,0.304342248,2.275762948,0.283404673,0.1788889,289.4945477,33.6923028,32.30387097,4.857828606,50.0613969,2.625725317,5.245010086,2.232103289,-286.2818237,167.4307741,16.8471772,187.4906753,-0.041880951,0.047015037,3.501386966,0,0,1,0,52243.36208,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2471-20190820-11_12_00,924.4779615,1206.35,0.233656931,0.5,1513.171975,18.38807866,176.7815597,1,0.01258439,2.965333444,-,0,1206.35,0.233656931,0.747814398,0.807725703,0.91111762,2471,300,300,300,10324.4,1144.32,-0.00704393,1.72217,1799.984839,1513.171975,0.840658178,0.191316356,6,0.5,0: Broadleaf,1566324711,375.0109032,399.9976452,25.94891613,18.36116129,500.0056129,100.9882581,0.199988258,33.66852581,32.30387097,999.9,10000.95968,0,148.2925548,1799.984839,0.97799771,0.022002229,0,925.5677097,4.99935,17585.56129,15772.37742,49.687,50.931,50.294,50.167,50.75,1755.494516,39.49032258,0,107.3999999,924.4779615,-118.1017094,-2181.945296,17562.95769,15,1566324587,11:09:46,28,3.983,0.35,400,20,0.12,0.01,-24.85032308,-1.204363357,0.237182299,0,939.0864318,-145.3799649,18.60833901,0,7.6229975,-0.333396892,0.091885617,0,0,3,0/3,100,100,3.983,0.35,2,482.01,500.811,32.1125,31.8387,29.9997,31.7099,31.6333,19.2832,37.4822,62.2855,-999.9,400,18.3915,100.324,113.03
26,1566324797,2394.2,20190820 11:13:17,11:13:17,1,23293,1_1,23509,31,23522,23316,23388,B1_R3,2,2,13,1,,1566324789,0.005344806,16.10302753,378.1160323,244.0980614,24.69984952,38.26089009,0.221906314,2.275193079,0.210545319,0.132563076,289.4991585,34.15798789,33.08540968,5.076402779,49.41699614,2.605185835,5.271841751,2.471216944,-235.7059576,82.72244081,8.361404692,144.8770465,-0.04186545,0.046997635,3.500363463,0,0,1,0,52209.27393,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2472-20190820-11_13_18,905.6158077,1185.31,0.235967124,0.5,1513.193671,16.10302753,178.5319797,1,0.011074124,3.035720613,-,0,1185.31,0.235967124,0.752212778,0.852908219,0.916476491,2472,300,300,300,10309.2,1116.16,-0.00703406,-4.85449,1800.010323,1513.193671,0.84065833,0.19131666,6,0.5,0: Broadleaf,1566324789,378.1160323,399.8644194,25.74593871,19.4974129,500.0090645,100.9882581,0.199966774,33.7598129,33.08540968,999.9,9997.258065,0,1396.035484,1800.010323,0.977992,0.0220078,0,905.9235806,4.99935,16926.8,15772.57097,49.812,50.875,50.375,50.25,50.85264516,1755.510323,39.5,0,77.79999995,905.6158077,-42.39094018,-730.9811966,16921.00769,15,1566324587,11:09:46,28,3.983,0.35,400,20,0.12,0.01,-21.19606154,-5.363078972,0.712028207,0,911.0174773,-49.47368953,6.297209409,0,6.839880577,-5.833734534,0.755339927,0,0,3,0/3,100,100,3.983,0.35,2,490.52,503.463,32.1571,31.7936,30.0001,31.6741,31.6084,19.3195,32.5496,62.0425,-999.9,400,19.9637,100.326,113.035
