SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1564270581,1445.1,20190727 16:36:20,16:36:20,2,B3_R2,6,null,null,null,null,1564270573,0.011659864,11.78057177,380.0663226,277.4908294,27.93205253,38.25723723,0.256616492,2.266407454,0.241498217,0.152220426,330.4278336,45.88845748,45.20199355,9.739397822,48.49628464,5.241064301,10.80714603,4.498333522,-514.2000109,248.5735759,28.51671727,93.3181158,-0.041626926,0.046729871,3.48459755,82,16,1,0,49728.14236,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-597-20190727-16_37_20,686.5282308,952.144,0.278965964,0.5,1685.986739,11.78057177,235.1664583,1,0.007493751,2.499670218,-,0,952.144,0.278965964,0.714258791,1.027092538,0.901991982,597,300,300,300,10330.1,833.796,-0.00692058,-20.8244,2000.002258,1685.986739,0.842992418,0.195984835,6,0.5,0: Broadleaf,1564270573,380.0663226,399.5192258,52.06732581,38.80510323,500.0413548,100.4594194,0.199952323,47.23637097,45.20199355,999.9,0,0,9992.627419,0,111.3615806,2000.002258,0.900002613,0.099997542,0,686.9521613,4.99938,14770.49355,15966.22903,58.625,58.94716129,58.675,58.937,60.518,1795.509032,199.4948387,0,142.2,686.5282308,-68.84820504,-1174.916238,14770.12692,15,1564269028,16:10:28,7,13.285,0.997,400,60,0.48,0.24,0,0,0/0,1.87437,1.87134,1.87088,1.873,1.86994,1.87939,1.87639,1.87176,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.285,0.997,2,403.696,431.066,46.4043,46.9632,29.9992,46.7567,46.7675,19.9561,41.396,87.1645,-999.9,400,40.449,98.372,98.6775
12,1564270730,1594.1,20190727 16:38:49,16:38:49,3,B3_R2,6,null,null,null,null,1564270722,0.007438009,5.763505696,389.8750968,303.9822314,30.60006582,39.24638478,0.160651843,2.268811932,0.154589136,0.097143857,330.4251,46.99073691,45.47106452,9.87516563,50.63260238,5.399209163,10.66350318,4.475956467,-328.0162024,183.7208885,21.05486155,207.1846477,-0.041692121,0.046803058,3.488909926,40,8,1,0,49843.91245,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-598-20190727-16_39_49,665.8980769,748.999,0.110949311,0.5,1685.97067,5.763505696,93.52864218,1,0.00392492,3.448857742,-,0,748.999,0.110949311,0.775223202,1.498275401,0.978980057,598,300,300,300,10403,740.336,-0.00696959,9.40405,1999.982903,1685.97067,0.842992541,0.195985082,6,0.5,0: Broadleaf,1564270722,389.8750968,400.2716774,53.63595161,45.18866774,499.9759355,100.464,0.199994968,46.97308065,45.47106452,999.9,0,0,10007.82129,0,1306.555806,1999.982903,0.899999387,0.100000658,0,666.8271935,4.99938,14165.87742,15966.06129,58.25,58.84858065,58.35264516,58.5,60.149,1795.481935,199.5009677,0,148.3999999,665.8980769,-104.7666325,-2173.408547,14145.5,15,1564269028,16:10:28,7,13.285,0.997,400,60,0.48,0.24,0,0,0/0,1.87435,1.87134,1.87088,1.87297,1.86993,1.87928,1.87638,1.87168,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.285,0.997,2,456.197,436.396,46.0304,46.7168,29.9993,46.499,46.5175,20.003,34.1775,94.5581,-999.9,400,44.7557,98.4118,98.7236
13,1564270899,1763.6,20190727 16:41:39,16:41:39,1,B3_R2,4,null,null,null,null,1564270891,0.011867467,9.698330392,382.8992903,295.7624708,29.7710256,38.54209272,0.266030675,2.267198768,0.249825686,0.157514682,330.4263339,45.27647066,45.12144839,9.699071413,50.16316318,5.273100183,10.51189727,4.42597123,-523.3552888,191.9491613,21.94831523,20.96852162,-0.041648374,0.046753949,3.486016547,80,16,1,0,49837.44563,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-599-20190727-16_42_38,771.6620385,915.956,0.157533726,0.5,1685.974492,9.698330392,132.7989219,1,0.006258769,2.637936757,-,0,915.956,0.157533726,0.725118916,0.648741405,0.915706543,599,300,300,300,10375.6,895.178,-0.00695095,8.909,1999.987097,1685.974492,0.842992685,0.19598537,6,0.5,0: Broadleaf,1564270891,382.8992903,399.9902903,52.38600645,38.89095484,499.9956129,100.4585806,0.199983355,46.69185161,45.12144839,999.9,0,0,9997.859677,0,63.82118387,1999.987097,0.89999429,0.100005613,0,772.9682903,4.99938,16423.62258,15966.06774,58.03,58.37093548,58.11687097,58.24593548,59.875,1795.479032,199.5112903,0,169.2,771.6620385,-102.7583931,-2067.442735,16396.86538,15,1564269028,16:10:28,7,13.285,0.997,400,60,0.48,0.24,0,0,0/0,1.87437,1.87134,1.87087,1.87294,1.86995,1.87929,1.87639,1.87173,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.285,0.997,2,406.125,430.585,45.7292,46.4633,29.9995,46.2575,46.2732,19.9462,42.6741,88.8828,-999.9,400,38.8053,98.4521,98.7711
14,1564271050,1914.6,20190727 16:44:10,16:44:10,2,B3_R2,4,null,null,null,null,1564271042,0.005058929,4.869090951,391.8365806,283.1489446,28.50163033,39.4420731,0.09881417,2.269606484,0.096484845,0.060507735,330.4270796,47.54255409,46.01860645,10.15650251,50.09783147,5.283464058,10.54629293,4.873038456,-223.0987496,90.22201896,10.35205636,207.9024053,-0.041713678,0.046827258,3.490335348,44,9,1,0,49902.39473,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-600-20190727-16_45_09,797.0510769,881.46,0.095760356,0.5,1685.978055,4.869090951,80.72492909,1,0.0033944,2.780307671,-,0,881.46,0.095760356,0.735471267,0.449161901,0.928779868,600,300,300,300,10336.4,879.821,-0.0069237,10.7326,1999.99129,1685.978055,0.842992699,0.195985398,6,0.5,0: Broadleaf,1564271042,391.8365806,400.0580968,52.48848065,46.73649355,500.0073548,100.4595161,0.199980839,46.75596129,46.01860645,999.9,0,0,10013.4429,0,319.871,1999.99129,0.899992484,0.10000751,0,797.522,4.99938,16942.26774,15966.09032,57.796,58.042,57.81809677,57.97967742,59.679,1795.48129,199.5125806,0,150.5999999,797.0510769,-43.98605132,-855.2410259,16932.24615,15,1564269028,16:10:28,7,13.285,0.997,400,60,0.48,0.24,0,0,0/0,1.8743,1.87134,1.87088,1.87291,1.86992,1.87927,1.87638,1.87172,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.285,0.997,2,450.534,440.057,45.5094,46.2948,29.9995,46.0787,46.0969,20.0988,28.2309,96.8363,-999.9,400,46.928,98.482,98.8089
15,1564271196,2060.1,20190727 16:46:35,16:46:35,3,B3_R2,4,null,null,null,null,1564271188,0.010736095,11.10729159,381.3622581,280.065381,28.19045214,38.38665973,0.243295377,2.267232415,0.229665867,0.144702059,330.4238099,45.28137397,44.97724839,9.627235438,51.06592504,5.270078355,10.32014665,4.357157083,-473.4618085,165.4818939,18.87671551,41.32061078,-0.041649286,0.046754973,3.486076888,89,18,1,0,49894.75805,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-601-20190727-16_47_35,749.3734615,959.986,0.21939126,0.5,1685.964137,11.10729159,184.9428985,1,0.007094508,2.47108187,-,0,959.986,0.21939126,0.711905384,0.790435144,0.899020014,601,300,300,300,10360.3,900.625,-0.00694105,-1.43341,1999.975161,1685.964137,0.842992538,0.195985076,6,0.5,0: Broadleaf,1564271188,381.3622581,399.6044839,52.35696452,40.14800323,499.9927097,100.4566774,0.200005097,46.33109355,44.97724839,999.9,0,0,9998.268065,0,1433.602258,1999.975161,0.899999968,0.100000032,0,749.7213548,4.99938,15861.76774,15965.97742,57.548,58.038,57.562,57.812,59.429,1795.475161,199.5,0,144.6000001,749.3734615,-87.63924784,-1754.482051,15854.61538,15,1564269028,16:10:28,7,13.285,0.997,400,60,0.48,0.24,0,0,0/0,1.87431,1.87134,1.87088,1.87295,1.86993,1.87929,1.87637,1.87166,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.285,0.997,2,394.822,435.015,45.3277,46.0813,29.9993,45.8678,45.8751,19.983,40.2627,92.153,-999.9,400,39.8419,98.5236,98.8513
16,1564271306,2170.1,20190727 16:48:25,16:48:25,1,B3_R2,1,null,null,null,null,1564271298,0.012574507,14.37370207,375.9001613,275.7489428,27.75659609,37.83771151,0.314452698,2.267786462,0.292083076,0.18442896,330.4283463,44.33568442,44.20575161,9.250659804,51.5833062,5.228858484,10.13672614,4.02180132,-554.5357422,216.9882576,24.61566724,17.49652896,-0.041664308,0.046771836,3.487070542,65,13,1,0,49966.91447,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-602-20190727-16_49_25,758.1863077,1076.77,0.29586977,0.5,1685.987499,14.37370207,249.4163668,1,0.009031796,2.094616306,-,0,1076.77,0.29586977,0.676858162,0.831300305,0.854761108,602,300,300,300,10345.8,955.65,-0.00693133,-17.5868,2000.002903,1685.987499,0.842992526,0.195985051,6,0.5,0: Broadleaf,1564271298,375.9001613,398.8206452,51.94629032,37.64076452,500.0015161,100.4589032,0.200036065,45.98054839,44.20575161,999.9,0,0,10001.65258,0,1364.077742,2000.002903,0.899997903,0.100002155,0,758.8234194,4.99938,16091.15161,15966.1871,57.35874194,57.937,57.375,57.69512903,59.25,1795.500968,199.5019355,0,109.2,758.1863077,-108.4809571,-2160.396578,16078.02308,15,1564269028,16:10:28,7,13.285,0.997,400,60,0.48,0.24,0,0,0/0,1.87435,1.87134,1.87088,1.87292,1.86993,1.87927,1.87639,1.87173,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.285,0.997,2,424.12,433.626,45.107,45.8977,29.9994,45.6919,45.7035,19.9365,44.0392,87.2077,-999.9,400,36.8725,98.5564,98.8879
17,1564271451,2315.5,20190727 16:50:51,16:50:51,2,B3_R2,1,null,null,null,null,1564271443,0.011205208,15.32384018,375.9604516,250.7892022,25.24384976,37.84329259,0.253508665,2.268418505,0.238755328,0.15047601,330.4228673,44.76566923,44.78019355,9.529812739,50.84292524,5.150253138,10.12973411,4.3795596,-494.1496567,145.1499374,16.50508169,-2.071770275,-0.041681449,0.046791078,3.488204196,3,1,1,0,49988.71534,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-603-20190727-16_51_50,936.9354615,1401.75,0.33159589,0.5,1685.958521,15.32384018,279.5284579,1,0.009595511,1.377164259,-,0,1401.75,0.33159589,0.57933071,0.656318048,0.731599894,603,300,300,300,10370.7,1183.4,-0.00694957,-40.806,1999.968387,1685.958521,0.842992585,0.19598517,6,0.5,0: Broadleaf,1564271443,375.9604516,399.4052903,51.16604194,38.40725484,499.9792581,100.4577097,0.199932452,45.96707742,44.78019355,999.9,0,0,10005.88613,0,980.5296452,1999.968387,0.899997645,0.10000271,0,939.0134516,4.99938,19557.29355,15965.93548,57.19106452,57.61483871,57.187,57.536,59.06606452,1795.467097,199.5025806,0,144.8,936.9354615,-289.5039996,-6240.779479,19513.67692,15,1564269028,16:10:28,7,13.285,0.997,400,60,0.48,0.24,0,0,0/0,1.87431,1.87134,1.87088,1.87294,1.8699,1.87929,1.87637,1.87173,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.285,0.997,2,502.381,435.339,44.8941,45.705,29.9997,45.5044,45.5269,19.9827,42.58,92.3709,-999.9,400,38.017,98.5868,98.9235
18,1564271564,2428.5,20190727 16:52:44,16:52:44,3,B3_R2,1,null,null,null,null,1564271556,0.010043897,10.61267841,382.5757097,278.8670519,28.0691969,38.50793003,0.225095988,2.266736272,0.213374132,0.134361106,330.42391,45.25096082,44.69984839,9.490335867,50.02147916,5.095649332,10.18692253,4.394686535,-442.9358697,168.2965889,19.15399692,74.93862607,-0.041635837,0.046739875,3.485187167,10,2,1,0,49918.97522,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-604-20190727-16_53_43,700.0632308,838.654,0.165253811,0.5,1685.963216,10.61267841,139.3059229,1,0.00680114,2.973259533,-,0,838.654,0.165253811,0.748317473,0.955012107,0.945002525,604,300,300,300,10324.3,821.145,-0.00691606,12.2795,1999.973871,1685.963216,0.842992621,0.195985243,6,0.5,0: Broadleaf,1564271556,382.5757097,399.921871,50.6252,39.18276774,500.0032903,100.4544194,0.199984613,46.07702258,44.69984839,999.9,0,0,9995.264194,0,83.41958065,1999.973871,0.899995774,0.100004106,0,700.7406452,4.99938,15134.57742,15965.96452,57.187,57.375,57.125,57.546,59.062,1795.469032,199.5054839,0,112.4000001,700.0632308,-75.46981201,-1321.637608,15118.27308,15,1564269028,16:10:28,7,13.285,0.997,400,60,0.48,0.24,0,0,0/0,1.87433,1.87134,1.87088,1.87291,1.86993,1.87933,1.87637,1.8717,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.285,0.997,2,492.806,438.43,44.8046,45.589,29.9996,45.3902,45.4103,20.0121,40.6857,91.8599,-999.9,400,39.3153,98.6038,98.9511
19,1564271883,2747.5,20190727 16:58:03,16:58:03,1,B1_R3,6,null,null,null,null,1564271875,0.003799143,3.761782939,393.7573226,280.1629564,28.18966459,39.61939507,0.072089537,2.267505062,0.07084007,0.044385499,330.4299958,47.05911646,45.8165129,10.05186748,50.22763011,5.060943642,10.07601519,4.990923835,-167.5422024,5.721100301,0.653673008,169.2625667,-0.041656678,0.046763271,3.486565854,63,13,1,0,49975.69043,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-605-20190727-16_59_02,743.5585,821.902,0.095319758,0.5,1685.99544,3.761782939,80.35433893,1,0.002737597,3.054242477,-,0,821.902,0.095319758,0.753344797,0.610306896,0.951351213,605,300,300,300,10354.5,804.204,-0.00693643,3.64282,2000.012258,1685.99544,0.842992553,0.195985106,6,0.5,0: Broadleaf,1564271875,393.7573226,400.0664839,50.29818387,45.96859355,500.0084516,100.4188387,0.199975968,45.8633129,45.8165129,999.9,0,0,10003.81065,0,71.43225484,2000.012258,0.899998677,0.100001413,0,743.8532581,4.99938,15740.07097,15966.2871,57.20935484,57.304,57.151,57.401,59.024,1795.50871,199.5048387,0,318.4000001,743.5585,-30.81986326,-501.1076933,15733.89231,15,1564269028,16:10:28,7,13.285,0.997,400,60,0.48,0.24,0,0,0/0,1.87434,1.87134,1.87085,1.87288,1.86987,1.87927,1.87637,1.87175,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.285,0.997,2,427.238,445.453,44.5992,45.6152,29.9999,45.3657,45.3756,20.1279,31.4383,96.5452,-999.9,400,45.9497,98.5632,98.9144
20,1564272027,2891,20190727 17:00:26,17:00:26,2,B1_R3,6,null,null,null,null,1564272019,0.004998855,6.363448611,389.8835806,257.9247537,25.9516393,39.22895305,0.098791535,2.267648631,0.096461305,0.0604931,330.4280624,46.53197705,45.40668065,9.842530857,50.10962509,5.013244133,10.00455326,4.829286724,-220.4494893,38.85846358,4.428104247,153.2651409,-0.041660571,0.04676764,3.48682334,40,8,1,0,50001.89684,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-606-20190727-17_01_26,725.2962308,834.157,0.130503933,0.5,1685.984668,6.363448611,110.0138151,1,0.004280728,2.994679659,-,0,834.157,0.130503933,0.749667036,0.774135423,0.946706802,606,300,300,300,10329.4,805.411,-0.00691943,1.85931,1999.999355,1685.984668,0.842992606,0.195985212,6,0.5,0: Broadleaf,1564272019,389.8835806,399.8587742,49.82497419,44.12506452,499.9854839,100.417129,0.199965387,45.72453226,45.40668065,999.9,0,0,10004.91581,0,79.11793548,1999.999355,0.899996065,0.100003961,0,725.6110968,4.99938,15587.04839,15966.1871,57.187,57.31606452,57.179,57.375,58.937,1795.493871,199.5070968,0,142.5999999,725.2962308,-53.00786318,-1222.502563,15584.43077,15,1564269028,16:10:28,7,13.285,0.997,400,60,0.48,0.24,0,0,0/0,1.87434,1.87133,1.87086,1.87286,1.86989,1.87927,1.87637,1.87169,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.285,0.997,2,455.161,443.704,44.4028,45.5264,29.9997,45.2934,45.306,20.0813,34.2552,95.7003,-999.9,400,44.124,98.581,98.934
21,1564272154,3018,20190727 17:02:33,17:02:33,3,B1_R3,6,null,null,null,null,1564272146,0.003002881,4.154651805,393.6926774,249.7370869,25.12801316,39.61251772,0.057602238,2.265353284,0.056800746,0.035571548,330.424489,46.9669245,45.50930323,9.89459222,50.20430867,4.968107834,9.895779796,4.926484385,-132.4270351,0.285232006,0.03251956,198.3152056,-0.041598363,0.046697807,3.48270751,11,2,1,0,49963.66757,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-607-20190727-17_03_33,757.9141538,3755.59,0.79819039,0.5,1685.970832,4.154651805,672.8628579,1,0.00297066,-0.112738611,-,0,3755.59,0.79819039,-0.127063583,0.978975057,-0.160460514,607,300,300,300,10398.1,820.226,-0.0070592,-142.96,1999.983548,1685.970832,0.84299235,0.195984701,6,0.5,0: Broadleaf,1564272146,393.6926774,400.0970645,49.376,45.9503871,499.9882581,100.4179032,0.199964452,45.51163871,45.50930323,999.9,0,0,9989.899355,0,93.35645484,1999.983548,0.900004645,0.099995148,0,759.0867419,4.99938,16072.37742,15966.08065,57.125,57.25,57.179,57.25,58.879,1795.495806,199.4883871,0,126.1999998,757.9141538,-152.1956239,-3174.536752,16049.36923,15,1564269028,16:10:28,7,13.285,0.997,400,60,0.48,0.24,0,0,0/0,1.87429,1.87134,1.87085,1.87289,1.86988,1.87928,1.87637,1.8717,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.285,0.997,2,492.122,445.934,44.1976,45.4224,29.9997,45.2025,45.218,20.1089,30.7747,96.0506,-999.9,400,45.7442,98.5964,98.9545
22,1564272325,3189,20190727 17:05:24,17:05:24,1,B1_R3,3,null,null,null,null,1564272317,0.005045668,6.506579764,388.6437097,251.7870734,25.33415332,39.10430825,0.096886615,2.265732875,0.094642435,0.059348823,330.4255317,46.23670461,45.57079355,9.925900687,50.28226067,4.958455841,9.861242863,4.967444846,-222.513953,-15.534352,-1.770734504,90.60649224,-0.041608646,0.046709351,3.483388043,3,1,1,0,49986.18114,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-608-20190727-17_06_24,766.7199615,846.341,0.094076783,0.5,1685.975528,6.506579764,79.30557679,1,0.004365647,2.937171896,-,0,846.341,0.094076783,0.746010582,0.521058323,0.942089298,608,300,300,300,10350.5,842.222,-0.00693396,10.9869,1999.989032,1685.975528,0.842992387,0.195984773,6,0.5,0: Broadleaf,1564272317,388.6437097,398.8045161,49.28031613,43.52403871,500.0122903,100.4173871,0.19998371,45.44361935,45.57079355,999.9,0,0,9992.420323,0,1188.826129,1999.989032,0.900003484,0.099996635,0,767.3612258,4.99938,16146.96452,15966.10645,56.929,57.46748387,56.94919355,57.149,58.74593548,1795.497742,199.4912903,0,170.6000001,766.7199615,-50.43046154,-988.0649572,16134.46538,15,1564269028,16:10:28,7,13.285,0.997,400,60,0.48,0.24,0,0,0/0,1.8743,1.87128,1.87082,1.87286,1.86983,1.87927,1.87637,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.285,0.997,2,502.291,443.63,44.0355,45.3173,29.9999,45.0954,45.1151,20.0806,35.0134,96.1873,-999.9,400,43.5953,98.6186,98.9852
23,1564272442,3306,20190727 17:07:21,17:07:21,2,B1_R3,3,null,null,null,null,1564272434,0.005606875,7.145498995,386.7859355,257.5021126,25.90887132,38.91691191,0.113414885,2.268759537,0.110356706,0.069240838,330.4290513,46.1103443,45.22156452,9.74921824,50.68067647,5.012221128,9.889807077,4.736997112,-247.2631836,34.04296571,3.869979596,121.078813,-0.041690699,0.046801462,3.488815937,82,16,1,0,50071.84452,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-609-20190727-17_08_21,731.2628077,838.2,0.127579566,0.5,1685.993476,7.145498995,107.5491581,1,0.004744557,2.975411596,-,0,838.2,0.127579566,0.74845372,0.739203733,0.945174582,609,300,300,300,10390.3,812.836,-0.00696129,5.29688,2000.010323,1685.993476,0.842992387,0.195984775,6,0.5,0: Broadleaf,1564272434,386.7859355,397.9636774,49.81527419,43.42176452,499.9664194,100.4162258,0.199924742,45.49989032,45.22156452,999.9,0,0,10012.24129,0,661.6240968,2000.010323,0.900004097,0.099995581,0,732.9889355,4.99938,15450.64194,15966.27742,56.937,57.375,56.937,57.20732258,58.75,1795.517742,199.4935484,0,116.4000001,731.2628077,-182.9794531,-4124.841029,15413.89231,15,1564269028,16:10:28,7,13.285,0.997,400,60,0.48,0.24,0,0,0/0,1.87432,1.87131,1.87079,1.87286,1.86982,1.87927,1.87638,1.87168,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.285,0.997,2,403.611,444.386,44.0932,45.2709,29.9999,45.0564,45.0662,20.0555,35.5316,96.3792,-999.9,400,43.3884,98.6245,98.9977
24,1564272523,3387.5,20190727 17:08:43,17:08:43,3,B1_R3,3,null,null,null,null,1564272515,0.004823032,6.576019831,390.1744194,255.8736944,25.74460237,39.2572019,0.098912869,2.266717683,0.096576049,0.060565387,330.4288924,46.38409975,45.04615484,9.661504914,50.53682974,5.002965177,9.89964191,4.658539737,-212.6957312,57.81161411,6.573068895,182.1178442,-0.041635334,0.046739309,3.485153834,41,8,1,0,50005.00211,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-610-20190727-17_09_42,758.6047692,868.531,0.126565696,0.5,1685.993148,6.576019831,106.6944484,1,0.004406788,2.836581538,-,0,868.531,0.126565696,0.739351297,0.628162868,0.933679712,610,300,300,300,10327.2,868.531,-0.00691747,18.5643,2000.01,1685.993148,0.842992359,0.195984718,6,0.5,0: Broadleaf,1564272515,390.1744194,400.3237742,49.7241,44.22427742,500.0028387,100.4145161,0.199978194,45.51923226,45.04615484,999.9,0,0,9999.115161,0,958.1195161,2000.01,0.900003548,0.099996632,0,759.1975484,4.99938,16099.11935,15966.2871,56.935,57.409,56.875,57.187,58.754,1795.519032,199.4916129,0,81,758.6047692,-56.1735385,-1065.894018,16087.71538,15,1564269028,16:10:28,7,13.285,0.997,400,60,0.48,0.24,0,0,0/0,1.87436,1.87132,1.87086,1.87288,1.86983,1.87928,1.87638,1.87166,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.285,0.997,2,455.069,445.297,44.1359,45.2347,29.9997,45.0162,45.0299,20.0409,33.5269,93.5428,-999.9,400,43.9669,98.636,99.0082
25,1564272691,3555,20190727 17:11:30,17:11:30,1,B1_R3,2,null,null,null,null,1564272683,0.0038399,3.750151626,393.6850323,284.3496307,28.60714191,39.60688662,0.075092884,2.267139511,0.073737979,0.046205933,330.4237796,47.19738029,45.49762903,9.888657826,49.61619099,5.03829254,10.15453311,4.850365285,-169.3395915,63.21411747,7.218107542,231.5164132,-0.041646768,0.046752145,3.48591028,48,10,1,0,49940.28735,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-611-20190727-17_12_30,771.7898846,814.734,0.052709369,0.5,1685.966314,3.750151626,44.43311063,1,0.002730746,3.089911554,-,0,814.734,0.052709369,0.755495935,0.354326183,0.954067748,611,300,300,300,10385,814.734,-0.00695684,11.8239,1999.978065,1685.966314,0.842992403,0.195984805,6,0.5,0: Broadleaf,1564272683,393.6850323,399.9991613,50.07968387,45.70263871,500.0084194,100.4055161,0.200001935,46.01481935,45.49762903,999.9,0,0,10002.75774,0,78.45639032,1999.978065,0.900002613,0.099997465,0,772.6204516,4.99938,16594.37742,15966.02903,56.933,57.125,56.875,57.187,58.75,1795.487097,199.4912903,0,166.6999998,771.7898846,-89.22622223,-1827.504276,16576.88077,15,1564269028,16:10:28,7,13.285,0.997,400,60,0.48,0.24,0,0,0/0,1.87433,1.87134,1.87084,1.87286,1.86985,1.87927,1.87637,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.285,0.997,2,445.544,446.786,44.267,45.1848,29.9999,44.959,44.9737,20.1349,29.1991,96.8983,-999.9,400,45.8297,98.6402,99.0246
26,1564272834,3698.5,20190727 17:13:54,17:13:54,2,B1_R3,2,null,null,null,null,1564272826,0.006588583,8.881593869,385.4139355,252.0809011,25.35957183,38.77299842,0.135521905,2.265645641,0.13117413,0.082362842,330.4365391,45.8386982,45.17684194,9.726789676,50.89039298,5.044802459,9.913074281,4.681987217,-290.556503,45.04489179,5.127733522,90.05266143,-0.041606283,0.046706698,3.483231645,1,0,1,0,49967.11873,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-612-20190727-17_14_53,823.3311923,967.57,0.149073253,0.5,1686.027176,8.881593869,125.6707781,1,0.005774158,2.443874862,-,0,967.57,0.149073253,0.709629403,0.526351033,0.896145823,612,300,300,300,10327.9,966.652,-0.00691803,21.4155,2000.049677,1686.027176,0.842992649,0.195985298,6,0.5,0: Broadleaf,1564272826,385.4139355,399.1187419,50.14668065,42.63702258,500.0110968,100.4009355,0.199989516,45.54562258,45.17684194,999.9,0,0,9993.49,0,116.1523871,2000.049677,0.899995323,0.1000047,0,824.4815806,4.99938,17855.35484,15966.57419,56.9756129,57.187,56.95529032,57.062,58.762,1795.534839,199.5148387,0,143,823.3311923,-92.4791453,-1550.625642,17835.56923,15,1564269028,16:10:28,7,13.285,0.997,400,60,0.48,0.24,0,0,0/0,1.87438,1.87134,1.87088,1.87296,1.86992,1.87935,1.87637,1.87179,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.285,0.997,2,504.377,440.856,44.1706,45.0905,29.9998,44.8608,44.8733,20.0424,35.671,96.513,-999.9,400,42.3638,98.6573,99.0448
27,1564272965,3829,20190727 17:16:04,17:16:04,3,B1_R3,2,null,null,null,null,1564272957,0.005728686,8.170763224,386.9029677,249.9154891,25.14092357,38.92154894,0.119665527,2.265920373,0.116262278,0.07296163,330.4264953,45.95857036,44.81755161,9.548216584,50.3283733,4.948539137,9.83250364,4.599677447,-252.6350626,69.54704051,7.896699463,155.2351728,-0.041613727,0.046715054,3.48372421,68,14,1,0,50000.54841,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-613-20190727-17_17_04,678.3481154,796.762,0.148618891,0.5,1685.981643,8.170763224,125.2843608,1,0.005352702,3.182164812,-,0,796.762,0.148618891,0.760889385,1.14711697,0.960878793,613,300,300,300,10391.5,778.72,-0.00696109,10.113,1999.996452,1685.981643,0.842992317,0.195984634,6,0.5,0: Broadleaf,1564272957,386.9029677,399.367871,49.19137419,42.65498065,499.989871,100.3977097,0.199991,45.38686129,44.81755161,999.9,0,0,9995.599032,0,655.3751613,1999.996452,0.900006032,0.099993594,0,678.3952258,4.99938,14447.93548,15966.1871,56.82825806,57.052,56.82419355,57,58.675,1795.509355,199.4874194,0,129.5999999,678.3481154,-11.54793163,-289.6307697,14445.49615,15,1564269028,16:10:28,7,13.285,0.997,400,60,0.48,0.24,0,0,0/0,1.87433,1.87134,1.87088,1.8729,1.86993,1.87929,1.87637,1.87174,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.285,0.997,2,421.486,444.433,44.0593,44.9994,29.9998,44.7847,44.7945,20.0631,34.6359,96.0904,-999.9,400,42.8837,98.6737,99.0606
