SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1562897471,1369.4,20190711 19:11:11,19:11:11,1,B3_R1,2,null,null,null,null,1562897463,0.002412368,7.233287396,399.6371935,239.241698,24.00209609,40.09389001,0.081200817,2.265871857,0.079618173,0.049900983,66.06281078,37.21946201,36.52742903,6.144059129,50.05947386,3.246532275,6.485350374,2.897526854,-106.3854353,121.0078251,12.71952824,93.40472881,-0.041612412,0.046713578,3.483637224,20,4,1,0,51264.09135,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4303-20190711-19_12_05,816.6570385,2123.54,0.615426581,0.5,337.183916,7.233287396,103.7559723,0.6895467,0.024633314,0.433017508,DARK-4304-20190711-19_12_07,659.26,1464.28,0.89250892,0.385739635,0.9379006,0.397558422,4303,300,300,300,10333.9,1848.3,-0.00827006,-70.9001,399.9986774,337.183916,0.842962577,0.195925154,6,0.5,0: Broadleaf,1562897463,399.6371935,409.4737742,32.35991935,29.55882581,500.0127419,100.3034194,0.022302706,37.51801613,36.52742903,999.9,0,0,10004.67935,0,47.97796774,399.9986774,0.90000071,0.099999194,0,816.6923226,4.99938,3338.824516,3161.22,46.125,48.687,47.437,49.22764516,49,355.4990323,39.50096774,0,301.0999999,816.6570385,-6.36953846,-15.48034184,3338.590769,15,1562896897,19:01:37,7,11.604,0.54,401,33,0.02,0.01,-9.930340244,1.954374355,0.195486002,0,816.204,0,0,0,2.817481951,-0.461070314,0.058180213,0,0,3,0/3,1.87408,1.87103,1.8705,1.87256,1.86966,1.87916,1.87609,1.87149,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.604,0.54,2,464.224,472.811,37.2134,39.3824,29.9995,39.3468,39.3874,20.6624,24.8665,56.2297,-999.9,409.464,29.7054,99.7082,99.9229
11,1562897566,1464.4,20190711 19:12:46,19:12:46,2,B3_R1,2,null,null,null,null,1562897558,0.001544367,5.970714745,399.8394516,198.0021862,19.86555467,40.11588275,0.0515418,2.265566594,0.050899133,0.031869032,66.06376575,37.4697369,36.57057419,6.158592483,50.31545442,3.257255406,6.473667868,2.901337077,-68.10658477,111.6725411,11.74041085,121.370133,-0.041604142,0.046704294,3.483089929,14,3,1,0,51259.96315,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4305-20190711-19_13_40,867.6401923,2267.12,0.617294103,0.5,337.1922434,5.970714745,104.0733918,1.452186033,0.020888335,0.34226243,DARK-4306-20190711-19_13_42,-1025.16,3292.28,0.425079218,0.190734054,0.910530977,0.335481667,4305,300,300,300,10301.4,1924.87,-0.00824395,-103.493,400.0090323,337.1922434,0.842961574,0.195923148,6,0.5,0: Broadleaf,1562897558,399.8394516,407.7448387,32.46542581,30.67245806,500.0296774,100.3115806,0.018395781,37.48486452,36.57057419,999.9,0,0,10001.8771,0,42.51641613,400.0090323,0.900029903,0.099970168,0,868.0344194,4.99938,3576.534194,3161.327419,46.25,48.75,47.5,49.25,49.09045161,355.5196774,39.4883871,0,94.0999999,867.6401923,-68.20235889,-287.54188,3574.849231,15,1562896897,19:01:37,7,11.604,0.54,401,33,0.02,0.01,-7.825010732,-1.985816655,0.225515093,0,860.116,0,0,0,1.743297561,1.015446899,0.101549431,0,0,3,0/3,1.87408,1.87102,1.87054,1.87256,1.86966,1.87918,1.87609,1.87149,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.604,0.54,2,471.279,476.45,37.1557,39.2492,29.9995,39.2259,39.2655,20.6289,21.0308,56.0272,-999.9,407.951,30.4304,99.7361,99.9666
12,1562897661,1558.9,20190711 19:14:20,19:14:20,3,B3_R1,2,null,null,null,null,1562897653,0.002013591,7.200955741,399.8147742,210.0952261,21.08006645,40.11572355,0.066831752,2.265490813,0.065755491,0.041192436,66.06592688,37.22139447,36.58689677,6.164098486,50.23862889,3.235495882,6.440255146,2.928602604,-88.799347,98.05957637,10.30565674,85.63181298,-0.041602089,0.046701989,3.482954067,0,0,1,0,51273.35437,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4307-20190711-19_15_14,939.0645385,2423.97,0.612592343,0.5,337.1995552,7.200955741,103.2829328,1.150472159,0.024536288,0.255407451,DARK-4308-20190711-19_15_16,-364.74,2788.71,0.532470376,0.181670926,0.876648777,0.267667634,4307,300,300,300,10261.4,2121.78,-0.00821202,-80.6733,400.0171935,337.1995552,0.842962654,0.195925309,6,0.5,0: Broadleaf,1562897653,399.8147742,409.4214516,32.24668387,29.90842581,500.0283871,100.3169355,0.018835326,37.38976129,36.58689677,999.9,0,0,10000.84968,0,28.98146452,400.0171935,0.90000329,0.099996516,0,939.3714516,4.99938,3917.964839,3161.371613,46.31403226,48.812,47.59248387,49.252,49.125,355.5180645,39.50419355,0,93.89999986,939.0645385,-24.40793164,-103.9066667,3915.732692,15,1562896897,19:01:37,7,11.604,0.54,401,33,0.02,0.01,-9.617834634,0.32022899,0.03678462,1,936.237,0,0,0,2.343504634,-0.225430662,0.027296934,0,1,3,3-Jan,1.87408,1.87103,1.8705,1.87256,1.86966,1.87916,1.8761,1.8715,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.604,0.54,2,498.149,476.618,37.065,39.1219,29.9996,39.1062,39.1493,20.6732,22.6966,56.2204,-999.9,409.371,29.93,99.7536,99.9873
13,1562897804,1701.9,20190711 19:16:43,19:16:43,1,B3_R1,4,null,null,null,null,1562897796,0.00098217,3.828707909,398.8478387,189.8685633,19.05158472,40.02075572,0.031737184,2.264302694,0.031492112,0.019704431,66.0625057,37.51505462,36.74278065,6.216897634,50.34745275,3.234874788,6.425101195,2.982022845,-43.31369112,73.69631008,7.753459761,104.1985844,-0.041569909,0.046665865,3.480824243,47,9,1,0,51242.61787,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4309-20190711-19_17_37,746.8589615,1781.71,0.58081901,0.5,337.1832666,3.828707909,97.92122557,0.682148049,0.014536242,0.707949105,DARK-4310-20190711-19_17_39,566.32,1215.39,0.851455943,0.509280307,0.984088715,0.545348484,4309,300,300,300,10296,1376.23,-0.00823922,-142.078,399.9980323,337.1832666,0.842962313,0.195924627,6,0.5,0: Broadleaf,1562897796,398.8478387,403.9124839,32.23884194,31.09820968,499.9889355,100.3247097,0.016201903,37.3464871,36.74278065,999.9,0,0,9992.339677,0,33.93895161,399.9980323,0.900009129,0.099990903,0,746.9414516,4.99938,3081.333226,3161.222581,46.375,48.87093548,47.653,49.31606452,49.19106452,355.5022581,39.49741935,0,142.1000001,746.8589615,-14.28475213,-59.69299143,3081.019231,15,1562896897,19:01:37,7,11.604,0.54,401,33,0.02,0.01,-4.886622439,-4.086226829,0.422846711,0,745.231,0,0,0,1.143004146,0.124403415,0.03020574,0,0,3,0/3,1.87409,1.87103,1.87047,1.87256,1.86966,1.87921,1.87608,1.8715,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.604,0.54,2,430.894,478.878,36.949,38.9461,29.9997,38.9392,38.982,20.5003,21.3975,59.6976,-999.9,404.555,30.9185,99.7785,100.011
14,1562897934,1831.9,20190711 19:18:53,19:18:53,2,B3_R1,4,null,null,null,null,1562897926,0.002054749,5.681421344,399.5046452,255.7786369,25.66622201,40.08847275,0.071806905,2.265877338,0.070566251,0.044213589,66.05818956,37.0275148,36.10656774,6.003847818,50.43240611,3.216222786,6.377293955,2.787625032,-90.61443246,134.7177896,14.11068019,124.2722269,-0.041612561,0.046713745,3.483647051,12,2,1,0,51315.71789,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4311-20190711-19_19_47,676.5225769,1774.54,0.61876172,0.5,337.1583658,5.681421344,104.3103452,1.20894429,0.0200324,0.714850046,DARK-4312-20190711-19_19_49,-370.78,2145.32,0.511819879,0.371583403,1.051324852,0.54844843,4311,300,300,300,10524.8,1520.62,-0.00842261,-77.225,399.9680968,337.1583658,0.842963148,0.195926295,6,0.5,0: Broadleaf,1562897926,399.5046452,407.307129,32.05150645,29.66492258,500.0179355,100.3247742,0.020674181,37.20938387,36.10656774,999.9,0,0,10002.58548,0,52.22777419,399.9680968,0.899978871,0.100021,0,676.5700323,4.99938,2776.071935,3160.956452,46.375,48.81606452,47.675,49.312,49.187,355.4632258,39.50548387,0,129.5,676.5225769,-1.98095727,-12.26119654,2775.87,15,1562896897,19:01:37,7,11.604,0.54,401,33,0.02,0.01,-7.807716098,0.203773589,0.048651285,1,676.652,0,0,0,2.415941707,-0.714858397,0.07181844,0,1,3,3-Jan,1.87409,1.87103,1.87055,1.87256,1.86969,1.8792,1.87609,1.87154,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.604,0.54,2,474.65,472.551,36.8498,38.8018,29.9996,38.7904,38.8335,20.5811,26.3904,60.4312,-999.9,407.386,29.5256,99.803,100.036
15,1562898033,1931.4,20190711 19:20:33,19:20:33,3,B3_R1,4,null,null,null,null,1562898025,0.000342422,1.295227554,400.3222581,198.7127438,19.93968446,40.17004323,0.011118939,2.265043957,0.011088705,0.00693315,66.07041819,37.51268582,36.53709355,6.147312009,50.26950816,3.192868125,6.351500626,2.954443884,-15.10081595,73.01730117,7.664020733,131.6509241,-0.041589984,0.046688401,3.482152979,39,8,1,0,51301.33048,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4313-20190711-19_21_27,717.4661154,1027.09,0.301457404,0.5,337.222454,1.295227554,50.82910271,1.311404064,0.007021767,1.962807544,DARK-4314-20190711-19_21_29,-319.84,1346.93,0.229873776,0.59947486,1.042634282,0.871608134,4313,300,300,300,10309.1,1000.01,-0.0082451,-4.31744,400.0443548,337.222454,0.842962661,0.195925323,6,0.5,0: Broadleaf,1562898025,400.3222581,402.041,31.81913871,31.4213129,500.0076129,100.3258065,0.018459761,37.13504194,36.53709355,999.9,0,0,9997.055806,0,45.41166452,400.0443548,0.900000613,0.099999284,0,719.0520323,4.99938,2978.689677,3161.586129,46.383,48.764,47.633,49.312,49.187,355.5406452,39.50677419,0,98.69999981,717.4661154,-204.8001026,-788.6447864,2972.541538,15,1562896897,19:01:37,7,11.604,0.54,401,33,0.02,0.01,-1.728235122,-0.208045923,0.106359787,1,697.167,0,0,0,0.386525732,0.131040878,0.022820444,0,1,3,3-Jan,1.87408,1.87103,1.87053,1.87256,1.86967,1.87923,1.8761,1.87151,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.604,0.54,2,441.258,471.201,36.7737,38.6966,29.9997,38.6766,38.72,20.3983,20.534,61.636,-999.9,401.826,31.3883,99.811,100.038
16,1562898141,2039.4,20190711 19:22:21,19:22:21,1,B3_R1,5,null,null,null,null,1562898133,0.001314737,4.271686085,399.3057097,232.4640028,23.32351168,40.06302598,0.045375838,2.265504553,0.044876922,0.028092445,66.06119129,37.01653614,36.10159032,6.002206346,50.83641096,3.197599861,6.289979564,2.804606485,-57.97988065,104.4365565,10.92708205,123.4449492,-0.041602461,0.046702407,3.4829787,75,15,1,0,51345.45234,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4315-20190711-19_23_15,799.5112692,1674.95,0.52266559,0.5,337.1791332,4.271686085,88.11596538,0.617767695,0.015850198,0.816812442,DARK-4316-20190711-19_23_17,640.22,1034.73,0.846055233,0.569373869,0.926563663,0.591506126,4315,300,300,300,10297.6,1506.46,-0.00823835,-40.2609,399.9934839,337.1791332,0.842961565,0.19592313,6,0.5,0: Broadleaf,1562898133,399.3057097,405.0609355,31.87028065,30.34308387,500.0673871,100.3175806,0.014132661,36.95666129,36.10159032,999.9,0,0,10000.87484,0,24.64505806,399.9934839,0.900030032,0.099970045,0,800.3761935,4.99938,3306.08,3161.201613,46.36280645,48.687,47.60874194,49.264,49.125,355.506129,39.48677419,0,107.0999999,799.5112692,-145.5024614,-572.4536745,3302.811154,15,1562896897,19:01:37,7,11.604,0.54,401,33,0.02,0.01,-5.732907561,-0.70667331,0.106366714,0,783.572,0,0,0,1.48087,0.512876446,0.094266773,0,0,3,0/3,1.87408,1.87103,1.87051,1.87256,1.86966,1.87916,1.87609,1.87149,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.604,0.54,2,396.377,480.203,36.668,38.5709,29.9995,38.5507,38.5919,20.5118,24.9177,62.4797,-999.9,405.44,30.0657,99.8449,100.081
17,1562898249,2146.9,20190711 19:24:08,19:24:08,2,B3_R1,5,null,null,null,null,1562898241,0.004159511,10.31029355,399.481871,282.3222616,28.32614202,40.08107666,0.165723201,2.266881917,0.159274684,0.100105144,66.06432805,35.90858879,34.99571613,5.647031546,50.43593601,3.141569481,6.228831522,2.505462066,-183.4344533,217.7989818,22.63287663,123.0617332,-0.041639785,0.046744307,3.485448341,16,3,1,0,51419.27235,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4317-20190711-19_25_02,852.0851538,2487.32,0.657428415,0.5,337.190301,10.31029355,110.8392426,1.152413039,0.033758276,0.223433253,DARK-4318-20190711-19_25_04,-379.1,2866.42,0.570479848,0.162396959,0.93059486,0.240278287,4317,300,300,300,10316.3,2204.78,-0.00825646,-68.105,400.0060645,337.190301,0.842962972,0.195925944,6,0.5,0: Broadleaf,1562898241,399.481871,413.8474194,31.31153548,26.47667419,500.0272581,100.3167097,0.015945119,36.77785484,34.99571613,999.9,0,0,10009.93419,0,25.49339355,400.0060645,0.899982839,0.10001711,0,852.3025161,4.99938,3511.754839,3161.263871,46.29,48.629,47.556,49.187,49.062,355.4987097,39.50677419,0,106.6000001,852.0851538,-53.63548717,-205.2092307,3510.788846,15,1562896897,19:01:37,7,11.604,0.54,401,33,0.02,0.01,-14.41075122,1.208870383,0.127403766,0,845.481,0,0,0,4.83648878,-0.044102509,0.014242573,1,1,3,3-Jan,1.87408,1.87101,1.87049,1.87256,1.86966,1.87913,1.87607,1.87149,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.604,0.54,2,468.583,477.314,36.5541,38.4421,29.9999,38.4398,38.4827,20.7739,32.0971,59.4478,-999.9,413.93,26.4071,99.8607,100.109
18,1562898363,2260.9,20190711 19:26:02,19:26:02,3,B3_R1,5,null,null,null,null,1562898355,0.000916065,1.315073423,400.0832258,310.3012991,31.1355997,40.14430879,0.02941488,2.265890871,0.029204379,0.018271524,66.06157764,36.79538432,35.78402258,5.89828021,46.81621242,2.888692352,6.170282052,3.009587858,-40.39846534,100.3155493,10.46012841,136.4387901,-0.041612927,0.046714156,3.483671314,2,0,1,0,51416.21665,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4319-20190711-19_26_56,707.3241923,1092.46,0.352539963,0.5,337.1749779,1.315073423,59.43382707,1.24399978,0.007081615,1.785520751,DARK-4320-20190711-19_26_58,-266.56,1359.02,0.283392303,0.589374039,1.062933064,0.843345441,4319,300,300,300,10276.6,1061.25,-0.00821958,-2.23535,399.9877097,337.1749779,0.842963345,0.195926691,6,0.5,0: Broadleaf,1562898355,400.0832258,402.1010645,28.78907097,27.72146774,500.0129032,100.3212258,0.01866899,36.6052129,35.78402258,999.9,0,0,10003.02742,0,25.50394516,399.9877097,0.899972,0.100028,0,708.8180323,4.99938,2930.575484,3161.107097,46.20529032,48.59248387,47.49593548,49.125,48.98374194,355.4777419,39.51,0,113.2,707.3241923,-249.8365467,-982.2994859,2924.606923,15,1562896897,19:01:37,7,11.604,0.54,401,33,0.02,0.01,-1.915486341,-2.630974495,0.267778405,0,681.086,0,0,0,1.037746,0.224658063,0.085399711,0,0,3,0/3,1.87408,1.87096,1.87047,1.87256,1.86966,1.87913,1.87607,1.87149,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.604,0.54,2,485.902,477.421,36.3826,38.3103,29.9996,38.3083,38.3523,20.3248,29.5623,59.5169,-999.9,402.208,27.3767,99.8817,100.13
19,1562898894,2792.4,20190711 19:34:54,19:34:54,1,B3_R2,2,null,null,null,null,1562898886,0.000401724,2.117178926,398.1972258,139.653755,14.01416982,39.95885069,0.013810679,2.265851885,0.013764084,0.008606726,66.06981464,36.31556058,35.44124194,5.787860779,50.16338102,2.987079399,5.954701096,2.800781379,-17.71601971,63.00640752,6.538391848,117.8985943,-0.041611871,0.046712971,3.483601415,0,0,1,0,51523.05984,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4323-20190711-19_35_48,753.9834231,1016.91,0.258554422,0.5,337.2192831,2.117178926,43.59476835,0.39817683,0.009459271,1.992467377,DARK-4324-20190711-19_35_50,612,404.91,0.649345724,0.83344371,0.916813432,0.876009453,4323,300,300,300,10302.8,1007.89,-0.00824009,4.67291,400.0405806,337.2192831,0.842962688,0.195925375,6,0.5,0: Broadleaf,1562898886,398.1972258,400.9296129,29.76679032,29.29910323,500.0340323,100.3320323,0.017362726,35.95702581,35.44124194,999.9,0,0,10001.69613,0,23.94547419,400.0405806,0.899998613,0.100001413,0,756.6415161,4.99938,3110.133226,3161.552581,45.252,47.74593548,46.558,48.187,48.062,355.5370968,39.50677419,0,503.3999999,753.9834231,-244.2516583,-967.2136759,3099.548462,15,1562896897,19:01:37,7,11.604,0.54,401,33,0.02,0.01,-2.369461951,-6.775678746,0.69902736,0,730.102,0,0,0,0.461175049,0.166466321,0.021642762,0,0,3,0/3,1.87407,1.87088,1.87043,1.87244,1.86964,1.87912,1.87607,1.87149,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.604,0.54,2,493.473,485.79,35.5197,37.7132,29.9995,37.7182,37.7643,20.3509,20.8423,61.0247,-999.9,401.747,29.1578,99.9622,100.221
20,1562899002,2900.4,20190711 19:36:42,19:36:42,2,B3_R2,2,null,null,null,null,1562898994,0.000414528,1.758263268,398.2127742,194.1706517,19.48499054,39.96058142,0.014796059,2.264891056,0.014742569,0.009218895,66.0601599,36.29697843,35.13482581,5.69068033,50.27130005,2.991125233,5.949965945,2.699555097,-18.2806813,98.62838503,10.22340265,156.6312663,-0.041585843,0.046683752,3.481878885,0,0,1,0,51494.5365,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4325-20190711-19_37_36,744.3029615,1063.63,0.300223798,0.5,337.1713986,1.758263268,50.61343896,1.041367769,0.008396125,1.8610231,DARK-4326-20190711-19_37_38,-44,1107.63,0.288297571,0.641203471,0.95749353,0.85581008,4325,300,300,300,10361.6,1056.08,-0.0082876,6.74316,399.9839677,337.1713986,0.842962283,0.195924566,6,0.5,0: Broadleaf,1562898994,398.2127742,400.5207742,29.80698065,29.32437419,500.0000645,100.3309677,0.018855303,35.94256129,35.13482581,999.9,0,0,9995.546129,0,9.265520645,399.9839677,0.900007387,0.099992661,0,747.3124516,4.99938,3024.951935,3161.108065,45.24187097,47.687,46.5,48.187,48.062,355.4887097,39.49548387,0,107.5,744.3029615,-277.7877267,-1081.857437,3013.463462,15,1562896897,19:01:37,7,11.604,0.54,401,33,0.02,0.01,-2.271039756,-2.598270941,0.561367122,0,716.658,0,0,0,0.474948829,0.046935408,0.022723101,1,1,3,3-Jan,1.87405,1.87088,1.87042,1.87247,1.86966,1.87912,1.87607,1.87148,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.604,0.54,2,498.69,485.797,35.5156,37.6059,29.9997,37.6151,37.6628,20.3429,21.1803,62.2379,-999.9,401.77,29.328,99.9827,100.246
21,1562899095,2993.4,20190711 19:38:15,19:38:15,3,B3_R2,2,null,null,null,null,1562899087,0.000854304,3.259045227,399.3372258,220.292628,22.10580735,40.07247933,0.031698517,2.266197184,0.031454242,0.019680691,66.06100328,35.96041184,34.80341935,5.587173387,50.58469869,2.978029599,5.887214269,2.609143788,-37.67482527,115.6392423,11.94928046,155.9747007,-0.041621227,0.046723474,3.484220524,23,5,1,0,51568.65562,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4327-20190711-19_39_09,689.0318846,1248.24,0.447997272,0.5,337.1741611,3.259045227,75.52655225,1.064458758,0.012847114,1.437888547,DARK-4328-20190711-19_39_11,-80.46,1328.7,0.420868605,0.574615899,1.079316737,0.775994022,4327,300,300,300,10312.4,1173.46,-0.00824925,-15.5796,399.9870323,337.1741611,0.842962731,0.195925462,6,0.5,0: Broadleaf,1562899087,399.3372258,403.6571613,29.67717742,28.68250645,500.0353548,100.3280968,0.019370823,35.74992258,34.80341935,999.9,0,0,10004.33742,0,41.95539355,399.9870323,0.900000613,0.099999284,0,690.4881935,4.99938,2813.490645,3161.127419,45.19106452,47.62296774,46.47764516,48.062,47.99390323,355.4870968,39.50193548,0,92.29999995,689.0318846,-156.5342565,-612.4516243,2807.769615,15,1562896897,19:01:37,7,11.604,0.54,401,33,0.02,0.01,-4.363603171,0.079484739,0.185099165,1,673.689,0,0,0,0.949857073,0.821196669,0.088630969,0,1,3,3-Jan,1.87408,1.87088,1.87042,1.87248,1.86966,1.87914,1.87607,1.87149,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.604,0.54,2,461.205,482.249,35.4416,37.5196,29.9998,37.5277,37.5716,20.4077,23.8844,62.6968,-999.9,403.894,28.5075,99.9924,100.25
22,1562899200,3097.9,20190711 19:39:59,19:39:59,1,B3_R2,3,null,null,null,null,1562899192,0.001232357,4.046721255,399.3454839,243.9226189,24.47821344,40.07526664,0.046182357,2.266537566,0.04566589,0.028587102,66.05831996,35.72157168,34.72900968,5.564159571,50.78970174,2.971180594,5.849966612,2.592978977,-54.34696082,110.6734785,11.42389089,133.8087286,-0.041630452,0.046733829,3.484830856,11,2,1,0,51599.00706,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4329-20190711-19_40_53,821.2520769,1285.91,0.361345602,0.5,337.1625278,4.046721255,60.91609829,0.505144217,0.015183749,1.366471993,DARK-4330-20190711-19_40_55,636.34,649.57,0.715331563,0.73010267,0.83604187,0.759707412,4329,300,300,300,10349.5,1249.42,-0.00827816,-4.29602,399.9735161,337.1625278,0.842962132,0.195924264,6,0.5,0: Broadleaf,1562899192,399.3454839,404.7922258,29.60747742,28.17240323,499.9896452,100.3347419,0.017630277,35.63473226,34.72900968,999.9,0,0,10005.89194,0,27.2694,399.9735161,0.900008387,0.099991726,0,823.5298387,4.99938,3355.112258,3161.024839,45.12093548,47.45732258,46.375,47.937,47.875,355.4796774,39.49225806,0,103.7,821.2520769,-297.1838628,-1171.608887,3346.18,15,1562896897,19:01:37,7,11.604,0.54,401,33,0.02,0.01,-5.427822683,-0.719455401,0.106446679,0,790.061,0,0,0,1.351827878,1.462045066,0.163368074,0,0,3,0/3,1.87405,1.8709,1.87042,1.87245,1.86964,1.87913,1.87607,1.87149,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.604,0.54,2,475.269,486.167,35.3299,37.4052,29.9996,37.4042,37.4465,20.4397,25.3879,62.3476,-999.9,405.041,27.8869,100.008,100.273
23,1562899329,3227,20190711 19:42:08,19:42:08,2,B3_R2,3,null,null,null,null,1562899321,0.000707493,3.010142021,399.1397097,195.17857,19.5873231,40.05602897,0.025397358,2.265499509,0.025240239,0.015789185,66.06128887,35.8146568,34.88796774,5.613423333,50.13200003,2.920007691,5.824638334,2.693415642,-31.200451,81.59659099,8.429672001,124.8871009,-0.041602324,0.046702253,3.482969657,0,0,1,0,51578.79099,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4331-20190711-19_43_02,697.5752692,1227.74,0.431821665,0.5,337.175336,3.010142021,72.79980747,1.008193917,0.012108869,1.478594816,DARK-4332-20190711-19_43_04,-10.06,1237.8,0.428312111,0.594579988,1.065415592,0.784857188,4331,300,300,300,10375.1,1175.35,-0.00829929,-10.2371,399.9883871,337.175336,0.842962813,0.195925626,6,0.5,0: Broadleaf,1562899321,399.1397097,403.0906129,29.09651935,28.27225806,500.0169032,100.3380323,0.017878216,35.55603871,34.88796774,999.9,0,0,9998.803548,0,40.5911129,399.9883871,0.899987645,0.100012355,0,698.5152258,4.99938,2809.205484,3161.127419,45,47.375,46.258,47.875,47.794,355.4848387,39.50290323,0,128.1999998,697.5752692,-122.8240342,-472.897094,2805.635385,15,1562896897,19:01:37,7,11.604,0.54,401,33,0.02,0.01,-3.829779512,-2.430544808,0.254251962,0,684.388,0,0,0,0.802151049,0.344166774,0.042510417,0,0,3,0/3,1.87405,1.87089,1.87042,1.87242,1.86961,1.87913,1.87607,1.87149,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.604,0.54,2,493.9,487.402,35.2063,37.2415,29.9997,37.2569,37.3021,20.3809,23.6705,62.3328,-999.9,403.629,28.2346,100.012,100.305
24,1562899427,3325,20190711 19:43:46,19:43:46,3,B3_R2,3,null,null,null,null,1562899419,0.000480214,2.402592965,398.634129,159.8082226,16.03841343,40.00707139,0.017055157,2.26601603,0.016984164,0.010621456,66.06198137,35.92958581,34.99895484,5.648044446,50.22049635,2.931726679,5.837709487,2.716317767,-21.17743294,73.02223399,7.547708502,125.4544909,-0.041616319,0.046717963,3.483895717,6,1,1,0,51588.70628,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4333-20190711-19_44_41,641.4030769,959.284,0.331373111,0.5,337.1796262,2.402592965,55.86613078,1.031148231,0.010306859,2.172230539,DARK-4334-20190711-19_44_42,-29.88,989.164,0.321363215,0.678106054,1.387174803,0.900924031,4333,300,300,300,10356,919.382,-0.00828307,-9.49042,399.9935806,337.1796262,0.842962594,0.195925187,6,0.5,0: Broadleaf,1562899419,398.634129,401.7469355,29.21199355,28.65257419,500.0033226,100.3413871,0.018989697,35.5966871,34.99895484,999.9,0,0,10001.83258,0,34.94856452,399.9935806,0.899998419,0.100001565,0,642.0524839,4.99938,2594.791613,3161.177742,44.94512903,47.296,46.183,47.812,47.74187097,355.493871,39.50064516,0,97,641.4030769,-161.5984273,-626.8752136,2592.264615,15,1562896897,19:01:37,7,11.604,0.54,401,33,0.02,0.01,-2.995356341,-0.864852125,0.304753857,0,622.905,0,0,0,0.560085,-0.039500843,0.016843977,1,1,3,3-Jan,1.87405,1.87089,1.87042,1.87247,1.86964,1.87912,1.87607,1.87149,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.604,0.54,2,480.995,487.806,35.17,37.1555,29.9997,37.1655,37.2123,20.3226,21.6069,62.2617,-999.9,402.137,28.5504,100.026,100.316
