SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1564701776,1069.9,20190801 16:22:56,16:22:56,null,,,,3,B2_R2,2,null,null,null,null,1564701768,0.008164917,17.95731608,374.7470645,244.4458151,24.67254512,37.82418552,0.265450204,2.274041182,0.24935895,0.157213728,289.4949624,39.21547586,38.63287097,6.88902593,51.41901379,3.758445763,7.309447393,3.130580167,-360.0728216,135.1529454,14.45346528,79.02855151,-0.041834128,0.046962473,3.498294939,32,6,1,0,51171.72957,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-969-20190801-16_23_56,730.6296154,1.80664,-403.4135054,0.5,1513.1739,17.95731608,-305217.3937,1,0.011753872,2654.160962,-,0,1.80664,-403.4135054,0.999623375,0.978451186,1.183908675,969,300,300,300,10100.4,1.72,-0.00684291,2.28161,1799.987097,1513.1739,0.840658193,0.191316386,6,0.5,0: Broadleaf,1564701768,374.7470645,399.9673226,37.23719355,27.80423548,500.0050645,100.8326129,0.099960287,39.73527742,38.63287097,999.9,0,0,10005.19871,0,842.9673226,1799.987097,0.977997968,0.022002139,0,730.7779355,4.99938,13766.02903,14664.73226,50.179,51.163,50.262,51.046,52.11687097,1755.495806,39.49129032,0,92.60000014,730.6296154,-26.38564101,-407.2273504,13763.26154,15,1564700561,16:02:41,50,12.805,0.51,400,33,0.49,0.28,-25.22415854,-0.077460627,0.033946924,1,731.9965294,-26.82398447,2.637631404,0,9.416197073,0.356937282,0.035725797,0,1,3,1/3,1.87408,1.87103,1.87055,1.87256,1.86966,1.87912,1.87617,1.87149,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.805,0.51,2,462.095,468.118,38.6982,40.4417,30,40.2962,40.3644,19.7904,100,42.7661,-999.9,400,21.5793,99.5485,100
10,1564702018,1311.4,20190801 16:26:57,16:26:57,null,,,,1,B3_R2,5,null,null,null,null,1564702010,0.0087372,15.91122886,376.8832258,269.8663606,27.23966705,38.04169429,0.297477843,2.27416303,0.277427693,0.175080992,289.4932651,39.03444286,38.47122581,6.829178462,52.21957986,3.817946762,7.311331826,3.0112317,-385.3105001,155.56912,16.62339539,76.37528032,-0.04183744,0.046966192,3.498513729,0,0,1,0,51174.93201,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-970-20190801-16_27_58,977.1496154,1184.4,0.174983439,0.5,1513.167881,15.91122886,132.3896595,1,0.010401731,3.050084431,-,0,1184.4,0.174983439,0.753091567,0.473477906,0.891927561,970,300,300,300,10219.7,1184.4,-0.00703073,-1046.13,1799.980323,1513.167881,0.840658013,0.191316026,6,0.5,0: Broadleaf,1564702010,376.8832258,399.9271935,37.82481613,27.73719032,500.0215161,100.8376452,0.099970745,39.74009355,38.47122581,999.9,0,0,10005.49161,0,122.1508129,1799.980323,0.978004097,0.021995735,0,979.0771935,4.99938,18547.83871,14664.70968,50.375,51.09248387,50.5,51.058,52.31006452,1755.5,39.48032258,0,240.8,977.1496154,-255.5803073,-4548.885464,18513.72692,15,1564700561,16:02:41,50,12.805,0.51,400,33,0.49,0.28,-22.99858049,-0.356496167,0.114938016,1,993.9835882,-280.1168459,27.50357792,0,10.2126878,-2.351330383,0.23412704,0,1,3,1/3,1.87408,1.871,1.87047,1.87256,1.86966,1.87912,1.87608,1.87149,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.805,0.51,2,501.199,471.347,38.713,40.3308,29.9999,40.2083,40.2747,19.8114,100,55.0548,-999.9,400,22.9337,99.5714,100.033
11,1564702119,1412.4,20190801 16:28:38,16:28:38,null,,,,2,B3_R2,5,null,null,null,null,1564702111,0.007017959,11.79619018,382.6042903,268.5772614,27.10961962,38.61926627,0.206073845,2.273703789,0.196231463,0.123489781,289.4967841,39.43656708,39.15085161,7.083878284,50.56534084,3.666199611,7.250420049,3.417678674,-309.4919828,53.07947731,5.687234231,38.77151276,-0.041824956,0.046952177,3.497689148,208,42,1,0,51185.85866,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-971-20190801-16_29_39,790.4344231,2.6064,-302.2667369,0.5,1513.186317,11.79619018,-228692.9451,1,0.007682151,1839.43892,-,0,2.6064,-302.2667369,0.999456651,1.058802797,1.183711215,971,300,300,300,10122.5,2.6064,-0.00692519,2.94902,1800.002258,1513.186317,0.84065801,0.19131602,6,0.5,0: Broadleaf,1564702111,382.6042903,399.9812581,36.32134516,28.20594839,500.0167419,100.8377742,0.100106668,39.58387097,39.15085161,999.9,0,0,10002.49323,0,554.3857742,1800.002258,0.978003774,0.021996003,0,792.2992903,4.99938,14806.28387,14664.89032,50.312,50.94106452,50.47358065,50.875,52.23170968,1755.521613,39.48064516,0,100.4000001,790.4344231,-170.9495728,-3111.897438,14772.44615,15,1564700561,16:02:41,50,12.805,0.51,400,33,0.49,0.28,-17.36851463,-0.113301742,0.038686101,1,801.7330882,-186.4231192,18.37218313,0,8.099736585,0.305814146,0.030373992,0,1,3,1/3,1.87408,1.87099,1.87048,1.87256,1.86966,1.87912,1.87609,1.87149,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.805,0.51,2,264.292,472.715,38.6193,40.2648,29.9999,40.1638,40.2203,19.8262,100,47.1396,-999.9,400,23.6229,99.5839,100.061
12,1564702224,1517.9,20190801 16:30:24,16:30:24,null,,,,3,B3_R2,5,null,null,null,null,1564702216,0.009505317,17.41388201,374.7999677,277.6608351,28.02568,37.83041262,0.363462949,2.272675395,0.333985732,0.211189916,289.4944339,38.49639998,38.06655484,6.681327079,55.00573186,3.960122825,7.19947302,2.721204254,-419.1844616,169.7912568,18.09464687,58.19587599,-0.041797009,0.046920804,3.495842884,0,0,1,0,51174.53024,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-972-20190801-16_31_24,952.6055,2.1124,-449.958862,0.5,1513.173862,17.41388201,-340432.9944,1,0.011394737,2269.838856,-,0,2.1124,-449.958862,0.999559634,1.276569271,1.183833183,972,300,300,300,10149,2.1124,-0.0067659,3.7498,1799.987419,1513.173862,0.840658021,0.191316042,6,0.5,0: Broadleaf,1564702216,374.7999677,399.9731613,39.23440968,28.27493226,499.9717097,100.8349677,0.099973229,39.45232903,38.06655484,999.9,0,0,9996.087742,0,190.2322806,1799.987419,0.978003677,0.021995948,0,956.0646452,4.99938,17872.97097,14664.76774,50.25,50.812,50.407,50.74187097,52.137,1755.506452,39.48096774,0,104.8,952.6055,-376.8342223,-6889.210257,17809.86154,15,1564700561,16:02:41,50,12.805,0.51,400,33,0.49,0.28,-25.25196341,1.692165157,0.178323488,0,973.8359412,-413.1293407,40.77296312,0,11.03839024,-1.626637631,0.165043756,0,0,3,0/3,1.87408,1.871,1.8705,1.87256,1.86966,1.87912,1.8761,1.87149,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.805,0.51,2,499.341,473.322,38.5254,40.2097,29.9998,40.1037,40.1725,19.8384,100,49.1899,-999.9,400,16.3584,99.59,100.063
13,1564702348,1641.4,20190801 16:32:27,16:32:27,null,,,,1,B3_R2,3,null,null,null,null,1564702340,0.008244988,16.08569971,376.7818387,270.7746605,27.33056439,38.03036918,0.300812214,2.273286655,0.280319342,0.176924317,289.4930352,38.47252428,37.86179032,6.607577981,53.90751536,3.791737764,7.03378321,2.815840217,-363.6039905,141.8092257,15.06217024,82.76044068,-0.041813619,0.04693945,3.496940231,28,6,1,0,51265.15033,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-973-20190801-16_33_28,1123.335769,2840.31,0.604502407,0.5,1513.167271,16.08569971,457.3566286,1,0.010517037,0.688871989,-,0,2840.31,0.604502407,0.407888812,0.820094698,0.483085045,973,300,300,300,10208.3,1259.53,-0.0069222,-528.703,1799.979677,1513.167271,0.840657975,0.191315951,6,0.5,0: Broadleaf,1564702340,376.7818387,399.8124516,37.56623871,28.04397419,500.0021935,100.8347419,0.099977497,39.01887419,37.86179032,999.9,0,0,10000.08258,0,711.5220645,1799.979677,0.978006258,0.02199379,0,1128.407742,4.99938,21045.22903,14664.70968,49.937,50.61687097,50.139,50.375,51.889,1755.501613,39.47806452,0,122.8,1123.335769,-549.0765813,-10038.85812,20952.79231,15,1564700561,16:02:41,50,12.805,0.51,400,33,0.49,0.28,-22.71405854,-4.892730314,0.558933595,0,1160.349412,-611.7978842,60.2836845,0,9.644821707,-2.291641882,0.228689855,0,0,3,0/3,1.87408,1.87095,1.87047,1.87256,1.86966,1.87912,1.87608,1.87149,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.805,0.51,2,460.772,473.928,38.3229,40.099,29.9997,40.02,40.089,19.8489,100,48.2211,-999.9,400,20.3943,99.6011,100.087
14,1564702424,1717.4,20190801 16:33:43,16:33:43,null,,,,2,B3_R2,3,null,null,null,null,1564702416,0.008167091,15.82128989,377.3095806,268.8614635,27.1369046,38.08286231,0.288730676,2.273173461,0.269794428,0.170219263,289.4910358,38.47289602,38.0958871,6.691949807,54.03044673,3.795295871,7.024365151,2.896653936,-360.1686938,110.0613707,11.70244235,51.08615502,-0.041810543,0.046935997,3.496737013,68,13,1,0,51265.58169,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-974-20190801-16_34_44,1097.881077,1.9512,-561.6696786,0.5,1513.152569,15.82128989,-424945.9586,1,0.010342398,2457.446084,-,0,1.9512,-561.6696786,0.999593239,1.47158099,1.183872983,974,300,300,300,10097.7,1.9512,-0.00680099,1.06862,1799.961613,1513.152569,0.840658244,0.191316488,6,0.5,0: Broadleaf,1564702416,377.3095806,399.9936129,37.60225484,28.16999355,499.9854839,100.8326774,0.09998971,38.99397097,38.0958871,999.9,0,0,9999.551613,0,111.4929032,1799.961613,0.977997387,0.022002835,0,1139.631613,4.99938,21164.13548,14664.53226,49.875,50.5,50.016,50.286,51.74593548,1755.47129,39.49387097,0,75.60000014,1097.881077,-1292.017784,313945.6298,35585.21538,15,1564702457,16:34:16,51,13.18,0.383,400,28,0.05,0.04,-23.01480732,-0.781473868,0.087134044,0,1165.657353,-535.1318933,52.63534399,0,9.504554634,1.037622021,0.103070067,0,0,3,0/3,1.87408,1.87096,1.87045,1.87256,1.86966,1.87912,1.87609,1.87149,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.18,0.383,2,419.651,467.624,38.1958,40.0446,29.9998,39.9697,40.0401,19.8524,100,37.5312,-999.9,400,12.1505,99.6144,100.092
15,1564702514,1807.9,20190801 16:35:14,16:35:14,null,,,,3,B3_R2,3,null,null,null,null,1564702506,0.006645223,11.95385463,382.6012903,287.4039186,29.00721981,38.61533893,0.25077738,2.274195468,0.236364945,0.148953921,289.4956576,38.88322678,37.03544194,6.317085851,51.75893852,3.619235391,6.992483799,2.69785046,-293.0543507,229.7660245,24.28504486,250.4923762,-0.041838322,0.046967182,3.498571974,2,0,1,0,51312.06008,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-975-20190801-16_36_14,1091.585385,2.17,-502.0347395,0.5,1513.175246,11.95385463,-379833.2701,1,0.007786402,2209.562212,-,0,2.17,-502.0347395,0.999547626,1.463263434,1.183818962,975,300,300,300,10118.8,2.17,-0.00688626,1.21259,1799.988387,1513.175246,0.840658338,0.191316676,6,0.5,0: Broadleaf,1564702506,382.6012903,399.9966129,35.85943226,28.17123548,500.0077097,100.8284516,0.099955858,38.90945484,37.03544194,999.9,0,0,10006.61484,0,314.539,1799.988387,0.977994387,0.022005242,0,1095.649677,4.99938,20334.40323,14664.72581,49.70122581,50.312,49.875,50.11280645,51.61280645,1755.488387,39.5,0,90,1091.585385,-375.6027353,-7022.276928,20259.24615,15,1564702457,16:34:16,51,13.18,0.383,400,28,0.05,0.04,-17.3869,-0.091488502,0.051259474,1,1112.259412,-404.0052802,39.77406781,0,7.668115366,0.436863763,0.043628531,0,1,3,1/3,1.87408,1.87093,1.87045,1.87256,1.86966,1.87912,1.87609,1.87149,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.18,0.383,2,492.951,474.433,38.1096,39.9583,29.9996,39.8865,39.9579,19.8588,100,29.7867,-999.9,400,11.6012,99.6247,100.097
16,1564702662,1955.4,20190801 16:37:41,16:37:41,null,,,,1,B3_R2,2,null,null,null,null,1564702654,0.00739826,16.36930302,377.0049355,256.9829546,25.93452161,38.04704738,0.263166383,2.272499697,0.247331925,0.155925659,289.4952639,38.73515325,37.82209677,6.593363775,53.05178641,3.729023455,7.029025235,2.864340321,-326.2632496,145.0822674,15.41127251,123.7255541,-0.041792235,0.046915445,3.49552749,31,6,1,0,51241.74823,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-976-20190801-16_38_42,942.9870769,1357.39,0.305293927,0.5,1513.173088,16.36930302,230.9812768,1,0.010704419,2.533929084,-,0,1357.39,0.305293927,0.717028844,0.67856011,0.849216504,976,300,300,300,10262.3,1196.62,-0.0070246,-32.1714,1799.985806,1513.173088,0.840658344,0.191316688,6,0.5,0: Broadleaf,1564702654,377.0049355,399.9925484,36.95057419,28.40166129,500.0558387,100.8192903,0.099938565,39.00629677,37.82209677,999.9,0,0,9996.500323,0,231.9167097,1799.985806,0.977992516,0.022007623,0,944.3071935,4.99938,17603.26129,14664.7,49.625,50.187,49.75,50.171,51.5,1755.485484,39.50032258,0,146.9000001,942.9870769,-109.3900172,-2101.025642,17576.02308,15,1564702562,16:36:01,52,13.101,0.395,398,29,0.45,0.18,-23.00896098,0.412561672,0.051499528,1,949.5376471,-109.6478318,10.77703732,0,8.526098537,0.430019373,0.043641332,0,1,3,1/3,1.87408,1.87092,1.87046,1.87256,1.86966,1.87912,1.87608,1.87149,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.101,0.395,2,456.99,475.538,37.9925,39.799,29.9997,39.744,39.8186,19.8787,100,18.1391,-999.9,400,7.80794,99.6504,100.128
17,1564702795,2088.9,20190801 16:39:55,16:39:55,null,,,,2,B3_R2,2,null,null,null,null,1564702787,0.009252792,19.57649295,372.3280968,260.1501756,26.25507335,37.57637859,0.343922021,2.273898856,0.317418453,0.200597299,289.4998793,37.93757471,37.8491871,6.603061905,54.81798263,3.812963715,6.955680476,2.790098189,-408.0481348,117.9671939,12.51314997,11.93208832,-0.041830259,0.04695813,3.498039387,6,1,1,0,51318.5799,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-977-20190801-16_40_55,1021.787308,1474.43,0.306995037,0.5,1513.197465,19.57649295,232.2720558,1,0.012823726,2.253406401,-,0,1474.43,0.306995037,0.692629854,0.621976188,0.820319446,977,300,300,300,10278.6,1338.06,-0.00703235,-10.6602,1800.014839,1513.197465,0.840658328,0.191316656,6,0.5,0: Broadleaf,1564702787,372.3280968,399.9541613,37.78100968,27.09708387,499.9966774,100.8228387,0.099919784,38.81147419,37.8491871,999.9,0,0,10005.24323,0,1464.06,1800.014839,0.977995419,0.022004416,0,1023.99129,4.99938,19007.72903,14664.95806,49.518,50.312,49.687,50.125,51.44309677,1755.514839,39.5,0,133.2,1021.787308,-180.0311112,-3250.936754,18967.05769,15,1564702562,16:36:01,52,13.101,0.395,398,29,0.45,0.18,-27.6646,0.678554007,0.08447512,0,1031.142353,-186.1386453,18.25101803,0,10.76656829,-2.160411847,0.264674882,0,0,3,0/3,1.87408,1.87091,1.87045,1.87256,1.86966,1.87912,1.87607,1.87149,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.101,0.395,2,488.946,473.248,37.9712,39.7173,29.9999,39.6487,39.7229,19.8814,100,10.2905,-999.9,400,7.16082,99.6597,100.136
18,1564702916,2209.4,20190801 16:41:55,16:41:55,null,,,,3,B3_R2,2,null,null,null,null,1564702908,0.008520667,16.42674911,376.3786452,272.6283962,27.51653997,37.98811195,0.315401329,2.273585197,0.292954718,0.18498014,289.4945045,38.1144368,37.78982581,6.581827149,54.77067503,3.797172212,6.932856334,2.784654937,-375.7614179,117.7512454,12.4847245,43.96905645,-0.041821733,0.046948559,3.497476222,36,7,1,0,51318.74586,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-978-20190801-16_42_56,876.1525,2.6624,-328.0837215,0.5,1513.170734,16.42674911,-248223.3428,1,0.0107424,1800.727764,-,0,2.6624,-328.0837215,0.999444977,1.174016847,1.183697388,978,300,300,300,10128.8,2.6624,-0.00679893,1.09443,1799.983226,1513.170734,0.840658242,0.191316484,6,0.5,0: Broadleaf,1564702908,376.3786452,399.9380645,37.62162581,27.78194839,500.0228387,100.8304839,0.100088135,38.75048387,37.78982581,999.9,0,0,10002.44548,0,1510.144194,1799.983226,0.977996677,0.022003248,0,887.9589677,4.99938,16539.33226,14664.70645,49.421,50.375,49.58841935,50.125,51.35874194,1755.491613,39.49419355,0,120,876.1525,-299.8777083,261872.4569,28355.32308,15,1564702831,16:40:31,53,13.193,0.377,400,28,0.03,0.15,-23.5764561,0.38318885,0.044661087,1,890.4762647,-52.69431622,5.181313156,0,9.802358293,0.722883763,0.071786953,0,1,3,1/3,1.87407,1.87091,1.87042,1.87256,1.86966,1.87912,1.87607,1.87147,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.193,0.377,2,456.252,474.017,37.9603,39.647,29.9996,39.5707,39.6409,19.9287,100,0,-999.9,400,1.39037,99.6646,100.146
19,1564703147,2440.5,20190801 16:45:46,16:45:46,null,,,,1,B1_R3,5,null,null,null,null,1564703139,0.00610746,12.5755986,382.065,253.1243321,25.54337804,38.55508733,0.18715055,2.273059628,0.178992133,0.112573446,289.4916448,38.86485382,38.4772129,6.831387054,51.52399096,3.5654947,6.920067008,3.265892354,-269.3389876,29.29067241,3.116078774,52.5594084,-0.041807449,0.046932524,3.496532652,77,15,1,0,51307.19532,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-979-20190801-16_46_47,1102.760385,1249.9,0.11772111,0.5,1513.153868,12.5755986,89.06507648,1,0.008197405,2.837843027,-,0,1249.9,0.11772111,0.739436972,0.292396646,0.875755677,979,300,300,300,10206.5,1249.9,-0.00711234,504.218,1799.962903,1513.153868,0.840658363,0.191316727,6,0.5,0: Broadleaf,1564703139,382.065,399.9554839,35.33258065,28.26272581,500.0103548,100.8123548,0.100022194,38.71623226,38.4772129,999.9,0,0,10000.82742,0,683.6997742,1799.962903,0.977993,0.022006716,0,1108.318387,4.99938,20661.70323,14664.53548,49.312,50.125,49.48374194,49.937,51.21748387,1755.461935,39.50096774,0,230.4000001,1102.760385,-602.3770944,-11068.65642,20560.29231,15,1564702831,16:40:31,53,13.193,0.377,400,28,0.03,0.15,-17.85619756,-0.88891777,0.181445973,0,1143.999706,-680.8644853,67.14050905,0,7.063546585,-0.366888502,0.097794718,0,0,3,0/3,1.87403,1.87088,1.87042,1.87253,1.86965,1.87911,1.87607,1.87147,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.193,0.377,2,400.707,475.935,37.7809,39.4846,29.9998,39.4033,39.4703,19.8897,95.8835,61.0593,-999.9,400,27.1509,99.6956,100.177
20,1564703268,2562,20190801 16:47:48,16:47:48,null,,,,2,B1_R3,5,null,null,null,null,1564703260,0.006958143,15.26603138,378.4115806,244.8754988,24.7102627,38.18532117,0.218409583,2.273333958,0.207385748,0.130560157,289.492602,38.69304368,38.46833548,6.828112467,51.98337923,3.617664607,6.959271715,3.21044786,-306.8541269,43.2292772,4.600502783,30.46825506,-0.041814904,0.046940893,3.497025155,24,5,1,0,51298.66389,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-980-20190801-16_48_48,1014.930462,26.768,-36.91581222,0.5,1513.166797,15.26603138,-27929.89066,1,0.009975349,178.2035266,-,0,26.768,-36.91581222,0.994419753,1.372614161,1.17774574,980,300,300,300,10188.9,26.768,-0.0083194,1.97198,1799.979355,1513.166797,0.840657862,0.191315725,6,0.5,0: Broadleaf,1564703260,378.4115806,399.889,35.8505871,27.80070968,500.0341935,100.8096774,0.099816684,38.82105484,38.46833548,999.9,0,0,10002.87645,0,1798.466129,1799.979355,0.978008613,0.021991648,0,1015.662645,4.99938,18929.59355,14664.72903,49.375,50.5,49.522,50.125,51.32012903,1755.509032,39.47129032,0,120.5,1014.930462,-182.6664617,-3302.543592,18916.35385,15,1564702831,16:40:31,53,13.193,0.377,400,28,0.03,0.15,-21.44393659,-0.344721951,0.090589115,1,1022.588882,-187.8182982,18.41177644,0,8.146720244,-2.408818537,0.239108203,0,1,3,1/3,1.87406,1.87091,1.87042,1.87256,1.86965,1.87912,1.87607,1.87147,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.193,0.377,2,465.96,477.257,37.8157,39.4576,29.9999,39.3614,39.4316,19.8971,100,62.7563,-999.9,400,25.3301,99.709,100.196
21,1564703364,2657.5,20190801 16:49:23,16:49:23,null,,,,3,B1_R3,5,null,null,null,null,1564703356,0.00638863,12.50715503,382.0414194,257.6180495,25.99576431,38.55109808,0.194713156,2.27180481,0.185894125,0.116942893,289.4958166,38.96285233,38.49716452,6.838751515,50.76984165,3.549341146,6.99104238,3.289410369,-281.7385735,50.02733439,5.330451314,63.11502883,-0.041773359,0.046894255,3.494280202,15,3,1,0,51235.84943,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-981-20190801-16_50_24,817.1242308,98.434,-7.301239722,0.5,1513.178739,12.50715503,-5524.040358,1,0.008152038,47.73234858,-,0,98.434,-7.301239722,0.97947975,1.108667663,1.160051477,981,300,300,300,10167.1,98.434,-0.00698611,0.788634,1799.992903,1513.178739,0.840658169,0.191316339,6,0.5,0: Broadleaf,1564703356,382.0414194,399.9789032,35.17397419,27.77726129,499.9990968,100.8082258,0.099937884,38.90562581,38.49716452,999.9,0,0,9993.081935,0,1058.520161,1799.992903,0.978001548,0.021998606,0,818.1121935,4.99938,15275.05806,14664.79677,49.375,50.60467742,49.562,50.25,51.375,1755.502903,39.49,0,94.79999995,817.1242308,-105.270906,-1894.064957,15257.56154,15,1564702831,16:40:31,53,13.193,0.377,400,28,0.03,0.15,-17.91872927,-0.106329617,0.093574512,1,823.6345294,-107.8602838,10.60068669,0,7.434278293,-0.721540139,0.074326019,0,1,3,1/3,1.87405,1.8709,1.87042,1.87253,1.86964,1.87912,1.87607,1.87149,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.193,0.377,2,477.644,475.31,37.8689,39.4499,30.0002,39.3469,39.4201,19.8901,100,58.2418,-999.9,400,25.3956,99.7045,100.183
22,1564703492,2785.5,20190801 16:51:31,16:51:31,null,,,,1,B1_R3,4,null,null,null,null,1564703484,0.004698739,12.02030068,383.384129,212.6320017,21.45408974,38.68259455,0.12914791,2.272073455,0.125203892,0.078596754,289.4934834,39.52612738,39.03930323,7.041517365,49.33932624,3.451857386,6.996158336,3.589659979,-207.2144082,-14.71010669,-1.571382244,65.99758626,-0.041780656,0.046902446,3.494762388,34,7,1,0,51241.98598,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-982-20190801-16_52_32,1082.510385,5060.42,0.786082897,0.5,1513.167754,12.02030068,594.7376462,1,0.007830352,-0.052070777,-,0,5060.42,0.786082897,-0.054931081,0.922148837,-0.065057885,982,300,300,300,10235.2,1047.08,-0.00640788,-956.185,1799.98,1513.167754,0.840658093,0.191316186,6,0.5,0: Broadleaf,1564703484,383.384129,399.9696774,34.21144194,28.76602581,500.0156452,100.7977742,0.099972016,38.9192129,39.03930323,999.9,0,0,9995.863871,0,181.9673226,1799.98,0.978002258,0.02199779,0,1087.766129,4.99938,20230.60645,14664.7,49.375,50.4756129,49.562,50.25,51.312,1755.496452,39.48516129,0,127.4000001,1082.510385,-419.7145299,-7662.14017,20134.45385,15,1564702831,16:40:31,53,13.193,0.377,400,28,0.03,0.15,-16.59540244,0.409363066,0.062002099,1,1111.314706,-475.1161649,46.86618486,0,5.503664634,-1.122355192,0.111026338,0,1,3,1/3,1.87407,1.87091,1.87042,1.87254,1.86966,1.87912,1.87607,1.87149,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.193,0.377,2,453.758,476.76,37.8388,39.446,30,39.3276,39.4008,19.9017,86.4503,59.3124,-999.9,400,29.4041,99.7007,100.183
23,1564703630,2923.5,20190801 16:53:49,16:53:49,null,,,,2,B1_R3,4,null,null,null,null,1564703622,0.005555469,14.05440443,380.5928065,214.8961672,21.68196546,38.39994073,0.156647278,2.271756205,0.150884397,0.094802857,289.5007178,39.44474358,38.93378065,7.001647143,49.21239948,3.479712072,7.070803514,3.521935071,-244.9961864,22.37656306,2.391727139,69.27282164,-0.041772039,0.046892773,3.494192965,15,3,1,0,51199.41208,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-983-20190801-16_54_50,943.2154615,1.5952,-590.283514,0.5,1513.206678,14.05440443,-446610.4776,1,0.009174385,3006.096289,-,0,1.5952,-590.283514,0.999667453,1.263774659,1.183960879,983,300,300,300,10117.1,1.5952,-0.00680003,2.68995,1800.026452,1513.206678,0.840658023,0.191316046,6,0.5,0: Broadleaf,1564703622,380.5928065,399.9946129,34.48842258,28.05201935,500.0186774,100.7950968,0.0999808,39.11648387,38.93378065,999.9,0,0,9994.067742,0,631.2778065,1800.026452,0.978004871,0.021995355,0,957.9639355,4.99938,17925,14665.08065,49.375,50.4613871,49.504,50.27,51.312,1755.544516,39.48193548,0,137.3999999,943.2154615,-431.3381184,80055.18593,21612.60769,15,1564702831,16:40:31,53,13.193,0.377,400,28,0.03,0.15,-19.45705854,1.125792334,0.115246969,0,965.2113824,-144.800896,14.25633132,0,6.474602439,-0.771245017,0.076234035,0,0,3,0/3,1.87405,1.87092,1.87042,1.87255,1.86966,1.87912,1.87608,1.87149,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.193,0.377,2,483.683,471.445,37.9683,39.4653,30.0001,39.3353,39.4047,19.8715,93.8654,59.9049,-999.9,400,28.5068,99.7163,100.201
