SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1562002463,1478.4,20190701 10:34:22,10:34:22,2,B1_R1,2,null,null,null,null,1562002455,0.004597799,13.15725427,381.8963548,253.5495509,25.57863685,38.52654497,0.189440541,2.271206487,0.181079546,0.113895165,231.2838803,33.98617673,33.45898065,5.183868108,51.60385365,2.722742275,5.27623827,2.461125833,-202.7629205,38.66229596,3.922206222,71.10546202,-0.04175711,0.046876014,3.493206368,0,0,1,0,52074.42727,MPF-3181-20190701-08_31_41,591.6012,2629.05,2037.4488,0.774975295,-0.840925993,MPF-3192-20190701-10_35_14,1195.3664,1527.57,0.217471933,0.5,1180.14737,13.15725427,128.3244647,1,0.011861383,0.721066792,-,0,1527.57,0.217471933,0.418965025,0.354930207,0.540617266,3192,300,300,300,10274.6,1501.31,-0.00737922,23.0388,1399.955161,1180.14737,0.842989406,0.195978813,6,0.5,0: Broadleaf,1562002455,381.8963548,399.7924839,26.98932258,21.62076452,499.9898065,100.8599355,0.022265881,33.77473226,33.45898065,999.9,0,0,9984.073548,0,1812.256452,1399.955161,0.899996419,0.100003452,0,1202.028065,4.99938,17116.27097,11163.96129,46.5,48.411,47.25,47.931,48.625,1255.455806,139.5012903,0,159,1195.3664,-449.3146147,-6265.29999,17023.764,15,1562002484,10:34:44,14,11.67,0.298,399,21,0.36,0.15,-17.91450488,-2.495351916,0.278033463,0,1232.336,-526.0853566,53.42335702,0,5.416967073,-0.192654146,0.046921216,0,0,3,0/3,1.87398,1.87086,1.87033,1.87241,1.86959,1.87912,1.87596,1.87148,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.67,0.298,2,499.723,487.332,32.6554,33.4634,30.0004,33.2963,33.3275,19.9005,33.7612,55.2007,-999.9,400,21.2268,101.124,101.114
11,1562002561,1576.4,20190701 10:36:00,10:36:00,3,B1_R1,2,null,null,null,null,1562002553,0.003535488,11.46492352,385.2803226,272.4669229,27.48806895,38.86934957,0.186045721,2.273244785,0.17798174,0.111933976,231.2869052,34.62100349,31.8302871,4.729405845,52.2246223,2.800159895,5.361761888,1.92924595,-155.9150343,273.6087722,27.55100871,376.5316518,-0.041812481,0.046938173,3.496865061,0,0,1,0,52091.82739,MPF-3181-20190701-08_31_41,591.6012,2629.05,2037.4488,0.774975295,-0.840925993,MPF-3193-20190701-10_36_52,1027.76432,1325.96,0.224890404,0.5,1180.163594,11.46492352,132.7037337,1,0.01042724,0.982752119,-,0,1325.96,0.224890404,0.49565052,0.406062649,0.639569446,3193,300,300,300,10359.6,1274.5,-0.00744119,5.89185,1399.974516,1180.163594,0.842989341,0.195978682,6,0.5,0: Broadleaf,1562002553,385.2803226,400.6731613,27.7557129,23.63079032,499.9887742,100.8635484,0.022345068,34.06282258,31.8302871,999.9,0,0,9996.954516,0,1999.665161,1399.974516,0.899997742,0.100002235,0,1037.523419,4.99938,14595.50645,11164.12903,46.74796774,48.80606452,47.44106452,48.36483871,48.879,1255.474839,139.5,0,97.4000001,1027.76432,-540.1723069,-7570.530758,14458.452,15,1562002484,10:34:44,14,11.67,0.298,399,21,0.36,0.15,-15.29126585,-1.920395122,0.192795369,0,1070.908286,-613.447911,62.28221946,0,3.857827073,4.684603902,0.487641816,0,0,3,0/3,1.87394,1.87084,1.87028,1.8724,1.86955,1.87912,1.87593,1.87144,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.67,0.298,2,487.95,494.778,32.8534,33.584,30.0005,33.3927,33.4205,19.9113,30.6986,57.7946,-999.9,400,22.7688,101.114,101.103
12,1562002653,1668.9,20190701 10:37:33,10:37:33,1,B1_R1,4,null,null,null,null,1562002645,0.004852865,14.64211216,381.5567097,252.4780835,25.47371383,38.49706991,0.209330408,2.271238144,0.19917228,0.125354254,231.2897915,34.27703528,33.62277419,5.23160723,53.30810403,2.872013077,5.387573108,2.359594153,-214.0113555,64.43279154,6.553699396,88.26492691,-0.04175797,0.046876979,3.49326318,0,0,1,0,52012.23379,MPF-3181-20190701-08_31_41,591.6012,2629.05,2037.4488,0.774975295,-0.840925993,MPF-3194-20190701-10_38_24,1136.0116,1616.65,0.297305168,0.5,1180.18145,14.64211216,175.4370222,1,0.013119201,0.62623326,-,0,1616.65,0.297305168,0.385082064,0.468893188,0.496895922,3194,300,300,300,10294.5,1541.09,-0.00739396,8.51416,1399.996129,1180.18145,0.842989081,0.195978162,6,0.5,0: Broadleaf,1562002645,381.5567097,401.3485484,28.46543548,22.80795484,500.016871,100.8709677,0.02378509,34.14898387,33.62277419,999.9,0,0,9983.187097,0,1584.892581,1399.996129,0.900006935,0.09999309,0,1143.274839,4.99938,16122.42581,11164.32258,46.99187097,49.08435484,47.683,48.70935484,49.125,1255.506129,139.49,0,91.70000005,1136.0116,-494.7046161,-6830.653856,16022.416,15,1562002484,10:34:44,14,11.67,0.298,399,21,0.36,0.15,-18.96566341,-13.38617352,1.67212157,0,1170.586857,-562.0961011,57.15892265,0,4.895336341,12.56252195,1.482245491,0,0,3,0/3,1.87397,1.87082,1.87031,1.87241,1.86956,1.87912,1.87593,1.87146,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.67,0.298,2,495.24,490.64,33.0415,33.6973,30.0005,33.4921,33.5131,19.8673,34.5328,59.6435,-999.9,400,21.8141,101.09,101.087
13,1562002746,1761.4,20190701 10:39:05,10:39:05,2,B1_R1,4,null,null,null,null,1562002738,0.00426187,16.56109932,378.4471613,213.8344568,21.57584763,38.18523175,0.179731753,2.274132117,0.172196719,0.108273618,231.2847076,34.67454645,33.37756452,5.160279952,50.66709868,2.761035969,5.449366632,2.399243983,-187.9484876,119.6905959,12.15630626,175.1831222,-0.0418366,0.046965248,3.498458221,0,0,1,0,52071.58164,MPF-3181-20190701-08_31_41,591.6012,2629.05,2037.4488,0.774975295,-0.840925993,MPF-3195-20190701-10_39_57,888.14984,1365.15,0.34941227,0.5,1180.151708,16.56109932,206.1797434,1,0.014745583,0.925832326,-,0,1365.15,0.34941227,0.480743995,0.616638743,0.620334607,3195,300,300,300,10287.8,1268.74,-0.00738916,-4.01758,1399.960323,1180.151708,0.842989397,0.195978793,6,0.5,0: Broadleaf,1562002738,378.4471613,400.2547742,27.36414516,22.39011613,500.027,100.8767742,0.022996387,34.35380968,33.37756452,999.9,0,0,10001.40968,0,1286.959968,1399.960323,0.899997065,0.100002948,0,891.6119677,4.99938,12599.79032,11164.0129,47.187,49.25,47.875,49.012,49.36280645,1255.460323,139.5012903,0,91.79999995,888.14984,-265.3791538,-3592.130769,12554.396,15,1562002484,10:34:44,14,11.67,0.298,399,21,0.36,0.15,-21.74127317,-1.024862718,0.149656573,0,908.6709714,-293.3844305,29.60654089,0,4.665841463,5.91199777,0.591900062,0,0,3,0/3,1.87394,1.87083,1.87031,1.87241,1.86956,1.87912,1.87594,1.87144,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.67,0.298,2,502.665,485.123,33.2523,33.8344,30.0004,33.6124,33.6395,19.9639,32.6543,56.5957,-999.9,400,21.7988,101.066,101.07
14,1562002839,1854.9,20190701 10:40:39,10:40:39,3,B1_R1,4,null,null,null,null,1562002831,0.00454697,15.75002354,379.2827097,224.6829951,22.66841039,38.26607398,0.184008914,2.275547137,0.176124125,0.11075784,231.2897879,34.74068551,33.82709355,5.291693632,50.77170308,2.791354908,5.497855576,2.500338724,-200.5213602,84.1619553,8.567982846,123.4983658,-0.04187508,0.047008446,3.50099935,12,2,1,0,52090.38151,MPF-3181-20190701-08_31_41,591.6012,2629.05,2037.4488,0.774975295,-0.840925993,MPF-3196-20190701-10_41_30,956.94908,1435.29,0.333271269,0.5,1180.177794,15.75002354,196.6596757,1,0.014058009,0.831720419,-,0,1435.29,0.333271269,0.454065157,0.566963696,0.585909202,3196,300,300,300,10330.2,1345.36,-0.00742042,-0.497681,1399.99129,1180.177794,0.842989383,0.195978766,6,0.5,0: Broadleaf,1562002831,379.2827097,400.2509355,27.66713548,22.36206452,500.0311613,100.8707419,0.019894542,34.51312581,33.82709355,999.9,0,0,10011.20742,0,1704.276129,1399.99129,0.899996806,0.100003016,0,960.1047742,4.99938,13534.82903,11164.27097,47.312,49.419,47.98374194,49.141,49.48983871,1255.487097,139.5035484,0,92.5999999,956.94908,-278.0371543,-3805.307698,13491.732,15,1562002484,10:34:44,14,11.67,0.298,399,21,0.36,0.15,-20.92647073,-0.978179791,0.115361798,0,975.3820857,-303.2026849,30.60090856,0,5.182623902,2.602586341,0.263563505,0,0,3,0/3,1.87398,1.87086,1.87034,1.87241,1.86955,1.87912,1.87598,1.87146,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.67,0.298,2,470.006,485.962,33.3883,33.9172,30.0002,33.6931,33.7172,19.9483,31.3397,53.9596,-999.9,400,22.0326,101.054,101.06
15,1562002923,1939,20190701 10:42:03,10:42:03,1,B1_R1,6,null,null,null,null,1562002915,0.006611501,16.28575392,377.628871,283.8806195,28.64263235,38.1015264,0.33738505,2.275803042,0.311858979,0.197044094,231.2906371,34.04890416,32.48052903,4.90650476,51.88579889,2.849680984,5.492217611,2.056823775,-291.5671958,247.1205135,24.9878409,211.8317956,-0.041882042,0.047016261,3.501458982,0,0,1,0,52101.88337,MPF-3181-20190701-08_31_41,591.6012,2629.05,2037.4488,0.774975295,-0.840925993,MPF-3197-20190701-10_42_55,850.90748,1314.09,0.352473971,0.5,1180.182143,16.28575392,207.991743,1,0.014511895,1.000662055,-,0,1314.09,0.352473971,0.500165459,0.641093011,0.645395359,3197,300,300,300,10342.6,1207.56,-0.0074289,-11.2054,1399.996452,1180.182143,0.842989382,0.195978763,6,0.5,0: Broadleaf,1562002915,377.628871,400.1683548,28.24353548,20.53362581,499.987871,100.8740645,0.0226871,34.49466452,32.48052903,999.9,0,0,10012.54194,0,1817.940323,1399.996452,0.899997194,0.100002787,0,855.3702903,4.99938,12083.51935,11164.2871,47.381,49.554,48.07825806,49.2113871,49.58232258,1255.493548,139.5041935,0,83.5999999,850.90748,-271.7283073,-3688.58461,12022.52,15,1562002484,10:34:44,14,11.67,0.298,399,21,0.36,0.15,-22.1795,-8.322359582,0.826119725,0,869.7744286,-305.8097763,31.14706965,0,7.758735366,-0.957695958,0.10024232,0,0,3,0/3,1.87396,1.87085,1.87032,1.87241,1.86954,1.87912,1.87594,1.87145,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.67,0.298,2,499.184,483.723,33.5257,33.9608,30.0001,33.7333,33.7582,19.8669,37.5132,54.2671,-999.9,400,20.1322,101.058,101.066
16,1562003033,2048.5,20190701 10:43:52,10:43:52,2,B1_R1,6,null,null,null,null,1562003025,0.006575891,15.92520037,379.095,279.9458948,28.24507835,38.24870512,0.310831752,2.275921923,0.289027451,0.182473566,231.2855472,34.28273962,33.56116129,5.213604913,54.16229399,3.011638112,5.560396155,2.2019668,-289.9967715,141.798274,14.42883211,97.5158819,-0.041885276,0.047019892,3.501672511,2,0,1,0,52068.13442,MPF-3181-20190701-08_31_41,591.6012,2629.05,2037.4488,0.774975295,-0.840925993,MPF-3198-20190701-10_44_44,781.75708,1182.8,0.339062327,0.5,1180.156782,15.92520037,200.0733523,1,0.014206694,1.22273419,-,0,1182.8,0.339062327,0.55010365,0.678355436,0.709833788,3198,300,300,300,10296.7,1074.11,-0.00739581,-13.7418,1399.966452,1180.156782,0.842989331,0.195978662,6,0.5,0: Broadleaf,1562003025,379.095,401.1975806,29.84929677,22.19346774,499.9801935,100.8745484,0.020227635,34.71681613,33.56116129,999.9,0,0,10013.2671,0,1660.909677,1399.966452,0.899997806,0.100002181,0,784.6294194,4.99938,11192.95806,11164.05806,47.51,49.5,48.187,49.312,49.70325806,1255.467742,139.4987097,0,109,781.75708,-157.181231,-2114.561542,11154.24,15,1562002484,10:34:44,14,11.67,0.298,399,21,0.36,0.15,-22.19816098,2.883269686,0.347245516,0,794.9931143,-188.0005054,19.15013053,0,7.336003415,5.143473449,0.587625039,0,0,3,0/3,1.874,1.87087,1.87033,1.87241,1.86957,1.87912,1.87595,1.87149,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.67,0.298,2,481.656,490.794,33.6783,33.9976,30.0005,33.7903,33.8134,19.8226,36.0522,57.8183,-999.9,400,21.0129,101.051,101.077
17,1562003121,2137,20190701 10:45:21,10:45:21,3,B1_R1,6,null,null,null,null,1562003113,0.005431458,16.50373263,378.0340968,240.1140637,24.22622652,38.1416212,0.220642602,2.272084146,0.209392585,0.131833317,231.2928556,34.80186645,34.0574,5.360141056,50.83299401,2.849498524,5.605608284,2.510642533,-239.5272912,98.65949179,10.08771436,100.5127706,-0.041780946,0.046902772,3.494781577,0,0,1,0,51919.10608,MPF-3181-20190701-08_31_41,591.6012,2629.05,2037.4488,0.774975295,-0.840925993,MPF-3199-20190701-10_46_13,829.00144,1356.73,0.388970952,0.5,1180.193554,16.50373263,229.5305052,1,0.014696453,0.937784231,-,0,1356.73,0.388970952,0.483946673,0.689725129,0.624467226,3199,300,300,300,10326.2,1218.78,-0.00741774,-15.4497,1400.01,1180.193554,0.842989374,0.195978748,6,0.5,0: Broadleaf,1562003113,378.0340968,400.3032258,28.2423129,21.90843548,499.983871,100.8747742,0.019884587,34.86283226,34.0574,999.9,0,0,9988.303226,0,1840.885161,1400.01,0.899996194,0.100003748,0,832.0296129,4.99938,11817.7871,11164.4,47.625,49.62093548,48.31606452,49.3506129,49.8363871,1255.505806,139.5051613,0,88.20000005,829.00144,-153.0328462,-2245.023077,11771.436,15,1562003153,10:45:52,15,11.623,0.31,400,22,0.34,0.06,-22.20562439,-0.337036934,0.053160529,1,839.2365143,-167.779773,16.9344636,0,6.16814439,3.366122509,0.339146717,0,1,3,3-Jan,1.87396,1.87088,1.87038,1.87241,1.86956,1.87912,1.87596,1.87149,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.623,0.31,2,484.015,485.659,33.7801,34.0774,30.0004,33.8643,33.8916,19.9473,32.4326,54.5335,-999.9,400,21.4818,101.023,101.03
18,1562003336,2351.5,20190701 10:48:55,10:48:55,1,B1_R3,5,null,null,null,null,1562003328,0.002954477,13.34067892,382.4985484,176.0730435,17.76052107,38.58270064,0.112374942,2.274358952,0.109378971,0.06862438,231.2844958,34.8312019,33.65927419,5.242297436,48.88039874,2.623892935,5.367985945,2.618404501,-130.2924256,52.03276584,5.284437779,158.3092738,-0.041842767,0.046972172,3.498865533,0,0,1,0,52124.17241,MPF-3181-20190701-08_31_41,591.6012,2629.05,2037.4488,0.774975295,-0.840925993,MPF-3200-20190701-10_49_47,1011.31936,1504.39,0.327754532,0.5,1180.151352,13.34067892,193.3999768,1,0.012016768,0.7475854,-,0,1504.39,0.327754532,0.427781898,0.540180423,0.551994239,3200,300,300,300,10314.2,1415.85,-0.00740893,5.6604,1399.96,1180.151352,0.842989337,0.195978673,6,0.5,0: Broadleaf,1562003328,382.4985484,399.8610645,26.01257097,22.5599,500.0690645,100.848871,0.021317448,34.08363226,33.65927419,999.9,0,0,10005.65161,0,1278.321613,1399.96,0.899999226,0.100000603,0,1015.928774,4.99938,14374.45161,11164.01613,47.625,49.46748387,48.34045161,49.062,49.69106452,1255.462258,139.4983871,0,213.6000001,1011.31936,-395.7093077,-5283.838461,14312.532,15,1562003153,10:45:52,15,11.623,0.31,400,22,0.34,0.06,-17.44518537,0.057821603,0.346335183,1,1039.593257,-460.2447358,46.61398395,0,3.420146585,0.044259512,0.171682997,1,2,3,3-Feb,1.874,1.87087,1.87031,1.87241,1.86954,1.87912,1.87593,1.87147,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.623,0.31,2,497.798,480.441,33.4271,34.0248,29.9998,33.8586,33.8789,19.9381,27.602,57.0122,-999.9,400,23.1309,101.03,101.053
19,1562003447,2462.5,20190701 10:50:46,10:50:46,2,B1_R3,5,null,null,null,null,1562003439,0.00338554,13.2411987,383.2763871,232.7489192,23.47816549,38.66237693,0.156796656,2.273648765,0.151027612,0.094892899,231.2835069,34.56081526,32.73459355,4.977253468,52.60066078,2.803212425,5.329234241,2.174041043,-149.3023015,149.4375166,15.10351422,246.5222362,-0.041823461,0.046950498,3.497590355,0,0,1,0,52123.16963,MPF-3181-20190701-08_31_41,591.6012,2629.05,2037.4488,0.774975295,-0.840925993,MPF-3201-20190701-10_51_38,1030.12492,1370.77,0.248506372,0.5,1180.147172,13.2411987,146.6370462,1,0.011932516,0.917936634,-,0,1370.77,0.248506372,0.478606341,0.43719035,0.617576255,3201,300,300,300,10274.2,1314.97,-0.00737887,8.49597,1399.955161,1180.147172,0.842989265,0.195978529,6,0.5,0: Broadleaf,1562003439,383.2763871,400.721871,27.78942258,23.83991613,500.0307097,100.8494839,0.023876016,33.95372581,32.73459355,999.9,0,0,10000.97419,0,1299.393258,1399.955161,0.900000839,0.099999042,0,1034.503839,4.99938,14915.84839,11163.96774,47.5,49.375,48.26,48.879,49.57622581,1255.460968,139.4945161,0,110,1030.12492,-448.3253853,-6287.276933,14854.204,15,1562003153,10:45:52,15,11.623,0.31,400,22,0.34,0.06,-17.45639268,0.280156098,0.066441133,1,1063.718143,-541.1186717,55.1542891,0,3.686419756,4.667813101,0.487885105,0,1,3,3-Jan,1.87394,1.87081,1.8703,1.8724,1.86954,1.87912,1.87592,1.87145,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.623,0.31,2,491.754,474.047,33.2627,33.9884,30.0001,33.8395,33.8646,19.9228,30.0343,59.4388,-999.9,400,22.9304,101.033,101.06
20,1562003541,2557,20190701 10:52:21,10:52:21,3,B1_R3,5,null,null,null,null,1562003533,0.002478936,10.96637094,385.9299355,187.6063836,18.92395924,38.92896514,0.096100362,2.271813294,0.093897776,0.058879799,231.2839059,35.20483776,33.85357419,5.299524844,50.47723888,2.742663442,5.433465662,2.556861402,-109.3210747,54.83616548,5.586625962,182.3856226,-0.041773589,0.046894514,3.49429543,5,1,1,0,52004.65271,MPF-3181-20190701-08_31_41,591.6012,2629.05,2037.4488,0.774975295,-0.840925993,MPF-3202-20190701-10_53_13,1169.6264,1453.98,0.195569127,0.5,1180.148358,10.96637094,115.4002924,1,0.010004926,0.808174803,-,0,1453.98,0.195569127,0.446956125,0.329731668,0.576735965,3202,300,300,300,10320.1,1419.51,-0.00741233,17.0642,1399.956452,1180.148358,0.842989335,0.19597867,6,0.5,0: Broadleaf,1562003533,385.9299355,400.2384194,27.18993226,24.29592903,499.9719032,100.8490323,0.02151849,34.30129677,33.85357419,999.9,0,0,9989.093548,0,1929.758387,1399.956452,0.899998355,0.100001823,0,1175.348065,4.99938,16712.16774,11163.96774,47.504,49.518,48.25,48.9756129,49.57419355,1255.46,139.4980645,0,93.5999999,1169.6264,-616.2500009,-8568.32309,16632.7,15,1562003153,10:45:52,15,11.623,0.31,400,22,0.34,0.06,-14.30981463,-0.174508014,0.036630639,1,1203.395143,-657.3477886,66.3052064,0,2.773186341,2.431584042,0.24983959,0,1,3,3-Jan,1.87395,1.87085,1.87031,1.87241,1.86957,1.87912,1.87598,1.87147,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.623,0.31,2,478.06,493.343,33.2602,33.9916,30.0001,33.8483,33.8789,20.0179,24.768,58.3487,-999.9,400,24.0619,101.023,101.054
21,1562003758,2773.5,20190701 10:55:57,10:55:57,1,B1_R3,3,null,null,null,null,1562003750,0.002966654,12.41801304,383.953871,200.3018586,20.20336551,38.72735104,0.118605415,2.272552139,0.115270755,0.072336018,231.2845673,34.88577321,33.80741935,5.285881834,51.8805168,2.79396355,5.385381108,2.491918284,-130.8294438,40.95296826,4.166678382,145.5747701,-0.04179366,0.046917045,3.495621627,0,0,1,0,52055.48648,MPF-3181-20190701-08_31_41,591.6012,2629.05,2037.4488,0.774975295,-0.840925993,MPF-3203-20190701-10_56_49,1130.2808,1553.76,0.272551231,0.5,1180.151633,12.41801304,160.8258899,1,0.011234945,0.692056688,-,0,1553.76,0.272551231,0.409003252,0.440134414,0.527762955,3203,300,300,300,10281.6,1479.07,-0.00738494,9.50037,1399.960323,1180.151633,0.842989343,0.195978687,6,0.5,0: Broadleaf,1562003750,383.953871,400.223,27.70014194,24.23863226,499.9802258,100.8407419,0.023851352,34.14168065,33.80741935,999.9,0,0,9994.714516,0,382.4997097,1399.960323,0.899997258,0.100002819,0,1135.654194,4.99938,16306.43548,11164.01613,47.504,49.187,48.19106452,48.937,49.61687097,1255.461935,139.4987097,0,215.5999999,1130.2808,-565.6953855,-8122.376935,16231.256,15,1562003791,10:56:31,16,13.642,0.371,399,24,0.22,0.09,-18.2375878,-0.643781185,0.095259231,0,1167.369429,-608.0587293,61.52458895,0,3.271117805,2.043650174,0.231259649,0,0,3,0/3,1.87395,1.87084,1.87031,1.87241,1.86954,1.87912,1.87595,1.87146,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.642,0.371,2,487.96,495.168,33.1758,33.8691,30,33.7521,33.7843,19.9911,29.9274,64.3746,-999.9,400,23.6902,100.887,100.925
22,1562003895,2911,20190701 10:58:15,10:58:15,2,B1_R3,3,null,null,null,null,1562003887,0.001248156,6.540434381,391.8812258,173.0777394,17.45702052,39.52604548,0.050941417,2.275720734,0.050316301,0.031503213,231.2979438,35.62137013,33.4014871,5.167201176,50.81542908,2.763556676,5.438420429,2.4036445,-55.04368666,112.4057637,11.4077725,300.0677934,-0.041879803,0.047013747,3.501311146,0,0,1,0,52128.5106,MPF-3181-20190701-08_31_41,591.6012,2629.05,2037.4488,0.774975295,-0.840925993,MPF-3204-20190701-10_59_07,895.95664,1281.61,0.300913195,0.5,1180.217208,6.540434381,177.5714655,1,0.006254239,1.05136508,-,0,1281.61,0.300913195,0.512519731,0.558910785,0.661336864,3204,300,300,300,10342.3,1228.5,-0.00742861,5.34351,1400.037742,1180.217208,0.842989566,0.195979132,6,0.5,0: Broadleaf,1562003887,391.8812258,400.3161935,27.3993,25.94263871,500.030129,100.840871,0.021438513,34.31767419,33.4014871,999.9,0,0,10015.30226,0,1447.445516,1400.037742,0.899992742,0.10000719,0,898.2772903,4.99938,12717.96129,11164.61935,47.52,49.26,48.23374194,49.06403226,49.625,1255.520968,139.5167742,0,137,895.95664,-143.0353844,-1809.769229,12686.944,15,1562003791,10:56:31,16,13.642,0.371,399,24,0.22,0.09,-6.80955878,-31.27675491,3.293873262,0,905.5435143,-156.641341,15.89130546,0,1.15997601,6.085741229,0.624513763,0,0,3,0/3,1.87395,1.87081,1.87031,1.87241,1.86954,1.87912,1.87592,1.87148,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.642,0.371,2,497.502,494.087,33.1685,33.9398,30.0004,33.8115,33.8404,20.0245,26.1801,67.715,-999.9,400,25.3548,100.885,100.924
23,1562003976,2992,20190701 10:59:36,10:59:36,3,B1_R3,3,null,null,null,null,1562003968,0.0012418,6.4274635,392.1454194,163.579308,16.50002504,39.55518162,0.047883067,2.274583125,0.047330046,0.029630433,231.2831365,35.90454646,34.06585806,5.362669393,51.11423972,2.82356717,5.524032414,2.539102223,-54.76336222,65.33188326,6.664372612,248.5160302,-0.041848862,0.046979014,3.499268081,11,2,1,0,52044.09889,MPF-3181-20190701-08_31_41,591.6012,2629.05,2037.4488,0.774975295,-0.840925993,MPF-3205-20190701-11_00_28,1395.3496,1574.35,0.113697971,0.5,1180.144782,6.4274635,67.09003339,1,0.006158896,0.669927272,-,0,1574.35,0.113697971,0.401171526,0.182142578,0.51765718,3205,300,300,300,10321.8,1558.82,-0.00741348,27.0677,1399.952258,1180.144782,0.842989306,0.195978612,6,0.5,0: Broadleaf,1562003968,392.1454194,400.4424516,27.9925129,26.54411613,500.0170645,100.8453548,0.023301713,34.59862581,34.06585806,999.9,0,0,10007.45806,0,311.8684097,1399.952258,0.899999226,0.100000652,0,1409.433548,4.99938,19837.56774,11163.95484,47.625,49.383,48.312,49.25,49.75,1255.456129,139.496129,0,80.20000005,1395.3496,-1082.776155,-14757.9231,19643.996,15,1562004000,11:00:00,17,13.606,0.444,400,26,0.86,0.16,-7.479442927,-15.29891895,1.605391801,0,1468.565714,-1197.501361,121.3298921,0,1.071993746,6.148121034,0.634478207,0,0,3,0/3,1.87393,1.87087,1.87029,1.87241,1.86953,1.87912,1.87593,1.87148,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.606,0.444,2,471.014,489.999,33.3145,34.0158,30.0005,33.8618,33.8907,20.0531,25.3834,69.0438,-999.9,400,25.9571,100.868,100.918
24,1562004111,3127,20190701 11:01:51,11:01:51,1,B1_R3,1,null,null,null,null,1562004103,0.003356039,12.10960459,383.7536452,238.0381053,24.00640855,38.70198336,0.148911246,2.274180647,0.143698664,0.090264794,231.2870002,35.40144234,33.06014516,5.069205424,50.26943629,2.80581761,5.581557736,2.263387814,-148.0013062,211.5121087,21.49374104,316.2915438,-0.041837919,0.04696673,3.498545362,1,0,1,0,51999.20519,MPF-3181-20190701-08_31_41,591.6012,2629.05,2037.4488,0.774975295,-0.840925993,MPF-3206-20190701-11_02_43,981.68224,1408.95,0.303252607,0.5,1180.165594,12.10960459,178.9441462,1,0.010973486,0.865964016,-,0,1408.95,0.303252607,0.464083985,0.522748379,0.598837134,3206,300,300,300,10338.1,1339.48,-0.0074258,2.79419,1399.977097,1180.165594,0.842989215,0.19597843,6,0.5,0: Broadleaf,1562004103,383.7536452,399.8297419,27.82138387,23.9064,500.0279677,100.8317419,0.019373994,34.7852871,33.06014516,999.9,0,0,10006.19194,0,1272.444839,1399.977097,0.900003323,0.099996974,0,983.4855806,4.99938,13867.29355,11164.16129,47.812,49.754,48.5,49.407,49.895,1255.484194,139.4945161,0,134,981.68224,-194.1993849,-2614.769235,13843.04,15,1562004000,11:00:00,17,13.606,0.444,400,26,0.86,0.16,-16.07188049,-0.17195331,0.075737146,1,992.0004571,-202.9304501,20.45404556,0,3.934003902,-0.410131777,0.041898865,0,1,3,3-Jan,1.87395,1.87082,1.87028,1.8724,1.86953,1.87912,1.87593,1.87146,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.606,0.444,2,483.713,490.739,33.4757,34.1363,30.0004,33.955,33.9831,20.0359,31.7268,68.7811,-999.9,400,24.0258,100.843,100.905
