SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1564671845,1670.4,20190801 08:04:04,8:04:04,null,,,,3,B2_R1,1,null,null,null,null,1564671837,0.004702801,13.00601727,382.1026129,301.5163572,30.47838291,38.62433817,0.308779355,2.275613764,0.287248661,0.181339597,98.00179249,25.33223273,24.85444194,3.152188626,45.11560974,1.535632938,3.403772989,1.616555688,-207.3935115,158.6064179,14.81740549,64.0321044,-0.041876893,0.047010481,3.501119016,12,2,1,0,53551.80723,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-849-20190801-08_05_04,1161.911538,1910.46,0.391815825,0.5,505.1958789,13.00601727,98.97187011,1,0.025404707,1.510871727,-,0,1910.46,0.391815825,0.601731945,0.643204864,0.712664076,849,300,300,300,10335.5,1864.78,-0.00810186,3.4989,599.9994839,505.1958789,0.841993856,0.193987712,6,0.5,0: Broadleaf,1564671837,382.1026129,399.8649355,15.1917,9.634459677,500.0349355,100.9837097,0.099970119,26.14725806,24.85444194,999.9,0,0,10000.44097,0,517.7979032,599.9994839,0.932977484,0.067022077,0,1162.382903,4.99938,6831.666774,4803.789355,37.44106452,39.937,38.625,40.375,40.046,555.1232258,39.87709677,0,252,1161.911538,-41.12957268,-248.1247865,6829.011923,15,1564671253,7:54:12,24,12.848,0.232,400,15,0.01,0.06,-17.76021463,0.18010453,0.047735064,1,1164.029412,-41.6791477,4.098184635,0,5.67207878,-2.30508,0.238312166,0,1,3,3-Jan,1.87378,1.87044,1.86995,1.87209,1.86936,1.8791,1.87575,1.87128,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.848,0.232,2,481.237,535.349,25.5794,27.5402,30.0008,27.4049,27.4884,19.7339,19.1686,14.2819,-999.9,400,10.6436,101.654,101.987
10,1564672141,1966.5,20190801 08:09:00,8:09:00,null,,,,1,B1_R2,6,null,null,null,null,1564672133,0.004504471,14.94444493,379.9480645,284.6545686,28.77864885,38.41284538,0.292878882,2.275090846,0.273429514,0.172533147,98.00340942,25.94249823,25.5966,3.294547893,47.5089206,1.669916903,3.514954417,1.62463099,-198.6471929,134.3745519,12.63785815,46.36862653,-0.041862669,0.046994514,3.50017986,70,14,1,0,53437.38479,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-850-20190801-08_10_00,1056.016538,2077.7,0.49173772,0.5,505.2084305,14.94444493,124.215021,1,0.029240963,1.308764499,-,0,2077.7,0.49173772,0.566867907,0.767594816,0.671372688,850,300,300,300,10355.9,1988.94,-0.00811343,0.72583,600.0149677,505.2084305,0.841993046,0.193986093,6,0.5,0: Broadleaf,1564672133,379.9480645,399.934129,16.51743548,11.20162581,500.0257097,101.0003226,0.099930235,26.69215161,25.5966,999.9,0,0,9995.4,0,104.5853871,600.0149677,0.933008258,0.066991526,0,1056.306452,4.99938,6511.632903,4803.954194,37.512,39.97967742,38.812,40.21951613,40.062,555.153871,39.86193548,0,295.2,1056.016538,-48.32786318,-283.0635893,6509.763462,15,1564671924,8:05:24,26,13.045,0.172,400,12,0.33,0.04,-19.9233439,-1.328772125,0.137634963,0,1058.51,-49.40852746,4.839206303,0,5.354114634,-0.660105575,0.078042688,0,0,3,0/3,1.87378,1.87049,1.86997,1.8721,1.86937,1.8791,1.87576,1.87132,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.045,0.172,2,408.577,535.115,25.9084,27.8941,30.0006,27.7998,27.8747,19.7621,32.7589,34.0096,-999.9,400,11.6424,101.594,101.938
11,1564672256,2081.5,20190801 08:10:55,8:10:55,null,,,,2,B1_R2,6,null,null,null,null,1564672248,0.002262708,10.73499478,386.048871,259.3157242,26.21698352,39.02978471,0.149247182,2.277872525,0.144019666,0.090466709,97.99948012,26.83736872,25.57425484,3.290181056,49.08003782,1.741303468,3.547885343,1.548877588,-99.7854292,156.7478725,14.73412752,169.696051,-0.041938366,0.04707949,3.505176763,26,5,1,0,53501.76074,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-851-20190801-08_11_55,1113.884231,1766.29,0.369365036,0.5,505.1881203,10.73499478,93.2994141,1,0.020909698,1.715816768,-,0,1766.29,0.369365036,0.631786646,0.639858634,0.748259505,851,300,300,300,10282.7,1713.73,-0.00805446,5.85205,599.9908387,505.1881203,0.841993057,0.193986114,6,0.5,0: Broadleaf,1564672248,386.048871,399.9786129,17.22346774,14.55507419,500.0169032,101.0007419,0.099889726,26.85065484,25.57425484,999.9,0,0,10013.43226,0,93.35233226,599.9908387,0.933009452,0.066990713,0,1114.651613,4.99938,6575.07129,4803.759355,37.687,40.125,38.883,40.409,40.268,555.1325806,39.86064516,0,114.2,1113.884231,-136.6075212,-791.6126485,6570.497308,15,1564671924,8:05:24,26,13.045,0.172,400,12,0.33,0.04,-13.79973171,-2.973976307,0.295898235,0,1121.140294,-144.0610943,14.0822716,0,2.653115854,0.394950732,0.039836517,0,0,3,0/3,1.87377,1.8705,1.86996,1.8721,1.86937,1.8791,1.87576,1.87134,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.045,0.172,2,463.246,539.385,26.123,28.0894,30.0006,27.987,28.0656,19.8169,12.0053,36.4012,-999.9,400,14.605,101.563,101.915
12,1564672395,2221,20190801 08:13:15,8:13:15,null,,,,3,B1_R2,6,null,null,null,null,1564672387,0.005103951,15.87542337,378.5974516,298.3252885,30.16245409,38.27844535,0.3784302,2.277696913,0.346653003,0.219290387,98.00155352,25.92551123,25.06880968,3.19274521,48.99680992,1.740427273,3.552123651,1.452317937,-225.0842506,221.2955604,20.7526832,114.9655465,-0.041933585,0.047074122,3.504861226,65,13,1,0,53492.40278,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-852-20190801-08_14_15,1018.351154,2131.23,0.522176793,0.5,505.1959465,15.87542337,131.9007995,1,0.031084492,1.250775374,-,0,2131.23,0.522176793,0.555708663,0.803784236,0.658156185,852,300,300,300,10352,2015.97,-0.00811092,-2.82495,599.9997419,505.1959465,0.841993606,0.193987213,6,0.5,0: Broadleaf,1564672387,378.5974516,399.9663548,17.2139,11.19470645,500.0097419,101.0059355,0.099988987,26.87096129,25.06880968,999.9,0,0,10011.77581,0,80.4564871,599.9997419,0.932983871,0.067016158,0,1018.578065,4.99938,5963.253871,4803.79871,37.687,40.11687097,38.875,40.46951613,40.312,555.1258065,39.87193548,0,138.5999999,1018.351154,-36.8858119,-210.8755553,5962.137308,15,1564671924,8:05:24,26,13.045,0.172,400,12,0.33,0.04,-21.29319512,-1.456547038,0.152303899,0,1020.213235,-37.32060098,3.663212766,0,6.061363171,-0.73688885,0.077144105,0,0,3,0/3,1.87378,1.87054,1.86997,1.8721,1.86939,1.8791,1.87576,1.87134,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.045,0.172,2,415.299,534.252,26.3197,28.3057,30.0006,28.2121,28.285,19.7635,35.6367,34.7398,-999.9,400,11.4335,101.526,101.88
13,1564672557,2382.5,20190801 08:15:56,8:15:56,null,,,,1,B1_R2,3,null,null,null,null,1564672549,0.002360147,10.40881838,386.3811613,258.5271149,26.13935221,39.06651443,0.143978599,2.276263092,0.139103842,0.087364129,98.00205433,27.0741992,26.46731613,3.468700029,49.88107455,1.797887007,3.604346986,1.670813022,-104.0824688,80.02869437,7.571834783,81.52011468,-0.041894559,0.047030312,3.502285331,5,1,1,0,53400.47193,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-853-20190801-08_16_56,967.0242692,1653.84,0.415285475,0.5,505.2013278,10.40881838,104.9013868,1,0.020263515,1.900474048,-,0,1653.84,0.415285475,0.655228772,0.757106038,0.776023297,853,300,300,300,10429.8,1595.02,-0.00817049,-4.8551,600.0065161,505.2013278,0.841993069,0.193986138,6,0.5,0: Broadleaf,1564672549,386.3811613,399.9653548,17.78171613,15.00004194,500.0253226,101.0087419,0.100003371,27.11945161,26.46731613,999.9,0,0,10002.18032,0,1267.101935,600.0065161,0.933008935,0.0669913,0,967.3863226,4.99938,5691.802903,4803.885161,37.812,40.514,39.058,40.562,40.375,555.1470968,39.86193548,0,160.8,967.0242692,-34.01049576,-180.2529915,5689.639231,15,1564671924,8:05:24,26,13.045,0.172,400,12,0.33,0.04,-13.52233415,-1.335654355,0.134439666,0,968.7747059,-34.93149109,3.438872913,0,2.783426341,-0.022175958,0.003690813,1,1,3,3-Jan,1.87378,1.87055,1.86998,1.8721,1.86936,1.87912,1.87576,1.87134,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.045,0.172,2,489.51,538.495,26.5161,28.5534,30.0006,28.4509,28.531,19.8296,18.8654,43.2787,-999.9,400,14.9794,101.488,101.844
14,1564672745,2571,20190801 08:19:05,8:19:05,null,,,,2,B1_R2,3,null,null,null,null,1564672737,0.003613371,13.31210716,382.131,285.6337561,28.87774586,38.6336757,0.253427355,2.27609513,0.238729817,0.150455571,98.00617165,26.98372599,24.46554194,3.079760217,43.15092894,1.58482114,3.672739334,1.494939077,-159.3496459,365.0128841,34.24899696,337.9184068,-0.041889989,0.047025182,3.501983627,24,5,1,0,53337.71171,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-854-20190801-08_20_05,1008.930769,1888.36,0.46571058,0.5,505.2225906,13.31210716,117.6437528,1,0.026009215,1.540257154,-,0,1888.36,0.46571058,0.606339068,0.770294499,0.718120544,854,300,300,300,10357.2,1809.78,-0.00811375,-6.79578,600.0317742,505.2225906,0.841993062,0.193986123,6,0.5,0: Broadleaf,1564672737,382.131,399.7606129,15.67568387,11.40805806,500.0525484,101.0006452,0.099960919,27.44016774,24.46554194,999.9,0,0,10001.89097,0,852.9334839,600.0317742,0.933003871,0.066995887,0,1008.954839,4.99938,5965.329355,4804.082581,38.07012903,40.85874194,39.37093548,41.058,40.69106452,555.1674194,39.86322581,0,187.7,1008.930769,-3.740170936,8.057435904,5965.339231,15,1564671924,8:05:24,26,13.045,0.172,400,12,0.33,0.04,-17.6996561,1.13752892,0.145024445,0,1009.084412,-2.995207212,0.384051093,0,4.40721878,-2.412104739,0.256660104,0,0,3,0/3,1.87378,1.87057,1.87003,1.87211,1.8694,1.87912,1.87576,1.87134,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.045,0.172,2,466.708,531.936,26.9037,28.9057,30.0008,28.8036,28.8899,19.791,26.6597,33.3162,-999.9,400,12.7984,101.438,101.804
15,1564672896,2721.5,20190801 08:21:35,8:21:35,null,,,,3,B1_R2,3,null,null,null,null,1564672888,0.003247757,12.75486137,383.2,271.5794865,27.45947581,38.74545632,0.206602441,2.274701762,0.19671492,0.123795738,98.00395696,27.38157725,26.60412903,3.496782184,50.14207462,1.871771951,3.732936789,1.625010234,-143.2261033,136.6191084,12.98264338,104.3796054,-0.041852088,0.046982636,3.499481126,27,5,1,0,53242.36195,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-855-20190801-08_22_35,1380.068077,2252.59,0.387341648,0.5,505.2091361,12.75486137,97.84426971,1,0.024906908,1.129513138,-,0,2252.59,0.387341648,0.530409096,0.579398748,0.628192523,855,300,300,300,10312.9,2176.04,-0.00807891,-1.47485,600.0155161,505.2091361,0.841993453,0.193986906,6,0.5,0: Broadleaf,1564672888,383.2,399.9986452,18.51218387,14.68716774,500.0189677,101.0102258,0.100046416,27.71817097,26.60412903,999.9,0,0,9991.893871,0,725.1382258,600.0155161,0.93299171,0.067008571,0,1381.762903,4.99938,8194.58129,4803.935161,38.37296774,41.173,39.625,41.32825806,40.937,555.1448387,39.87,0,150,1380.068077,-135.1613673,-780.2174349,8184.694615,15,1564671924,8:05:24,26,13.045,0.172,400,12,0.33,0.04,-16.73581463,-1.419610453,0.143056751,0,1387.395882,-144.0985902,14.14388085,0,3.810283415,0.338428014,0.03353371,0,0,3,0/3,1.87378,1.87057,1.87007,1.8721,1.86939,1.87912,1.87576,1.87134,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.045,0.172,2,462.649,533.781,27.1972,29.2335,30.0008,29.098,29.1719,19.8196,21.5308,38.8224,-999.9,400,14.5294,101.39,101.757
16,1564673053,2879,20190801 08:24:13,8:24:13,null,,,,1,B1_R2,2,null,null,null,null,1564673045,0.002548436,10.55170057,386.1293226,261.2402678,26.41490131,39.04286285,0.150320059,2.274770342,0.145011597,0.091093575,97.99916706,28.35376673,27.40325161,3.664809767,49.69408917,1.937064683,3.897978039,1.727745084,-112.3860101,129.6922351,12.41921494,127.7246069,-0.041853953,0.046984729,3.499604281,59,12,1,0,53113.54615,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-856-20190801-08_25_12,1061.922308,1796.88,0.409018795,0.5,505.1863949,10.55170057,103.3153652,1,0.020546944,1.669582832,-,0,1796.88,0.409018795,0.625409638,0.699826919,0.740706864,856,300,300,300,10400.7,1736.46,-0.00814726,-4.38782,599.9887742,505.1863949,0.841993078,0.193986157,6,0.5,0: Broadleaf,1564673045,386.1293226,399.9720968,19.15734194,16.15782581,500.0035161,101.0134516,0.099985177,28.46077742,27.40325161,999.9,0,0,9992.02,0,98.43704516,599.9887742,0.933003871,0.066996329,0,1062.248065,4.99938,6366.73,4803.736129,38.627,41.375,40,41.625,41.254,555.126129,39.86064516,0,156.5999999,1061.922308,-57.10495727,-375.8998291,6365.074231,15,1564671924,8:05:24,26,13.045,0.172,400,12,0.33,0.04,-13.7772,-1.294358885,0.128722138,0,1064.801765,-57.38857644,5.626657388,0,2.982028293,0.349788711,0.034650414,0,0,3,0/3,1.87378,1.87057,1.87007,1.87212,1.86939,1.87912,1.87576,1.87134,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.045,0.172,2,422.905,534.534,27.6159,29.5214,30.0006,29.3716,29.4404,19.847,20.4033,48.843,-999.9,400,16.208,101.351,101.724
17,1564673149,2975,20190801 08:25:49,8:25:49,null,,,,2,B1_R2,2,null,null,null,null,1564673141,0.004457711,13.50285612,381.6833226,298.1560398,30.14909493,38.59524943,0.305994709,2.27504741,0.284831462,0.179798975,98.0019257,28.02310663,26.48109032,3.471518371,48.70315798,1.931256253,3.965361454,1.540262118,-196.5850612,279.0360881,26.63390744,207.0868601,-0.041861488,0.046993188,3.500101854,55,11,1,0,53070.83457,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-857-20190801-08_26_48,1014.095385,1947.1,0.479176527,0.5,505.1984585,13.50285612,121.0396213,1,0.02638803,1.463622824,-,0,1947.1,0.479176527,0.59409371,0.777232313,0.703617697,857,300,300,300,10371.9,1859.8,-0.00812531,-4.60303,600.0028065,505.1984585,0.841993492,0.193986985,6,0.5,0: Broadleaf,1564673141,381.6833226,399.9268065,19.09893871,13.85232903,500.0456129,101.0184516,0.100059858,28.75610645,26.48109032,999.9,0,0,9993.324194,0,1473.783226,600.0028065,0.932990419,0.067009816,0,1014.553548,4.99938,5992.180645,4803.832581,38.86687097,41.73980645,40.06403226,41.83435484,41.502,555.1329032,39.87,0,95.60000014,1014.095385,-34.73299144,-179.3323077,5989.862692,15,1564671924,8:05:24,26,13.045,0.172,400,12,0.33,0.04,-18.04658293,-3.534004181,0.358672771,0,1016.990588,-46.60581192,4.682436483,0,5.348501463,-1.608481463,0.183264324,0,0,3,0/3,1.87379,1.87057,1.87012,1.87215,1.86946,1.87912,1.87577,1.87134,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.045,0.172,2,427.228,529.456,27.9414,29.7037,30.0007,29.5359,29.6057,19.8186,32.8502,47.7662,-999.9,400,14.1723,101.332,101.705
18,1564673286,3111.5,20190801 08:28:05,8:28:05,null,,,,3,B1_R2,2,null,null,null,null,1564673278,0.005308921,14.70479433,379.9623226,299.1692223,30.25439814,38.4248463,0.35073133,2.276902173,0.323246105,0.204318465,98.00031253,27.86851947,27.21863871,3.625378781,50.34597981,2.010757923,3.993879811,1.614620858,-234.1234214,203.9090762,19.53076135,87.31672867,-0.04191195,0.047049836,3.503433373,49,10,1,0,53110.63333,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-858-20190801-08_29_05,1115.326923,2266.16,0.507833991,0.5,505.1921926,14.70479433,128.2768837,1,0.028767528,1.116761394,-,0,2266.16,0.507833991,0.527580197,0.757386513,0.624842103,858,300,300,300,10373.3,2134.15,-0.00812706,-1.6853,599.9956452,505.1921926,0.841993099,0.193986198,6,0.5,0: Broadleaf,1564673278,379.9623226,400.0277419,19.8832871,13.63955161,500.0239677,101.0280323,0.100011277,28.87978065,27.21863871,999.9,0,0,10004.42194,0,151.2318065,599.9956452,0.933010871,0.066989258,0,1115.536452,4.99938,6605.319032,4803.800968,39.125,42.171,40.312,42.25,41.812,555.1380645,39.86193548,0,135.6000001,1115.326923,-53.57264957,-319.5702563,6603.975769,15,1564671924,8:05:24,26,13.045,0.172,400,12,0.33,0.04,-20.02856829,-1.065284321,0.114834527,0,1117.643824,-56.13758357,5.512471963,0,6.24035878,0.23280439,0.031052549,0,0,3,0/3,1.87379,1.87057,1.8701,1.87216,1.86946,1.87911,1.87577,1.87134,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.045,0.172,2,434.698,527.749,28.2754,29.9899,30.001,29.8215,29.8907,19.8105,40.2912,50.6184,-999.9,400,13.4457,101.283,101.665
19,1564673524,3349.5,20190801 08:32:03,8:32:03,null,,,,1,B3_R3,6,null,null,null,null,1564673516,0.003003607,10.46389535,386.1037097,274.2313918,27.71834018,39.02599881,0.169628342,2.276887311,0.162907387,0.102398779,97.9979888,28.76546353,28.24992903,3.850483185,50.69077023,2.041198817,4.02676623,1.809284368,-132.4590478,94.70479971,9.124110547,69.36785128,-0.041911546,0.047049382,3.503406674,62,12,1,0,53084.11838,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-859-20190801-08_33_03,1127.69,1865.84,0.3956127,0.5,505.1803606,10.46389535,99.92788319,1,0.02037338,1.57091712,-,0,1865.84,0.3956127,0.611033747,0.659557621,0.723680709,859,300,300,300,10326.8,1793.85,-0.00808921,-6.4624,599.9816129,505.1803606,0.841993071,0.193986141,6,0.5,0: Broadleaf,1564673516,386.1037097,400.051871,20.1946,16.6631,500.0056452,100.9764839,0.099982981,29.02144516,28.24992903,999.9,0,0,10009.43258,0,1228.793548,599.9816129,0.933001,0.0669987,0,1128.276774,4.99938,6773.608065,4803.675161,39.312,42.11687097,40.562,42.11687097,41.913,555.1193548,39.86,0,237.2,1127.69,-96.57230758,-572.9603411,6770.158077,15,1564671924,8:05:24,26,13.045,0.172,400,12,0.33,0.04,-13.82213902,-2.780402091,0.279071131,0,1132.962647,-103.0564718,10.11563708,0,3.524908537,0.205741672,0.022370186,0,0,3,0/3,1.87381,1.87057,1.87011,1.87214,1.86943,1.87912,1.87579,1.87134,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.045,0.172,2,418.944,530.009,28.3777,30.229,30.0003,30.1167,30.1896,19.854,33.9997,65.2432,-999.9,400,16.5235,101.236,101.623
20,1564673705,3531,20190801 08:35:05,8:35:05,null,,,,2,B3_R3,6,null,null,null,null,1564673697,0.002175937,10.89241923,385.9280968,226.4986164,22.89486204,39.01026273,0.118880111,2.273875545,0.115532112,0.07250052,98.00072777,29.41534201,28.49093871,3.904813652,49.98197905,2.057180564,4.115844557,1.847633088,-95.95883673,111.4608491,10.78583442,124.2885746,-0.041829625,0.046957418,3.497997532,45,9,1,0,52918.34971,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-860-20190801-08_36_04,935.1312308,1783,0.475529315,0.5,505.1956773,10.89241923,120.1176773,1,0.021220996,1.690364554,-,0,1783,0.475529315,0.628303161,0.818154044,0.744133822,860,300,300,300,10321.8,1647.5,-0.00808604,-27.246,599.9999677,505.1956773,0.841992841,0.193985682,6,0.5,0: Broadleaf,1564673697,385.9280968,400.0062258,20.35166452,17.79376774,500.0170645,100.9816774,0.100008665,29.40016129,28.49093871,999.9,0,0,9989.354194,0,1488.110323,599.9999677,0.933012194,0.066987745,0,935.083871,4.99938,5580.694516,4803.837419,39.762,43.09451613,41.062,42.887,42.391,555.1432258,39.85677419,0,180.5999999,935.1312308,12.59206836,78.69743577,5581.13,15,1564671924,8:05:24,26,13.045,0.172,400,12,0.33,0.04,-14.06884146,-0.14106899,0.036878482,1,934.3810882,14.71750645,1.465582927,0,2.520876341,0.615683206,0.065473541,0,1,3,3-Jan,1.87384,1.87057,1.87012,1.87219,1.86942,1.87912,1.87579,1.87134,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.045,0.172,2,439.458,530.772,28.7493,30.4354,30.0006,30.3493,30.427,19.8668,28.0714,63.3746,-999.9,400,17.7269,101.206,101.592
21,1564673878,3703.4,20190801 08:37:57,8:37:57,null,,,,3,B3_R3,6,null,null,null,null,1564673870,0.004259121,9.463526714,386.6790645,313.1054578,31.65063273,39.08790712,0.250648885,2.27428294,0.23625128,0.148881655,98.00026935,28.98505507,28.27256452,3.855557656,49.96786792,2.086746994,4.176177774,1.768810661,-187.8272516,169.2112861,16.37411224,95.75841613,-0.0418407,0.046969852,3.498729041,36,7,1,0,52887.73284,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-861-20190801-08_38_57,1246.081538,2231.75,0.441657202,0.5,505.1891251,9.463526714,111.5602079,1,0.01839284,1.149398454,-,0,2231.75,0.441657202,0.53475355,0.663718863,0.633337898,861,300,300,300,10318.4,2123.96,-0.00808303,-10.4253,599.9916129,505.1891251,0.841993645,0.19398729,6,0.5,0: Broadleaf,1564673870,386.6790645,400.0114194,20.64324839,15.63787419,500.0064839,100.9861935,0.099980261,29.65262903,28.27256452,999.9,0,0,9991.552258,0,636.3777097,599.9916129,0.932993065,0.067006906,0,1246.507419,4.99938,7483.550645,4803.744839,40.187,43.312,41.538,43.393,42.812,555.1232258,39.87258065,0,171.8,1246.081538,-46.44307696,-281.1935048,7481.747308,15,1564673918,8:38:38,27,13.129,0.172,399,12,0.28,0.04,-13.38092439,-0.527642509,0.071801484,0,1249.008824,-48.72289662,4.78390793,0,5.004288049,0.072684669,0.013065243,1,1,3,3-Jan,1.87384,1.87059,1.87012,1.87224,1.86949,1.87912,1.87585,1.87134,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.129,0.172,2,451.191,526.024,29.067,30.6735,30.0006,30.5739,30.6535,19.8409,39.43,60.0159,-999.9,400,15.5876,101.171,101.565
22,1564673987,3812.9,20190801 08:39:47,8:39:47,null,,,,1,B3_R3,4,null,null,null,null,1564673979,0.003579724,9.401461621,387.0709355,301.1970435,30.44779863,39.12873036,0.206646323,2.276676053,0.196762847,0.123825369,98.00028602,29.22668737,28.41357742,3.8873018,50.29528156,2.102663007,4.180636716,1.784638793,-157.8658384,154.3560447,14.93272603,109.4232184,-0.041905796,0.047042928,3.503027156,60,12,1,0,52963.48283,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-862-20190801-08_40_46,1314.693462,2289.46,0.425762642,0.5,505.193932,9.401461621,107.5463516,1,0.018269811,1.09521896,-,0,2289.46,0.425762642,0.522722914,0.631825033,0.619089357,862,300,300,300,10321.9,2184.06,-0.00808595,-8.10376,599.9979677,505.193932,0.841992739,0.193985477,6,0.5,0: Broadleaf,1564673979,387.0709355,400.0150323,20.80005484,16.59386129,500.0149032,100.9896452,0.099655971,29.67116129,28.41357742,999.9,0,0,10006.75516,0,208.1854516,599.9979677,0.933021839,0.066978132,0,1314.99871,4.99938,7855.731613,4803.832581,40.312,43.161,41.59045161,43.387,42.937,555.1467742,39.85483871,0,108.6000001,1314.693462,-79.44239316,-439.2027351,7853.838462,15,1564673918,8:38:38,27,13.129,0.172,399,12,0.28,0.04,-12.91856098,-0.726842509,0.07973481,0,1318.355882,-86.49573557,8.51254649,0,4.197216829,0.129542091,0.020373664,0,0,3,0/3,1.87384,1.8706,1.87012,1.87225,1.86951,1.87912,1.87584,1.87134,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.129,0.172,2,421.187,526.402,29.1927,30.8254,30.0006,30.7238,30.8,19.8484,36.4329,59.1776,-999.9,400,16.4893,101.151,101.543
23,1564674092,3917.4,20190801 08:41:31,8:41:31,null,,,,2,B3_R3,4,null,null,null,null,1564674084,0.003423761,11.51020648,384.613,277.1222245,28.01498949,38.88150498,0.195874766,2.274935109,0.186964464,0.117619564,98.00143207,29.30775907,28.49588065,3.905934666,50.37748903,2.109772281,4.187926634,1.796162385,-150.9878667,147.8552598,14.32277148,109.1915967,-0.041858434,0.046989759,3.499900175,86,17,1,0,52900.84267,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-863-20190801-08_42_31,1368.045385,2238.22,0.388779751,0.5,505.1959306,11.51020648,98.20497417,1,0.022443852,1.14318521,-,0,2238.22,0.388779751,0.533404768,0.583407126,0.631740461,863,300,300,300,10281.4,2165.03,-0.00805344,2.53223,599.9998065,505.1959306,0.841993489,0.193986978,6,0.5,0: Broadleaf,1564674084,384.613,400.0050323,20.8697129,16.84704839,500.0130968,100.9925484,0.099991335,29.70142258,28.49588065,999.9,0,0,9995.158065,0,826.272129,599.9998065,0.93299871,0.067001561,0,1370.291613,4.99938,8177.841613,4803.818387,40.3506129,43.21545161,41.59045161,43.312,42.97967742,555.133871,39.87,0,103.8,1368.045385,-243.6246155,-1449.978462,8164.331923,15,1564673918,8:38:38,27,13.129,0.172,399,12,0.28,0.04,-15.07447561,-5.539956794,0.56837218,0,1384.817059,-276.3423341,27.25985138,0,3.99453,0.499222997,0.052466294,0,0,3,0/3,1.87384,1.87065,1.87012,1.87225,1.86951,1.87912,1.8759,1.87135,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.129,0.172,2,388.852,525.754,29.2862,30.962,30.0005,30.854,30.9272,19.8533,34.1246,56.9304,-999.9,400,16.6739,101.13,101.528
