SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1564701703,1221,20190801 16:21:42,16:21:42,1,23293,1_1,23509,31,23522,23316,23388,B1_R2,3,3,1564701700,0.006853722,17.14374549,376.531875,233.2063654,23.56455518,38.04701527,0.224774089,2.27246005,0.213112601,0.134192677,297.3763891,38.67839326,37.8870125,6.616623818,51.01825788,3.530136987,6.919360116,3.086486831,-302.2491541,101.3579571,10.75508267,107.2402747,-0.041791158,0.046914236,3.495456322,0,0,1,0,51289.02555,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1964-20190801-16_21_44,1229.840769,1710.2,0.28087898,0.5,1517.354552,17.14374549,213.0964991,1,0.011196653,-0.998962776,-,0,1710.2,0.28087898,-963.1121622,0.281428353,1091.924108,1799.96375,1517.354552,0.842991728,0.195983456,6,0.5,0: Broadleaf,1564701700,376.531875,400.20025,34.9359625,26.999125,500.018875,100.845875,0.20005975,38.7143375,37.8870125,999.9,9993.6075,0,767.298625,1799.96375,0.899999,0.100001,0,1218.00875,4.99935,22593.65,15418.325,49.562,50.625,50,50,51,1615.46375,179.5,0,59.5999999,1229.840769,-142.1278633,-3674.386328,22860.56923,15,100,100,2.978,0.288,2,498.859,464.66,37.4946,37.9042,29.9999,37.8961,37.8336,19.5771,34.9826,52.623,-999.9,400,26.3446,99.11,112.029
16,1564701794,1312.1,20190801 16:23:13,16:23:13,1,23293,1_1,23509,31,23522,23316,23388,B1_R2,2,1,1564701791,0.005384011,12.5215337,382.352,246.9669196,24.95493416,38.63500828,0.17410117,2.275077112,0.167023664,0.105001702,297.3887689,39.18508157,37.647425,6.531128885,49.55925627,3.434541813,6.930172226,3.096587071,-237.4349045,134.4134054,14.23175197,208.5990217,-0.041862296,0.046994094,3.500155194,0,0,1,0,51367.97971,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1965-20190801-16_23_15,1353.183846,1399.24,0.032915121,0.5,1517.418714,12.5215337,24.97301026,1,0.008150078,-0.998732269,-,0,1399.24,0.032915121,-787.8108419,0.032993841,893.1770202,1800.04,1517.418714,0.842991664,0.195983328,6,0.5,0: Broadleaf,1564701791,382.352,399.847625,33.99,27.748975,500.014875,100.84575,0.199905,38.7433,37.647425,999.9,10010.63125,0,769.00075,1800.04,0.9,0.100000075,0,1331.2025,4.99935,24524.075,15418.975,49.531,50.5935,49.9685,50,51,1615.53625,179.50375,0,90.60000014,1353.183846,-260.8950427,-4883.852991,24926.79615,15,100,100,2.978,0.288,2,501.942,462.238,37.4534,37.8508,29.9999,37.8229,37.7608,19.5398,33.1303,56.1603,-999.9,400,27.9623,99.1222,112.038
17,1564701856,1374,20190801 16:24:15,16:24:15,1,23293,1_1,23509,31,23522,23316,23388,B1_R2,2,2,1564701853,0.005548417,14.25535969,380.523,230.9095501,23.33230638,38.45003039,0.176894511,2.270355287,0.169578686,0.106618764,297.3788159,39.07911942,37.9275625,6.631189448,50.51424981,3.490695552,6.910318505,3.140493895,-244.6852031,93.3325981,9.913469763,155.9396806,-0.041734001,0.046850072,3.491678886,0,0,1,0,51225.69353,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1966-20190801-16_24_17,1158.573462,1498.22,0.226700043,0.5,1517.362449,14.25535969,171.9930663,1,0.009293038,-0.998816022,-,0,1498.22,0.226700043,-843.6100594,0.227206324,956.4391337,1799.9725,1517.362449,0.842992018,0.195984035,6,0.5,0: Broadleaf,1564701853,380.523,400.15225,34.545875,28.1213,500.273625,100.84525,0.199970375,38.6900875,37.9275625,999.9,9980.00125,0,126.3960125,1799.9725,0.89999,0.10001,0,1139.1575,4.99935,20484.575,15418.35,49.5,50.406,49.875,49.937,50.9685,1615.45875,179.51875,0,61.39999986,1158.573462,-221.6249573,-3810.499145,20819.59615,15,100,100,2.978,0.288,2,496.505,433.186,37.4184,37.8075,29.9998,37.7724,37.707,19.61,31.5796,54.6433,-999.9,400,28.0018,99.1282,112.037
18,1564701897,1415,20190801 16:24:56,16:24:56,1,23293,1_1,23509,31,23522,23316,23388,B1_R2,2,3,1564701894,0.005428251,17.47260192,376.499,204.2967914,20.64325205,38.04349398,0.183781463,2.272039889,0.175904124,0.110619688,297.3764567,39.04731756,37.4155625,6.449305083,50.61570707,3.484403017,6.884035053,2.964902067,-239.3858742,147.462907,15.60752906,221.0610186,-0.041779744,0.046901423,3.49470214,0,0,1,0,51291.18996,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1967-20190801-16_24_58,1147.287308,1624.77,0.293877098,0.5,1517.360252,17.47260192,222.9587136,1,0.01141334,-0.998908239,-,0,1624.77,0.293877098,-914.9516535,0.294482179,1037.322347,1799.97125,1517.360252,0.842991382,0.195982764,6,0.5,0: Broadleaf,1564701894,376.499,399.92175,34.4835375,28.1934125,499.93275,100.84525,0.200155125,38.6194375,37.4155625,999.9,9990.94,0,638.82025,1799.97125,0.900009,0.0999912,0,1128.955,4.99935,20375.0875,15418.425,49.5,50.312,49.8435,49.875,50.937,1615.49125,179.48,0,40.39999986,1147.287308,-225.5135044,-3985.504276,20698.33077,15,100,100,2.978,0.288,2,489.672,444.681,37.4068,37.7859,29.9998,37.7482,37.6816,19.6141,32.2106,53.1413,-999.9,400,27.3041,99.1367,112.048
19,1564702098,1616.5,20190801 16:28:18,16:28:18,1,23293,1_1,23509,31,23522,23316,23388,B3_R3,6,1,1564702096,0.010009695,15.99902091,376.786375,292.5251069,29.54295642,38.05274554,0.397868459,2.268437201,0.362775045,0.229628905,297.3772359,37.43654119,37.44165,6.45846666,55.75260961,3.813582481,6.84018651,2.644884179,-441.4275377,129.5603679,13.72837131,-0.761562486,-0.041681956,0.046791647,3.488237731,0,0,1,0,51194.36268,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1968-20190801-16_28_19,1043.828077,1441.6,0.27592392,0.5,1517.355002,15.99902091,209.3372701,1,0.010442229,-0.99876952,-,0,1441.6,0.27592392,-811.6909677,0.276564389,920.2510062,1799.96375,1517.355002,0.842991978,0.195983956,6,0.5,0: Broadleaf,1564702096,376.786375,400.508375,37.7609,26.204125,500.05575,100.792875,0.200016625,38.50105,37.44165,999.9,9972.735,0,117.708,1799.96375,0.899991125,0.100008888,0,1029.3975,4.99935,18804.075,15418.3,49.35925,50.23425,49.75,49.78875,50.812,1615.44875,179.515,0,201,1043.828077,-176.9172651,-3192.287182,19072.96923,15,100,100,3.072,0.38,2,498.036,462.396,37.348,37.6926,30,37.6445,37.5672,19.5159,43.5546,63.8918,-999.9,400,24.994,99.1593,112.059
20,1564702172,1690.5,20190801 16:29:32,16:29:32,1,23293,1_1,23509,31,23522,23316,23388,B3_R3,6,2,1564702170,0.005107636,10.76809014,384.98275,263.7671089,26.63874261,38.88072485,0.169823711,2.270115648,0.163068362,0.102502277,297.3819796,39.14905476,37.5435875,6.494374126,50.66721535,3.487377301,6.882906979,3.006996825,-225.2467435,131.29774,13.91675598,217.3497321,-0.041727496,0.04684277,3.491248894,0,0,1,0,51229.07551,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1969-20190801-16_29_33,917.3373846,1210.55,0.242214378,0.5,1517.383011,10.76809014,183.7659911,1,0.006994699,-0.998534666,-,0,1210.55,0.242214378,-681.4382984,0.242884205,772.5776246,1799.9975,1517.383011,0.842991732,0.195983465,6,0.5,0: Broadleaf,1564702170,384.98275,400.264,34.5307375,28.61325,500.002625,100.79325,0.20017075,38.6164,37.5435875,999.9,9983.59375,0,92.6854875,1799.9975,0.899997,0.100003188,0,903.827625,4.99935,16558.975,15418.625,49.312,50.187,49.75,49.73425,50.75,1615.495,179.50375,0,73.20000005,917.3373846,-148.5333333,-3426.769231,16840.18462,15,100,100,3.072,0.38,2,487.436,467.022,37.3262,37.6819,30.0001,37.6275,37.5529,19.6465,35.5451,63.7076,-999.9,400,28.4653,99.1686,112.063
21,1564702227,1745.5,20190801 16:30:27,16:30:27,1,23293,1_1,23509,31,23522,23316,23388,B3_R3,6,3,1564702225,0.002920344,9.387674753,387.612,196.9594999,19.8908195,39.14469895,0.087518161,2.27401144,0.085689102,0.053716839,297.3805104,39.72665003,38.1084125,6.696490366,50.15157168,3.427213768,6.833711592,3.269276598,-128.7871567,45.98594894,4.876007183,219.4553098,-0.041833319,0.046961566,3.498241537,0,0,1,0,51375.52033,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1970-20190801-16_30_28,932.3095769,1124.09,0.170609491,0.5,1517.370902,9.387674753,129.4389388,1,0.006085013,-0.998421959,-,0,1124.09,0.170609491,-632.6971351,0.171117698,717.3175485,1799.9825,1517.370902,0.84299203,0.19598406,6,0.5,0: Broadleaf,1564702225,387.612,400.236875,33.936375,30.5505375,499.948,100.7895,0.19988875,38.4835125,38.1084125,999.9,10009.285,0,147.2505,1799.9825,0.899989,0.100011,0,908.786125,4.99935,16757.6125,15418.4375,49.25,50.125,49.7185,49.687,50.75,1615.4625,179.52,0,54,932.3095769,-258.1179145,-4481.750427,17165.13077,15,100,100,3.072,0.38,2,499.798,467.351,37.3,37.6816,30,37.6141,37.5422,19.6776,30.4901,62.7394,-999.9,400,30.2774,99.17,112.06
22,1564702300,1818.6,20190801 16:31:40,16:31:40,1,23293,1_1,23509,31,23522,23316,23388,B3_R3,4,1,1564702298,0.008770642,16.65875112,376.301125,279.4455997,28.22119777,38.00263265,0.345987979,2.267885591,0.319113159,0.201686077,297.3755573,37.69246549,37.029775,6.315132632,54.18324531,3.676792949,6.785848518,2.638339683,-386.7853096,161.8377191,17.10646687,89.5344337,-0.041666996,0.046774853,3.487248333,0,0,1,0,51200.93067,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1971-20190801-16_31_41,1155.105385,1589.99,0.273514057,0.5,1517.347502,16.65875112,207.5079355,1,0.010877072,-0.998884358,-,0,1589.99,0.273514057,-895.3446946,0.274089556,1015.093045,1799.955,1517.347502,0.842991909,0.195983818,6,0.5,0: Broadleaf,1564702298,376.301125,400.25175,36.4075125,26.266075,500.0075,100.789875,0.20007725,38.353425,37.029775,999.9,9969.4525,0,276.735125,1799.955,0.899993,0.100006988,0,1132.045,4.99935,20823.4125,15418.25,49.187,50,49.6715,49.562,50.625,1615.445,179.51,0,72.60000014,1155.105385,-277.3032478,-5326.355555,21259.82692,15,100,100,3.072,0.38,2,502.574,463.821,37.2462,37.6497,29.9999,37.581,37.5031,19.4934,42.5936,63.9663,-999.9,400,25.4338,99.1777,112.078
23,1564702383,1901,20190801 16:33:02,16:33:02,1,23293,1_1,23509,31,23522,23316,23388,B3_R3,4,2,1564702380,0.008556649,13.28222265,380.321625,286.6191451,28.94582697,38.40889256,0.292311967,2.270985924,0.272902619,0.172200477,297.3762,37.81492912,37.4296875,6.454264191,50.59489434,3.442943542,6.804922882,3.011320648,-377.3482273,119.4552009,12.63684048,52.12001402,-0.041751121,0.046869291,3.492810544,0,0,1,0,51291.5834,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1972-20190801-16_33_04,1364.227308,1719.96,0.206826143,0.5,1517.351619,13.28222265,156.9139912,1,0.008651765,-0.998968662,-,0,1719.96,0.206826143,-968.6142875,0.207228375,1098.162118,1799.96,1517.351619,0.842991855,0.19598371,6,0.5,0: Broadleaf,1564702380,380.321625,400.165,34.0917375,24.174025,500.01075,100.7905,0.2000565,38.4053625,37.4296875,999.9,9989.51875,0,1273.9525,1799.96,0.899994,0.100005975,0,1323.31875,4.99935,24144.1625,15418.2375,49.187,50.062,49.625,49.562,50.625,1615.455,179.5075,0,81.60000014,1364.227308,-448.8919658,-7935.418803,24868.84615,15,100,100,3.072,0.38,2,480.727,462.935,37.2477,37.6305,29.9999,37.5505,37.4712,19.4892,46.414,62.5555,-999.9,400,23.3824,99.1886,112.074
24,1564702439,1957.6,20190801 16:33:59,16:33:59,1,23293,1_1,23509,31,23522,23316,23388,B3_R3,4,3,1564702437,0.008545051,16.26651097,376.888875,266.7376753,26.93794182,38.06215443,0.293062845,2.27599995,0.273597131,0.172639263,297.3861512,37.78101353,37.4381125,6.457223676,50.92170481,3.457903375,6.790627666,2.999320301,-376.8367633,113.9104547,12.02195891,46.4818015,-0.041887399,0.047022275,3.501812661,0,0,1,0,51458.55467,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1973-20190801-16_34_00,865.3458077,1164.7,0.257022574,0.5,1517.406939,16.26651097,195.0039189,1,0.010618152,-0.998476981,-,0,1164.7,0.257022574,-655.5907118,0.257761414,743.2730388,1800.02625,1517.406939,0.842991562,0.195983123,6,0.5,0: Broadleaf,1564702437,376.888875,400.274125,34.239925,24.336625,499.983,100.7905,0.199889875,38.36645,37.4381125,999.9,10022.125,0,112.201375,1800.02625,0.900001125,0.099998838,0,863.077,4.99935,16287.4125,15418.875,49.14825,50,49.57775,49.5465,50.625,1615.53,179.49625,0,55.79999995,865.3458077,-26.75702564,-705.7743592,16345.42692,15,100,100,3.072,0.38,2,501.483,462.491,37.2329,37.6006,29.9998,37.526,37.4499,19.5734,42.4031,58.1041,-999.9,400,24.0474,99.1957,112.083
25,1564702508,2026.1,20190801 16:35:07,16:35:07,1,23293,1_1,23509,31,23522,23316,23388,B3_R3,2,1,1564702505,0.008097319,15.14779427,378.0995,270.121868,27.2797444,38.1844602,0.278663126,2.269002851,0.26095075,0.164591698,297.3774148,37.73237369,37.4393375,6.457654085,51.75540863,3.478065091,6.720196368,2.979588995,-357.0917562,89.83045183,9.501029952,39.61714039,-0.0416973,0.046808872,3.489252415,0,0,1,0,51266.27761,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1974-20190801-16_35_09,988.2595769,1361.29,0.274027153,0.5,1517.359817,15.14779427,207.8988953,1,0.009881204,-0.998696927,-,0,1361.29,0.274027153,-766.4168198,0.274700836,868.9216434,1799.97,1517.359817,0.842991726,0.195983452,6,0.5,0: Broadleaf,1564702505,378.0995,399.949125,34.439525,25.0580875,500.0375,100.7905,0.200007,38.1736875,37.4393375,999.9,9976.64125,0,532.28325,1799.97,0.899999875,0.100000163,0,979.62925,4.99935,18162.65,15418.375,49.125,50,49.562,49.5,50.562,1615.47625,179.50125,0,67.60000014,988.2595769,-97.61398289,-1882.779487,18338.85,15,100,100,3.072,0.38,2,501.805,461.833,37.1514,37.5427,29.9997,37.4748,37.3985,19.4914,40.9055,58.9802,-999.9,400,24.8908,99.2092,112.085
26,1564702587,2105.6,20190801 16:36:27,16:36:27,1,23293,1_1,23509,31,23522,23316,23388,B3_R3,2,2,1564702585,0.005991304,11.30753837,383.417125,264.6781597,26.72968362,38.72105826,0.185443975,2.270815191,0.177422692,0.111580949,297.3711024,38.51882664,37.7835875,6.579599024,49.38405045,3.336766165,6.756768905,3.242832859,-264.2165196,60.03835239,6.358581477,99.55151663,-0.041746486,0.046864088,3.492504156,0,0,1,0,51307.74278,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1975-20190801-16_36_28,1287.936154,1453.24,0.113748483,0.5,1517.330031,11.30753837,86.29699498,1,0.007350468,-0.998779376,-,0,1453.24,0.113748483,-818.2529286,0.114010394,927.6906,1799.935,1517.330031,0.84299157,0.195983139,6,0.5,0: Broadleaf,1564702585,383.417125,399.7425,33.0407625,26.0888625,500.008375,100.7895,0.199881375,38.274,37.7835875,999.9,9988.50875,0,195.48375,1799.935,0.900002125,0.099997563,0,1240.2325,4.99935,22625.3,15418.1125,49.062,49.937,49.460625,49.437,50.5,1615.44625,179.4875,0,78.79999995,1287.936154,-555.8837607,-10086.07521,23498.29615,15,100,100,3.072,0.38,2,484.227,463.471,37.0911,37.4822,29.9999,37.4253,37.3544,19.5566,37.2172,57.3338,-999.9,400,26.2856,99.2237,112.102
27,1564702639,2157.1,20190801 16:37:18,16:37:18,1,23293,1_1,23509,31,23522,23316,23388,B3_R3,2,3,1564702636,0.00610114,16.3310562,377.723375,226.9779997,22.92279844,38.14676666,0.201004524,2.273069186,0.191626099,0.120572455,297.3795807,38.50519183,37.440025,6.457895652,50.25018266,3.399379067,6.764908875,3.058516586,-269.0602638,104.9282289,11.08460902,144.3321549,-0.041807709,0.046932816,3.496549812,8,2,1,0,51376.28245,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1976-20190801-16_37_20,986.9974231,1356.01,0.272131162,0.5,1517.371352,16.3310562,206.4620146,1,0.010660939,-0.998691853,-,0,1356.01,0.272131162,-763.4402602,0.272802795,865.5469822,1799.98375,1517.371352,0.842991695,0.19598339,6,0.5,0: Broadleaf,1564702636,377.723375,400.08525,33.660125,26.5854625,500.018875,100.791375,0.19990375,38.2962625,37.440025,999.9,10002.97125,0,759.002,1799.98375,0.899999,0.100001,0,972.310375,4.99935,17870.0375,15418.475,49.07775,49.9685,49.5,49.531,50.5,1615.48375,179.5,0,50.5999999,986.9974231,-170.1682391,-6431.729907,18370.89615,15,100,100,3.072,0.38,2,463.366,461.117,37.0875,37.472,30.0002,37.4182,37.3438,19.6136,36.1126,55.0453,-999.9,400,26.0078,99.2239,112.104
28,1564703137,2655.6,20190801 16:45:37,16:45:37,1,23293,1_1,23509,31,23522,23316,23388,B1_R4,5,1,1564703135,0.007293427,14.17379796,379.98675,273.562193,27.6286751,38.37712494,0.262536919,2.273629425,0.246783012,0.15557597,297.3791234,37.61125518,37.18485,6.368771764,53.63442942,3.530213895,6.581992078,2.838557869,-321.6401292,74.21205225,7.809064879,57.7601113,-0.041822935,0.046949908,3.497555631,0,0,1,0,51477.99165,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1977-20190801-16_45_38,1119.928846,1403,0.201761336,0.5,1517.368277,14.17379796,153.0731251,1,0.00923925,-0.998735666,-,0,1403,0.201761336,-789.9305131,0.202242575,895.580188,1799.98,1517.368277,0.842991743,0.195983485,6,0.5,0: Broadleaf,1564703135,379.98675,400.32225,34.9540125,26.5073,499.969125,100.795875,0.200080625,37.7902875,37.18485,999.9,10006.1675,0,1089.52,1799.98,0.89999825,0.10000175,0,1099.3325,4.99935,20320.4625,15418.475,48,49.25,48.562,48.73425,49.5,1615.4775,179.5025,0,497.6000001,1119.928846,-227.7658119,-5283.517947,20781.22692,15,100,100,2.98,0.563,2,495.199,466.756,36.6375,37.4255,30.0002,37.3651,37.2839,19.6175,40.547,61.9975,-999.9,400,25.8119,99.2305,112.114
29,1564703223,2741.6,20190801 16:47:03,16:47:03,1,23293,1_1,23509,31,23522,23316,23388,B1_R4,5,2,1564703221,0.005798047,14.82803421,380.644,246.2909749,24.87417133,38.4431629,0.20678025,2.272966478,0.19686897,0.123893998,297.3771747,38.09714279,37.2259875,6.383067078,54.01305087,3.554975548,6.58169737,2.82809153,-255.6938686,69.04832159,7.26923801,118.0008657,-0.041804918,0.046929683,3.496365426,0,0,1,0,51456.84203,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1978-20190801-16_47_04,1701.191923,2079.96,0.182103539,0.5,1517.359689,14.82803421,138.1582847,1,0.00967047,-0.999147166,-,0,2079.96,0.182103539,-1171.561532,0.182396296,1328.25265,1799.97,1517.359689,0.842991655,0.19598331,6,0.5,0: Broadleaf,1564703221,380.644,401.089875,35.1995,28.4854875,499.906,100.795,0.200058125,37.7894625,37.2259875,999.9,10001.94375,0,105.913375,1799.97,0.900000625,0.099999413,0,1637.58625,4.99935,29634.025,15418.3875,48.062,49.062,48.5,48.687,49.562,1615.47375,179.49625,0,85.20000005,1701.191923,-713.0512811,-12952.36238,30833.53846,15,100,100,2.98,0.563,2,501.599,466.069,36.631,37.429,30.0001,37.369,37.2853,19.6231,36.6856,61.2836,-999.9,400,27.1958,99.2219,112.097
30,1564703281,2799.1,20190801 16:48:00,16:48:00,1,23293,1_1,23509,31,23522,23316,23388,B1_R4,5,3,1564703278,0.005983451,14.17873344,380.57,245.5741623,24.80135763,38.43503969,0.198126803,2.269551376,0.188995013,0.118907259,297.3852244,38.05254522,37.32745,6.418444508,51.25267022,3.376109264,6.587187067,3.042335244,-263.8702057,58.40972119,6.161960094,98.08670001,-0.041712183,0.046825579,3.49023648,0,0,1,0,51344.76007,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1979-20190801-16_48_02,1316.956154,1681.34,0.216722285,0.5,1517.401727,14.17873344,164.4273845,1,0.009242299,-0.998944972,-,0,1681.34,0.216722285,-946.842558,0.217153464,1073.478518,1800.02,1517.401727,0.842991593,0.195983186,6,0.5,0: Broadleaf,1564703278,380.57,400.316375,33.429025,26.4891375,500.0165,100.793375,0.19997625,37.804825,37.32745,999.9,9979.9175,0,92.8189875,1800.02,0.900001,0.099998875,0,1288.37875,4.99935,23394.2,15418.825,48.125,49.031,48.5465,48.625,49.625,1615.5225,179.4975,0,56.60000014,1316.956154,-314.1894017,-5276.82735,23914.43846,15,100,100,2.98,0.563,2,499.065,466.726,36.6491,37.4326,30,37.3616,37.2874,19.6524,36.5282,58.5885,-999.9,400,26.3245,99.2277,112.106
31,1564703356,2874.6,20190801 16:49:16,16:49:16,1,23293,1_1,23509,31,23522,23316,23388,B1_R4,3,1,1564703354,0.006957336,15.32600737,378.34225,254.5360863,25.7045002,38.20715005,0.237746765,2.272392469,0.224741816,0.141572765,297.3808114,37.7395471,37.2618875,6.395565109,51.92631338,3.421300224,6.588760112,2.974264885,-306.8185122,67.05389172,7.062951021,64.679142,-0.041789322,0.046912175,3.49533501,0,0,1,0,51434.96635,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1980-20190801-16_49_17,1097.68,1455.66,0.245922812,0.5,1517.380502,15.32600737,186.5792397,1,0.009998517,-0.998781405,-,0,1455.66,0.245922812,-819.6171851,0.246488116,929.2373197,1799.995,1517.380502,0.842991509,0.195983019,6,0.5,0: Broadleaf,1564703354,378.34225,399.894125,33.8790625,25.812375,499.9545,100.78575,0.19993175,37.809225,37.2618875,999.9,9999.13,0,126.96525,1799.995,0.900005,0.099994813,0,1078.1175,4.99935,19950.3125,15418.6125,48.156,49,48.585625,48.562,49.625,1615.505,179.49,0,75,1097.68,-236.4683761,-4218.700854,20310.05385,15,100,100,2.98,0.563,2,493.837,466.392,36.6356,37.442,30.0005,37.3911,37.3175,19.5766,38.7102,58.2503,-999.9,400,25.4013,99.2256,112.102
32,1564703428,2946.6,20190801 16:50:28,16:50:28,1,23293,1_1,23509,31,23522,23316,23388,B1_R4,3,2,1564703426,0.006276037,11.89172754,381.889625,261.7537635,26.43398838,38.56626845,0.192738012,2.269578564,0.184084652,0.115797999,297.3722339,37.89269879,37.1100625,6.342854229,46.61856597,3.060138296,6.564205124,3.282715933,-276.7732208,77.13112139,8.125820018,105.8559545,-0.041712921,0.046826408,3.490285258,0,0,1,0,51356.16004,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1981-20190801-16_50_29,1181.104231,1461.96,0.192109065,0.5,1517.335352,11.89172754,145.7469382,1,0.007735452,-0.998786656,-,0,1461.96,0.192109065,-823.1687619,0.19254876,933.263904,1799.94125,1517.335352,0.842991599,0.195983197,6,0.5,0: Broadleaf,1564703426,381.889625,399.03825,30.302,22.997925,499.928625,100.788,0.199997375,37.7404375,37.1100625,999.9,9980.62625,0,77.7179625,1799.94125,0.9000005,0.09999925,0,1166.12125,4.99935,21244.075,15418.15,48.242125,49.062,48.625,48.625,49.687,1615.45125,179.49,0,71.39999986,1181.104231,-179.0847864,-3217.104276,21516.85769,15,100,100,2.98,0.563,2,499.814,463.351,36.6138,37.4645,30.0001,37.4088,37.3403,19.5696,43.8267,57.0176,-999.9,400,23.1243,99.223,112.103
33,1564703508,3026.2,20190801 16:51:47,16:51:47,1,23293,1_1,23509,31,23522,23316,23388,B1_R4,3,3,1564703505,0.005599795,13.6294372,381.299,248.502263,25.09565763,38.506487,0.192930178,2.271413238,0.184266636,0.115912609,297.3805833,37.91981592,36.6342875,6.180108761,50.10241304,3.254488352,6.495671874,2.92562041,-246.9509786,111.7996596,11.73067539,173.9599397,-0.041762724,0.046882317,3.493577419,97,19,1,0,51446.9647,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1982-20190801-16_51_49,1118.951154,1386.57,0.193007815,0.5,1517.375661,13.6294372,146.4326805,1,0.008880454,-0.998720685,-,0,1386.57,0.193007815,-780.6682264,0.193473644,885.0791118,1799.98875,1517.375661,0.842991747,0.195983494,6,0.5,0: Broadleaf,1564703505,381.299,400.214125,32.2266,25.7242375,500.064375,100.787625,0.20001725,37.5472625,36.6342875,999.9,9992.58,0,690.878375,1799.98875,0.89999725,0.100002713,0,1092.00625,4.99935,20247.625,15418.525,48.187,49.156,48.6715,48.75,49.687,1615.48625,179.50375,0,79,1118.951154,-324.6259829,-5701.849575,20662.08077,15,100,100,2.98,0.563,2,357.159,465.714,36.5427,37.4992,30.0005,37.4848,37.4042,19.6336,34.3126,52.9078,-999.9,400,25.8768,99.2092,112.087
34,1564703576,3094.6,20190801 16:52:56,16:52:56,1,23293,1_1,23509,31,23522,23316,23388,B1_R4,2,1,1564703574,0.008118539,14.89829882,377.899,268.3864295,27.10341274,38.16270662,0.270425468,2.27235661,0.253734161,0.159997573,297.3756302,37.12346894,36.73515,6.214303961,48.16356428,3.132648696,6.504187851,3.081655264,-358.0275579,102.4421269,10.75085813,52.54105733,-0.041788348,0.046911081,3.495270643,0,0,1,0,51473.22444,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1983-20190801-16_52_57,1204.402692,9163.63,0.868567075,0.5,1517.352261,14.89829882,658.9611076,1,0.009716825,-0.999806424,-,0,9163.63,0.868567075,-5164.926285,0.868883624,5855.712087,1799.96125,1517.352261,0.842991626,0.195983252,6,0.5,0: Broadleaf,1564703574,377.899,399.455375,31.0204625,21.5818125,500.0735,100.7865,0.2000245,37.5713625,36.73515,999.9,9998.8225,0,267.963125,1799.96125,0.900001,0.099999,0,1194.2125,4.99935,21613.375,15418.3125,48.25,49.1405,48.687,48.726375,49.687,1615.46875,179.49375,0,67.79999995,1204.402692,-116.5063248,-1996.485471,21829.58462,15,100,100,3.245,0.307,2,504.372,458.196,36.5018,37.5084,29.9998,37.4578,37.3827,19.4729,45.7234,52.5006,-999.9,400,21.2382,99.2085,112.074
