SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1567804701,1244.1,20190906 16:18:20,16:18:20,,2,B1_R2,6,1567804693,0.00566226,14.33431345,380.497129,216.7532236,21.91289294,38.46675364,0.161873709,2.275168198,0.155736818,0.097867502,297.3818448,39.84281892,39.16910323,7.090830398,50.03271582,3.60971733,7.214713954,3.481113068,-249.7056854,39.57726858,4.23629843,91.48972639,-0.041864773,0.046996875,3.500318778,6,1,1,0,51248.90371,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3695-20190906-16_18_32,840.4822308,1314.16,0.360441475,0.5,1517.382147,14.33431345,273.4637299,1,0.009752512,2.819854508,-,0,1314.16,0.360441475,0.738209925,0.929694209,0.879129386,1799.996452,1517.382147,0.842991744,0.195983487,6,0.5,0: Broadleaf,1567804693,380.497129,400.2864839,35.70582258,29.15279032,499.929,100.8960645,0.199977226,39.49176452,39.16910323,999.9,0,0,10006.23129,0,0.00191117,1799.996452,0.899997258,0.100002516,0,841.0617419,4.99961,15014.60645,14834.59032,49.625,50.62093548,50.062,50.008,51.429,1615.491935,179.5041935,0,114.2,840.4822308,-99.2913503,-1727.921365,15004.18846,15,1567803277,15:54:36,13,3.35,0.144,399,39,0.59,0.21,-19.84880488,0.924280139,0.099202754,1,845.6409706,-102.4589403,10.04630984,0,6.506330488,0.778247875,0.085351429,0,1,3,1/3,1.88782,1.89346,1.89146,1.89141,1.88828,1.89115,1.88417,1.89102,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,3.35,0.144,2,500.041,1174.95,38.4436,38.0598,30.0004,37.9134,37.8033,30.6532,25.1288,67.9972,-999.9,400,29.2291,100.041,98.9465
12,1567804801,1344.1,20190906 16:20:00,16:20:00,,3,B1_R2,6,1567804793,0.004927144,13.13376023,381.4685161,199.3191083,20.15191187,38.56790241,0.131443945,2.274929883,0.127365786,0.079959483,297.3800588,40.19908942,39.69862903,7.295121567,49.50959835,3.594557085,7.260323664,3.700564482,-217.2870556,-10.94991578,-1.175833694,67.96725378,-0.041858292,0.046989599,3.499890789,27,5,1,0,51222.18149,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3696-20190906-16_20_11,1132.421538,1521.38,0.255661611,0.5,1517.375108,13.13376023,193.9672822,1,0.008961353,2.299570127,-,0,1521.38,0.255661611,0.696930218,0.542693516,0.829969652,1799.988387,1517.375108,0.84299161,0.195983219,6,0.5,0: Broadleaf,1567804793,381.4685161,399.4847097,35.55314839,29.85071613,499.993871,100.9037742,0.19998871,39.60934839,39.69862903,999.9,0,0,10003.91774,0,0.00191117,1799.988387,0.900002,0.099998184,0,1134.213548,4.99961,20371.09677,14834.53548,49.687,50.60670968,50.11280645,50.07825806,51.532,1615.493871,179.4954839,0,98.9000001,1132.421538,-299.5760683,-5328.105982,20338.79615,15,1567803277,15:54:36,13,3.35,0.144,399,39,0.59,0.21,-17.91124146,-1.993513589,0.217698475,0,1148.433824,-315.5892125,30.95171496,0,5.698949512,0.14046,0.02548128,0,0,3,0/3,1.8878,1.89346,1.89146,1.89133,1.88828,1.89113,1.88416,1.89102,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,3.35,0.144,2,474.895,1178.04,38.546,38.0418,29.9999,37.883,37.7551,30.6722,23.9331,70.9191,-999.9,400,30.1499,100.044,98.9522
13,1567804941,1484.6,20190906 16:22:21,16:22:21,,1,B1_R2,3,1567804933,0.00622237,15.06061465,378.7350645,221.0382858,22.34733217,38.2907344,0.178117311,2.274555768,0.170715356,0.107336501,297.3816936,39.70350786,39.19958387,7.10245379,49.95997222,3.612697677,7.231184319,3.489756113,-274.4065129,41.04485003,4.396110637,68.41614141,-0.041848118,0.046978179,3.499218957,0,0,1,0,51222.49536,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3697-20190906-16_22_32,1043.427308,1518.82,0.313001338,0.5,1517.382067,15.06061465,237.4713087,1,0.010231167,2.305131615,-,0,1518.82,0.313001338,0.697440188,0.665668361,0.830576973,1799.996452,1517.382067,0.842991699,0.195983398,6,0.5,0: Broadleaf,1567804933,378.7350645,399.635871,35.73332581,28.53325806,499.9972903,100.9016774,0.199957968,39.5343,39.19958387,999.9,0,0,10001.69419,0,0.00191117,1799.996452,0.900000194,0.099999806,0,1043.970645,4.99961,18660.39355,14834.60645,49.687,50.667,50.11687097,50,51.5,1615.495484,179.5016129,0,140,1043.427308,-45.61470088,-799.644445,18650.67692,15,1567803277,15:54:36,13,3.35,0.144,399,39,0.59,0.21,-20.90066829,0.281213937,0.057994846,1,1045.727647,-45.98077578,4.517772134,0,7.214520488,-0.381416028,0.044328639,0,1,3,1/3,1.88782,1.89348,1.89148,1.89139,1.8883,1.89116,1.88416,1.89102,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,3.35,0.144,2,507.044,1178.86,38.5467,37.9015,29.9998,37.7468,37.6225,30.6688,29.7764,75.0271,-999.9,400,28.6485,100.061,98.9719
14,1567805033,1576.1,20190906 16:23:52,16:23:52,,2,B1_R2,3,1567805025,0.005329258,13.13706905,382.0852581,228.7576613,23.12762419,38.62919479,0.159188036,2.274854958,0.15324829,0.096295378,297.3830816,39.97208665,38.8461871,6.968700014,50.3580112,3.637294374,7.222871371,3.33140564,-235.0202962,81.75986971,8.739999034,152.8626541,-0.041856254,0.046987312,3.499756235,24,5,1,0,51235.5496,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3698-20190906-16_24_03,959.8843077,1404.34,0.316487241,0.5,1517.388408,13.13706905,240.1170355,1,0.008963455,2.574561716,-,0,1404.34,0.316487241,0.720245423,0.741156671,0.857735578,1800.003871,1517.388408,0.842991747,0.195983494,6,0.5,0: Broadleaf,1567805025,382.0852581,400.2927742,35.97684516,29.81196129,500.0121935,100.901,0.199981968,39.51284194,38.8461871,999.9,0,0,10003.70581,0,0.00191117,1800.003871,0.899995677,0.100004181,0,960.1769032,4.99961,17145.8129,14834.64839,49.625,50.75,50.062,50.018,51.49187097,1615.49871,179.5051613,0,90.60000014,959.8843077,-74.28861539,-1292.707692,17140.64231,15,1567803277,15:54:36,13,3.35,0.144,399,39,0.59,0.21,-18.16089756,-0.754513589,0.095524808,1,963.5957059,-74.34025842,7.287912408,0,6.125003415,0.74570885,0.084744666,0,1,3,1/3,1.88782,1.89346,1.89148,1.89136,1.88828,1.89115,1.88416,1.89102,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,3.35,0.144,2,479.022,1177.46,38.5331,37.8291,29.9998,37.6712,37.5462,30.6901,25.3125,73.9492,-999.9,400,29.7639,100.071,98.9866
15,1567805134,1677.6,20190906 16:25:34,16:25:34,,3,B1_R2,3,1567805126,0.004058653,8.485583143,388.7499355,251.1178441,25.38807516,39.30271311,0.116509925,2.273045075,0.113291011,0.071088681,297.3823502,40.39787994,39.18594194,7.097249577,50.7512931,3.668166647,7.227730414,3.42908293,-178.9866012,41.59710569,4.457738213,164.4505929,-0.041807054,0.04693208,3.496506527,65,13,1,0,51175.71215,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3699-20190906-16_25_45,1145.846923,1494.08,0.233075255,0.5,1517.386557,8.485583143,176.8326294,1,0.005898007,2.359860248,-,0,1494.08,0.233075255,0.702368573,0.505111331,0.836446154,1800.001935,1517.386557,0.842991625,0.195983251,6,0.5,0: Broadleaf,1567805126,388.7499355,400.8252581,36.28247097,31.58908387,500.0305806,100.9002903,0.199953097,39.5253871,39.18594194,999.9,0,0,9992.017097,0,0.00191117,1800.001935,0.90000129,0.099998639,0,1148.687097,4.99961,20602.90968,14834.65161,49.5863871,50.5863871,50,50,51.419,1615.504839,179.4977419,0,101,1145.846923,-247.7873506,-4302.991456,20553.25,15,1567803277,15:54:36,13,3.35,0.144,399,39,0.59,0.21,-11.83500488,-5.120494077,0.523960846,0,1158.676471,-253.4610619,24.97749645,0,4.705573171,-0.368774843,0.044328199,0,0,3,0/3,1.88779,1.89346,1.89145,1.89136,1.88828,1.89115,1.88416,1.89101,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,3.35,0.144,2,430.133,1180.64,38.5218,37.7859,30,37.6226,37.4894,30.5971,24.0921,80.622,-999.9,400,31.4441,100.067,98.9885
16,1567805266,1809.1,20190906 16:27:45,16:27:45,,1,B1_R2,2,1567805258,0.004053695,10.22871052,385.0425484,240.0228362,24.26548032,38.92647269,0.130279967,2.274132632,0.126271171,0.079269381,297.3805692,40.27714484,38.07205806,6.683318966,50.17587831,3.602916953,7.180575755,3.080402013,-178.7679623,163.2182612,17.37937303,299.2102411,-0.041836614,0.046965264,3.498459146,22,4,1,0,51230.35106,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3700-20190906-16_27_57,1012.493,1201.67,0.157428412,0.5,1517.375623,10.22871052,119.4390174,1,0.007046828,3.177436401,-,0,1201.67,0.157428412,0.760618737,0.476506217,0.905815895,1799.98871,1517.375623,0.842991745,0.195983489,6,0.5,0: Broadleaf,1567805258,385.0425484,399.1899677,35.63837742,30.94731935,500.0016774,100.8965484,0.200000161,39.40333226,38.07205806,999.9,0,0,9999.452903,0,0.00191117,1799.98871,0.899997452,0.100002645,0,1013.935677,4.99961,18474.61613,14834.53871,49.544,50.375,49.97358065,49.86077419,51.35264516,1615.485484,179.5035484,0,130.8,1012.493,-186.2681026,-3435.938462,18448.41538,15,1567803277,15:54:36,13,3.35,0.144,399,39,0.59,0.21,-14.05701463,-1.793278746,0.178656262,0,1025.475235,-214.1257689,21.0784211,0,4.732354146,-0.767761254,0.077910531,0,0,3,0/3,1.88774,1.89346,1.89139,1.89133,1.88828,1.89105,1.88416,1.89101,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,3.35,0.144,2,481.168,1182.49,38.4231,37.7115,30,37.5455,37.4187,30.6985,27.5205,86.866,-999.9,400,30.9921,100.08,98.9958
17,1567805372,1915.1,20190906 16:29:31,16:29:31,,2,B1_R2,2,1567805364,0.004124965,10.98378403,385.1488065,224.2143209,22.66613772,38.93522881,0.124866401,2.274665036,0.121179601,0.076059428,297.3754463,40.06135412,38.53260645,6.851850687,50.49281892,3.588383407,7.10672029,3.26346728,-181.9109617,83.16330882,8.864492253,207.4922857,-0.04185109,0.046981514,3.499415174,0,0,1,0,51278.85444,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3701-20190906-16_29_42,1200.815385,1421.97,0.155526921,0.5,1517.350975,10.98378403,117.9944624,1,0.007544568,2.530243254,-,0,1421.97,0.155526921,0.716733401,0.358256251,0.853553134,1799.959677,1517.350975,0.842991648,0.195983297,6,0.5,0: Broadleaf,1567805364,385.1488065,400.2373548,35.49642903,30.72169032,499.9490645,100.8914194,0.199972226,39.21076129,38.53260645,999.9,0,0,10003.42129,0,0.00191117,1799.959677,0.900000194,0.099999839,0,1205.139677,4.99961,21837.2871,14834.29032,49.383,50.22967742,49.82419355,49.683,51.20325806,1615.464839,179.4948387,0,105.0999999,1200.815385,-472.1059829,-8543.367522,21758.59615,15,1567803277,15:54:36,13,3.35,0.144,399,39,0.59,0.21,-15.08950976,-0.008770035,0.034643373,1,1231.836765,-513.8985262,50.58387773,0,4.762117073,0.316770314,0.036228922,0,1,3,1/3,1.88775,1.89345,1.8914,1.89133,1.88827,1.89108,1.88415,1.89101,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,3.35,0.144,2,507.576,1183.01,38.2771,37.6149,29.9996,37.4533,37.3255,30.7263,26.9799,85.4925,-999.9,400,30.4852,100.095,99.0187
18,1567805449,1992,20190906 16:30:48,16:30:48,,3,B1_R2,2,1567805441,0.0032726,7.758772271,389.3125806,228.9770069,23.14748488,39.35594754,0.089150666,2.274526833,0.087253951,0.054700771,297.3769902,40.31680446,38.73919677,6.928639544,46.90341798,3.329436613,7.098494644,3.59920293,-144.3216534,55.18211747,5.887528374,214.1249826,-0.041847332,0.046977296,3.499166997,2,0,1,0,51277.96726,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3702-20190906-16_30_59,1195.496923,1284.53,0.069311793,0.5,1517.358861,7.758772271,52.58543131,1,0.005419118,2.907966338,-,0,1284.53,0.069311793,0.744112433,0.185536421,0.886158644,1799.969032,1517.358861,0.842991648,0.195983296,6,0.5,0: Broadleaf,1567805441,389.3125806,400.1527419,32.9350871,29.13704194,499.9650645,100.890871,0.199999194,39.18920645,38.73919677,999.9,0,0,10002.57742,0,0.00191117,1799.969032,0.900000419,0.099999529,0,1197.75129,4.99961,21801.12258,14834.39032,49.29,50.058,49.73983871,49.5,51.10874194,1615.473871,179.4958065,0,75.89999986,1195.496923,-554.0711115,-10089.26838,21760.12692,15,1567803277,15:54:36,13,3.35,0.144,399,39,0.59,0.21,-10.81746585,-0.469649477,0.074626199,1,1221.132059,-604.6895405,59.47409895,0,3.784717561,0.12882669,0.03509068,0,1,3,1/3,1.88774,1.89346,1.89141,1.89135,1.88828,1.89111,1.88416,1.891,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,3.35,0.144,2,505.327,1179.33,38.2114,37.5365,29.9998,37.3835,37.2623,30.6778,29.9549,83.5988,-999.9,400,28.8723,100.107,99.0317
19,1567805744,2287.5,20190906 16:35:44,16:35:44,,1,B3_R3,6,1567805736,0.006781047,16.07346618,377.0209032,239.5123502,24.20147455,38.09599708,0.221092299,2.27294955,0.209801704,0.132092414,297.380701,38.90708556,37.92061613,6.628692326,50.41189527,3.526922351,6.996210582,3.101769975,-299.0441824,122.3843033,12.99833368,133.7191555,-0.041804458,0.046929166,3.496335037,7,1,1,0,51270.9398,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3703-20190906-16_35_55,957.1118462,1378.96,0.305917615,0.5,1517.376911,16.07346618,232.0961625,1,0.010898703,2.640352149,-,0,1378.96,0.305917615,0.725301301,0.734545157,0.86375659,1799.990323,1517.376911,0.842991705,0.19598341,6,0.5,0: Broadleaf,1567805736,377.0209032,399.3770968,34.90454516,27.05127419,499.9973548,100.8448065,0.199981129,38.91935161,37.92061613,999.9,0,0,9996.893871,0,0.00191117,1799.990323,0.899999,0.100001,0,957.9619032,4.99961,17136.33226,14834.55161,48.937,49.59654839,49.35264516,49.25,50.75,1615.489032,179.5012903,0,294.6000001,957.1118462,-171.7104957,-3009.223931,17121.09231,15,1567803277,15:54:36,13,3.35,0.144,399,39,0.59,0.21,-22.30706098,-0.838662021,0.103658927,1,966.518,-184.7223746,18.16511821,0,7.879799512,-0.53826439,0.055965923,0,1,3,1/3,1.88768,1.89346,1.89135,1.89133,1.88828,1.89103,1.88414,1.89099,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,3.35,0.144,2,499.24,1180.06,37.8422,37.2707,29.9998,37.1493,37.0349,30.6768,37.7681,95.7312,-999.9,400,26.8906,100.134,99.0708
20,1567805872,2415,20190906 16:37:51,16:37:51,,2,B3_R3,6,1567805864,0.00528708,13.08219474,381.4589032,229.3219363,23.17179689,38.54445139,0.159716452,2.273244608,0.153733939,0.096602547,297.3823768,39.34070092,38.35686774,6.787111449,50.00681801,3.488767146,6.976582965,3.298344303,-233.1602465,62.54108586,6.653855456,133.4170717,-0.041812476,0.046938167,3.496864743,0,0,1,0,51288.9512,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3704-20190906-16_38_02,993.6464231,1270,0.217601242,0.5,1517.384379,13.08219474,165.0923625,1,0.008927315,2.952677165,-,0,1270,0.217601242,0.747006912,0.5938765,0.889605662,1799.999032,1517.384379,0.842991775,0.19598355,6,0.5,0: Broadleaf,1567805864,381.4589032,399.5767419,34.52692258,28.40180645,500.0264839,100.8448065,0.200027129,38.86717742,38.35686774,999.9,0,0,9998.81129,0,0.00191117,1799.999032,0.899996677,0.100003213,0,995.1889355,4.99961,18052.15161,14834.60968,49.004,49.673,49.421,49.296,50.82012903,1615.493548,179.5064516,0,126.5999999,993.6464231,-257.6993159,-4609.005122,18024.57692,15,1567803277,15:54:36,13,3.35,0.144,399,39,0.59,0.21,-18.04054146,-1.340454355,0.158983213,0,1007.769824,-277.0546929,27.19544338,0,6.153485122,-0.624765784,0.063653902,0,0,3,0/3,1.88768,1.89342,1.89135,1.89134,1.88825,1.89104,1.88416,1.89096,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,3.35,0.144,2,508.319,1183.07,37.8482,37.1536,29.9997,37.0294,36.9157,30.7162,32.7303,96.8161,-999.9,400,28.4995,100.144,99.0865
21,1567806008,2551.5,20190906 16:40:08,16:40:08,,3,B3_R3,6,1567806000,0.007016813,13.90019894,379.9648387,259.2858886,26.19884934,38.39253119,0.224026138,2.273122329,0.21244317,0.133767739,297.3764885,38.6419947,37.91854194,6.627946841,49.91877433,3.457157977,6.92556663,3.170788865,-309.4414427,99.56162164,10.56384609,98.0605135,-0.041809153,0.046934437,3.496645217,6,1,1,0,51307.39868,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3705-20190906-16_40_19,1068.384615,1315.38,0.187774928,0.5,1517.355427,13.90019894,142.4606529,1,0.009466584,2.816311636,-,0,1315.38,0.187774928,0.737966892,0.483623372,0.87883996,1799.964839,1517.355427,0.842991704,0.195983408,6,0.5,0: Broadleaf,1567806000,379.9648387,399.8440645,34.21494839,26.08302581,500.0096452,100.8423226,0.200003645,38.73096774,37.91854194,999.9,0,0,9998.262903,0,0.00191117,1799.964839,0.899998226,0.100001887,0,1070.573226,4.99961,19362.23871,14834.33226,48.937,49.635,49.31606452,49.187,50.74187097,1615.466129,179.4987097,0,135.5999999,1068.384615,-290.807521,-5197.367514,19322.96923,15,1567803277,15:54:36,13,3.35,0.144,399,39,0.59,0.21,-19.90093902,0.453700348,0.062415066,1,1087.608529,-319.118132,31.33179555,0,8.178280732,-0.883414913,0.090498501,0,1,3,1/3,1.88767,1.89343,1.89134,1.89133,1.88828,1.89106,1.88416,1.89094,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,3.35,0.144,2,500.123,1179.96,37.7169,36.9711,29.9999,36.8551,36.744,30.6619,37.9188,94.6049,-999.9,400,26.2605,100.158,99.1119
22,1567806123,2666,20190906 16:42:02,16:42:02,,1,B3_R3,4,1567806115,0.00338483,9.857398874,386.7279355,215.6814651,21.79331114,39.07652529,0.103954253,2.273237864,0.101383697,0.063590471,297.3846374,39.68569544,37.98911613,6.653352789,50.16470766,3.448497002,6.874348847,3.204855787,-149.2710008,74.05077268,7.854110058,230.0185194,-0.041812293,0.046937962,3.496852634,18,4,1,0,51333.79251,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3706-20190906-16_42_13,823.4455,1025.62,0.197124179,0.5,1517.396786,9.857398874,149.5577975,1,0.006802026,3.894502837,-,0,1025.62,0.197124179,0.795689157,0.91498872,0.947581029,1800.013871,1517.396786,0.842991718,0.195983437,6,0.5,0: Broadleaf,1567806115,386.7279355,400.1282258,34.12867742,30.20532903,499.9775484,100.844,0.199968387,38.59334194,37.98911613,999.9,0,0,9998.847419,0,0.00191117,1800.013871,0.899999742,0.100000413,0,823.5399032,4.99961,14918.57419,14834.74516,48.875,49.629,49.3,49.062,50.657,1615.512903,179.5048387,0,113.5999999,823.4455,-17.72160681,-296.2461535,14916.67692,15,1567803277,15:54:36,13,3.35,0.144,399,39,0.59,0.21,-13.40023659,0.038205575,0.025536208,1,824.3491176,-18.36902517,1.817422622,0,3.910842439,0.37020878,0.04081511,0,1,3,1/3,1.88766,1.89337,1.89135,1.89133,1.88823,1.89104,1.88413,1.89093,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,3.35,0.144,2,486.235,1184.78,37.5902,36.884,30,36.7538,36.6434,30.755,25.8736,92.9989,-999.9,400,30.147,100.172,99.1255
23,1567806256,2799,20190906 16:44:15,16:44:15,,2,B3_R3,4,1567806248,0.005889301,14.49217495,379.8734516,226.2154854,22.8578068,38.384083,0.175700565,2.273297376,0.168489928,0.105929393,297.3850827,38.60414319,38.29173226,6.763251767,50.31338243,3.409184097,6.775899238,3.35406767,-259.7181889,4.234576856,0.449200303,42.35067097,-0.04181391,0.046939777,3.496959478,11,2,1,0,51379.74127,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3707-20190906-16_44_26,1003.061,1375.49,0.270760965,0.5,1517.39751,14.49217495,205.4260072,1,0.009856448,2.649535802,-,0,1375.49,0.270760965,0.72599255,0.652435933,0.864579794,1800.014516,1517.39751,0.842991818,0.195983637,6,0.5,0: Broadleaf,1567806248,379.8734516,399.9484516,33.73946774,26.91082903,500.0059032,100.8443871,0.200007645,38.32628387,38.29173226,999.9,0,0,9999.195806,0,0.00191117,1800.014516,0.899995581,0.100004571,0,1004.147419,4.99961,18095.19677,14834.74516,48.766,49.534,49.187,49.022,50.55,1615.505161,179.5106452,0,132.1999998,1003.061,-144.6523761,-2635.952137,18075.10769,15,1567803277,15:54:36,13,3.35,0.144,399,39,0.59,0.21,-20.08671951,0.344155401,0.06982927,1,1010.877471,-153.155532,15.06735063,0,6.830181463,0.24554007,0.055601961,0,1,3,1/3,1.88767,1.89345,1.89138,1.89133,1.88828,1.89105,1.88416,1.89097,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,3.35,0.144,2,494.256,1182.78,37.4895,36.8447,30,36.6946,36.5777,30.6902,34.3853,91.6105,-999.9,400,26.8435,100.176,99.1295
24,1567806348,2891,20190906 16:45:47,16:45:47,,3,B3_R3,4,1567806340,0.003406752,10.08109004,386.8375806,227.9283393,23.0301759,39.08657236,0.114731409,2.273336934,0.111608989,0.070029077,297.3774855,39.45754686,37.13701935,6.352185528,50.30520583,3.417100434,6.792737207,2.935085094,-150.2377602,151.3835184,15.97277751,314.4960213,-0.041814985,0.046940984,3.497030497,36,7,1,0,51373.36822,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3708-20190906-16_45_58,1033.497731,1210.53,0.146243603,0.5,1517.359124,10.08109004,110.952033,1,0.006949617,3.146861292,-,0,1210.53,0.146243603,0.758853762,0.436181389,0.903713997,1799.969032,1517.359124,0.842991794,0.195983588,6,0.5,0: Broadleaf,1567806340,386.8375806,400.5165806,33.81884839,29.86892581,499.9904839,100.8413226,0.199978258,38.37219677,37.13701935,999.9,0,0,9999.756774,0,0.00191117,1799.969032,0.899995742,0.100004106,0,1038.025387,4.99961,18837.10323,14834.38065,48.635,49.312,49.06403226,48.921,50.391,1615.464516,179.5045161,0,91.60000014,1033.497731,-357.9577777,-6498.885469,18755.26923,15,1567803277,15:54:36,13,3.35,0.144,399,39,0.59,0.21,-13.70538537,0.881732404,0.099163444,1,1054.433735,-404.5815325,39.8497971,0,3.863552927,1.82482223,0.184159226,0,1,3,1/3,1.8877,1.89345,1.89142,1.89133,1.88828,1.89112,1.88416,1.89101,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,3.35,0.144,2,464.322,1186.32,37.4332,36.802,30.0002,36.6574,36.538,30.7653,25.5542,90.1058,-999.9,400,29.7913,100.176,99.1367
25,1567806451,2994.5,20190906 16:47:31,16:47:31,,1,B3_R3,2,1567806443,0.005937883,14.71483095,379.0070645,238.0928627,24.05809097,38.29676511,0.195543418,2.273669387,0.1866578,0.117425811,297.3762041,38.57116145,37.51133871,6.482995805,50.61132218,3.426207124,6.769645559,3.056788681,-261.8606235,97.80108311,10.33316793,143.6498317,-0.041824021,0.046951128,3.497627379,33,7,1,0,51394.48927,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3709-20190906-16_47_42,952.9409615,1387.11,0.313002601,0.5,1517.353327,14.71483095,237.4677693,1,0.010003474,2.618963168,-,0,1387.11,0.313002601,0.723677763,0.745420526,0.861823129,1799.962258,1517.353327,0.842991746,0.195983492,6,0.5,0: Broadleaf,1567806443,379.0070645,399.3658065,33.90773871,27.02377097,499.9915161,100.845,0.199990161,38.30920645,37.51133871,999.9,0,0,10001.5529,0,0.00191117,1799.962258,0.899998839,0.100001132,0,953.4562903,4.99961,16977.24516,14834.30323,48.625,49.3363871,49.062,48.812,50.375,1615.46129,179.5009677,0,102.5999999,952.9409615,-82.69090586,-1459.316237,16968.83846,15,1567803277,15:54:36,13,3.35,0.144,399,39,0.59,0.21,-20.21917073,-2.915887108,0.290927339,0,957.0908235,-83.14895105,8.153283725,0,6.910220976,-0.484385017,0.05423064,0,0,3,0/3,1.88768,1.89345,1.89139,1.89133,1.88828,1.89111,1.88416,1.89099,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,3.35,0.144,2,468.509,1181.84,37.3999,36.7998,30.0001,36.63,36.5108,30.6548,33.8638,90.5793,-999.9,400,26.8471,100.169,99.1383
26,1567806547,3090,20190906 16:49:06,16:49:06,,2,B3_R3,2,1567806539,0.003993713,11.51879727,384.6966129,209.6521809,21.18329998,38.8698258,0.119023082,2.273291665,0.115666311,0.072585152,297.3788635,39.33900613,38.23700323,6.743260349,50.30065135,3.430189251,6.819373426,3.313071098,-176.1227618,25.445746,2.700097558,149.4019454,-0.041813755,0.046939603,3.496949225,0,0,1,0,51359.94801,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3710-20190906-16_49_17,835.4156154,1098.79,0.239694923,0.5,1517.365946,11.51879727,181.852457,1,0.007897087,3.568570883,-,0,1098.79,0.239694923,0.78111317,0.895439983,0.930222581,1799.977097,1517.365946,0.842991808,0.195983615,6,0.5,0: Broadleaf,1567806539,384.6966129,400.3625161,33.94875484,29.31908387,500.0094194,100.8401935,0.200014484,38.44462581,38.23700323,999.9,0,0,9999.574516,0,0.00191117,1799.977097,0.899996,0.100004068,0,835.7216452,4.99961,15223.11935,14834.42258,48.625,49.383,49.062,48.782,50.427,1615.470968,179.506129,0,95,835.4156154,-26.65811969,-477.2000004,15218.19615,15,1567803277,15:54:36,13,3.35,0.144,399,39,0.59,0.21,-15.69747073,0.836979094,0.089389862,1,836.7705882,-27.19984209,2.685903738,0,4.574854146,1.192775122,0.121285039,0,1,3,1/3,1.88777,1.89346,1.89144,1.89138,1.88829,1.89113,1.88417,1.89102,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,3.35,0.144,2,506.872,1186.38,37.3823,36.8331,30.0004,36.6467,36.528,30.7467,26.9317,88.7746,-999.9,400,29.061,100.178,99.1365
