SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1562877824,1395.9,20190711 13:43:44,13:43:44,1,B3_R1,2,null,null,null,null,1562877816,0.002016883,6.116105017,399.6770645,163.3674548,16.43817387,40.21585014,0.045687992,2.270979637,0.045183434,0.028284515,247.8444868,43.15462575,42.18329677,8.323334328,49.8883089,4.109335818,8.237071788,4.21399851,-88.9445603,-24.23108121,-2.667787673,132.0010576,-0.041750951,0.0468691,3.492799261,0,0,1,0,50704.40378,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4137-20190711-13_44_37,2.491838462,3.5592,0.299888047,0.5,1264.511797,6.116105017,189.6059869,2.106990335,0.00568502,853.9870757,DARK-4138-20190711-13_44_39,-3.94,7.4992,0.142330054,0.997538833,-0.001469046,1.31413126,4137,300,300,300,10342.1,2.1176,-0.00735696,1.14105,1500.013871,1264.511797,0.843000069,0.196000138,6,0.5,0: Broadleaf,1562877816,399.6770645,407.9827742,40.8398,38.51864516,500.0565161,100.5952258,0.025634671,41.98538387,42.18329677,999.9,0,0,10008.86935,0,647.9784839,1500.013871,0.899998129,0.100001916,0,2.493732258,0,11243.83871,12004.74839,50.08232258,52.125,50.812,51,50.282,1350.009032,150.0048387,0,305.3,2.491838462,0.096252984,-585.28205,11240.50385,15,1562876390,13:19:49,2,11.981,0.313,425,26,0.04,0.01,-8.352680976,1.592626829,0.172568673,0,2.3297,0,0,0,2.320689512,0.026298815,0.025086947,1,1,3,1/3,1.87424,1.8711,1.87069,1.87271,1.86981,1.87927,1.87624,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.981,0.313,2,491.498,473.028,40.785,41.7011,30.0004,41.402,41.4154,20.4392,25.3489,69.3991,-999.9,407.74,38.7196,99.6044,99.8482
11,1562877989,1560.9,20190711 13:46:29,13:46:29,2,B3_R1,2,null,null,null,null,1562877981,0.003282684,9.938726345,399.7113226,181.6488371,18.2774846,40.2189062,0.08128438,2.270781636,0.079701868,0.049953284,247.8408485,42.63113761,41.47623226,8.018700508,50.37151287,4.124537506,8.188234323,3.894163002,-144.7663612,48.51677884,5.321231387,156.9124975,-0.041745575,0.046863065,3.492443941,15,3,1,0,50716.2873,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4139-20190711-13_47_22,2.485288462,2.7584,0.099010854,0.5,1264.49549,9.938726345,62.59938891,2.116589327,0.008708134,1102.201131,DARK-4140-20190711-13_47_24,-3.08,5.8384,0.04677849,0.998083351,-0.000375479,1.314477486,4139,300,300,300,10346.9,2.7584,-0.00736182,1.50957,1499.994839,1264.49549,0.842999894,0.195999788,6,0.5,0: Broadleaf,1562877981,399.7113226,413.2124194,40.99127742,37.21350968,499.9972581,100.594,0.025882229,41.87253871,41.47623226,999.9,0,0,10007.70258,0,1887.618387,1499.994839,0.900002774,0.099997255,0,2.467548387,0,11630.37419,12004.61613,50.062,52.413,50.812,50.97358065,50.282,1350.000645,149.9941935,0,164.6000001,2.485288462,0.062519663,-980.3965819,11618.70769,15,1562876390,13:19:49,2,11.981,0.313,425,26,0.04,0.01,-13.53409512,1.234530314,0.138576153,0,2.6005,0,0,0,3.76043439,0.311572683,0.048550697,0,0,3,0/3,1.87424,1.87115,1.87069,1.87271,1.86981,1.87927,1.87622,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.981,0.313,2,469.953,471.735,40.8188,41.7974,30.0001,41.4984,41.5026,20.6436,27.6297,67.5102,-999.9,413.225,37.223,99.5981,99.8485
12,1562878101,1672.4,20190711 13:48:20,13:48:20,3,B3_R1,2,null,null,null,null,1562878093,0.002661558,7.958331406,399.457,174.0167424,17.50986319,40.1940487,0.062711357,2.269068965,0.061764171,0.038686516,247.8380401,43.06817089,41.92781935,8.212127427,49.96604731,4.142300663,8.290230839,4.069826763,-117.3746871,21.98744463,2.421269483,154.8720671,-0.041699094,0.046810886,3.48937102,0,0,1,0,50624.28071,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4141-20190711-13_49_14,2.351946154,1.0996,-1.138910653,0.5,1264.477432,7.958331406,-720.0634089,2.127682794,0.007142082,2766.433612,DARK-4142-20190711-13_49_15,-1.24,2.3396,-0.535282165,0.999231484,0.001717832,1.315194667,4141,300,300,300,10315.4,1.0996,-0.00733766,2.17314,1499.972903,1264.477432,0.843000183,0.196000366,6,0.5,0: Broadleaf,1562878093,399.457,410.2829032,41.16706452,38.10465161,499.9957419,100.5910323,0.030683477,42.10755806,41.92781935,999.9,0,0,9996.854516,0,842.3551935,1499.972903,0.899994516,0.100005368,0,2.373045161,0,11624.76452,12004.43871,50.125,52.5,50.875,51.125,50.31606452,1349.966452,150.0064516,0,111,2.351946154,0.006003426,-2360.06154,11595.10769,15,1562876390,13:19:49,2,11.981,0.313,425,26,0.04,0.01,-10.9343878,2.349497561,0.240000732,0,2.3436,0,0,0,3.022575854,0.829132683,0.082386042,0,0,3,0/3,1.87424,1.87111,1.87069,1.87271,1.86981,1.87927,1.87623,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.981,0.313,2,492.097,471.445,40.9372,41.7932,29.9999,41.5026,41.5152,20.5589,25.8871,68.0731,-999.9,410.205,37.9921,99.5975,99.8554
13,1562878259,1830.9,20190711 13:50:59,13:50:59,1,B3_R1,4,null,null,null,null,1562878251,0.002538857,8.008984686,399.7778065,154.5330669,15.54911341,40.22563312,0.057526729,2.269885823,0.056728893,0.035526319,247.8400122,43.22513423,42.34848387,8.395930664,50.03854061,4.174042141,8.341654432,4.221888523,-111.9636004,-15.09898825,-1.666373659,119.1110499,-0.041721259,0.046835768,3.49083653,10,2,1,0,50631.24025,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4143-20190711-13_51_52,2.353638462,1.7512,-0.344014654,0.5,1264.492123,8.008984686,-217.5019098,3.112836912,0.007182057,1736.705573,DARK-4144-20190711-13_51_54,-3.7,5.4512,-0.110514834,0.998210827,0.000827098,1.314912948,4143,300,300,300,10323.6,1.7512,-0.00734429,1.62451,1499.990968,1264.492123,0.842999825,0.195999649,6,0.5,0: Broadleaf,1562878251,399.7778065,410.605871,41.48323548,38.56317742,500.0319355,100.5928065,0.02716911,42.2251,42.34848387,999.9,0,0,10001.99194,0,829.62,1499.990968,0.900003903,0.099996097,0,2.374296774,0,11690.19032,12004.57742,50.278,52.437,51,51.187,50.46951613,1350.000645,149.9903226,0,157.8000002,2.353638462,1.286940183,-374.1435896,11688.65,15,1562876390,13:19:49,2,11.981,0.313,425,26,0.04,0.01,-10.8798561,2.21025993,0.260764479,0,2.6535,0,0,0,2.947814634,-0.634660767,0.065619571,0,0,3,0/3,1.87424,1.87117,1.87071,1.87271,1.86981,1.87927,1.87622,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.981,0.313,2,476.376,472.208,41.0616,41.8229,30.0001,41.5446,41.5574,20.5954,26.0596,70.3533,-999.9,410.727,38.6189,99.5907,99.8607
14,1562878399,1970.4,20190711 13:53:18,13:53:18,2,B3_R1,4,null,null,null,null,1562878391,0.002058182,6.534987416,399.8627419,157.9678024,15.89384323,40.23196902,0.047490011,2.269752603,0.046944832,0.029388981,247.8462674,43.35758049,42.13812903,8.303578897,50.00114203,4.165727004,8.331263717,4.137851893,-90.76581118,7.742272331,0.853561414,165.6762899,-0.041717643,0.046831709,3.490597508,21,4,1,0,50630.7446,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4145-20190711-13_54_12,2.300730769,1.6244,-0.416357282,0.5,1264.519808,6.534987416,-263.2460152,2.674464418,0.006016242,1872.35016,DARK-4146-20190711-13_54_13,-2.72,4.3444,-0.155678752,0.998573638,0.000928385,1.31496777,4145,300,300,300,10415,1.6244,-0.00740978,1.43498,1500.023226,1264.519808,0.843000152,0.196000305,6,0.5,0: Broadleaf,1562878391,399.8627419,408.6922581,41.40287097,39.03532581,500.0032258,100.5882258,0.026222097,42.2014,42.13812903,999.9,0,0,10001.58065,0,923.805871,1500.023226,0.899995516,0.100004506,0,2.294190323,0,8973.222258,12004.81935,50.34045161,52.5,51.062,51.296,50.522,1350.013871,150.01,0,138.6000001,2.300730769,-0.635480349,-10.01846139,8973.175385,15,1562876390,13:19:49,2,11.981,0.313,425,26,0.04,0.01,-8.793463171,-0.474929059,0.061891277,1,2.5172,0,0,0,2.374494146,-0.084605436,0.024922422,1,2,3,2/3,1.87424,1.87116,1.87071,1.87272,1.86981,1.87927,1.87624,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.981,0.313,2,462.548,472.445,41.0608,41.8073,30,41.5446,41.5574,20.5462,24.6527,69.1431,-999.9,408.794,38.9947,99.5932,99.8633
15,1562878511,2082.9,20190711 13:55:11,13:55:11,3,B3_R1,4,null,null,null,null,1562878503,0.000894435,3.515789608,399.984129,87.57599995,8.811341092,40.24386355,0.019199778,2.269855041,0.019110009,0.011951786,247.8372965,43.82182764,42.87075806,8.629077616,50.4293856,4.220613808,8.369354012,4.408463808,-39.44459256,-71.29456952,-7.89034654,129.2077879,-0.041720423,0.04683483,3.4907813,0,0,1,0,50620.05862,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4147-20190711-13_56_04,2.311373077,2.5312,0.08684692,0.5,1264.476794,3.515789608,54.90795726,2.050884956,0.003628741,1201.224241,DARK-4148-20190711-13_56_06,-2.66,5.1912,0.042346071,0.998295581,-0.000302128,1.314575715,4147,300,300,300,10321.5,2.5312,-0.00734196,2.26054,1499.972581,1264.476794,0.842999939,0.195999877,6,0.5,0: Broadleaf,1562878503,399.984129,404.6323548,41.94871935,40.92042903,500.0036129,100.5887419,0.024909029,42.28815484,42.87075806,999.9,0,0,10002.19581,0,633.6365806,1499.972581,0.900001613,0.099998155,0,2.337296774,0,11974.30645,12004.42903,50.437,52.687,51.125,51.389,50.625,1349.978387,149.9941935,0,111.6000001,2.311373077,-0.615668371,-2635.705985,11963.42308,15,1562876390,13:19:49,2,11.981,0.313,425,26,0.04,0.01,-4.618289268,-0.174917352,0.094821735,1,2.1249,0,0,0,0.99015922,0.782929401,0.079323067,0,1,3,1/3,1.87424,1.87113,1.87069,1.87271,1.86981,1.87927,1.87626,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.981,0.313,2,496.725,475.401,41.1291,41.8144,30.0002,41.5531,41.5742,20.4177,22.9984,72.2477,-999.9,404.388,40.5585,99.5884,99.8734
16,1562878626,2197.9,20190711 13:57:06,13:57:06,1,B3_R1,5,null,null,null,null,1562878618,0.005478831,13.84795602,399.1625161,219.4486351,22.07838487,40.15911811,0.142499672,2.269534075,0.137709107,0.086485189,247.8419315,42.11310955,41.38526129,7.980216389,51.01320236,4.220154733,8.272671657,3.760061656,-241.6164373,83.44816602,9.162010558,98.8356708,-0.041711713,0.046825052,3.490205439,28,6,1,0,50645.33835,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4149-20190711-13_57_59,2.312173077,3.04278,0.240111649,0.5,1264.498502,13.84795602,151.8104102,1.644147786,0.011799639,999.0953076,DARK-4150-20190711-13_58_01,-1.96,5.00278,0.146040186,0.998357067,-0.001004845,1.314354534,4149,300,300,300,10364.6,2.0012,-0.00737521,0.832657,1499.998065,1264.498502,0.843000089,0.196000178,6,0.5,0: Broadleaf,1562878618,399.1625161,418.404,41.94632903,35.64764194,500.0102903,100.5856129,0.022827232,42.06727742,41.38526129,999.9,0,0,10000.41871,0,1505.08871,1499.998065,0.899996323,0.100003339,0,2.317177419,0,10783.78387,12004.6129,50.508,52.97358065,51.25,51.60874194,50.75,1349.993226,150.0041935,0,114.0999999,2.312173077,-0.53348718,-1303.753847,10775.87692,15,1562876390,13:19:49,2,11.981,0.313,425,26,0.04,0.01,-19.25997805,0.974759582,0.133761436,0,2.2871,0,0,0,6.299457805,0.095551568,0.032767408,1,1,3,1/3,1.87424,1.87119,1.87072,1.87273,1.86981,1.87927,1.87624,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.981,0.313,2,455.13,468.609,41.1867,41.9031,30.0001,41.6249,41.6345,20.8628,32.4781,68.7758,-999.9,418.402,35.346,99.5731,99.8629
17,1562878730,2301.4,20190711 13:58:49,13:58:49,2,B3_R1,5,null,null,null,null,1562878722,0.008482751,16.31532956,399.9800645,252.4045352,25.39613084,40.24470497,0.216227174,2.270847421,0.205405486,0.129305567,247.8436988,41.17559593,41.27216774,7.93259672,48.55002604,4.024261474,8.288896633,3.908335246,-374.0893012,101.8990476,11.17727835,-13.16927655,-0.041747361,0.04686507,3.492561993,0,0,1,0,50680.96208,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4151-20190711-13_59_43,2.237307692,2.1972,-0.018254002,0.5,1264.508942,16.31532956,-11.54117412,2.98434371,0.013750792,1383.976334,DARK-4152-20190711-13_59_44,-4.36,6.5572,-0.006116588,0.997848285,5.50983E-05,1.31472012,4151,300,300,300,10342.8,2.1972,-0.00735971,1.99438,1500.010645,1264.508942,0.842999979,0.195999957,6,0.5,0: Broadleaf,1562878722,399.9800645,423.6293548,39.99592903,30.22401613,500.0131613,100.5906129,0.026164129,42.1045,41.27216774,999.9,0,0,10008.46774,0,91.88930645,1500.010645,0.900000516,0.099999574,0,2.232103226,0,15302.14516,12004.73871,50.7113871,53.06809677,51.4613871,51.812,50.875,1350.010645,150,0,102.8,2.237307692,-1.145627357,-4103.076924,15257.26923,15,1562876390,13:19:49,2,11.981,0.313,425,26,0.04,0.01,-23.69379512,-2.272145645,0.891059642,0,2.0771,0,0,0,9.450836829,5.433916725,0.588713513,0,0,3,0/3,1.87425,1.87119,1.87073,1.87274,1.86981,1.87927,1.87627,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.981,0.313,2,500.422,460.876,41.2466,41.9967,30.0006,41.7054,41.7113,20.9681,41.1924,61.6416,-999.9,424.25,29.0992,99.5389,99.8476
18,1562878830,2401.4,20190711 14:00:29,14:00:29,3,B3_R1,5,null,null,null,null,1562878822,0.007513427,14.41498644,400.7136129,261.2848837,26.29075529,40.32021826,0.202148816,2.269130314,0.192650383,0.121222687,247.8379049,41.22528189,40.14085484,7.469622989,46.05200344,3.764436089,8.174315574,3.7051869,-331.3421405,207.895274,22.66988691,147.0609254,-0.041700758,0.046812754,3.489481078,0,0,1,0,50669.2311,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4153-20190711-14_01_23,2.250269231,1.8136,-0.240774829,0.5,1264.478091,14.41498644,-152.2272484,2.014556683,0.01224826,1676.91685,DARK-4154-20190711-14_01_24,-1.84,3.6536,-0.119517525,0.998800096,0.000599562,1.314885969,4153,300,300,300,10440.2,1.8136,-0.00742974,2.00506,1499.973871,1264.478091,0.843000079,0.196000157,6,0.5,0: Broadleaf,1562878822,400.7136129,421.6226452,37.41201935,28.73397742,500.0437742,100.5926129,0.028421568,41.84027097,40.14085484,999.9,0,0,9997.096452,0,1435.283871,1499.973871,0.899997903,0.100001994,0,2.245635484,0,10641.83871,12004.43548,50.75,53.141,51.49593548,51.86077419,50.937,1349.972258,150.0012903,0,99.5,2.250269231,0.637818808,-571.8769235,10634.38462,15,1562876390,13:19:49,2,11.981,0.313,425,26,0.04,0.01,-20.61544634,-4.219360976,0.518865884,0,2.1703,0,0,0,8.558053415,1.849485575,0.215019535,0,0,3,0/3,1.87424,1.87119,1.87073,1.87276,1.86981,1.87927,1.87625,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.981,0.313,2,495.074,457.75,41.2423,42.0883,30.0001,41.7819,41.7862,20.8509,37.5043,53.4053,-999.9,421.276,28.5104,99.5144,99.823
19,1562879376,2947.5,20190711 14:09:35,14:09:35,1,B3_R2,2,null,null,null,null,1562879368,0.004797001,13.26144986,398.1201935,201.4274137,20.26406144,40.05180781,0.122638729,2.270797945,0.119074415,0.07473312,247.8397928,42.07040839,41.3415871,7.961797478,50.90447297,4.152985682,8.158390491,3.808811795,-211.547748,56.52360841,6.193338861,99.00899202,-0.041746018,0.046863562,3.492473207,0,0,1,0,50727.59405,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4155-20190711-14_10_29,2.284769231,2.6724,0.145049682,0.5,1264.487865,13.26144986,91.7067811,2.406975004,0.011335909,1137.703038,DARK-4156-20190711-14_10_31,-3.76,6.4324,0.06026223,0.997888822,-0.000532859,1.314514668,4155,300,300,300,10406.7,2.6724,-0.00740608,2.17091,1499.985484,1264.487865,0.843000068,0.196000135,6,0.5,0: Broadleaf,1562879368,398.1201935,416.3245161,41.28121935,35.7628,500.0317742,100.5763871,0.025914558,41.80329355,41.3415871,999.9,0,0,10009.56129,0,108.8509355,1499.985484,0.899999452,0.100000484,0,2.272125806,0,9938.569677,12004.52581,50.07216129,52.028,50.75,50.875,50.25,1349.983548,150.0019355,0,545.0999999,2.284769231,-0.030577766,-674.5158977,9934.888846,15,1562876390,13:19:49,2,11.981,0.313,425,26,0.04,0.01,-18.27170732,0.422705226,0.251965504,1,2.4645,0,0,0,5.396367805,2.142997213,0.224825913,0,1,3,1/3,1.87424,1.87112,1.87063,1.87271,1.8698,1.87927,1.87623,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.981,0.313,2,493.803,465.823,40.8609,42.3466,30.0003,42.0847,42.0932,20.9191,25.0051,58.522,-999.9,417.138,35.3069,99.4521,99.7886
20,1562879515,3087,20190711 14:11:55,14:11:55,2,B3_R2,2,null,null,null,null,1562879507,-0.000568076,0.673581858,399.6558065,456.2054868,45.89411067,40.20523282,-0.012148994,2.270077972,-0.012185232,-0.007612506,247.8405073,44.3779841,42.72842903,8.564992209,49.63390046,4.171931267,8.405406845,4.393060943,25.05214887,-43.87166472,-4.853509732,224.1674818,-0.041726474,0.046841622,3.491181292,52,10,1,0,50613.76198,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4157-20190711-14_12_48,2.312592308,2.386,0.030766007,0.5,1264.494091,0.673581858,19.45171692,3.154233026,0.001380988,1274.385583,DARK-4158-20190711-14_12_50,-5.14,7.526,0.009753879,0.99753101,-0.000100871,1.314638493,4157,300,300,300,10376.5,2.386,-0.0073823,2.67524,1499.993226,1264.494091,0.842999868,0.195999735,6,0.5,0: Broadleaf,1562879507,399.6558065,400.1916774,41.47063548,42.12407419,499.9864194,100.5787742,0.020872229,42.36995484,42.72842903,999.9,0,0,10004.63774,0,720.9514194,1499.993226,0.90000371,0.099995916,0,2.324158065,0,14708.79355,12004.60323,50.272,52.32622581,50.937,51.22967742,50.44716129,1349.999355,149.9925806,0,138.7,2.312592308,0.837928214,-1442.841023,14697.71923,15,1562876390,13:19:49,2,11.981,0.313,425,26,0.04,0.01,-0.591121073,0.425873038,0.138470517,1,2.7016,0,0,0,-0.66316878,0.353508648,0.059943703,0,1,3,1/3,1.87424,1.87119,1.87069,1.87272,1.86981,1.87926,1.87622,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.981,0.313,2,424.414,474.334,41.0381,42.4015,30.0003,42.1565,42.1639,20.3758,19.494,72.1699,-999.9,400.397,42.1001,99.4424,99.786
21,1562879598,3170,20190711 14:13:18,14:13:18,3,B3_R2,2,null,null,null,null,1562879590,0.00517356,13.71255441,396.9216452,199.7012388,20.09054308,39.93150698,0.127056817,2.269236931,0.123232831,0.077354503,247.8394574,42.48345615,42.18563871,8.32435975,52.04348621,4.367255274,8.391550205,3.957104476,-228.1539788,18.70722717,2.064695841,40.45740161,-0.041703651,0.046816001,3.489672347,19,4,1,0,50592.20107,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4159-20190711-14_14_11,2.286373077,2.05,-0.11530394,0.5,1264.489392,13.71255441,-72.90030445,1.8,0.011692644,1483.42439,DARK-4160-20190711-14_14_13,-1.64,3.69,-0.064057744,0.998788062,0.000324654,1.314783762,4159,300,300,300,10407.6,2.05,-0.00740625,1.35576,1499.987742,1264.489392,0.842999817,0.195999634,6,0.5,0: Broadleaf,1562879590,396.9216452,415.8423226,43.4107871,37.47157742,499.9626129,100.5764839,0.026512894,42.33855161,42.18563871,999.9,0,0,9999.393226,0,1457.97,1499.987742,0.900006032,0.099994077,0,2.313551613,0,11106.17742,12004.57742,50.437,52.60670968,51.125,51.437,50.633,1349.99871,149.9896774,0,82.10000014,2.286373077,0.429138444,-2481.596581,11090.51154,15,1562876390,13:19:49,2,11.981,0.313,425,26,0.04,0.01,-20.0414,20.22453031,2.192629997,0,2.8172,0,0,0,5.762386585,3.294196934,0.362680993,0,0,3,0/3,1.87424,1.87115,1.87069,1.87272,1.86981,1.87927,1.87624,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.981,0.313,2,465.504,467.624,41.202,42.457,30.0001,42.1942,42.1997,20.8997,32.2968,71.9395,-999.9,416.759,36.6584,99.433,99.7793
22,1562879711,3283,20190711 14:15:11,14:15:11,1,B3_R2,3,null,null,null,null,1562879703,0.007922276,17.33259869,395.5029677,243.445217,24.49234769,39.79045601,0.218549473,2.269949694,0.207496333,0.130631689,247.8400151,41.52834001,41.16264839,7.886716794,51.14560537,4.277721839,8.363811139,3.608994954,-349.3723884,136.1943456,14.94943268,49.61140495,-0.041722992,0.046837714,3.490951129,0,0,1,0,50624.89998,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4161-20190711-14_16_04,2.339926923,1.9608,-0.193353184,0.5,1264.488957,17.33259869,-122.246483,1.367197062,0.0145555,1550.953284,DARK-4162-20190711-14_16_06,-0.72,2.6808,-0.141423054,0.999119256,0.00052066,1.314822328,4161,300,300,300,10402.5,1.9608,-0.00740365,1.76524,1499.986774,1264.488957,0.843000071,0.196000142,6,0.5,0: Broadleaf,1562879703,395.5029677,420.0627097,42.51903226,33.41626452,499.9860968,100.5804194,0.02680551,42.27555161,41.16264839,999.9,0,0,10003.63935,0,1264.097226,1499.986774,0.899996516,0.100003506,0,2.34486129,0,10794.40968,12004.52581,50.562,52.925,51.28,51.625,50.812,1349.984839,150.0022581,0,112.5,2.339926923,0.41029402,-761.384616,10786.71154,15,1562876390,13:19:49,2,11.981,0.313,425,26,0.04,0.01,-24.16495122,-11.52987178,1.347712807,0,2.2181,0,0,0,9.054161951,1.217591707,0.121888862,0,0,3,0/3,1.87423,1.87115,1.87072,1.87272,1.86981,1.87927,1.87623,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.981,0.313,2,490.562,462.577,41.3194,42.5139,30.0002,42.2462,42.2528,21.0608,36.4857,66.1556,-999.9,422.721,32.8581,99.4101,99.7714
23,1562879798,3370,20190711 14:16:38,14:16:38,2,B3_R2,3,null,null,null,null,1562879790,0.006851515,15.61238045,400.5662903,236.6405925,23.80723464,40.29898489,0.180232226,2.270004924,0.172642969,0.10855709,247.8402409,42.05403666,41.45435161,8.009429528,50.46270897,4.260282717,8.442437601,3.749146811,-302.1518128,122.2956287,13.45357923,81.43763591,-0.041724491,0.046839397,3.491050225,0,0,1,0,50598.04627,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4163-20190711-14_17_31,2.340696154,1.986,-0.178598265,0.5,1264.492731,15.61238045,-112.9181038,2.651560926,0.013195054,1531.260826,DARK-4164-20190711-14_17_33,-3.28,5.266,-0.067355897,0.998271374,0.000487126,1.314811432,4163,300,300,300,10415.8,1.986,-0.00741287,1.61487,1499.991613,1264.492731,0.842999868,0.195999735,6,0.5,0: Broadleaf,1562879790,400.5662903,422.5964516,42.34661613,34.47227742,499.9563871,100.5797419,0.025291155,42.45365806,41.45435161,999.9,0,0,10004.06613,0,436.9043871,1499.991613,0.900004097,0.099996006,0,2.339467742,0,10802.74194,12004.60645,50.73780645,53,51.437,51.85264516,50.937,1349.999355,149.9925806,0,86.4000001,2.340696154,0.202505974,-645.911112,10797.21154,15,1562876390,13:19:49,2,11.981,0.313,425,26,0.04,0.01,-22.0161,-2.00685784,0.335329278,0,2.559,0,0,0,7.563959268,5.813385575,0.618627484,0,0,3,0/3,1.87424,1.87117,1.87073,1.87271,1.8698,1.87927,1.87625,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.981,0.313,2,492.09,462.765,41.4374,42.5402,30.0002,42.268,42.2745,21.1122,30.7244,62.2226,-999.9,422.78,33.9317,99.4084,99.7788
24,1562879888,3459.5,20190711 14:18:07,14:18:07,3,B3_R2,3,null,null,null,null,1562879880,0.006468672,14.52487258,400.6101613,233.8617896,23.52707664,40.30237681,0.164535572,2.267911225,0.158180008,0.099413072,247.8355407,42.33838726,41.77987097,8.148316981,50.37181983,4.288540721,8.513769675,3.85977626,-285.2684135,101.9873742,11.25584993,75.81035138,-0.041667691,0.046775634,3.487294309,6,1,1,0,50506.28032,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4165-20190711-14_19_01,2.305215385,2.6448,0.128397087,0.5,1264.466603,14.52487258,81.17691416,1.665456745,0.012335274,1149.586056,DARK-4166-20190711-14_19_03,-1.76,4.4048,0.077094219,0.998553351,-0.000466794,1.3145266,4165,300,300,300,10355.9,2.6448,-0.00736896,2.25072,1499.960323,1264.466603,0.843000034,0.196000068,6,0.5,0: Broadleaf,1562879880,400.6101613,421.1497097,42.62857742,35.19707097,499.9999355,100.5786129,0.023869761,42.61400323,41.77987097,999.9,0,0,9990.559677,0,1578.325161,1499.960323,0.899998194,0.100001806,0,2.281522581,0,10499.04839,12004.33871,50.913,53.23374194,51.58435484,52.054,51.125,1349.962581,149.9977419,0,88.70000005,2.305215385,0.277258126,-771.5760672,10493.43846,15,1562876390,13:19:49,2,11.981,0.313,425,26,0.04,0.01,-20.79374878,3.472618118,0.486546376,0,2.0403,0,0,0,7.150269512,4.862496376,0.522035638,0,0,3,0/3,1.87424,1.87119,1.87073,1.87271,1.86981,1.87927,1.87627,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,11.981,0.313,2,481.211,464.211,41.5859,42.6061,30.0003,42.3114,42.3158,21.0728,27.0121,59.3479,-999.9,420.969,34.8667,99.4028,99.7746
