SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1566315327,1708.2,20190820 08:35:26,8:35:26,1,23293,1_1,23509,31,23522,23316,23388,B1_R2,5,2,13,1,,1566315319,0.004150821,15.95756163,378.963871,282.3431174,28.57518835,38.35391523,0.305200095,2.275409634,0.28414567,0.179361517,113.9485484,25.19305435,24.64637742,3.113255864,50.34785496,1.669747311,3.316421947,1.443508552,-183.0511873,130.2486537,12.12969254,73.27570736,-0.04187134,0.047004247,3.50075239,0,0,1,0,53624.22235,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2421-20190820-08_35_28,1516.104231,2402.25,0.368881577,0.5,589.2008751,15.95756163,108.6726741,1,0.02819383,0.991291498,-,0,2402.25,0.368881577,0.497813353,0.573605397,0.606522847,2421,300,300,300,10319.5,2311.79,-0.0079768,-2.78027,700.0149677,589.2008751,0.841697538,0.193395077,6,0.5,0: Broadleaf,1566315319,378.963871,399.9898065,16.4982871,11.60198387,500.2556774,101.0073226,0.199990742,25.70814194,24.64637742,999.9,9996.777419,0,708.2054194,700.0149677,0.943013774,0.056986435,0,1516.823548,4.99935,10682.30968,6045.583226,38.875,41.433,40.437,40.937,40.5863871,655.4096774,39.61032258,0,105,1516.104231,-179.2092305,-1426.389742,10673.67308,15,1566315007,8:30:07,18,4.601,0.032,406,10,0.11,0.01,-20.73315385,-3.492139332,0.451998917,0,1533.237273,-188.8808878,23.97843722,0,4.911432308,-0.152911022,0.029585751,0,0,3,0/3,100,100,4.601,0.032,2,469.581,543.174,24.6354,25.3774,30.0008,25.1733,25.1052,19.1322,34.4796,3.37086,-999.9,400,11.4483,101.533,114.143
12,1566315398,1779.2,20190820 08:36:37,8:36:37,1,23293,1_1,23509,31,23522,23316,23388,B1_R2,5,3,13,1,,1566315390,0.003525655,15.82465636,379.3890323,265.7086818,26.89145337,38.39664703,0.251217989,2.275390633,0.236763559,0.149206546,113.9428752,25.44154431,24.68354194,3.120179049,49.58400998,1.648614852,3.324892142,1.471564197,-155.4814001,130.9657842,12.20149955,101.6287588,-0.041870823,0.047003667,3.500718264,0,0,1,0,53615.84902,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2422-20190820-08_36_39,1265.506154,2141.3,0.409001002,0.5,589.1736447,15.82465636,120.4863056,1,0.027969554,1.233960678,-,0,2141.3,0.409001002,0.552364547,0.682124935,0.672986603,2422,300,300,300,10355.1,2044.14,-0.00800471,-5.6283,699.9829032,589.1736447,0.841697193,0.193394386,6,0.5,0: Broadleaf,1566315390,379.3890323,399.9732903,16.28960968,12.12985161,500.2536774,101.0065484,0.199980452,25.75116129,24.68354194,999.9,9996.730645,0,711.8907419,699.9829032,0.943015,0.0569849,0,1267.495161,4.99935,8839.295484,6045.307097,38.879,41.399,40.437,40.937,40.625,655.38,39.6,0,70.39999986,1265.506154,-219.8386326,-1721.916924,8823.795,15,1566315007,8:30:07,18,4.601,0.032,406,10,0.11,0.01,-20.16079615,-4.523097413,0.584723193,0,1289.070227,-236.7313415,30.17265457,0,4.117131923,0.487392504,0.077094546,0,0,3,0/3,100,100,4.601,0.032,2,467.718,544.531,24.8051,25.4781,30.0004,25.2869,25.2178,19.1668,31.2587,2.24759,-999.9,400,12.0848,101.516,114.116
13,1566315467,1848.7,20190820 08:37:47,8:37:47,1,23293,1_1,23509,31,23522,23316,23388,B1_R2,4,1,13,1,,1566315459,0.002614084,14.23753693,381.6940968,241.440684,24.43376382,38.6273898,0.17808558,2.2757237,0.17068983,0.107320029,113.943432,25.83721211,24.85449032,3.152197729,49.01597337,1.639028389,3.34386584,1.51316934,-115.28111,121.7920004,11.36039459,131.814717,-0.041879883,0.047013838,3.501316473,6,1,1,0,53609.60192,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2423-20190820-08_37_49,1418.355,2364.75,0.400209324,0.5,589.1716766,14.23753693,117.8959993,1,0.025275832,1.022869225,-,0,2364.75,0.400209324,0.50565267,0.627845187,0.616074067,2423,300,300,300,10372.7,2276.3,-0.00801846,-8.20142,699.9799032,589.1716766,0.841697989,0.193395977,6,0.5,0: Broadleaf,1566315459,381.6940968,399.9663548,16.19595484,13.11156774,500.277,100.999871,0.19999071,25.84718065,24.85449032,999.9,9999.554839,0,981.7988065,699.9799032,0.942994161,0.057006065,0,1419.060645,4.99935,9933.317097,6045.244194,38.8506129,41.34654839,40.3506129,40.85467742,40.59654839,655.363871,39.61870968,0,68.79999995,1418.355,-80.21367527,-805.010257,9926.275769,15,1566315007,8:30:07,18,4.601,0.032,406,10,0.11,0.01,-17.80526731,-4.833149376,0.654282594,0,1433.541591,-145.6333227,19.30847952,0,3.020623269,0.562723363,0.142849601,0,0,3,0/3,100,100,4.601,0.032,2,461.012,547.649,24.8685,25.5303,30.0007,25.3621,25.2994,19.1856,26.6679,1.50026,-999.9,400,12.996,101.511,114.129
14,1566315542,1923.2,20190820 08:39:01,8:39:01,1,23293,1_1,23509,31,23522,23316,23388,B1_R2,4,2,13,1,,1566315534,0.003890695,14.21225398,381.1195806,286.4007337,28.98322822,38.56860157,0.277121277,2.27557817,0.259644963,0.163756352,113.9431247,25.58992131,24.98575484,3.176978144,50.23706258,1.697074918,3.378133257,1.479903226,-171.5796301,126.8081956,11.84710732,81.01879744,-0.041875924,0.047009394,3.501055088,0,0,1,0,53573.82848,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2424-20190820-08_39_03,891.3264615,1459.67,0.389364403,0.5,589.1706847,14.21225398,114.701046,1,0.025232962,2.277165387,-,0,1459.67,0.389364403,0.694858244,0.94363768,0.846597219,2424,300,300,300,10333.6,1367.54,-0.00798764,-7.26953,699.9788065,589.1706847,0.84169789,0.193395781,6,0.5,0: Broadleaf,1566315534,381.1195806,399.9428065,16.76981935,12.18192903,500.2885484,100.9980323,0.200131065,26.01939677,24.98575484,999.9,9998.791613,0,225.7793581,699.9788065,0.942994839,0.057005313,0,891.3196774,4.99935,6436.492258,6045.235484,38.792,41.393,40.284,40.812,40.562,655.3612903,39.61612903,0,73.5999999,891.3264615,-7.030358987,85.24546984,6436.908846,15,1566315007,8:30:07,18,4.601,0.032,406,10,0.11,0.01,-18.73298654,-1.158987621,0.238062091,0,891.2966818,0.242812141,0.655192747,1,4.656049423,-0.622213114,0.268573174,0,1,3,3-Jan,100,100,4.601,0.032,2,467.261,549.348,25.0028,25.6294,30.0005,25.4602,25.3956,19.1643,31.191,1.83388,-999.9,400,12.3808,101.496,114.103
15,1566315608,1989.2,20190820 08:40:07,8:40:07,1,23293,1_1,23509,31,23522,23316,23388,B1_R2,4,3,13,1,,1566315600,0.003140901,15.2459151,380.2117419,251.5874597,25.46111958,38.47813654,0.210860597,2.276623025,0.200580437,0.126244628,113.9424309,25.9321806,25.21351935,3.220380188,49.27331446,1.673974463,3.39732466,1.546405725,-138.5137542,110.6674727,10.35121251,96.44736195,-0.041904353,0.047041308,3.502931895,0,0,1,0,53591.62719,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2425-20190820-08_40_09,1358.259615,2275.72,0.403151699,0.5,589.1679528,15.2459151,118.7620306,1,0.026987521,1.102007277,-,0,2275.72,0.403151699,0.524264254,0.646855045,0.638749936,2425,300,300,300,10340.3,2184.26,-0.00799291,-4.53589,699.9756774,589.1679528,0.84169775,0.1933955,6,0.5,0: Broadleaf,1566315600,380.2117419,399.9288387,16.54094516,12.83628387,500.2802258,101.0019032,0.199959581,26.11518065,25.21351935,999.9,10005.19613,0,388.0434839,699.9756774,0.942997419,0.057002461,0,1359.22129,4.99935,9749.456129,6045.213871,38.802,41.437,40.298,40.887,40.562,655.36,39.61258065,0,65.4000001,1358.259615,-88.39555543,-1451.874869,9729.789231,15,1566315642,8:40:42,19,4.507,0.122,404,13,0.11,0.02,-19.01810192,-6.419701357,0.856950428,0,1376.969773,-190.8368873,26.22746847,0,3.663013846,-0.355047349,0.092344771,0,0,3,0/3,100,100,4.507,0.122,2,474.578,544.383,25.1434,25.704,30.0001,25.537,25.4736,19.1873,27.8534,1.09213,-999.9,400,12.9673,101.48,114.088
16,1566315733,2114.2,20190820 08:42:12,8:42:12,1,23293,1_1,23509,31,23522,23316,23388,B1_R2,1,1,13,1,,1566315725,0.003061034,12.08391003,384.4614516,280.578641,28.3940251,38.90676807,0.210653158,2.274468004,0.200383473,0.126120628,113.9414583,26.49054154,25.99799032,3.373857195,53.28474556,1.868003959,3.505701189,1.505853237,-134.9916157,79.62896805,7.504501929,66.08331258,-0.041845732,0.0469755,3.499061357,0,0,1,0,53424.57771,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2426-20190820-08_42_14,1632.652308,4816.08,0.660999753,0.5,589.1592761,12.08391003,194.7170681,1,0.02162094,-0.006748227,-,0,4816.08,0.660999753,-0.006794075,0.804159874,-0.008277724,2426,300,300,300,10333.7,2315.19,-0.00805345,-2380.32,699.964871,589.1592761,0.841698349,0.193396698,6,0.5,0: Broadleaf,1566315725,384.4614516,400.3687742,18.45888387,14.8547129,500.1756774,100.9980968,0.20000229,26.64738065,25.99799032,999.9,9991.576129,0,595.3591613,699.964871,0.942982129,0.057017894,0,1635.438065,4.99935,11497.4,6045.092581,38.81606452,41.437,40.312,40.98983871,40.625,655.3390323,39.62612903,0,124.2,1632.652308,-370.5340173,-3415.442738,11468.60385,15,1566315642,8:40:42,19,4.507,0.122,404,13,0.11,0.02,-14.01389462,-19.70508126,2.688325293,0,1676.945455,-405.7006124,51.52682035,0,3.133860769,4.643611918,0.603427727,0,0,3,0/3,100,100,4.507,0.122,2,476.054,546.431,25.4674,25.7788,30.0004,25.6291,25.5691,19.1794,22.4591,9.63336,-999.9,400,14.1287,101.478,114.091
17,1566315783,2164.7,20190820 08:43:03,8:43:03,1,23293,1_1,23509,31,23522,23316,23388,B1_R2,1,2,13,1,,1566315775,0.001099962,11.30847578,385.9850645,158.6549864,16.05550572,39.06076671,0.083117099,2.27609602,0.081466982,0.051062392,113.9443278,27.20957983,24.83746129,3.148995362,51.57740092,1.816151101,3.521214851,1.332844261,-48.50832785,231.296755,21.66450252,318.3972575,-0.041890013,0.047025209,3.501985225,4,1,1,0,53465.41175,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2427-20190820-08_43_05,1325.240769,2064.81,0.358177862,0.5,589.1770489,11.30847578,105.5150878,1,0.020304157,1.316716792,-,0,2064.81,0.358177862,0.568354663,0.612515202,0.692468545,2427,300,300,300,10361.8,1974.45,-0.00800969,-5.01025,699.9863871,589.1770489,0.841697867,0.193395734,6,0.5,0: Broadleaf,1566315775,385.9850645,400.0586774,17.94658065,16.65087097,500.2146129,100.9976774,0.199934355,26.72238387,24.83746129,999.9,10002.19065,0,368.564129,699.9863871,0.942996355,0.057003687,0,1332.046774,4.99935,9210.42871,6045.304839,38.933,41.512,40.375,41.062,40.75,655.3709677,39.61612903,0,50,1325.240769,-537.7894018,-3608.842736,9161.782692,15,1566315642,8:40:42,19,4.507,0.122,404,13,0.11,0.02,-9.698480706,-45.03816268,5.974851397,0,1238.336007,1223.141658,388.396438,0,0.618334787,7.186572628,0.946019573,0,0,3,0/3,100,100,4.507,0.122,2,462.11,545.577,25.6065,25.8272,30.0005,25.684,25.6253,19.2157,18.0629,12.5243,-999.9,400,14.2599,101.473,114.089
18,1566315845,2226.7,20190820 08:44:05,8:44:05,1,23293,1_1,23509,31,23522,23316,23388,B1_R2,1,3,13,1,,1566315837,0.003579426,15.40233967,380.0774194,269.3749357,27.25838574,38.46050813,0.251979545,2.274152068,0.237432641,0.149632352,113.9430364,26.49233518,25.71773548,3.318309211,51.7202508,1.831615109,3.541388684,1.486694102,-157.8526917,135.0792498,12.72522069,103.8948151,-0.041837142,0.046965857,3.498494044,0,0,1,0,53383.24916,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2428-20190820-08_44_07,1263.72,3335.98,0.621184779,0.5,589.170589,15.40233967,182.9919011,1,0.0272529,0.433935455,-,0,3335.98,0.621184779,0.302618541,0.836060679,0.368702562,2428,300,300,300,10307.5,1997.11,-0.00811778,-557.649,699.9787419,589.170589,0.841697831,0.193395662,6,0.5,0: Broadleaf,1566315837,380.0774194,400.1819032,18.10052903,13.88524516,500.2704516,100.9912903,0.199956968,26.8194871,25.71773548,999.9,9990.198387,0,1417.720323,699.9787419,0.942999,0.057001061,0,1264.823226,4.99935,8957.246452,6045.243548,38.98374194,41.667,40.417,41.175,40.812,655.3641935,39.61483871,0,61.20000005,1263.72,-177.7572651,-1351.078291,8949.996154,15,1566315642,8:40:42,19,4.507,0.122,404,13,0.11,0.02,-19.10596923,-10.74798702,1.433736975,0,1292.234545,-287.8242225,37.90281804,0,4.004754038,2.633610535,0.336043045,0,0,3,0/3,100,100,4.507,0.122,2,475.237,543.562,25.7532,25.9229,30.0011,25.774,25.7212,19.1191,27.0669,12.1532,-999.9,400,13.3514,101.45,114.079
19,1566316159,2540.7,20190820 08:49:19,8:49:19,1,23293,1_1,23509,31,23522,23316,23388,B3_R3,5,1,13,1,,1566316151,0.003908643,14.1129549,381.5676774,284.2438722,28.75285052,38.59769539,0.267519809,2.275457892,0.251194451,0.158380212,113.9453848,26.45200956,25.95001935,3.364291884,51.48958716,1.83070565,3.55548714,1.533586234,-172.3711752,114.9511377,10.83908965,67.36443689,-0.041872653,0.047005721,3.500839063,0,0,1,0,53413.90128,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2429-20190820-08_49_21,1025.48,1693.46,0.394446872,0.5,589.1815574,14.1129549,116.2004112,1,0.025063959,1.82473752,-,0,1693.46,0.394446872,0.645984806,0.798942685,0.787051093,2429,300,300,300,10320.9,1564.19,-0.00799231,-136.471,699.9916129,589.1815574,0.841698024,0.193396048,6,0.5,0: Broadleaf,1566316151,381.5676774,400.2925806,18.09792258,13.49251935,500.009,100.9555484,0.200020258,26.88706129,25.95001935,999.9,10002.21774,0,738.7127742,699.9916129,0.942995968,0.057004319,0,1025.716129,4.99935,7231.153871,6045.349355,38.812,41.407,40.312,41,40.637,655.376129,39.62032258,0,313.4000001,1025.48,-21.53641026,-394.1333328,7226.976154,15,1566315642,8:40:42,19,4.507,0.122,404,13,0.11,0.02,-18.43990769,-2.846488615,0.381352084,0,1027.739318,-22.2931813,2.848188737,0,4.620473462,-0.281773419,0.045720891,0,0,3,0/3,100,100,4.507,0.122,2,468.526,540.519,25.9542,25.8791,29.9998,25.7704,25.7146,19.058,33.9216,51.7643,-999.9,400,13.3737,101.474,114.078
20,1566316266,2647.2,20190820 08:51:05,8:51:05,1,23293,1_1,23509,31,23522,23316,23388,B3_R3,5,2,13,1,,1566316258,0.003005,14.39354901,381.2578387,249.2806983,25.2165281,38.56696114,0.193484648,2.274689007,0.184784385,0.11623932,113.9444727,26.77045478,26.18385484,3.411142869,50.80136636,1.80854714,3.560036412,1.602595729,-132.5204901,88.9042024,8.396613018,78.72479807,-0.041851741,0.046982246,3.499458221,9,2,1,0,53384.47825,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2430-20190820-08_51_07,1115.14,2031.49,0.451072858,0.5,589.1743255,14.39354901,132.8802734,1,0.025540516,1.354715012,-,0,2031.49,0.451072858,0.575320158,0.7804635,0.700955122,2430,300,300,300,10370,1927.05,-0.00801628,-8.50928,699.9826774,589.1743255,0.841698437,0.193396874,6,0.5,0: Broadleaf,1566316258,381.2578387,399.9038065,17.8785871,14.33726774,500.0296774,100.9571613,0.200001194,26.90881613,26.18385484,999.9,9997.062903,0,766.5247097,699.9826774,0.942982355,0.057017929,0,1115.304839,4.99935,7976.477742,6045.246774,38.75,41.32012903,40.25,40.937,40.625,655.3564516,39.62935484,0,105.5999999,1115.14,-41.69025642,-170.5230767,7977.134615,15,1566316297,8:51:37,20,4.514,0.16,400,14,0.08,0.03,-18.43758077,-2.3031223,0.303195799,0,1119.35,-42.18893435,5.358521251,0,3.549655577,-0.453557908,0.066396902,0,0,3,0/3,100,100,4.514,0.16,2,456.756,548.027,25.9737,25.8273,30.0003,25.734,25.6843,19.1935,30.2505,53.6486,-999.9,400,14.1522,101.485,114.079
21,1566316473,2854.2,20190820 08:54:32,8:54:32,1,23293,1_1,23509,31,23522,23316,23388,B3_R3,5,3,13,1,,1566316465,0.00384472,14.90490448,380.3732903,280.8437561,28.40784206,38.47543028,0.274922836,2.274897631,0.257708667,0.16252464,113.9463305,26.3497155,25.3505871,3.246748304,50.28967041,1.775139434,3.529829128,1.47160887,-169.5521596,173.3355362,16.28929824,134.0190054,-0.041857415,0.046988615,3.49983287,0,0,1,0,53417.11312,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2431-20190820-08_54_34,1240.212692,2053.03,0.395911072,0.5,589.1880767,14.90490448,116.6330415,1,0.026407819,1.33000979,-,0,2053.03,0.395911072,0.570817254,0.679812075,0.695468901,2431,300,300,300,10399.2,1973.09,-0.00803858,-4.8584,699.9995806,589.1880767,0.841697757,0.193395513,6,0.5,0: Broadleaf,1566316465,380.3732903,400.0133871,17.54926774,13.01673226,500.0179032,100.9517742,0.199992387,26.76390645,25.3505871,999.9,9998.951613,0,971.5469032,699.9995806,0.942999935,0.056999823,0,1241.293871,4.99935,8585.963548,6045.425161,38.661,41.37093548,40.187,40.937,40.504,655.3841935,39.61419355,0,206.5999999,1240.212692,-86.58837596,-625.5213667,8577.87,15,1566316297,8:51:37,20,4.514,0.16,400,14,0.08,0.03,-19.426625,-2.218505662,0.282213469,0,1250.718409,-95.75050088,12.19605897,0,4.489231538,0.449696335,0.059654799,0,0,3,0/3,100,100,4.514,0.16,2,468.984,533.878,25.9302,25.9278,30.0004,25.808,25.7499,19.1684,35.3643,51.0128,-999.9,400,12.9716,101.456,114.049
22,1566316543,2924.2,20190820 08:55:42,8:55:42,1,23293,1_1,23509,31,23522,23316,23388,B3_R3,3,1,13,1,,1566316535,0.002076223,10.68667558,386.090871,236.0892568,23.87985594,39.05215553,0.124008702,2.274073215,0.120370665,0.075549639,113.9416774,27.0716064,26.08852581,3.391974517,47.51507178,1.69116136,3.559210366,1.700813157,-91.56141228,100.0833867,9.450301732,131.9139536,-0.041834999,0.046963451,3.498352457,0,0,1,0,53364.48752,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2432-20190820-08_55_44,1304.317692,1829.59,0.287098371,0.5,589.1632651,10.68667558,84.57390668,1,0.019249237,1.614563919,-,0,1829.59,0.287098371,0.61752704,0.54028688,0.752378891,2432,300,300,300,10337.8,1768.12,-0.00798993,-7.42163,699.97,589.1632651,0.84169788,0.19339576,6,0.5,0: Broadleaf,1566316535,386.090871,399.8761935,16.71974194,14.27004194,500.0225161,100.9475484,0.200027129,26.90486774,26.08852581,999.9,9994.015161,0,196.485129,699.97,0.942997419,0.057002461,0,1306.365484,4.99935,9697.35129,6045.165806,38.75,41.375,40.288,41,40.625,655.3548387,39.61548387,0,69.5999999,1304.317692,-160.2871793,-43.18324504,9699.057308,15,1566316297,8:51:37,20,4.514,0.16,400,14,0.08,0.03,-12.67196077,-11.69992209,1.564213425,0,1326.500682,-224.9870722,29.36232708,0,2.736909615,-2.643158486,0.41489694,0,0,3,0/3,100,100,4.514,0.16,2,471.505,542.631,25.9494,25.9886,30.001,25.8775,25.8333,19.194,27.7901,49.8714,-999.9,400,14.6478,101.448,114.052
23,1566316645,3026.2,20190820 08:57:24,8:57:24,1,23293,1_1,23509,31,23522,23316,23388,B3_R3,3,2,13,1,,1566316637,0.004595704,13.22885511,382.1425484,303.2055351,30.6649827,38.64835328,0.320044698,2.274321442,0.29696512,0.187537925,113.9466393,26.43645711,26.08482903,3.391233085,51.85989554,1.866781894,3.599663815,1.52445119,-202.6705634,124.1419275,11.73182693,47.14983039,-0.041841747,0.046971027,3.498798178,0,0,1,0,53338.27252,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2433-20190820-08_57_26,1347.396538,2037.45,0.338684857,0.5,589.1850022,13.22885511,99.77401905,1,0.023563265,1.347826941,-,0,2037.45,0.338684857,0.574074229,0.58475638,0.699437115,2433,300,300,300,10425.9,1951.15,-0.00805875,-3.75549,699.9952903,589.1850022,0.841698523,0.193397047,6,0.5,0: Broadleaf,1566316637,382.1425484,400.1239355,18.45814194,13.0453,500.0193548,100.936,0.199959452,27.09729677,26.08482903,999.9,9996.770968,0,968.5637742,699.9952903,0.942976871,0.057022871,0,1349.304516,4.99935,9448.529032,6045.347742,38.875,41.5,40.375,41.133,40.75,655.363871,39.63193548,0,101.3,1347.396538,-251.9620514,-1670.097095,9430.784615,15,1566316297,8:51:37,20,4.514,0.16,400,14,0.08,0.03,-17.67131346,-3.499168071,0.441863346,0,1374.605682,-271.2160694,34.46433113,0,5.520937115,-1.100502922,0.160803771,0,0,3,0/3,100,100,4.514,0.16,2,467.39,534.435,26.1096,26.1575,30.0005,26.0086,25.9459,19.127,37.3572,50.2467,-999.9,400,12.7032,101.409,114.004
24,1566316814,3195.3,20190820 09:00:14,9:00:14,1,23293,1_1,23509,31,23522,23316,23388,B3_R3,3,3,13,1,,1566316806,0.005451989,11.89875302,383.2416774,311.0333905,31.45716665,38.76013857,0.3263385,2.274575357,0.302381135,0.190993912,113.9433133,25.78675218,25.55482903,3.286388849,42.75426577,1.506063301,3.52260359,1.780325548,-240.4327354,143.9952385,13.54542612,31.05124244,-0.041848651,0.046978777,3.499254132,0,0,1,0,53412.28398,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2434-20190820-09_00_15,1830.132308,2376.28,0.229833055,0.5,589.1751202,11.89875302,67.70595895,1,0.021306094,1.013054017,-,0,2376.28,0.229833055,0.503242342,0.359567906,0.613137385,2434,300,300,300,10316.8,2376.28,-0.00776731,3.07719,699.9845484,589.1751202,0.841697323,0.193394645,6,0.5,0: Broadleaf,1566316806,383.2416774,400.0266129,14.89123226,8.446608387,500.0263226,100.9375806,0.200006548,26.72908387,25.55482903,999.9,9998.263871,0,1123.53871,699.9845484,0.943013065,0.056987123,0,1834.325806,4.99935,12818.3129,6045.318387,38.875,41.59451613,40.437,41.187,40.74187097,655.3803226,39.60322581,0,168.6000001,1830.132308,-384.8417094,-2314.960683,12796.22308,15,1566316297,8:51:37,20,4.514,0.16,400,14,0.08,0.03,-16.38080769,-4.255119269,0.537809869,0,1876.226818,-420.2340949,53.4886702,0,6.369848462,0.761812414,0.095698,0,0,3,0/3,100,100,4.514,0.16,2,472.207,528.819,26.048,26.2996,30.0006,26.1474,26.0858,19.0642,57.543,42.6442,-999.9,400,8.04526,101.382,113.983
25,1566316886,3266.8,20190820 09:01:25,9:01:25,1,23293,1_1,23509,31,23522,23316,23388,B3_R3,1,1,13,1,,1566316878,0.002029702,8.520006792,388.6576129,235.5463427,23.8236537,39.30965036,0.097602057,2.275035866,0.095334109,0.059783195,113.9473185,27.11948643,26.29321935,3.433249872,37.3132206,1.330605022,3.566041741,2.10264485,-89.50987464,79.02174241,7.467277266,110.9264635,-0.041861174,0.046992835,3.500081122,12,2,1,0,53390.58808,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2435-20190820-09_01_27,1567.868462,10665,0.852989361,0.5,589.1932059,8.520006792,251.2877682,1,0.01557091,-0.551469292,-,0,10665,0.852989361,-1.229501754,0.927557505,-1.49799297,2435,300,300,300,10428.3,2472.38,-0.00801276,-2187.84,700.0056774,589.1932059,0.841697753,0.193395507,6,0.5,0: Broadleaf,1566316878,388.6576129,399.8273226,13.15579677,10.75239677,500.0416129,100.942129,0.199979226,26.93749677,26.29321935,999.9,10000.80516,0,113.7273871,700.0056774,0.943001387,0.056998932,0,1570.069677,4.99935,10735.26452,6045.479355,38.937,41.625,40.437,41.18903226,40.758,655.3909677,39.61451613,0,70.79999995,1567.868462,-247.4413677,-1641.781198,10721.03462,15,1566316297,8:51:37,20,4.514,0.16,400,14,0.08,0.03,-10.02837712,-12.29395497,1.646683312,0,1593.480227,-257.7007174,32.77087492,0,2.902185192,-5.167995168,0.691735214,0,0,3,0/3,100,100,4.514,0.16,2,453.46,530.316,26.1078,26.3735,30.0004,26.2215,26.1634,19.1111,41.6938,40.1128,-999.9,400,11.4379,101.372,113.962
26,1566316956,3336.8,20190820 09:02:35,9:02:35,1,23293,1_1,23509,31,23522,23316,23388,B3_R3,1,2,13,1,,1566316948,0.006640647,11.99451968,382.5705161,321.0731555,32.47405188,38.69403149,0.404164945,2.274702636,0.36809608,0.233031862,113.9386814,25.60115836,25.63761613,3.302576709,42.6738484,1.521431525,3.565255027,1.781145184,-292.8525529,158.9487921,14.97282172,-4.992257608,-0.041852112,0.046982662,3.499482696,5,1,1,0,53380.17347,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2436-20190820-09_02_37,1624.456923,2298.36,0.29321041,0.5,589.1482742,11.99451968,86.37220339,1,0.021469616,1.08130145,-,0,2298.36,0.29321041,0.519531397,0.467669972,0.632983546,2436,300,300,300,10443.5,2227.64,-0.00807252,-4.98511,699.9522581,589.1482742,0.841697798,0.193395596,6,0.5,0: Broadleaf,1566316948,382.5705161,400.0117419,15.04249677,7.193957742,500.0234194,100.9422581,0.199962419,26.93374194,25.63761613,999.9,9998.627419,0,1078.499355,699.9522581,0.942998968,0.057001071,0,1626.586129,4.99935,11240.66452,6045.013226,39,41.683,40.437,41.312,40.812,655.3403226,39.61258065,0,69.20000005,1624.456923,-284.7945301,-1993.726497,11226.21923,15,1566316992,9:03:11,21,4.45,-0.015,400,7,0.06,0.01,-15.80212212,-17.27466926,2.326960473,0,1650.277955,-258.2707771,32.89508063,0,8.022847115,0.043500128,0.035562953,1,1,3,3-Jan,100,100,4.45,-0.015,2,461.299,525.402,26.1612,26.4109,30.0001,26.261,26.1934,19.0366,61.9094,35.3979,-999.9,400,6.63801,101.367,113.963
