SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1564689904,1499.2,20190801 13:05:04,13:05:04,1,23293,1_1,23509,31,23522,23316,23388,B3_R2,3,3,1564689896,0.007112043,15.37527,378.3129355,263.4132546,26.65402812,38.28039572,0.259148449,2.275083383,0.243795004,0.153675466,330.4259863,37.26575876,35.94635484,5.951207497,49.29025221,3.131840537,6.353874034,2.81936696,-313.6410772,146.637958,15.28022,178.7030871,-0.041862466,0.046994286,3.500166457,0,0,1,0,51636.38183,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1919-20190801-13_05_05,889.2865,1107.5,0.197032506,0.5,1685.975282,15.37527,166.0959671,1,0.0090279,-0.998398321,-,0,1107.5,0.197032506,-623.3446495,0.197628239,706.7142099,1999.988387,1685.975282,0.842992536,0.195985072,6,0.5,0: Broadleaf,1564689896,378.3129355,399.9906129,30.95098065,22.68119032,500.0309032,100.9871613,0.199956903,37.14189355,35.94635484,999.9,9996.654194,0,1541.295806,1999.988387,0.89999871,0.100001397,0,889.4777097,4.99935,18199.99032,17136.48387,49.5,50.82216129,50.034,49.889,50.764,1795.488387,199.5012903,0,64.79999995,889.2865,-33.27217093,-699.3709402,18195.94615,15,100,100,3.352,0.315,2,501.381,478.411,35.9759,36.4777,29.9998,36.3818,36.3081,19.4486,18.0355,95.7085,-999.9,400,22.4629,99.3624,112.312
16,1564689993,1587.7,20190801 13:06:32,13:06:32,1,23293,1_1,23509,31,23522,23316,23388,B3_R2,2,1,1564689985,0.009516984,17.74469036,374.7667419,274.9925716,27.82413939,37.91943179,0.3590837,2.275184948,0.330311435,0.208837266,330.4198636,36.62962299,36.30480323,6.069540461,51.3538579,3.28910709,6.404790651,2.780433371,-419.699001,120.6414242,12.60148977,43.96377656,-0.041865229,0.046997387,3.50034886,0,0,1,0,51615.15591,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1920-20190801-13_06_34,1522.759615,1822.04,0.164255661,0.5,1685.943769,17.74469036,138.4629041,1,0.010433466,-0.999026443,-,0,1822.04,0.164255661,-1026.161106,0.164557174,1163.405567,1999.950968,1685.943769,0.842992552,0.195985103,6,0.5,0: Broadleaf,1564689985,374.7667419,400.3410968,32.50702581,21.45756452,499.9853871,100.9813871,0.20003471,37.28834839,36.30480323,999.9,9997.885484,0,753.6656452,1999.950968,0.899998419,0.10000171,0,1526.891613,4.99935,31100.8129,17136.16774,49.44919355,50.625,49.907,49.82419355,50.75,1795.454516,199.4987097,0,87.79999995,1522.759615,-545.7275217,-10870.34189,31018.59615,15,100,100,3.352,0.315,2,500.781,477.179,35.993,36.4717,30.0001,36.3871,36.3148,19.3869,25.8228,99.6275,-999.9,400,20.868,99.368,112.312
17,1564690078,1673.2,20190801 13:07:58,13:07:58,1,23293,1_1,23509,31,23522,23316,23388,B3_R2,2,2,1564690070,0.00837023,15.55121034,377.6175806,271.4882771,27.46956985,38.20788367,0.292140576,2.276172716,0.272794214,0.1721277,330.4229086,37.14505671,36.65904516,6.188487131,50.01712834,3.228376365,6.454541619,2.960110766,-369.1271321,94.66478478,9.907596511,65.86815783,-0.0418921,0.047027552,3.50212299,0,0,1,0,51623.28374,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1921-20190801-13_07_59,1454.858077,1673.55,0.130675464,0.5,1685.960004,15.55121034,110.1568031,1,0.009132338,-0.998940062,-,0,1673.55,0.130675464,-942.4510052,0.130936662,1068.499614,1999.970323,1685.960004,0.842992511,0.195985022,6,0.5,0: Broadleaf,1564690070,377.6175806,400.0727742,31.90680968,22.18264839,499.9811613,100.9814194,0.200002355,37.43047742,36.65904516,999.9,10004.29935,0,511.8409355,1999.970323,0.899999484,0.100000406,0,1459.018387,4.99935,29668.62581,17136.33871,49.45325806,50.637,49.889,49.875,50.74593548,1795.472903,199.4977419,0,84.79999995,1454.858077,-449.5162397,-8856.800007,29587.71538,15,100,100,3.352,0.315,2,496.756,477.578,36.0637,36.5198,30.0006,36.434,36.3656,19.4548,20.792,99.4964,-999.9,400,21.9198,99.358,112.298
18,1564690153,1747.7,20190801 13:09:12,13:09:12,1,23293,1_1,23509,31,23522,23316,23388,B3_R2,2,3,1564690145,0.00803519,17.25060474,375.7640645,257.3166,26.03459371,38.01878601,0.283130026,2.276145558,0.264918572,0.167112623,330.4251681,37.37533048,36.68251613,6.196439171,50.34788966,3.271233141,6.497259692,2.92520603,-354.3518825,106.6660333,11.17160245,93.91092139,-0.041891361,0.047026722,3.502074208,0,0,1,0,51602.16309,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1922-20190801-13_09_14,1472.489231,1797.67,0.180890135,0.5,1685.970949,17.25060474,152.4877564,1,0.010140241,-0.999013245,-,0,1797.67,0.180890135,-1012.422705,0.181226692,1147.829716,1999.983226,1685.970949,0.842992545,0.19598509,6,0.5,0: Broadleaf,1564690145,375.7640645,400.0880323,32.33169677,23.00120323,499.9991935,100.9772581,0.200022032,37.55175806,36.68251613,999.9,10004.53516,0,880.1775806,1999.983226,0.899998806,0.100001081,0,1474.470968,4.99935,30211.60645,17136.45161,49.512,50.792,50,50.062,50.812,1795.482258,199.5012903,0,73.5999999,1472.489231,-496.3282044,-10050.78973,30169.86923,15,100,100,3.352,0.315,2,495.727,477.659,36.1568,36.6084,30.0005,36.5061,36.4378,19.4627,19.4561,100,-999.9,400,22.3001,99.3437,112.286
19,1564690464,2059.2,20190801 13:14:24,13:14:24,1,23293,1_1,23509,31,23522,23316,23388,B2_R3,2,1,1564690456,0.01055736,20.40087691,371.5654194,269.3804057,27.25429256,37.59275891,0.403625635,2.276185078,0.367669581,0.232756488,330.4230748,36.77034927,36.6649129,6.19047431,52.07760649,3.423364837,6.573583289,2.767109473,-465.5795955,135.2087145,14.17429711,14.22649096,-0.041892436,0.047027929,3.502145195,0,0,1,0,51567.66907,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1923-20190801-13_14_25,1143.640385,1599,0.284777746,0.5,1685.960336,20.40087691,240.0619919,1,0.012008838,-0.998890644,-,0,1599,0.284777746,-900.4240132,0.285373561,1020.8517,1999.970645,1685.960336,0.842992541,0.195985082,6,0.5,0: Broadleaf,1564690456,371.5654194,400.7527097,33.83640968,21.59669032,500.0181935,100.9740645,0.199933258,37.76673548,36.6649129,999.9,10005.10839,0,1138.224194,1999.970645,0.899998903,0.100001126,0,1144.94871,4.99935,23567.11613,17136.33226,49.5,50.562,49.937,49.879,50.812,1795.473226,199.5,0,310.8,1143.640385,-148.6177779,-2887.682053,23539.55769,15,100,100,3.346,0.319,2,504.637,472.004,36.4759,36.9454,30.0012,36.8491,36.767,19.3256,26.1932,99.6282,-999.9,400,20.9241,99.2676,112.199
20,1564690562,2156.7,20190801 13:16:01,13:16:01,1,23293,1_1,23509,31,23522,23316,23388,B2_R3,2,2,1564690554,0.008256155,17.0746723,375.7715806,267.0498295,27.01863933,38.01851072,0.308998724,2.274780615,0.287431266,0.181456689,330.4215101,37.49793743,36.84824839,6.252842749,53.09818842,3.486590277,6.566307403,2.766252472,-364.0964509,110.1395807,11.56245282,88.02709269,-0.041854232,0.046985043,3.499622729,0,0,1,0,51525.9574,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1924-20190801-13_16_03,1604.391154,1814.53,0.115808968,0.5,1685.952927,17.0746723,97.62423404,1,0.010035997,-0.999022414,-,0,1814.53,0.115808968,-1021.927401,0.116022431,1158.605623,1999.961935,1685.952927,0.842992508,0.195985015,6,0.5,0: Broadleaf,1564690554,375.7715806,399.9814839,34.46114839,24.89621613,500.0540645,100.9745806,0.199943129,37.74633548,36.84824839,999.9,9995.933226,0,1890.795161,1999.961935,0.900000161,0.100000016,0,1613.311935,4.99935,33010.32581,17136.27742,49.504,50.798,49.937,50,50.83435484,1795.466452,199.4967742,0,97,1604.391154,-826.7422222,-16637.47008,32830.1,15,100,100,3.346,0.319,2,503.386,472.554,36.4828,37.1312,30.0005,37.0018,36.9141,19.5811,0,100,-999.9,400,26.0788,99.2207,112.162
21,1564690647,2241.7,20190801 13:17:26,13:17:26,1,23293,1_1,23509,31,23522,23316,23388,B2_R3,2,3,1564690639,0.007341222,15.74904806,377.7602581,258.20479,26.12346995,38.21930937,0.254851665,2.27514175,0.239987818,0.151255552,330.4297927,37.97239882,37.06400968,6.326940261,50.99138869,3.380522262,6.629594425,2.946417999,-323.7478784,105.3769868,11.08172013,123.1406211,-0.041864054,0.046996068,3.500271279,0,0,1,0,51508.2278,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1925-20190801-13_17_28,1074.261538,1293.84,0.169710676,0.5,1685.997525,15.74904806,143.0658901,1,0.009249477,-0.998628996,-,0,1293.84,0.169710676,-728.3923985,0.170149709,825.8116257,2000.015161,1685.997525,0.842992372,0.195984744,6,0.5,0: Broadleaf,1564690639,377.7602581,399.9876774,33.41313548,24.89775484,499.9843548,100.9734839,0.199968226,37.92312581,37.06400968,999.9,9998.387419,0,470.0365484,2000.015161,0.900003806,0.099996297,0,1075.81129,4.99935,21950.99355,17136.74839,49.62093548,50.94512903,50.028,50.187,50.937,1795.522258,199.4929032,0,84,1074.261538,-377.8105978,-7468.977768,21920.76923,15,100,100,3.346,0.319,2,500.191,469.014,36.5876,37.2303,30.0003,37.0935,37.0102,19.5901,0,100,-999.9,400,30.9905,99.2076,112.151
22,1564690869,2463.7,20190801 13:21:08,13:21:08,1,23293,1_1,23509,31,23522,23316,23388,B2_R3,4,1,1564690861,0.010666816,19.94644576,372.136129,272.2895787,27.55063841,37.6532513,0.406319402,2.276680429,0.369912133,0.234193679,330.4306874,36.87619944,36.60586774,6.170503226,51.18722204,3.390682098,6.624079141,2.779821129,-470.406577,159.7969084,16.75496171,36.57598045,-0.041905915,0.047043061,3.503035017,0,0,1,0,51560.33364,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1926-20190801-13_21_10,1097.540769,1473.69,0.255243118,0.5,1686.001898,19.94644576,215.1701908,1,0.01173901,-0.998796314,-,0,1473.69,0.255243118,-829.7814596,0.255822653,940.7610205,2000.020323,1686.001898,0.842992383,0.195984766,6,0.5,0: Broadleaf,1564690861,372.136129,400.8356452,33.51092581,21.13953226,499.9935161,100.9813871,0.200004226,37.90777742,36.60586774,999.9,10007.60194,0,1808.979355,2000.020323,0.900003484,0.099996348,0,1099.325806,4.99935,22472.74839,17136.79355,49.671,50.937,50.062,50.187,51,1795.526452,199.4941935,0,221.3999999,1097.540769,-191.8878634,-3871.589746,22437.24615,15,100,100,3.346,0.319,2,501.017,466.206,36.6998,37.3244,30.0003,37.2163,37.142,19.3171,25.3977,99.6278,-999.9,400,20.7193,99.1978,112.136
23,1564690976,2571.3,20190801 13:22:56,13:22:56,1,23293,1_1,23509,31,23522,23316,23388,B2_R3,4,2,1564690968,0.009406208,16.73495544,375.743871,274.9203776,27.81731397,38.01895414,0.336077066,2.276578575,0.310748505,0.196334171,330.4246576,37.39837958,36.87392258,6.261620191,50.17917075,3.344236778,6.664591558,2.917383413,-414.8137641,140.6957716,14.77998106,71.0866462,-0.041903144,0.04703995,3.502852045,0,0,1,0,51538.45481,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1927-20190801-13_22_57,1368.105769,1591.87,0.1405669,0.5,1685.970435,16.73495544,118.4958186,1,0.009834397,-0.998885675,-,0,1591.87,0.1405669,-896.4045302,0.140862316,1016.294629,1999.982903,1685.970435,0.842992423,0.195984847,6,0.5,0: Broadleaf,1564690968,375.743871,400.066,33.05131613,22.13738387,500.0207097,100.9831935,0.199971581,38.02026129,36.87392258,999.9,10006.76097,0,1377.439677,1999.982903,0.900002484,0.099997584,0,1370.380645,4.99935,27846.85484,17136.46129,49.687,50.94106452,50.10874194,50.304,51.014,1795.490645,199.4932258,0,106.5999999,1368.105769,-562.1186317,-11031.30939,27802.34615,15,100,100,3.346,0.319,2,486.358,468.491,36.7817,37.4044,30.0004,37.2979,37.2239,19.538,18.2424,100,-999.9,400,22.0282,99.1906,112.121
24,1564691047,2642.3,20190801 13:24:07,13:24:07,1,23293,1_1,23509,31,23522,23316,23388,B2_R3,4,3,1564691039,0.010027272,19.323792,372.4693548,271.3459786,27.45525965,37.68709933,0.385397092,2.275076364,0.352459096,0.223011223,330.4296323,37.21673719,36.46040645,6.121541787,50.63072728,3.378105313,6.6720458,2.743436474,-442.2027105,193.8529331,20.33894976,102.4188047,-0.041862275,0.046994072,3.500153852,0,0,1,0,51486.80087,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1928-20190801-13_24_08,1015.373462,1378.01,0.263159584,0.5,1685.992811,19.323792,221.8425834,1,0.011369763,-0.998712738,-,0,1378.01,0.263159584,-775.8425919,0.263798681,879.6080703,2000.009032,1685.992811,0.842992598,0.195985197,6,0.5,0: Broadleaf,1564691039,372.4693548,400.1369355,33.38650968,21.7566871,500.0504516,100.9818065,0.199938677,38.04089355,36.46040645,999.9,9997.13871,0,1544.834839,2000.009032,0.899996226,0.100003568,0,1016.063548,4.99935,20794.96774,17136.65806,49.75,51.02,50.183,50.375,51.062,1795.501935,199.5074194,0,70.20000005,1015.373462,-86.13367527,-1286.988035,20785.08462,15,100,100,3.346,0.319,2,498.983,467.776,36.8318,37.4379,30.0002,37.3297,37.2523,19.5174,20.2431,100,-999.9,400,21.3119,99.1859,112.119
25,1564691204,2798.8,20190801 13:26:43,13:26:43,1,23293,1_1,23509,31,23522,23316,23388,B2_R3,5,1,1564691196,0.006781945,16.01354493,377.6938387,235.0441279,23.78199279,38.21542887,0.211866639,2.277398377,0.201494088,0.126823408,330.4281466,38.4212012,37.38522903,6.438666566,47.50370793,3.195218976,6.726251728,3.243447591,-299.0837668,98.84945446,10.41451393,140.6083482,-0.041925457,0.047064999,3.504324843,0,0,1,0,51536.54441,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1929-20190801-13_26_45,868.4182308,1202.24,0.277666497,0.5,1685.99129,16.01354493,234.0716477,1,0.00940639,-0.998524538,-,0,1202.24,0.277666497,-676.7535995,0.278439687,767.2663681,2000.008065,1685.99129,0.842992246,0.195984492,6,0.5,0: Broadleaf,1564691196,377.6938387,399.9843226,31.57924839,23.69776452,499.9903226,100.981,0.199969742,38.19032903,37.38522903,999.9,10012.3071,0,1568.453226,2000.008065,0.900008097,0.099991642,0,868.7544839,4.99935,17722.90968,17136.71613,49.778,50.937,50.23983871,50.254,51.125,1795.524839,199.483871,0,155.5999999,868.4182308,-59.09770941,-1182.041026,17715.96538,15,100,100,3.263,0.378,2,487.47,470.527,36.9057,37.4574,30.0002,37.3651,37.291,19.6134,0,100,-999.9,400,29.9067,99.1871,112.118
26,1564691295,2890.3,20190801 13:28:15,13:28:15,1,23293,1_1,23509,31,23522,23316,23388,B2_R3,5,2,1564691287,0.007685925,16.0184391,377.2898387,256.5687311,25.95981309,38.17446364,0.257705252,2.276387066,0.242525107,0.152867499,330.4238149,38.1107845,37.12980323,6.349686448,49.0461584,3.295983697,6.720166888,3.053702751,-338.9492864,128.100312,13.48458967,133.0594302,-0.041897932,0.047034099,3.502508027,0,0,1,0,51506.86175,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1930-20190801-13_28_16,1078.666923,1418.33,0.239480993,0.5,1685.966576,16.0184391,201.878475,1,0.009409431,-0.998749332,-,0,1418.33,0.239480993,-798.5726833,0.240046013,905.3782098,1999.978387,1685.966576,0.842992398,0.195984796,6,0.5,0: Broadleaf,1564691287,377.2898387,399.9922258,32.57520968,23.65235806,499.9895484,100.9807419,0.199994258,38.17360645,37.12980323,999.9,10005.75935,0,932.2309677,1999.978387,0.900003065,0.099996468,0,1080.04871,4.99935,22216.67097,17136.44194,49.875,51.06809677,50.375,50.45935484,51.175,1795.487419,199.4909677,0,90.79999995,1078.666923,-176.7870087,-3646.437609,22187.56538,15,100,100,3.263,0.378,2,498.936,471.448,36.898,37.4609,29.9999,37.3757,37.298,19.6225,0,100,-999.9,400,29.9067,99.1867,112.126
27,1564691367,2962.3,20190801 13:29:27,13:29:27,1,23293,1_1,23509,31,23522,23316,23388,B2_R3,5,3,1564691359,0.008369022,17.40776477,375.3354516,256.9971088,26.00313742,37.9766892,0.287348832,2.275769735,0.268606996,0.169461282,330.4212048,37.99892499,37.20755806,6.376659394,49.93967192,3.376094799,6.760346372,3.000564595,-369.0738563,132.0439369,13.91611231,107.3073977,-0.041881136,0.047015244,3.501399157,0,0,1,0,51468.83274,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1931-20190801-13_29_29,1633.376154,1941.02,0.158495969,0.5,1685.951303,17.40776477,133.6082429,1,0.010233577,-0.99908612,-,0,1941.02,0.158495969,-1093.235171,0.158769044,1239.450488,1999.96,1685.951303,0.842992511,0.195985023,6,0.5,0: Broadleaf,1564691359,375.3354516,399.9961613,33.36699677,23.65849677,499.9601935,100.9806452,0.200016129,38.2837871,37.20755806,999.9,10001.75774,0,975.0628387,1999.96,0.89999971,0.100000168,0,1636.263548,4.99935,33245.54516,17136.26774,49.98780645,51.25,50.397,50.59248387,51.312,1795.463871,199.4967742,0,71,1633.376154,-716.8006828,-14442.25297,33185.25769,15,100,100,3.263,0.378,2,496.596,469.874,36.9667,37.4574,29.9998,37.3686,37.2945,19.6286,0,100,-999.9,400,32.9577,99.1933,112.125
28,1564691679,3273.8,20190801 13:34:38,13:34:38,1,23293,1_1,23509,31,23522,23316,23388,B1_R3,5,1,1564691671,0.007422176,16.21471473,377.1714194,241.923736,24.4744904,38.15697638,0.229469012,2.2755578,0.217344999,0.136876514,330.4248994,38.60420913,37.80010323,6.585499346,48.0288884,3.299531352,6.869889063,3.285967995,-327.3179786,95.83909908,10.14487295,109.0908928,-0.04187537,0.047008772,3.501018503,0,0,1,0,51412.59457,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1932-20190801-13_34_40,1265.161538,1572.3,0.195343421,0.5,1685.970319,16.21471473,164.6716053,1,0.009525827,-0.998871806,-,0,1572.3,0.195343421,-885.3720925,0.195759076,1003.786652,1999.982581,1685.970319,0.842992502,0.195985004,6,0.5,0: Broadleaf,1564691671,377.1714194,399.9875161,32.61497742,23.9991871,500.0192903,100.9661613,0.199978097,38.58131613,37.80010323,999.9,10001.81548,0,1593.099677,1999.982581,0.900000032,0.099999971,0,1269.389355,4.99935,26234.43548,17136.42903,50.22967742,51.125,50.62093548,50.562,51.534,1795.484839,199.4983871,0,310.7,1265.161538,-404.8629063,-8222.276929,26148.36923,15,100,100,3.263,0.378,2,501.49,466.594,37.206,37.6032,30.0002,37.4928,37.4143,19.6453,0,100,-999.9,400,33.0347,99.1583,112.081
29,1564691763,3357.8,20190801 13:36:02,13:36:02,1,23293,1_1,23509,31,23522,23316,23388,B1_R3,5,2,1564691755,0.00560172,13.5838648,381.1381935,215.391966,21.78983779,38.5573314,0.151925433,2.274481909,0.146504519,0.092036257,330.4196349,39.19266539,38.29193226,6.763324917,44.89232356,3.083500406,6.868658519,3.679824511,-247.0358737,35.07776553,3.723598441,122.1851252,-0.04184611,0.046975925,3.499086326,0,0,1,0,51378.63112,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1933-20190801-13_36_04,1317.759231,1534.82,0.141424251,0.5,1685.942186,13.5838648,119.2165556,1,0.007965523,-0.998844255,-,0,1534.82,0.141424251,-864.2430293,0.141732541,979.8316711,1999.949032,1685.942186,0.842992576,0.195985152,6,0.5,0: Broadleaf,1564691755,381.1381935,400.0014839,30.48031935,23.96293226,499.9836452,100.9636129,0.200038645,38.57799677,38.29193226,999.9,9995.079032,0,1419.636129,1999.949032,0.899997742,0.100002255,0,1322.163548,4.99935,27191.07742,17136.16452,50.187,51.262,50.647,50.57012903,51.5,1795.45,199.5,0,83.4000001,1317.759231,-581.4618807,-11338.97779,27104.88077,15,100,100,3.263,0.378,2,502.407,462.848,37.187,37.6364,30.0002,37.5213,37.4428,19.6519,0,100,-999.9,400,33.0347,99.1629,112.085
30,1564691866,3461.3,20190801 13:37:46,13:37:46,1,23293,1_1,23509,31,23522,23316,23388,B1_R3,5,3,1564691858,0.006071953,13.69074348,380.8006129,230.7832566,23.34758532,38.52434935,0.171757841,2.275613472,0.164867074,0.103637994,330.4258619,39.1476141,38.07422258,6.684102551,45.43602344,3.139085215,6.908802702,3.545017336,-267.7731393,75.05698627,7.959337164,145.6690461,-0.041876885,0.047010472,3.501118493,0,0,1,0,51397.11852,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1934-20190801-13_37_48,974.2644615,1226.43,0.205609402,0.5,1685.974972,13.69074348,173.3261526,1,0.008028761,-0.998553639,-,0,1226.43,0.205609402,-690.3905269,0.206170618,782.7271736,1999.988065,1685.974972,0.842992517,0.195985034,6,0.5,0: Broadleaf,1564691858,380.8006129,400.0027742,31.02883226,23.96908065,500.0358065,100.9667419,0.199979032,38.68601935,38.07422258,999.9,10002.11968,0,1906.913226,1999.988065,0.900000097,0.099999997,0,975.5073548,4.99935,20028.00968,17136.48387,50.187,51.437,50.625,50.625,51.552,1795.489355,199.5,0,102.8,974.2644615,-138.0951112,-2762.403421,20001.81923,15,100,100,3.384,0.377,2,501.685,462.003,37.2687,37.6533,30,37.5392,37.4641,19.6552,0,100,-999.9,400,33.0347,99.1691,112.079
31,1564692044,3638.8,20190801 13:40:43,13:40:43,1,23293,1_1,23509,31,23522,23316,23388,B1_R3,4,1,1564692036,0.006493641,14.75657471,379.3336452,220.3427138,22.28993893,38.37351205,0.17420143,2.275155179,0.167116182,0.105060182,330.4228458,39.3130603,38.79817097,6.950696518,45.8176642,3.217457747,7.022308543,3.733238771,-286.3695652,23.34897108,2.488778907,69.89103061,-0.041864419,0.046996478,3.500295397,0,0,1,0,51332.48964,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1935-20190801-13_40_45,1298.335769,1608.06,0.192607385,0.5,1685.960458,14.75657471,162.3642171,1,0.008661011,-0.998896894,-,0,1608.06,0.192607385,-905.5315188,0.193008085,1026.642311,1999.970968,1685.960458,0.842992466,0.195984932,6,0.5,0: Broadleaf,1564692036,379.3336452,399.9986452,31.80553226,24.26056452,499.9709032,100.9603226,0.199995097,38.98852903,38.79817097,999.9,9999.778065,0,1663.332903,1999.970968,0.900001355,0.099998845,0,1302.647097,4.99935,26675.52903,17136.35161,50.34858065,51.48577419,50.69106452,50.786,51.673,1795.476774,199.4948387,0,176.8,1298.335769,-471.0082055,-9286.977784,26590.01923,15,100,100,3.384,0.377,2,490.304,463.507,37.4328,37.6935,30.0005,37.5917,37.5206,19.6621,0,100,-999.9,400,33.0347,99.1627,112.076
32,1564692261,3855.9,20190801 13:44:20,13:44:20,1,23293,1_1,23509,31,23522,23316,23388,B1_R3,4,2,1564692253,0.00706274,15.28991458,378.506871,246.3095873,24.91394157,38.28555019,0.221536604,2.274623453,0.210209716,0.13235047,330.4218376,39.13803352,38.21028387,6.733518944,49.91581366,3.507098623,7.026027156,3.226420321,-311.4668305,96.64233072,10.27496188,125.8722998,-0.041849959,0.046980245,3.4993405,0,0,1,0,51313.62717,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1936-20190801-13_44_22,1179.71,1424.69,0.171953197,0.5,1685.954806,15.28991458,144.9526593,1,0.008977383,-0.998754915,-,0,1424.69,0.171953197,-802.1580846,0.172357079,909.4431426,1999.964194,1685.954806,0.842992496,0.195984991,6,0.5,0: Broadleaf,1564692253,378.506871,400.0633226,34.67263548,26.49098065,499.9860968,100.948871,0.200019903,38.99836774,38.21028387,999.9,9997.458065,0,1944.173871,1999.964194,0.900000806,0.099998884,0,1182.733226,4.99935,24255.93226,17136.30323,49.71748387,51.685,50.375,50.782,51.187,1795.46871,199.496129,0,216.5999999,1179.71,-280.6748714,-5563.576061,24195.91538,15,100,100,3.384,0.377,2,505.933,474.523,37.6648,38.0421,29.9998,37.8644,37.7704,19.8781,44.6576,95.3897,-999.9,400,26.4067,99.0825,112.014
33,1564692329,3924.4,20190801 13:45:29,13:45:29,1,23293,1_1,23509,31,23522,23316,23388,B1_R3,4,3,1564692321,0.00668185,13.78490426,380.1977097,250.8113,25.36933744,38.45665641,0.204927713,2.27508412,0.195197335,0.122834061,330.4302921,39.21606095,38.19740645,6.728828426,49.08754379,3.440420579,7.008744609,3.288407847,-294.6695982,92.6281582,9.84340256,138.2322547,-0.041862486,0.046994308,3.500167781,0,0,1,0,51335.89487,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1937-20190801-13_45_31,1151.348846,1417.32,0.187657801,0.5,1685.997059,13.78490426,158.1952499,1,0.008084505,-0.998748441,-,0,1417.32,0.187657801,-798.0033035,0.188100867,904.7326781,2000.014194,1685.997059,0.842992547,0.195985094,6,0.5,0: Broadleaf,1564692321,380.1977097,399.7889355,34.01335806,26.26753548,499.9787742,100.9490968,0.200003903,38.95260323,38.19740645,999.9,10000.42839,0,1478.951968,2000.014194,0.899998419,0.100001635,0,1153.377742,4.99935,23528.14194,17136.70645,49.96545161,51.562,50.44106452,50.758,51.375,1795.51,199.5045161,0,67.80000019,1151.348846,-217.6687179,-4252.324785,23490.04231,15,100,100,3.384,0.377,2,499.764,479.572,37.69,38.0954,30.0003,37.9264,37.836,19.8365,44.1727,95.8003,-999.9,400,26.939,99.0765,112.022
34,1564692452,4046.9,20190801 13:47:31,13:47:31,1,23293,1_1,23509,31,23522,23316,23388,B1_R3,1,1,1564692444,0.007241287,14.15633203,379.8327097,265.0482691,26.80909927,38.41931454,0.241431035,2.275472013,0.228049147,0.143671182,330.4208996,39.02011531,38.17420323,6.720383954,52.45482951,3.673634579,7.003424877,3.046749375,-319.3407648,93.75989997,9.960183049,114.8002179,-0.041873037,0.047006152,3.500864425,0,0,1,0,51350.6026,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1938-20190801-13_47_33,1185.325769,1442.34,0.178192542,0.5,1685.949679,14.15633203,150.2118294,1,0.00830504,-0.998770151,-,0,1442.34,0.178192542,-812.1081371,0.178605946,920.72397,1999.958065,1685.949679,0.842992515,0.195985031,6,0.5,0: Broadleaf,1564692444,379.8327097,400.1204194,36.31940323,27.94564839,500.0113871,100.948,0.199988484,38.93849677,38.17420323,999.9,10003.05742,0,1139.251871,1999.958065,0.899999355,0.100000555,0,1187.084194,4.99935,24127.01613,17136.24194,50.11687097,51.375,50.562,50.69512903,51.5,1795.46129,199.4967742,0,121.5999999,1185.325769,-432.7832479,-8515.117951,24092.7,15,100,100,3.384,0.377,2,497.246,477.042,37.743,38.13,29.9999,37.9855,37.8971,19.7786,43.693,93.974,-999.9,400,27.1872,99.0678,112.005
