SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1564061478,1418.1,20190725 13:31:17,8:31:17,3,1,B1_R3,1564061470,0.002448619,10.8478994,397.3831935,229.7526384,23.2313489,40.18124746,0.113497619,2.273465471,0.110441197,0.0692935,66.06179965,31.46153826,31.0473,4.523559485,50.02171739,2.358008736,4.71396997,2.165550749,-107.9841095,88.89947771,8.816561272,55.79372916,-0.041818479,0.046944906,3.497261266,28,6,1,0,52491.57232,MPF-2490-20190725-10_51_45,792.1661538,4023.65,3231.483846,0.8031225,0.495463736,MPF-2502-20190725-13_31_20,1350.647692,2953.29,0.542663371,0.5,337.1785308,10.8478994,91.48721912,1,0.030703128,0.362429697,-,0,2953.29,0.542663371,0.266017173,0.741578189,0.33122864,2502,300,300,300,10449.2,2829.4,-0.00834991,-22.833,399.9922581,337.1785308,0.842962642,0.195925285,6,0.5,0: Broadleaf,1564061470,397.3831935,411.5704839,23.32015806,20.4499,499.9237742,100.9144839,0.200128194,31.7726129,31.0473,999.9,0,0,9993.341935,0,0.00191117,399.9922581,0.899992484,0.100007574,0,1351.038387,4.99961,5284.990968,3264.377419,40.627,43.687,42.35467742,43.504,43.296,355.49,39.50096774,0,103,1350.647692,-97.37230756,-371.9230764,5283.371154,15,1564060901,13:21:41,12,3.322,0.147,416,18,0.14,0.02,-13.59789024,-10.85103136,1.138398845,0,1356.077647,-105.8763591,10.40526791,0,2.838710244,0.607481394,0.063177036,0,0,3,0/3,100,100,3.322,0.147,2,469.748,513.197,31.2325,31.7238,30.0006,31.6463,31.6099,19.921,27.6934,57.5189,-999.9,412.934,20.4933,100.985,100.114
13,1564061653,1593.1,20190725 13:34:12,8:34:12,1,4,B1_R3,1564061645,0.002738631,10.10577662,397.0759032,258.8525081,26.17426447,40.15093298,0.130853761,2.274827164,0.12681136,0.079609891,66.0668134,31.38147123,31.01459677,4.515134367,51.0007844,2.406148455,4.717865585,2.108985912,-120.7736081,94.75045397,9.390366788,49.43402604,-0.041855498,0.046986464,3.499706322,27,5,1,0,52533.6745,MPF-2490-20190725-10_51_45,792.1661538,4023.65,3231.483846,0.8031225,0.495463736,MPF-2503-20190725-13_34_14,1554.291154,2967.57,0.476241115,0.5,337.2058243,10.10577662,80.2956389,1,0.028499842,0.355873661,-,0,2967.57,0.476241115,0.262468157,0.649662751,0.326809618,2503,300,300,300,10434.3,2884.97,-0.0083365,-3.74146,400.024871,337.2058243,0.842962148,0.195924295,6,0.5,0: Broadleaf,1564061645,397.0759032,410.5076452,23.7958,20.58767419,500.0045806,100.9165161,0.200002548,31.78718387,31.01459677,999.9,0,0,10001.9871,0,0.00191117,400.024871,0.900018774,0.099981345,0,1555.249032,4.99961,6086.620968,3264.670968,40.683,43.75,42.375,43.512,43.32012903,355.5303226,39.49806452,0,174,1554.291154,-232.8427347,-920.7353831,6082.795769,15,1564061677,13:34:37,13,3.251,0.216,412,20,0.2,0.02,-14.08080732,9.908161672,1.377372099,0,1567.322353,-254.5188732,25.01535082,0,3.12618439,0.159729199,0.028290679,0,0,3,0/3,100,100,3.251,0.216,2,471.542,511.635,31.3082,31.8497,30.0002,31.7736,31.7326,19.8968,29.5705,58.8636,-999.9,412.297,20.4904,100.973,100.094
14,1564061725,1665.1,20190725 13:35:24,8:35:24,2,4,B1_R3,1564061717,0.002821505,10.9277764,396.7111613,269.2390329,27.22409989,40.11344182,0.153731773,2.274752915,0.148184354,0.093096957,66.06340228,31.52507865,30.11253548,4.288066781,50.94168225,2.426712918,4.763707853,1.861353864,-124.4283636,226.305051,22.34842047,190.2885102,-0.041853479,0.046984197,3.499572986,46,9,1,0,52501.80947,MPF-2490-20190725-10_51_45,792.1661538,4023.65,3231.483846,0.8031225,0.495463736,MPF-2504-20190725-13_35_26,1469.92,3349.91,0.561206122,0.5,337.1910027,10.9277764,94.6168275,1,0.030938882,0.201121821,-,0,3349.91,0.561206122,0.167444982,0.735018873,0.208492455,2504,300,300,300,10394.6,3219.32,-0.00830618,-21.875,400.0076452,337.1910027,0.842961395,0.195922791,6,0.5,0: Broadleaf,1564061717,396.7111613,411.1679355,23.99953871,20.69493226,499.9911613,100.9149677,0.200013968,31.95786774,30.11253548,999.9,0,0,10001.65806,0,0.00191117,400.0076452,0.900030484,0.099969703,0,1471.356452,4.99961,5752.113548,3264.538387,40.75,43.812,42.44716129,43.633,43.437,355.52,39.48580645,0,71.5,1469.92,-117.7059829,-460.6861538,5746.554231,15,1564061677,13:34:37,13,3.251,0.216,412,20,0.2,0.02,-17.32067805,41.06896307,5.388898139,0,1476.42,-109.8211792,10.8107618,0,3.2404,1.196970941,0.126023922,0,0,3,0/3,100,100,3.251,0.216,2,447.529,512.434,31.3944,31.8784,30,31.8071,31.7632,19.9672,29.9838,58.4887,-999.9,413.972,20.3047,100.957,100.089
15,1564061817,1757.1,20190725 13:36:56,8:36:56,3,4,B1_R3,1564061809,0.001392866,7.092833517,398.4270968,228.4633264,23.10026552,40.28555422,0.071945784,2.273899455,0.070704683,0.044300152,66.06550717,32.1402404,30.26765484,4.326389839,49.9770691,2.400778308,4.803759707,1.925611531,-61.42540387,225.3422381,22.29499377,252.2773352,-0.041830275,0.046958148,3.498040463,39,8,1,0,52448.36957,MPF-2490-20190725-10_51_45,792.1661538,4023.65,3231.483846,0.8031225,0.495463736,MPF-2505-20190725-13_36_59,1584.086154,2908.97,0.455447752,0.5,337.1978949,7.092833517,76.78801154,1,0.019565276,0.383187176,-,0,2908.97,0.455447752,0.277032048,0.625888813,0.344943702,2505,300,300,300,10479.1,2797.71,-0.00837297,-28.2859,400.0152903,337.1978949,0.842962514,0.195925029,6,0.5,0: Broadleaf,1564061809,398.4270968,407.6037097,23.74387419,22.11225161,500.04,100.9114839,0.199998129,32.10582581,30.26765484,999.9,0,0,9996.458065,0,0.00191117,400.0152903,0.900005129,0.099994939,0,1584.943548,4.99961,6179.116452,3264.57871,40.81606452,43.879,42.54,43.74593548,43.54,355.516129,39.50193548,0,91.19999981,1584.086154,-148.8102564,-580.3302565,6175.796923,15,1564061843,13:37:22,14,3.089,0.272,408,22,0.19,0.05,-8.633588293,-6.356291916,0.690117098,0,1591.627647,-150.9766771,14.79811038,0,1.533705122,0.662758118,0.073170626,0,0,3,0/3,100,100,3.089,0.272,2,456.864,512.308,31.4908,31.8994,30.0004,31.835,31.7994,19.8136,23.2444,57.737,-999.9,408.146,22.039,100.958,100.087
16,1564061912,1852.6,20190725 13:38:32,8:38:32,1,5,B1_R3,1564061904,0.003281402,11.42863074,396.4519032,259.8431675,26.27576922,40.08986965,0.151082061,2.275231704,0.145721721,0.091541837,66.06321703,31.53343154,31.46872258,4.63335931,50.67715821,2.43586783,4.806638564,2.19749148,-144.7098066,79.4479706,7.902818492,8.704199532,-0.0418665,0.046998814,3.500432831,37,7,1,0,52490.32643,MPF-2490-20190725-10_51_45,792.1661538,4023.65,3231.483846,0.8031225,0.495463736,MPF-2506-20190725-13_38_34,1473.011154,3146.23,0.531817078,0.5,337.1848871,11.42863074,89.66034074,1,0.032424843,0.278879802,-,0,3146.23,0.531817078,0.218065687,0.710778872,0.271522323,2506,300,300,300,10418,3039.39,-0.00832456,-12.5425,399.9996774,337.1848871,0.842962897,0.195925795,6,0.5,0: Broadleaf,1564061904,396.4519032,411.7284516,24.08849032,20.2453871,499.9643226,100.9216452,0.200002452,32.11641935,31.46872258,999.9,0,0,10004.10774,0,0.00191117,399.9996774,0.899991419,0.100008597,0,1474.995484,4.99961,5852.447097,3264.438387,40.937,43.875,42.59248387,43.75,43.59248387,355.4967742,39.50548387,0,94.79999995,1473.011154,-215.9921369,-820.327522,5844.793846,15,1564061843,13:37:22,14,3.089,0.272,408,22,0.19,0.05,-17.79367073,42.09242509,4.880220985,0,1484.918235,-232.7355875,22.93819797,0,3.904329024,-1.221957282,0.126667648,0,0,3,0/3,100,100,3.089,0.272,2,458.686,510.34,31.5467,31.9469,30.0003,31.8822,31.8452,19.9461,30.7199,57.6916,-999.9,413.592,20.1246,100.944,100.078
17,1564062009,1949.6,20190725 13:40:09,8:40:09,2,5,B1_R3,1564062001,0.002473442,10.64646518,398.6729355,228.0320847,23.0574623,40.31181046,0.109542115,2.274454116,0.106693343,0.066933119,66.06005538,32.01435921,31.67973226,4.689203662,49.88952429,2.427576217,4.865903717,2.261627445,-109.0787907,80.13874077,7.991059402,45.11106484,-0.041845354,0.046975076,3.499036417,14,3,1,0,52427.49304,MPF-2490-20190725-10_51_45,792.1661538,4023.65,3231.483846,0.8031225,0.495463736,MPF-2507-20190725-13_40_11,1412.600769,3108.97,0.545637054,0.5,337.1692723,10.64646518,91.98602417,1,0.030106544,0.294206763,-,0,3108.97,0.545637054,0.227325935,0.732202354,0.28305263,2507,300,300,300,10404.8,2986.73,-0.00831381,-17.0574,399.9812258,337.1692723,0.842962746,0.195925491,6,0.5,0: Broadleaf,1564062001,398.6729355,412.6325806,24.00807419,21.11108387,499.9794516,100.9149355,0.200055968,32.33328387,31.67973226,999.9,0,0,9999.719677,0,0.00191117,399.9812258,0.899994452,0.1000056,0,1414.677742,4.99961,5583.30871,3264.288387,41,43.937,42.69106452,43.774,43.647,355.4819355,39.5016129,0,96.4000001,1412.600769,-194.5900854,-759.2153846,5575.503462,15,1564061843,13:37:22,14,3.089,0.272,408,22,0.19,0.05,-14.20742195,1.52572892,0.66576824,0,1423.474118,-211.7069557,20.8601795,0,2.848850732,0.843773937,0.096836747,0,0,3,0/3,100,100,3.089,0.272,2,487.386,510.39,31.6956,32.0532,30.0009,31.9734,31.9419,20.008,27.046,56.1756,-999.9,413.662,21.0558,100.922,100.044
18,1564062176,2116.6,20190725 13:42:56,8:42:56,3,5,B1_R3,1564062168,0.00229692,9.088261043,399.0187097,255.8864061,25.87606938,40.35007554,0.112587654,2.272964004,0.109578701,0.068750333,66.06110756,32.28386975,30.98172581,4.506679812,49.95533233,2.46001267,4.924424591,2.046667142,-101.2941904,191.5858112,19.07100179,175.4237302,-0.041804851,0.046929607,3.496360985,24,5,1,0,52342.6645,MPF-2490-20190725-10_51_45,792.1661538,4023.65,3231.483846,0.8031225,0.495463736,MPF-2509-20190725-13_42_58,1651.996538,3169.57,0.478794746,0.5,337.1752153,9.088261043,80.7188607,1,0.025484665,0.269462419,-,0,3169.57,0.478794746,0.212264983,0.638332214,0.264299635,2509,300,300,300,10390.1,3080.39,-0.00830148,-16.7317,399.9883548,337.1752153,0.842962579,0.195925159,6,0.5,0: Broadleaf,1564062168,399.0187097,411.0244516,24.32687097,21.63761613,499.9995161,100.9232903,0.199976742,32.54518065,30.98172581,999.9,0,0,9989.213548,0,0.00191117,399.9883548,0.899999,0.100001,0,1653.833226,4.99961,6528.047097,3264.351613,41.169,44.25,42.875,43.98983871,43.81606452,355.4896774,39.5,0,135,1651.996538,-170.874188,-685.4670085,6520.642692,15,1564061843,13:37:22,14,3.089,0.272,408,22,0.19,0.05,-11.95659268,-0.959098955,0.125259795,1,1660.794412,-175.0078144,17.20002637,0,2.659790244,0.547572753,0.060664987,0,1,3,3-Jan,100,100,3.089,0.272,2,474.723,508.281,31.95,32.3792,30.0012,32.2535,32.2123,19.9487,25.456,54.3102,-999.9,411.658,21.6101,100.867,99.9811
19,1564062360,2300.6,20190725 13:46:00,8:46:00,1,5,B2_R2,1564062352,0.004663795,12.15285281,396.4152258,311.5394991,31.5124783,40.09772833,0.275119003,2.274964057,0.257881556,0.162634608,66.06252074,31.43196394,30.18622903,4.306236116,51.78442552,2.538817262,4.902665689,1.767418853,-205.6733415,279.6889545,27.6972811,167.7754149,-0.041859221,0.046990643,3.499952161,24,5,1,0,52422.02114,MPF-2490-20190725-10_51_45,792.1661538,4023.65,3231.483846,0.8031225,0.495463736,MPF-2510-20190725-13_46_02,1260.091154,2936.34,0.570863335,0.5,337.1813014,12.15285281,96.24222116,1,0.034573059,0.370294312,-,0,2936.34,0.570863335,0.270229767,0.781769094,0.336473909,2510,300,300,300,10532.5,2814.78,-0.00841698,-17.1013,399.9954194,337.1813014,0.842962907,0.195925813,6,0.5,0: Broadleaf,1564062352,396.4152258,413.2172581,25.09932258,19.64322258,499.9985161,100.9508387,0.199989323,32.46665161,30.18622903,999.9,0,0,9999.475806,0,0.00191117,399.9954194,0.899992258,0.100007903,0,1262.267097,4.99961,4935.503226,3264.403226,41.34451613,44.19106452,43.058,43.94512903,43.895,355.4925806,39.50516129,0,183.5999999,1260.091154,-169.7692305,-653.7904266,4927.292692,15,1564061843,13:37:22,14,3.089,0.272,408,22,0.19,0.05,-17.28288049,4.753814634,1.109547112,0,1269.027353,-175.850761,17.3018483,0,5.452250244,0.161982439,0.02655696,0,0,3,0/3,100,100,3.089,0.272,2,474.766,503.312,31.9546,32.6376,30.0002,32.492,32.4367,20.0267,35.4562,57.4185,-999.9,415.478,19.2515,100.822,99.9286
20,1564062492,2432.6,20190725 13:48:12,8:48:12,2,5,B2_R2,1564062484,0.005712409,14.25676606,399.7562903,310.4045748,31.39962802,40.43818884,0.310450886,2.274941791,0.288689314,0.182258735,66.06685622,31.17486512,30.50088065,4.384571169,49.74383657,2.450560551,4.926360169,1.934010618,-251.9172272,251.5815367,24.96318257,90.69434829,-0.041858616,0.046989963,3.499912174,65,13,1,0,52406.75721,MPF-2490-20190725-10_51_45,792.1661538,4023.65,3231.483846,0.8031225,0.495463736,MPF-2511-20190725-13_48_14,1110.120385,2987.65,0.628430243,0.5,337.2046046,14.25676606,105.9547858,1,0.040809948,0.346760832,-,0,2987.65,0.628430243,0.257477663,0.85517806,0.320595754,2511,300,300,300,10498.4,2826.85,-0.00839057,-18.2251,400.0232258,337.2046046,0.842962565,0.195925131,6,0.5,0: Broadleaf,1564062484,399.7562903,419.6043226,24.22529355,17.53659032,500.0093871,100.9570645,0.20004,32.55215161,30.50088065,999.9,0,0,9998.714516,0,0.00191117,400.0232258,0.899992355,0.100007706,0,1110.434194,4.99961,4325.589677,3264.634839,41.5,44.437,43.187,44.18903226,44.09045161,355.5180645,39.50290323,0,131.4000001,1110.120385,-40.41128209,-158.9729916,4324.374615,15,1564062528,13:48:48,15,3.031,0.135,420,17,0.1,0.02,-19.99420488,4.552195819,0.478982882,0,1112.346765,-43.05116656,4.244249203,0,6.813138293,0.370712613,0.037637841,0,0,3,0/3,100,100,3.031,0.135,2,424.378,500.376,32.1118,32.7605,30.0004,32.641,32.5854,20.1622,39.0301,52.2446,-999.9,419.512,17.5899,100.812,99.9126
21,1564062576,2516.1,20190725 13:49:35,8:49:35,3,5,B2_R2,1564062568,0.006100698,13.72717704,399.3771613,317.8799348,32.15680137,40.40107802,0.334169532,2.275075849,0.309100979,0.195283473,66.06573697,31.17634417,30.66634839,4.426261619,50.34210966,2.498003593,4.962055842,1.928258026,-269.0407683,247.0170196,24.54427497,68.58626329,-0.041862261,0.046994056,3.500152927,18,4,1,0,52389.23245,MPF-2490-20190725-10_51_45,792.1661538,4023.65,3231.483846,0.8031225,0.495463736,MPF-2512-20190725-13_49_38,1057.081538,2756.74,0.616546523,0.5,337.1992107,13.72717704,103.9495004,1,0.039240048,0.459568186,-,0,2756.74,0.616546523,0.314865856,0.865153766,0.392052091,2512,300,300,300,10439.2,2610.5,-0.00834326,-8.08203,400.016871,337.1992107,0.842962473,0.195924945,6,0.5,0: Broadleaf,1564062568,399.3771613,418.7731935,24.69353871,17.55360968,500.0091613,100.9601935,0.200017742,32.68028387,30.66634839,999.9,0,0,9999.275484,0,0.00191117,400.016871,0.899994097,0.100005955,0,1057.434194,4.99961,4148.376129,3264.580645,41.625,44.56606452,43.308,44.387,44.175,355.5129032,39.50096774,0,83,1057.081538,-27.70598285,-61.84341864,4147.594615,15,1564062528,13:48:48,15,3.031,0.135,420,17,0.1,0.02,-19.74056341,4.562874564,0.695417815,0,1058.930588,-30.53182981,3.016234447,0,7.126966098,0.223240348,0.025621196,0,0,3,0/3,100,100,3.031,0.135,2,482.696,501.254,32.2372,32.8284,30.0005,32.7102,32.6585,20.165,38.4287,50.0435,-999.9,419.3,17.4958,100.799,99.9003
22,1564062691,2631.6,20190725 13:51:31,8:51:31,1,3,B2_R2,1564062683,0.00651111,14.57215805,393.4805484,323.289301,32.70316867,39.80354656,0.418892917,2.275091432,0.38028767,0.240851136,66.06174308,31.10302767,30.00824194,4.262467128,52.0008577,2.589148589,4.979049776,1.673318539,-287.1399428,335.1860963,33.20721244,147.315109,-0.041862685,0.046994532,3.500180913,22,4,1,0,52379.28064,MPF-2490-20190725-10_51_45,792.1661538,4023.65,3231.483846,0.8031225,0.495463736,MPF-2513-20190725-13_51_33,1126.528077,3012.33,0.626027667,0.5,337.1785494,14.57215805,105.5415504,1,0.041748487,0.335726829,-,0,3012.33,0.626027667,0.251343929,0.849397636,0.312958396,2513,300,300,300,10406.6,2838.29,-0.00831757,-13.1069,399.9923226,337.1785494,0.842962553,0.195925106,6,0.5,0: Broadleaf,1564062683,393.4805484,414.0432581,25.59519677,17.98120968,499.9580323,100.9575484,0.200048161,32.74100323,30.00824194,999.9,0,0,9999.63871,0,0.00191117,399.9923226,0.899998161,0.100001877,0,1126.716774,4.99961,4421.100645,3264.383226,41.69309677,44.72154839,43.389,44.558,44.32012903,355.4932258,39.5,0,114.5999999,1126.528077,-31.53196581,-103.1723076,4420.315,15,1564062528,13:48:48,15,3.031,0.135,420,17,0.1,0.02,-24.70830244,62.49988432,8.073550125,0,1128.075,-30.72081132,3.03853317,0,7.642693171,-0.413220836,0.055885343,0,0,3,0/3,100,100,3.031,0.135,2,477.245,500.178,32.3379,32.8628,30.0001,32.7599,32.7117,20.1104,38.6249,49.7129,-999.9,418.302,17.5736,100.801,99.9058
23,1564062775,2715,20190725 13:52:54,8:52:54,2,3,B2_R2,1564062767,0.006178848,14.45336951,394.8534194,311.3636001,31.49725968,39.94301415,0.34141543,2.276698261,0.315310562,0.199247927,66.06226216,31.32990958,30.72040968,4.43995728,50.39693676,2.525888081,5.011987322,1.914069199,-272.4872058,262.3925128,26.08324579,82.05081494,-0.041906401,0.047043606,3.503067051,24,5,1,0,52411.68213,MPF-2490-20190725-10_51_45,792.1661538,4023.65,3231.483846,0.8031225,0.495463736,MPF-2514-20190725-13_52_57,1074.476923,9315.25,0.88465399,0.5,337.1810909,14.45336951,149.1442986,1,0.041395873,-0.568057755,-,0,9315.25,0.88465399,-1.315124327,0.966876922,-1.637513988,2514,300,300,300,10406.4,2765.73,-0.00856273,-1614.96,399.9953226,337.1810909,0.842962584,0.195925169,6,0.5,0: Broadleaf,1564062767,394.8534194,415.1214194,24.96946129,17.7413129,500.0920323,100.959129,0.199964935,32.85817742,30.72040968,999.9,0,0,10009.92419,0,0.00191117,399.9953226,0.899991,0.100009,0,1074.962581,4.99961,4237.122258,3264.403226,41.808,44.812,43.5,44.625,44.377,355.4919355,39.50032258,0,83,1074.476923,-42.67213674,-298.3360683,4234.641923,15,1564062528,13:48:48,15,3.031,0.135,420,17,0.1,0.02,-24.84506585,69.55308084,8.908847303,0,1077.162941,-51.11350988,5.105391343,0,7.123174146,1.719947456,0.200181265,0,0,3,0/3,100,100,3.031,0.135,2,475.44,498.375,32.4257,32.8892,30.0001,32.796,32.7478,20.1549,36.7485,45.8933,-999.9,419.022,17.6182,100.792,99.8988
24,1564062848,2788.5,20190725 13:54:08,8:54:08,3,3,B2_R2,1564062840,0.006706995,14.6400458,398.5026774,321.2541299,32.49760771,40.31196015,0.381209087,2.275067808,0.348950885,0.22076465,66.06167411,31.17561895,30.67757097,4.42910167,50.8604296,2.551876613,5.017410653,1.877225056,-295.778493,269.817424,26.83744512,66.93805028,-0.041862043,0.04699381,3.500138486,18,4,1,0,52355.17168,MPF-2490-20190725-10_51_45,792.1661538,4023.65,3231.483846,0.8031225,0.495463736,MPF-2515-20190725-13_54_10,1243.365,3017.98,0.588014168,0.5,337.1800963,14.6400458,99.13333696,1,0.041949635,0.333226198,-,0,3017.98,0.588014168,0.249939731,0.797288148,0.311209973,2515,300,300,300,10420.5,2874.94,-0.00832722,-12.8516,399.9944194,337.1800963,0.842962001,0.195924003,6,0.5,0: Broadleaf,1564062840,398.5026774,419.2816774,25.2265,17.37976452,499.9124516,100.9584839,0.200084032,32.87740645,30.67757097,999.9,0,0,9999.392581,0,0.00191117,399.9944194,0.900009258,0.099990848,0,1244.49129,4.99961,4921.425161,3264.409677,41.875,44.812,43.562,44.629,44.43906452,355.5,39.49258065,0,72.5999999,1243.365,-184.5452992,-696.1056411,4917.218846,15,1564062528,13:48:48,15,3.031,0.135,420,17,0.1,0.02,-20.96844634,3.597961672,0.408563124,0,1254.637059,-215.5248679,21.28629227,0,7.669269512,3.025607875,0.31699542,0,0,3,0/3,100,100,3.031,0.135,2,483.01,498.177,32.4727,32.8833,30.0002,32.8018,32.7565,20.2058,37.9746,42.4572,-999.9,420.07,16.975,100.788,99.8959
25,1564062998,2938,20190725 13:56:37,8:56:37,1,2,B2_R2,1564062990,0.002783826,11.44608601,394.1885161,226.5158082,22.9153476,39.87786521,0.120418926,2.275314609,0.116987143,0.07341715,66.0652623,32.63108666,32.57675806,4.933197757,51.62631821,2.615705459,5.066612438,2.317492298,-122.7667215,58.17807494,5.845222005,7.321837741,-0.041868755,0.047001346,3.500581725,28,6,1,0,52333.64333,MPF-2490-20190725-10_51_45,792.1661538,4023.65,3231.483846,0.8031225,0.495463736,MPF-2516-20190725-13_56_39,1173.347308,2519.16,0.534230733,0.5,337.196571,11.44608601,90.07038559,1,0.032475485,0.597218914,-,0,2519.16,0.534230733,0.373911747,0.779280537,0.465572496,2516,300,300,300,10486,2395.46,-0.0083793,-22.4216,400.0137097,337.196571,0.842962536,0.195925072,6,0.5,0: Broadleaf,1564062990,394.1885161,409.2401613,25.85597419,22.60186129,500.0159677,100.9644516,0.200000355,33.05103548,32.57675806,999.9,0,0,10000.40484,0,0.00191117,400.0137097,0.900001129,0.099998939,0,1174.206452,4.99961,4606.633871,3264.563226,41.99187097,44.937,43.687,44.69106452,44.538,355.5132258,39.50193548,0,149,1173.347308,-80.47350428,-300.6413676,4603.116154,15,1564062528,13:48:48,15,3.031,0.135,420,17,0.1,0.02,-18.94088634,82.92614091,8.517880105,0,1177.53,-82.60246449,8.132764164,0,3.224819268,0.519156376,0.059628072,0,0,3,0/3,100,100,3.031,0.135,2,470.473,504.416,32.5315,32.884,30.0002,32.8193,32.7769,19.8583,25.0573,51.7654,-999.9,408.646,22.1032,100.785,99.896
26,1564063134,3074.5,20190725 13:58:54,8:58:54,2,2,B2_R2,1564063126,0.004335731,12.36175079,396.9217097,299.0588605,30.25478698,40.15524487,0.238014739,2.275694953,0.224999123,0.14173451,66.0653506,32.25950791,30.79944516,4.460046232,50.50527757,2.578380895,5.10517122,1.881665337,-191.2057267,292.810179,29.17820622,196.8480091,-0.041879101,0.04701296,3.501264841,31,6,1,0,52323.00528,MPF-2490-20190725-10_51_45,792.1661538,4023.65,3231.483846,0.8031225,0.495463736,MPF-2517-20190725-13_58_56,1093.812692,2663.99,0.589408109,0.5,337.1944742,12.36175079,99.37257866,1,0.035191226,0.510384799,-,0,2663.99,0.589408109,0.337917065,0.838848864,0.420754076,2517,300,300,300,10507.6,2554.13,-0.00839682,-16.5757,400.010871,337.1944742,0.842963276,0.195926552,6,0.5,0: Broadleaf,1564063126,396.9217097,413.8206129,25.48646774,20.41629355,500.0098387,100.9666774,0.199985645,33.18608387,30.79944516,999.9,0,0,10002.65548,0,0.00191117,400.010871,0.89997829,0.100021758,0,1094.864839,4.99961,4304.721935,3264.51871,42.10874194,45.19512903,43.812,44.96545161,44.64296774,355.5016129,39.5116129,0,136.2,1093.812692,-85.81230759,-313.538803,4300.801154,15,1564063164,13:59:24,16,3.152,0.201,415,20,0.12,0.02,-16.63297561,-6.084192334,0.717188501,0,1099.142941,-88.63301723,8.715114501,0,5.005522195,-0.00644885,0.010054226,1,1,3,3-Jan,100,100,3.152,0.201,2,466.156,501.015,32.6695,32.9467,30.0006,32.8686,32.8293,20.0842,32.0789,52.3546,-999.9,414.841,20.3557,100.773,99.8813
27,1564063221,3161,20190725 14:00:20,9:00:20,3,2,B2_R2,1564063213,0.006364671,13.69570955,399.0822581,320.3607346,32.40870629,40.37242486,0.348439792,2.274758981,0.321274228,0.203060328,66.0629387,31.61304703,31.11320968,4.54058098,51.02348663,2.607268823,5.109938569,1.933312157,-280.6819712,256.2507933,25.58705229,67.21881312,-0.041853644,0.046984382,3.499583879,28,6,1,0,52289.58229,MPF-2490-20190725-10_51_45,792.1661538,4023.65,3231.483846,0.8031225,0.495463736,MPF-2518-20190725-14_00_22,1354.281923,3178.88,0.573975135,0.5,337.1872971,13.69570955,96.76856217,1,0.039148111,0.265744539,-,0,3178.88,0.573975135,0.209951164,0.764481289,0.261418605,2518,300,300,300,10390.1,3043.27,-0.00830278,-8.77368,400.0030645,337.1872971,0.842961785,0.195923569,6,0.5,0: Broadleaf,1564063213,399.0822581,418.567,25.77290645,18.33143548,499.9523226,100.9630968,0.200069581,33.20271935,31.11320968,999.9,0,0,9996.929677,0,0.00191117,400.0030645,0.900021097,0.099979035,0,1355.324516,4.99961,5393.87871,3264.493871,42.25,45.47154839,43.937,45.2256129,44.812,355.5116129,39.49064516,0,85.79999995,1354.281923,-137.0690599,-555.1935046,5389.578077,15,1564063164,13:59:24,16,3.152,0.201,415,20,0.12,0.02,-19.39460488,-1.596819512,0.19236891,0,1361.895,-148.5813189,14.63182556,0,7.409749512,0.646271916,0.066678506,0,0,3,0/3,100,100,3.152,0.201,2,470.474,497.746,32.7979,33.053,30.0004,32.9539,32.91,20.1873,38.5639,49.4009,-999.9,418.983,18.0087,100.752,99.852
