SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1566331009,1186.1,20190820 12:56:48,12:56:48,1,23293,1_1,23509,31,23522,23316,23388,B1_R2,5,2,13,1,,1566331007,0.009689422,17.84478487,374.207,282.467374,28.56478945,37.84204885,0.396985012,2.27318492,0.362106073,0.229194114,321.4411003,35.25812325,34.8149,5.590731539,50.14379072,2.999683705,5.982163818,2.591047834,-427.303492,150.2266257,15.49835696,59.86259095,-0.041810854,0.046936346,3.496757584,0,0,1,0,51757.81027,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2502-20190820-12_56_50,1022.369077,1189.54,0.140534091,0.5,1681.20372,17.84478487,118.1332186,1,0.011003457,3.021369605,-,0,1189.54,0.140534091,0.751328503,0.50328433,0.915399114,2502,300,300,300,10391.8,1189.54,-0.0072184,-1192.12,2000.008,1681.20372,0.840598498,0.191196996,6,0.5,0: Broadleaf,1566331007,374.207,399.968,29.66284,18.38208,500.073,100.9262,0.199778,36.04072,34.8149,999.9,9990.36,0,144.8712,2000.008,0.980002,0.019998,0,988.8988,4.99935,20459.1,17540.08,48.5372,49.437,48.937,48.687,49.75,1955.108,39.9,0,105.8,1022.369077,-346.5675216,-6891.958979,21126.63846,15,1566330575,12:49:34,35,3.881,0.308,400,20,0.09,0.08,-25.18292885,-3.090740777,0.388223875,0,1069.608636,-435.7761233,55.66312628,0,11.11498077,0.544026865,0.072583199,0,0,3,0/3,100,100,3.881,0.308,2,493.363,417.417,34.4883,33.9888,30.0002,33.8315,33.7543,19.2997,44.1055,49.7529,-999.9,400,18.521,99.8903,112.663
12,1566331081,1258.6,20190820 12:58:01,12:58:01,1,23293,1_1,23509,31,23522,23316,23388,B1_R2,5,3,13,1,,1566331080,0.010877971,21.57441396,368.7416,270.2001912,27.32341838,37.28820829,0.444242241,2.275197323,0.401082376,0.254203888,321.4419812,34.96738681,34.32778,5.441479765,46.73958664,2.810778891,6.01370079,2.630700874,-479.7185404,221.8485748,22.82370348,86.39571913,-0.041865565,0.046997765,3.500371086,0,0,1,0,51806.66257,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2503-20190820-12_58_02,1104.813462,1455.82,0.241105726,0.5,1681.2057,21.57441396,202.6741607,1,0.013221869,2.28583204,-,0,1455.82,0.241105726,0.695663081,0.586535891,0.847577811,2503,300,300,300,10299.5,1371.87,-0.00685783,5.00525,2000.01,1681.2057,0.840598647,0.191197294,6,0.5,0: Broadleaf,1566331080,368.7416,399.443,27.79568,15.10548,500.021,100.923,0.1998684,36.13642,34.32778,999.9,10003.75,0,1821.65,2000.01,0.979994,0.0200063,0,1077.228,4.99935,22164.24,17540.08,48.562,49.625,48.937,48.812,49.7872,1955.1,39.91,0,71.79999995,1104.813462,-282.4358976,-5584.369234,22702.99231,15,1566330575,12:49:34,35,3.881,0.308,400,20,0.09,0.08,-28.98920385,-11.82970921,1.630871214,0,1138.871364,-339.9208727,43.42942496,0,13.26719423,-4.876998036,0.66273093,0,0,3,0/3,100,100,3.881,0.308,2,488.084,439.906,34.5938,34.0582,30.0008,33.8827,33.8062,19.2145,52.7274,45.7164,-999.9,400,14.8744,99.8798,112.621
13,1566331247,1424.1,20190820 13:00:46,13:00:46,1,23293,1_1,23509,31,23522,23316,23388,B1_R2,4,1,13,1,,1566331245,0.007932063,15.56648611,378.8068,282.4889324,28.56611859,38.30606701,0.322417331,2.275161933,0.299015674,0.188845603,321.4378138,36.12596219,35.58096,5.832649162,53.79960917,3.270880974,6.079748578,2.561768189,-349.803976,92.54340782,9.5883573,73.76560295,-0.041864603,0.046996684,3.500307527,0,0,1,0,51772.18966,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2504-20190820-13_00_48,1249.114615,1486.88,0.159908926,0.5,1681.18536,15.56648611,134.4182731,1,0.009648403,2.217193049,-,0,1486.88,0.159908926,0.689170036,0.377705138,0.839666853,2504,300,300,300,10367.1,1443.99,-0.00690209,6.07031,1999.986,1681.18536,0.840598564,0.191197129,6,0.5,0: Broadleaf,1566331245,378.8068,401.082,32.34558,23.13922,500.23,100.923,0.1999656,36.33544,35.58096,999.9,10003.52,0,1892.678,1999.986,0.9799976,0.02000232,0,1208.506,4.99935,24973.02,17539.84,48.562,49.75,48.937,48.875,49.75,1955.082,39.904,0,164.5,1249.114615,-405.6512815,-8134.037596,25789.11538,15,1566331284,13:01:23,36,3.823,0.379,398,23,0.1,0.01,-22.39565385,-0.471869547,1.003456077,1,1295.551136,-464.4644418,59.11608827,0,7.120355385,16.5464657,2.26298215,0,1,3,3-Jan,100,100,3.823,0.379,2,469.437,436.02,34.7576,34.2175,30.0007,34.0276,33.9404,19.1789,35.6743,57.9002,-999.9,400,22.6519,99.8495,112.591
14,1566331327,1504.6,20190820 13:02:07,13:02:07,1,23293,1_1,23509,31,23522,23316,23388,B1_R2,4,2,13,1,,1566331326,0.008306459,19.60753661,372.8782,256.490981,25.93853806,37.70859836,0.32618602,2.277705025,0.302280464,0.190926904,321.4420579,35.86985884,35.31116,5.746430322,51.18245736,3.088883881,6.035044116,2.657546441,-366.3148636,109.2610986,11.28565114,75.67394411,-0.041933806,0.04707437,3.504875802,0,0,1,0,51876.92008,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2505-20190820-13_02_08,1543.620385,1904.98,0.189692078,0.5,1681.20876,19.60753661,159.4559919,1,0.012051926,1.51109198,-,0,1904.98,0.189692078,0.601766878,0.34494045,0.733177118,2505,300,300,300,10297,1828.68,-0.00685591,9.5376,2000.014,1681.20876,0.840598496,0.191196992,6,0.5,0: Broadleaf,1566331326,372.8782,400.1252,30.54416,20.88044,499.978,100.9286,0.1998606,36.20094,35.31116,999.9,10019.5,0,713.2694,2000.014,0.979999,0.0200006,0,1502.398,4.99935,30798.18,17540.08,48.625,49.875,49,49,49.7624,1955.114,39.9,0,79.89999986,1543.620385,-432.4263251,-8575.996587,31621.34231,15,1566331284,13:01:23,36,3.823,0.379,398,23,0.1,0.01,-27.300475,0.865977802,0.183790722,0,1590.640455,-469.6016207,59.75790788,0,9.432970385,1.959844856,0.270518603,0,0,3,0/3,100,100,3.823,0.379,2,487.604,433.309,34.8037,34.3296,30.0007,34.1309,34.0454,19.3444,40.2963,55.1283,-999.9,400,20.6362,99.8237,112.566
15,1566331402,1579.6,20190820 13:03:22,13:03:22,1,23293,1_1,23509,31,23522,23316,23388,B1_R2,4,3,13,1,,1566331401,0.006088403,17.51551281,376.444,231.6531958,23.4261514,38.06826021,0.224000261,2.274396947,0.212426024,0.133756308,321.4349589,36.5421283,35.37254,5.765947326,49.73094913,2.99306948,6.018524747,2.772877846,-268.4985908,95.45510654,9.874506699,158.2659813,-0.0418438,0.046973331,3.49893376,0,0,1,0,51778.44784,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2506-20190820-13_03_23,946.8334615,1263.56,0.250662049,0.5,1681.16874,17.51551281,210.7026005,1,0.010807827,2.785795688,-,0,1263.56,0.250662049,0.735854736,0.779768916,0.896546279,2506,300,300,300,10351.7,1182.94,-0.00689248,-1.12097,1999.966,1681.16874,0.84059866,0.191197321,6,0.5,0: Broadleaf,1566331401,376.444,400.2238,29.59744,22.50436,499.7718,100.926,0.1999582,36.15102,35.37254,999.9,9998.252,0,1780.61,1999.966,0.9799944,0.02000568,0,935.6874,4.99935,19342.98,17539.62,48.5998,49.875,49,49,49.75,1955.056,39.91,0,74.39999986,946.8334615,-114.660718,-2278.912822,19569.34615,15,1566331284,13:01:23,36,3.823,0.379,398,23,0.1,0.01,-23.79428077,-0.001764194,0.093860773,1,958.9754545,-121.4443173,15.44935893,0,6.523536731,3.595989123,0.463305409,0,1,3,3-Jan,100,100,3.823,0.379,2,487.369,443.762,34.7703,34.4129,30.0002,34.2099,34.1246,19.395,33.6484,51.6951,-999.9,400,22.5013,99.8042,112.549
16,1566331497,1674.6,20190820 13:04:57,13:04:57,1,23293,1_1,23509,31,23522,23316,23388,B1_R2,1,2,13,1,,1566331496,0.006780824,17.17724279,376.159,245.9087386,24.86712886,38.03847875,0.249216248,2.273859124,0.234975249,0.14807117,321.432482,36.52778722,35.64982,5.854833664,50.3450087,3.065361854,6.088710545,2.78947181,-299.0343207,87.34170708,9.058804682,118.798673,-0.041829179,0.046956917,3.497968049,0,0,1,0,51725.69228,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2507-20190820-13_04_58,1146.65,1442.86,0.205293653,0.5,1681.15836,17.17724279,172.5655704,1,0.010606681,2.31534591,-,0,1442.86,0.205293653,0.698372349,0.505926761,0.850878712,2507,300,300,300,10350,1384.85,-0.00689164,16.1217,1999.954,1681.15836,0.840598514,0.191197028,6,0.5,0: Broadleaf,1566331496,376.159,399.839,30.31308,22.42058,499.8626,100.9236,0.1998046,36.3623,35.64982,999.9,9994.996,0,819.6482,1999.954,0.979998,0.0200023,0,1118.708,4.99935,22819.2,17539.54,48.625,49.875,49,49.062,49.812,1955.054,39.9,0,94.19999981,1146.65,-277.294359,-5528.919658,23382.77308,15,1566331284,13:01:23,36,3.823,0.379,398,23,0.1,0.01,-23.74800577,-0.147973534,0.099965037,1,1177.208864,-304.8817061,38.73867983,0,7.971902692,-0.472390199,0.061903742,0,1,3,3-Jan,100,100,3.823,0.379,2,494.888,410.892,34.8541,34.5059,30.0005,34.296,34.2182,19.3338,34.4904,52.398,-999.9,400,22.426,99.7946,112.53
17,1566331563,1740.1,20190820 13:06:02,13:06:02,1,23293,1_1,23509,31,23522,23316,23388,B1_R2,1,1,13,1,,1566331561,0.007122237,17.99068309,375.3866,244.7711559,24.7509799,37.95866453,0.260881669,2.273748036,0.245320229,0.154645866,321.4341546,36.55187248,35.77042,5.893863812,50.35070243,3.088529925,6.134035427,2.805333888,-314.0906723,89.14185154,9.257453233,105.7427871,-0.041826159,0.046953528,3.49776859,0,0,1,0,51699.40009,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2508-20190820-13_06_04,1177.792308,8542.01,0.862117662,0.5,1681.16982,17.99068309,724.6830977,1,0.011090462,-0.439993631,-,0,8542.01,0.862117662,-0.785693978,0.958304784,-0.957269115,2508,300,300,300,10338,1721.08,-0.00691087,-1672.89,1999.968,1681.16982,0.84059836,0.19119672,6,0.5,0: Broadleaf,1566331561,375.3866,400.1814,30.54356,22.2587,500.047,100.919,0.1998586,36.49762,35.77042,999.9,9994.73,0,208.9112,1999.968,0.980004,0.0199963,0,1139.512,4.99935,23716.6,17539.7,48.75,49.875,49.125,49.187,49.937,1955.078,39.89,0,64.89999986,1177.792308,-408.2488892,-6688.841031,24382.05385,15,1566331284,13:01:23,36,3.823,0.379,398,23,0.1,0.01,-24.31345,-4.519246308,0.674222209,0,1234.107955,-519.5845343,66.57601467,0,7.535313462,4.709009511,0.594583051,0,0,3,0/3,100,100,3.823,0.379,2,482.463,462.667,34.9569,34.5745,30.0005,34.3619,34.2691,19.3707,34.2257,49.682,-999.9,400,22.2088,99.787,112.541
18,1566331655,1832.6,20190820 13:07:35,13:07:35,1,23293,1_1,23509,31,23522,23316,23388,B1_R2,1,3,13,1,,1566331654,0.006902051,15.89531794,377.9166,256.0863423,25.89569647,38.21528894,0.249842723,2.275434536,0.235541542,0.148430107,321.4252171,36.51395222,35.76138,5.890930353,50.16821001,3.058921138,6.097329639,2.832009215,-304.3804343,76.88176464,7.973723825,101.9002712,-0.041872017,0.047005008,3.500797115,0,0,1,0,51772.12768,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2509-20190820-13_07_36,1357.677308,1514.42,0.103500147,0.5,1681.12278,15.89531794,86.99822727,1,0.009844365,2.158687814,-,0,1514.42,0.103500147,0.683412841,0.238558828,0.832652437,2509,300,300,300,10346.4,1498.57,-0.00688894,27.2158,1999.912,1681.12278,0.840598377,0.191196753,6,0.5,0: Broadleaf,1566331654,377.9166,400.1156,30.25012,22.22018,500.123,100.921,0.1999588,36.3881,35.76138,999.9,10005.49,0,78.96142,1999.912,0.980003,0.0199966,0,1293.084,4.99935,26590.54,17539.22,48.75,49.875,49.125,49.187,49.9496,1955.022,39.89,0,91.79999995,1357.677308,-670.2505987,-13440.45129,27887.01538,15,1566331284,13:01:23,36,3.823,0.379,398,23,0.1,0.01,-21.87578462,-1.055253138,0.184131678,0,1433.7275,-757.8096075,96.58808145,0,8.063480385,-0.094678084,0.085866163,1,1,3,3-Jan,100,100,3.823,0.379,2,492.578,435.982,35.0096,34.6355,30.0004,34.4217,34.3345,19.3547,33.7662,45.8723,-999.9,400,22.1099,99.7734,112.537
19,1566331966,2143.1,20190820 13:12:45,13:12:45,1,23293,1_1,23509,31,23522,23316,23388,B3_R3,5,1,13,1,,1566331964,0.011352302,22.22159359,368.1924,278.2998107,28.13369182,37.22105124,0.509666497,2.270145401,0.453603302,0.288023532,321.435674,35.15246662,34.72488,5.56288474,51.27345305,3.141804624,6.127546396,2.421080116,-500.636523,214.5977053,22.20652434,57.60338054,-0.041728304,0.046843677,3.49130228,0,0,1,0,51585.97931,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2510-20190820-13_12_47,878.3464615,1265.76,0.306071877,0.5,1681.17516,22.22159359,257.2802181,1,0.013607066,2.779215649,-,0,1265.76,0.306071877,0.73539483,0.948659431,0.895985941,2510,300,300,300,10332.6,1151.68,-0.00688113,-6.90088,1999.974,1681.17516,0.840598508,0.191197016,6,0.5,0: Broadleaf,1566331964,368.1924,399.8706,31.07888,17.88096,500.0554,100.891,0.2003078,36.4783,34.72488,999.9,9974.114,0,1330.672,1999.974,0.979998,0.0200017,0,873.866,4.99935,18122.36,17539.72,48.875,49.7872,49.187,49.062,50.062,1955.074,39.9,0,310,878.3464615,-47.64041023,-957.6820512,18212.70769,15,1566332006,13:13:26,37,3.892,0.379,400,23,0.05,0.01,-31.54902885,-2.199143687,0.308967397,0,884.258,-53.99192736,6.885471661,0,13.18103654,0.131828396,0.023720366,0,0,3,0/3,100,100,3.892,0.379,2,497.352,461.777,35.1617,34.8971,30.0004,34.6783,34.5834,19.3225,49.761,59.2843,-999.9,400,17.8193,99.7151,112.471
20,1566332054,2231.6,20190820 13:14:14,13:14:14,1,23293,1_1,23509,31,23522,23316,23388,B3_R3,5,2,13,1,,1566332053,0.010303308,21.25314667,370.0324,269.8889098,27.28301386,37.4064985,0.427042412,2.273804871,0.386976826,0.245146237,321.4402127,35.54756335,35.07904,5.673141194,50.42288991,3.098383941,6.144796433,2.574757253,-454.3758763,177.8198834,18.4073333,63.29155308,-0.041827704,0.046955262,3.497870637,0,0,1,0,51695.27666,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2511-20190820-13_14_15,889.7321154,1163.52,0.235309994,0.5,1681.201737,21.25314667,197.8017856,1,0.013030806,3.111300193,-,0,1163.52,0.235309994,0.756767944,0.894322482,0.922026387,2511,300,300,300,10328.7,1163.52,-0.00679423,-159.641,2000.006,1681.201737,0.840598347,0.191196693,6,0.5,0: Broadleaf,1566332053,370.0324,400.1228,30.64982,18.6602,499.808,100.8898,0.1999924,36.52962,35.07904,999.9,9997.992,0,26.374422,2000.006,0.980007,0.0199932,0,882.803,4.99935,18274.5,17540.06,48.875,49.9246,49.25,49.125,50.062,1955.122,39.89,0,87.5999999,889.7321154,-69.10102555,-1386.690596,18403.00385,15,1566332006,13:13:26,37,3.892,0.379,400,23,0.05,0.01,-29.56850577,-3.757913259,0.524340071,0,898.13675,-84.10170825,10.73340365,0,11.82175577,0.917931358,0.131504983,0,0,3,0/3,100,100,3.892,0.379,2,492.376,451.478,35.2232,34.9557,30.0001,34.7461,34.6477,19.3294,47.0387,55.2857,-999.9,400,18.5358,99.7111,112.453
21,1566332127,2304.1,20190820 13:15:26,13:15:26,1,23293,1_1,23509,31,23522,23316,23388,B3_R3,5,3,13,1,,1566332125,0.009187211,16.03896176,376.7254,285.9592187,28.90773798,38.08332951,0.361680028,2.275510696,0.3325121,0.210244315,321.4311829,36.06297173,35.37758,5.767552451,49.98314935,3.096915175,6.195918454,2.670637276,-405.1560246,159.8976354,16.57582639,92.74862003,-0.041874089,0.047007333,3.500933901,0,0,1,0,51724.97869,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2512-20190820-13_15_28,1723.156923,1850.71,0.068921158,0.5,1681.153138,16.03896176,57.9335108,1,0.00992963,1.584726943,-,0,1850.71,0.068921158,0.613111937,0.128409569,0.746999643,2512,300,300,300,10294.4,1838.6,-0.00685376,30.7578,1999.948,1681.153138,0.840598425,0.191196849,6,0.5,0: Broadleaf,1566332125,376.7254,400.125,30.6351,19.94838,500.009,100.8906,0.1998216,36.68098,35.37758,999.9,10009,0,1899.998,1999.948,0.980002,0.0199978,0,1617.118,4.99935,33242.4,17539.52,48.937,50,49.25,49.2248,50.125,1955.058,39.894,0,71.5999999,1723.156923,-1036.916922,-20927.6239,35378.75385,15,1566332006,13:13:26,37,3.892,0.379,400,23,0.05,0.01,-22.71673269,-4.479874769,0.587410535,0,1850.351364,-1164.884698,148.3214813,0,10.33486904,2.640007352,0.353513605,0,0,3,0/3,100,100,3.892,0.379,2,493.099,455.24,35.2873,34.9838,30.0003,34.7797,34.6873,19.334,41.9467,49.7414,-999.9,400,20.0568,99.7097,112.456
22,1566332215,2392.7,20190820 13:16:55,13:16:55,1,23293,1_1,23509,31,23522,23316,23388,B3_R3,3,1,13,1,,1566332214,0.010711502,17.78251361,373.2936,290.8562862,29.40227543,37.73575392,0.453098818,2.277137552,0.408327789,0.258857721,321.4395043,35.41883459,35.14976,5.69538365,51.41308404,3.159710393,6.145732069,2.535673257,-472.3772523,169.7398545,17.55145527,36.35356185,-0.041918357,0.047057028,3.503856241,0,0,1,0,51802.22163,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2513-20190820-13_16_56,1015.673846,1628.95,0.376485561,0.5,1681.19532,17.78251361,316.4728813,1,0.010966472,1.936603333,-,0,1628.95,0.376485561,0.659470522,0.794841886,0.803481738,2513,300,300,300,10277.4,1184.69,-0.00669246,-398.359,1999.998,1681.19532,0.840598501,0.191197002,6,0.5,0: Broadleaf,1566332214,373.2936,399.4302,31.25682,18.8051,500.0126,100.8888,0.199871,36.5324,35.14976,999.9,10019.76,0,1757.538,1999.998,0.9800012,0.01999894,0,1003.67,4.99935,20765.12,17539.98,48.875,50.0124,49.25,49.25,50.062,1955.098,39.9,0,87.79999995,1015.673846,-124.3808548,-2420.43419,20998.87308,15,1566332006,13:13:26,37,3.892,0.379,400,23,0.05,0.01,-26.02167308,-1.79506702,0.4019167,0,1031.391364,-156.8829202,20.07014501,0,12.64643462,-1.523636302,0.20780764,0,0,3,0/3,100,100,3.892,0.379,2,499.788,460.673,35.2913,34.9758,30,34.781,34.6856,19.2558,45.2623,48.3463,-999.9,400,18.5502,99.7078,112.451
23,1566332396,2573.2,20190820 13:19:55,13:19:55,1,23293,1_1,23509,31,23522,23316,23388,B3_R3,3,2,13,1,,1566332394,0.009700043,18.76384186,372.4212,277.7850987,28.07840727,37.64418675,0.401494586,2.272919388,0.365853013,0.231596146,321.4420579,35.458891,35.12858,5.6887143,51.66590601,3.125589524,6.049617176,2.563124776,-427.7718946,136.7887564,14.14923228,44.60815206,-0.041803638,0.046928246,3.496280891,0,0,1,0,51714.10556,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2514-20190820-13_19_57,1224.643077,1488.32,0.177164133,0.5,1681.20876,18.76384186,148.9249466,1,0.011550088,2.214080305,-,0,1488.32,0.177164133,0.688869006,0.417911248,0.839300087,2514,300,300,300,10305.3,1432.31,-0.00686113,11.0061,2000.014,1681.20876,0.840598496,0.191196992,6,0.5,0: Broadleaf,1566332394,372.4212,399.2722,30.92206,19.6422,500.0114,100.8796,0.2000022,36.24488,35.12858,999.9,9993.25,0,449.9288,2000.014,0.979999,0.0200009,0,1186.26,4.99935,24378.48,17540.06,48.687,50,49.062,49.062,49.812,1955.114,39.9,0,179.5999999,1224.643077,-373.9890593,-7416.858108,25145.87308,15,1566332006,13:13:26,37,3.892,0.379,400,23,0.05,0.01,-26.06040577,-4.030039614,0.509379082,0,1260.796591,-399.0618371,50.68175308,0,11.27764808,0.25934927,0.046996581,0,0,3,0/3,100,100,3.892,0.379,2,498.663,464.596,35.0245,34.8562,30,34.7112,34.6254,19.2952,44.98,52.2885,-999.9,400,19.338,99.7285,112.462
24,1566332482,2659.7,20190820 13:21:22,13:21:22,1,23293,1_1,23509,31,23522,23316,23388,B3_R3,3,3,13,1,,1566332481,0.007084241,14.1153342,380.011,271.4801606,27.43903519,38.40846115,0.254968508,2.275015256,0.240090681,0.151320994,321.4312052,36.37650783,35.74142,5.88445787,49.9691307,3.033748011,6.071244324,2.850709859,-312.4150383,69.72687889,7.229548203,85.97259395,-0.041860614,0.046992206,3.500044109,0,0,1,0,51770.65676,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2515-20190820-13_21_23,1776.203846,1913.99,0.071988962,0.5,1681.15164,14.1153342,60.51218098,1,0.008785407,1.499271156,-,0,1913.99,0.071988962,0.599883351,0.130403984,0.730882278,2515,300,300,300,10305.7,1902.35,-0.00686118,30.6302,1999.946,1681.15164,0.840598516,0.191197033,6,0.5,0: Broadleaf,1566332481,380.011,400.1822,30.01572,21.76886,499.9432,100.872,0.199972,36.30992,35.74142,999.9,10007.624,0,824.3842,1999.946,0.9799972,0.02000258,0,1680.126,4.99935,34467.42,17539.48,48.7122,49.937,49.125,49.125,49.875,1955.046,39.9,0,85.79999995,1776.203846,-983.2601716,-19622.69403,36427.93077,15,1566332006,13:13:26,37,3.892,0.379,400,23,0.05,0.01,-18.78336538,-10.9829499,1.532256031,0,1903.802273,-1178.011003,149.7689403,0,7.565395,4.868946099,0.64693486,0,0,3,0/3,100,100,3.892,0.379,2,493.945,428.786,34.9585,34.8475,29.9999,34.6994,34.6194,19.3743,37.0965,46.5129,-999.9,400,21.7299,99.7354,112.48
25,1566332565,2742.7,20190820 13:22:45,13:22:45,1,23293,1_1,23509,31,23522,23316,23388,B3_R3,1,1,13,1,,1566332564,0.008963275,19.07755169,372.6356,266.6126395,26.94727463,37.6633076,0.355663527,2.271157185,0.32736783,0.206959233,321.4389426,35.62036186,35.12188,5.686605957,50.44588139,3.038699893,6.023682825,2.647906063,-395.2804281,127.9207092,13.23672937,67.31595315,-0.041755771,0.046874511,3.493117888,0,0,1,0,51670.22305,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2516-20190820-13_22_47,925.3978462,1257.38,0.264026908,0.5,1681.19502,19.07755169,221.9403617,1,0.011736782,2.804402806,-,0,1257.38,0.264026908,0.737146656,0.829955385,0.89812032,2516,300,300,300,10319.9,1165.87,-0.00687114,-5.48584,1999.998,1681.19502,0.840598351,0.191196702,6,0.5,0: Broadleaf,1566332564,372.6356,399.5348,30.06448,19.63266,500.0354,100.8726,0.2001574,36.16662,35.12188,999.9,9982.5,0,937.1108,1999.998,0.980004,0.0199958,0,918.523,4.99935,19105.12,17539.98,48.687,49.8998,49.125,49.0124,49.875,1955.108,39.89,0,82.5999999,925.3978462,-74.69709393,-1725.374357,19263.12308,15,1566332006,13:13:26,37,3.892,0.379,400,23,0.05,0.01,-26.42361346,-3.895615604,0.557296849,0,934.1215455,-86.65236054,11.03776378,0,10.99878654,-4.330610307,0.575301542,0,0,3,0/3,100,100,3.892,0.379,2,494.275,450.55,34.9156,34.7904,29.9997,34.6448,34.5567,19.2758,42.2785,43.3533,-999.9,400,19.7067,99.7566,112.49
26,1566332633,2810.7,20190820 13:23:53,13:23:53,1,23293,1_1,23509,31,23522,23316,23388,B3_R3,1,2,13,1,,1566332632,0.00958494,17.38100465,374.9288,285.7360442,28.88012519,37.8950815,0.39917819,2.27381765,0.36393999,0.230368721,321.4296859,35.22868662,34.789,5.582707241,50.89942631,3.03426635,5.96129774,2.548440891,-422.6958455,145.6518497,15.01567347,59.40136352,-0.041828051,0.046955652,3.497893582,0,0,1,0,51787.76536,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2517-20190820-13_23_55,1790.904615,1939.84,0.076777149,0.5,1681.1463,17.38100465,64.53680995,1,0.010727961,1.465966265,-,0,1939.84,0.076777149,0.594479448,0.137589735,0.724298304,2517,300,300,300,10285.2,1911.06,-0.00684777,29.0521,1999.94,1681.1463,0.840598368,0.191196736,6,0.5,0: Broadleaf,1566332632,374.9288,400.07,30.02062,18.87658,500.565,100.8728,0.199941,35.97716,34.789,999.9,9999.76,0,716.783,1999.94,0.9800038,0.01999638,0,1678.136,4.99935,34302.58,17539.46,48.6498,49.812,49.062,48.937,49.812,1955.05,39.89,0,67.20000005,1790.904615,-1136.391112,-22706.50942,36551.16923,15,1566332673,13:24:33,38,3.883,0.379,400,23,0.04,0.01,-24.58498846,-3.174087631,0.413132041,0,1927.762955,-1252.739103,159.1651014,0,10.45068885,4.800480616,0.623825811,0,0,3,0/3,100,100,3.883,0.379,2,492.895,444.771,34.8074,34.7239,29.9997,34.5849,34.4995,19.3058,43.2092,38.3021,-999.9,400,18.6582,99.7705,112.498
27,1566332708,2885.7,20190820 13:25:08,13:25:08,1,23293,1_1,23509,31,23522,23316,23388,B3_R3,1,3,13,1,,1566332707,0.006258511,14.09168851,380.2338,258.4719288,26.12310903,38.4292757,0.221169479,2.276732476,0.20988896,0.132146146,321.4305222,36.66074511,35.6833,5.865646316,49.10677609,2.983934761,6.076421624,2.881711555,-276.000355,78.82077412,8.164588036,132.4155293,-0.041907332,0.047044651,3.503128517,0,0,1,0,51823.35689,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2518-20190820-13_25_10,1525.569231,1631.22,0.064767946,0.5,1681.151276,14.09168851,54.4423577,1,0.008771344,1.932516767,-,0,1631.22,0.064767946,0.658995982,0.136527925,0.802903571,2518,300,300,300,10327.2,1619.41,-0.00687586,25.2396,1999.946,1681.151276,0.840598334,0.191196668,6,0.5,0: Broadleaf,1566332707,380.2338,399.9974,29.52418,22.23646,500.0522,100.8676,0.1998898,36.32546,35.6833,999.9,10019.23,0,1036.972,1999.946,0.980007,0.0199932,0,1432.966,4.99935,29643.3,17539.54,48.75,49.812,49.125,49.0372,49.875,1955.066,39.888,0,74,1525.569231,-911.3182907,-18320.39316,31511.46538,15,1566332673,13:24:33,38,3.883,0.379,400,23,0.04,0.01,-19.74215,-0.749529164,0.335379786,0,1618.607045,-1019.174731,129.6196789,0,6.793778462,3.953597682,0.534577934,0,0,3,0/3,100,100,3.883,0.379,2,486.161,453.285,34.8024,34.6703,29.9999,34.5378,34.4549,19.3872,32.2214,37.6225,-999.9,400,22.3855,99.7837,112.517
