SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefVar,UserDefVar,UserDefVar,UserDefVar,UserDefVar,UserDefVar,UserDefVar,UserDefVar,UserDefVar,UserDefVar,UserDefVar,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,plantID VOak 959,RIP_760,RIP_720,BAR-A12,seirra_loma,A10,A11,BAR_A07,BH_Block,BH_Vine,BH_Leaf,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,Qin,Qabs,alpha,convert,S,K,Geometry,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,VineID,vineID,,,,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,,,,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,µmol m⁻² s⁻¹,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,min⁻¹,min⁻¹,,s,%,%,µmol/mol,mmol/mol,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1564082263,0,20190725 12:17:43,12:17:43,null,null,null,null,null,null,null,null,B2_R2,2,1,1564082255,0.011735801,19.26249218,398.5425161,289.1777714,29.17876221,40.21393916,0.366880286,2.271840022,0.336860596,0.213029953,330.4313893,39.68494921,39.65698387,7.278872056,50.46940419,3.959317392,7.844985403,3.319554664,-517.5488205,172.1531489,18.63718546,3.672903137,-0.041774315,0.046895329,3.494343402,0,0,1,0,50882.90942,MPF-1509-20190725-05_58_21,802.9326923,4673.5,3870.567308,0.828194567,-0.366493253,MPF-1564-20190725-12_17_44,1039.905,1393.41,0.253697763,0.5,1686.000809,19.26249218,213.8673169,1,0.011642335,2.354002053,-,0,1393.41,0.253697763,0.701848722,0.59867669,0.847444248,2000.018387,1686.000809,0.842992654,0.195985309,6,0.5,0: Broadleaf,1564082255,398.5425161,427.2683548,39.23903871,25.70953226,500.0315161,100.7025806,0.19992671,41.06255161,39.65698387,999.9,10003.79452,0,1701.164839,2000.018387,0.899995258,0.100004742,0,1041.135806,4.99935,21411.48065,17136.73871,51.558,52.554,51.83435484,51.99593548,52.95325806,1795.508065,199.5122581,0,3854.8,1039.905,-177.6584613,-3301.326491,21387.80769,15,100,100,2.844,0.337,2,505.707,431.655,39.9034,41.201,29.9996,41.1139,41.0259,20.4302,54.7963,52.8516,-999.9,427.594,25.4262,98.1809,111.254
2,1564082399,135.5,20190725 12:19:58,12:19:58,null,null,null,null,null,null,null,null,B2_R2,2,2,1564082391,0.00630817,13.12719249,400.4473226,256.0521583,25.8347364,40.40368607,0.17454326,2.270631536,0.167417241,0.105251777,330.4255296,41.91840141,40.38098387,7.565884224,49.50462706,3.981728931,8.04314499,3.584155292,-278.190303,141.1235342,15.37367263,208.7324334,-0.0417415,0.04685849,3.492174589,0,0,1,0,50768.26438,MPF-1509-20190725-05_58_21,802.9326923,4673.5,3870.567308,0.828194567,-0.366493253,MPF-1565-20190725-12_20_00,843.1555,1128.47,0.252833039,0.5,1685.975283,13.12719249,213.1351276,1,0.00800349,3.141448155,-,0,1128.47,0.252833039,0.758538569,0.876441788,0.915894162,1999.98871,1685.975283,0.8429924,0.195984801,6,0.5,0: Broadleaf,1564082391,400.4473226,419.2288065,39.46354516,32.19342258,500.0653548,100.6964194,0.199962742,41.53381935,40.38098387,999.9,9996.547742,0,1596.435806,1999.98871,0.900003355,0.099996819,0,843.6517419,4.99935,17359.33548,17136.52903,51.879,53.062,52.19106452,52.46545161,53.312,1795.497419,199.4922581,0,134.5999999,843.1555,-126.1544274,-2399.367523,17350.30385,15,100,100,2.844,0.337,2,505.143,442.032,40.1726,41.1021,29.9995,41.0269,40.9444,20.2122,37.6157,52.2755,-999.9,418.981,32.358,98.2299,111.303
3,1564082532,268.5999999,20190725 12:22:11,12:22:11,null,null,null,null,null,null,null,null,B2_R2,2,3,1564082524,0.006938984,14.43624432,399.2129355,249.5532867,25.17912169,40.27929752,0.18530102,2.272145028,0.177296282,0.111500553,330.423032,42.03113682,41.02982581,7.83138323,50.3266857,4.116309794,8.17917917,3.715073436,-306.0092076,100.658028,11.00881403,136.0806665,-0.0417826,0.046904629,3.494890856,0,0,1,0,50764.93429,MPF-1509-20190725-05_58_21,802.9326923,4673.5,3870.567308,0.828194567,-0.366493253,MPF-1566-20190725-12_22_13,1160.845385,1467.52,0.208974743,0.5,1685.959826,14.43624432,176.161511,1,0.008780006,2.1846244,-,0,1467.52,0.208974743,0.685991227,0.461451207,0.828297184,1999.97,1685.959826,0.842992558,0.195985116,6,0.5,0: Broadleaf,1564082524,399.2129355,419.8616452,40.79723871,32.80975806,499.9743871,100.6968387,0.199935774,41.85155161,41.02982581,999.9,10006.34903,0,1252.963226,1999.97,0.899998613,0.100001397,0,1162.262903,4.99935,23932.53871,17136.33548,52.399,53.61483871,52.665,53.024,53.778,1795.470645,199.5009677,0,132.2,1160.845385,-351.9555555,-7044.977777,23904.06923,15,100,100,2.855,0.402,2,497.719,407.491,40.4342,41.0402,30.0001,40.953,40.8782,20.2859,38.2969,55.3213,-999.9,420.064,32.8925,98.2497,111.336
4,1564082825,562.0999999,20190725 12:27:05,12:27:05,null,null,null,null,null,null,null,null,B2_R2,3,1,1564082817,0.008929268,17.5280278,400.1092581,250.6620298,25.28990941,40.36800827,0.229234506,2.269743465,0.217105325,0.136727082,330.426973,42.11524516,41.66129032,8.097483306,49.42583798,4.200810312,8.499219201,3.896672994,-393.7807189,112.5893335,12.40697915,61.6425667,-0.041717395,0.046831431,3.490581112,0,0,1,0,50571.62798,MPF-1509-20190725-05_58_21,802.9326923,4673.5,3870.567308,0.828194567,-0.366493253,MPF-1568-20190725-12_27_06,976.7056538,1324.71,0.262702287,0.5,1685.980191,17.5280278,221.4554258,1,0.01061372,2.527941965,-,0,1324.71,0.262702287,0.716548625,0.666959527,0.865193584,1999.994194,1685.980191,0.842992543,0.195985086,6,0.5,0: Broadleaf,1564082817,400.1092581,425.4292581,41.6365129,31.36787742,500.0168387,100.6924516,0.200010774,42.58139032,41.66129032,999.9,9991.16871,0,1126.157065,1999.994194,0.899997677,0.100002158,0,977.8077419,4.99935,20861.57419,17136.54194,53.278,54.33232258,53.661,53.72358065,54.683,1795.492258,199.5022581,0,130.8,976.7056538,-119.4687522,-2402.981198,20839.46154,15,100,100,2.855,0.402,2,499.622,448.66,40.9636,41.1999,30.0004,41.0436,40.9445,20.4991,42.0641,53.4483,-999.9,425.196,31.6163,98.2413,111.31
5,1564082939,675.5999999,20190725 12:28:58,12:28:58,null,null,null,null,null,null,null,null,B2_R2,3,2,1564082931,0.006373112,14.50876634,400.408,224.1126421,22.61164624,40.39881,0.154575537,2.270340133,0.148957778,0.093586335,330.4244702,43.0049922,42.12669677,8.298585107,49.84997656,4.250312271,8.52620716,4.048272836,-281.0542436,63.05303483,6.963805769,119.3870673,-0.04173359,0.04684961,3.491651694,0,0,1,0,50580.80521,MPF-1509-20190725-05_58_21,802.9326923,4673.5,3870.567308,0.828194567,-0.366493253,MPF-1569-20190725-12_29_00,1018.085962,1401.31,0.273475561,0.5,1685.967655,14.50876634,230.5354752,1,0.00882298,2.335093591,-,0,1401.31,0.273475561,0.70015834,0.640438789,0.845403203,1999.979355,1685.967655,0.842992529,0.195985059,6,0.5,0: Broadleaf,1564082931,400.408,420.8773226,42.12646452,34.80212258,500.0833226,100.694129,0.199983968,42.64184194,42.12669677,999.9,9994.880645,0,666.9807742,1999.979355,0.899999323,0.100000745,0,1019.78271,4.99935,21478.57419,17136.40968,53.625,54.70122581,53.99593548,54.058,54.99187097,1795.480968,199.5,0,112.6000001,1018.085962,-288.0336068,-5850.461538,21447.89231,15,100,100,2.855,0.402,2,506.675,445.465,41.1069,41.27,30.0002,41.0849,40.9848,20.3933,37.1787,59.8649,-999.9,421.005,34.8945,98.2449,111.313
6,1564083020,757.0999999,20190725 12:30:20,12:30:20,null,null,null,null,null,null,null,null,B2_R2,3,3,1564083012,0.009525301,18.4518964,399.9235484,259.0140883,26.13322464,40.35028364,0.258368709,2.27032872,0.243074661,0.153220274,330.4314324,41.95758817,41.52307742,8.03858038,50.81718595,4.327121322,8.515074656,3.711459058,-420.0657691,133.8848133,14.74267379,58.99315036,-0.04173328,0.046849263,3.491631215,0,0,1,0,50584.4559,MPF-1509-20190725-05_58_21,802.9326923,4673.5,3870.567308,0.828194567,-0.366493253,MPF-1570-20190725-12_30_21,835.7861923,1232.14,0.321679199,0.5,1686.003268,18.4518964,271.17609,1,0.011161538,2.792994303,-,0,1232.14,0.321679199,0.73635605,0.923455404,0.889109974,2000.021613,1686.003268,0.842992524,0.195985049,6,0.5,0: Broadleaf,1564083012,399.9235484,426.6375806,42.88737419,31.94703226,499.9909032,100.695,0.199993065,42.61692581,41.52307742,999.9,9994.72,0,1101.057097,2000.021613,0.899999613,0.100000435,0,836.2111613,4.99935,17987.96129,17136.79355,53.75,54.875,54.125,54.19309677,55.125,1795.519355,199.503871,0,80.60000014,835.7861923,-72.46423931,-2373.733333,17975.55,15,100,100,2.855,0.402,2,504.368,449.701,41.1913,41.3216,30.0002,41.1158,41.0121,20.5659,41.2363,56.4252,-999.9,426.523,31.5606,98.2419,111.316
7,1564083225,961.5999999,20190725 12:33:44,12:33:44,null,null,null,null,null,null,null,null,B2_R2,5,2,1564083217,0.010509445,18.07204039,400.2404516,270.4711528,27.29039949,40.38405466,0.281922393,2.271856297,0.263828894,0.166421826,330.4283931,41.73152969,41.56090323,8.054663806,50.03334658,4.281094761,8.556482933,3.773569045,-463.4665099,140.6757555,15.48965421,23.1272929,-0.041774757,0.046895825,3.494372614,0,0,1,0,50617.92815,MPF-1509-20190725-05_58_21,802.9326923,4673.5,3870.567308,0.828194567,-0.366493253,MPF-1571-20190725-12_33_46,824.0312692,1128.97,0.270103484,0.5,1685.985331,18.07204039,227.6952563,1,0.010936355,3.139613984,-,0,1128.97,0.270103484,0.758431582,0.935287845,0.915764982,2000,1685.985331,0.842992665,0.195985331,6,0.5,0: Broadleaf,1564083217,400.2404516,426.9735484,42.42930323,30.35347419,500.0171613,100.6995484,0.199934645,42.70946129,41.56090323,999.9,10004.20161,0,997.8316452,2000,0.899993452,0.100006548,0,824.2007419,4.99935,17767.02581,17136.55161,53.875,54.812,54.187,54.25,55.25,1795.489032,199.5109677,0,203.6000001,824.0312692,-34.73938461,-743.4290597,17763.83462,15,100,100,3.013,0.369,2,507.312,445.74,41.3247,41.3926,30.0004,41.1775,41.0754,20.5604,52.1698,62.2756,-999.9,426.725,30.2263,98.233,111.303
8,1564083320,1057.1,20190725 12:35:20,12:35:20,null,null,null,null,null,null,null,null,B2_R2,5,1,1564083312,0.008749772,15.52567687,400.3570968,268.1981917,27.06144299,40.39639746,0.234292159,2.27154196,0.221647158,0.139608677,330.4243313,42.52852223,41.60347419,8.072798184,50.06025763,4.334517137,8.65859934,3.738281047,-385.8649257,163.1875763,17.99394394,125.7409258,-0.04176622,0.046886241,3.49380844,0,0,1,0,50571.74527,MPF-1509-20190725-05_58_21,802.9326923,4673.5,3870.567308,0.828194567,-0.366493253,MPF-1572-20190725-12_35_21,849.5061538,1293.02,0.343006176,0.5,1685.967338,15.52567687,289.148605,1,0.009426144,2.614406583,-,0,1293.02,0.343006176,0.723329411,0.904969052,0.873381014,1999.979032,1685.967338,0.842992507,0.195985013,6,0.5,0: Broadleaf,1564083312,400.3570968,423.1905161,42.95815484,32.90993226,500.0226129,100.7009355,0.199979677,42.93601613,41.60347419,999.9,10002.01935,0,2145.474194,1999.979032,0.89999971,0.100000348,0,850.334129,4.99935,17865.62258,17136.41935,54.008,55.145,54.34451613,54.433,55.429,1795.481613,199.4983871,0,94.79999995,849.5061538,-88.92601708,-1792.102564,17849.26154,15,100,100,3.013,0.369,2,490.925,444.513,41.4813,41.4638,30.0004,41.2508,41.1373,20.4448,43.9988,60.4638,-999.9,422.945,32.7403,98.2044,111.273
9,1564083427,1164.1,20190725 12:37:07,12:37:07,null,null,null,null,null,null,null,null,B2_R2,5,3,1564083419,0.01051406,16.68297973,399.9969355,280.4369696,28.29491397,40.35801305,0.287376058,2.270670616,0.26859165,0.16945506,330.4253456,42.0916675,41.71075161,8.118653107,50.62327086,4.414375386,8.72005169,3.704277721,-463.6700548,166.5463197,18.39255246,51.69416304,-0.041742561,0.046859681,3.492244718,0,0,1,0,50522.53572,MPF-1509-20190725-05_58_21,802.9326923,4673.5,3870.567308,0.828194567,-0.366493253,MPF-1573-20190725-12_37_09,943.3532692,1228.1,0.231859564,0.5,1685.970556,16.68297973,195.4541992,1,0.010112557,2.805471867,-,0,1228.1,0.231859564,0.737220499,0.669728659,0.890153749,1999.982581,1685.970556,0.84299262,0.195985241,6,0.5,0: Broadleaf,1564083419,399.9969355,425.0676452,43.75182258,31.68483226,499.9117742,100.6956774,0.200128194,43.07124194,41.71075161,999.9,9996.875484,0,477.7992581,1999.982581,0.899996484,0.100003355,0,945.956129,4.99935,20261.2,17136.42903,54.258,55.34451613,54.562,54.754,55.637,1795.478387,199.5064516,0,106.6000001,943.3532692,-207.266359,-3713.28547,20214.00769,15,100,100,3.013,0.369,2,502.314,447.683,41.6179,41.5729,30.0004,41.3259,41.2135,20.5159,51.7261,66.2295,-999.9,424.654,31.5659,98.1911,111.246
10,1564083791,1527.7,20190725 12:43:10,12:43:10,null,null,null,null,null,null,null,null,B3_R2,2,1,1564083783,0.007954434,14.18094401,400.0824839,250.3067652,25.25483047,40.36652904,0.186083983,2.270962401,0.178009033,0.111951946,330.4246441,43.61668918,43.12393226,8.744098382,50.12387788,4.532153717,9.041905592,4.211944665,-350.7905393,78.64605272,8.771499172,67.05165668,-0.041750483,0.046868574,3.492768331,0,0,1,0,50420.85201,MPF-1509-20190725-05_58_21,802.9326923,4673.5,3870.567308,0.828194567,-0.366493253,MPF-1574-20190725-12_43_12,1048.878846,1321.91,0.206542922,0.5,1685.971889,14.18094401,174.1127801,1,0.008628517,2.535414665,-,0,1321.91,0.206542922,0.717147748,0.52609459,0.865916992,1999.984839,1685.971889,0.842992335,0.19598467,6,0.5,0: Broadleaf,1564083783,400.0824839,420.9175806,44.91927742,35.80314194,500.0228387,100.6955484,0.199968581,43.76629677,43.12393226,999.9,9998.785484,0,819.8062903,1999.984839,0.900005355,0.099994794,0,1051.318387,4.99935,22385.10323,17136.4871,54.85467742,55.804,55.20529032,55.187,56.24187097,1795.497419,199.4874194,0,363,1048.878846,-223.2981197,-5565.637605,22330.02692,15,100,100,3.013,0.369,2,504.608,445.202,42.0528,42.1415,30.0006,41.862,41.7398,20.4051,30.5664,53.7719,-999.9,420.711,35.6711,98.0597,111.127
11,1564083926,1663.2,20190725 12:45:26,12:45:26,null,null,null,null,null,null,null,null,B3_R2,2,2,1564083918,0.007716318,13.48815861,399.8756774,260.3075152,26.2640015,40.34587854,0.191165161,2.270964826,0.182654053,0.114891892,330.4276345,43.60601582,42.6254,8.518859506,50.35315861,4.532124855,9.000676382,3.986734651,-340.2896077,128.9294591,14.33975375,133.4072396,-0.041750548,0.046868648,3.492772682,0,0,1,0,50434.92279,MPF-1509-20190725-05_58_21,802.9326923,4673.5,3870.567308,0.828194567,-0.366493253,MPF-1575-20190725-12_45_28,900.2384231,1179.32,0.236646183,0.5,1685.984441,13.48815861,199.4908915,1,0.008217544,2.962876912,-,0,1179.32,0.236646183,0.747658072,0.741474463,0.902756553,1999.999355,1685.984441,0.842992492,0.195984985,6,0.5,0: Broadleaf,1564083918,399.8756774,419.7638065,44.91875161,36.07525161,500.0086129,100.6960645,0.199990968,43.67846774,42.6254,999.9,9998.75,0,692.9728387,1999.999355,0.900001097,0.099998623,0,901.8060323,4.99935,18996.10323,17136.60645,54.94106452,55.895,55.312,55.21951613,56.312,1795.5,199.4993548,0,135,900.2384231,-144.2495384,-2865.917948,18965.61154,15,100,100,2.844,0.345,2,479.706,442.389,42.2249,42.2664,30.0002,41.9997,41.8722,20.3905,41.2119,64.9087,-999.9,419.486,36.1324,98.04,111.109
12,1564084019,1756.2,20190725 12:46:59,12:46:59,null,null,null,null,null,null,null,null,B3_R2,2,3,1564084011,0.007504913,14.22955561,399.9152258,244.8216832,24.7016915,40.35011281,0.178145672,2.27130432,0.170731286,0.107347492,330.425733,43.84328195,43.06401613,8.716758458,50.37090198,4.573705088,9.080053977,4.14305337,-330.9666722,95.90801743,10.69621101,106.0632892,-0.041759767,0.046878997,3.493381944,0,0,1,0,50418.74249,MPF-1509-20190725-05_58_21,802.9326923,4673.5,3870.567308,0.828194567,-0.366493253,MPF-1576-20190725-12_47_01,1132.208846,1357.02,0.165665321,0.5,1685.974173,14.22955561,139.6537262,1,0.008657338,2.443943346,-,0,1357.02,0.165665321,0.709635177,0.405732365,0.85684597,1999.987097,1685.974173,0.842992525,0.19598505,6,0.5,0: Broadleaf,1564084011,399.9152258,420.5919032,45.3305871,36.73309355,500.0092903,100.6966452,0.200020452,43.84725484,43.06401613,999.9,10000.9,0,327.528871,1999.987097,0.899998903,0.100001019,0,1135.80129,4.99935,24137.75484,17136.4871,55.062,55.875,55.36890323,55.34451613,56.375,1795.486774,199.5003226,0,92.20000005,1132.208846,-473.6304276,-9903.709409,24064.28846,15,100,100,2.844,0.345,2,504.843,448.884,42.3024,42.2871,29.9999,42.0342,41.9114,20.4345,39.424,64.7033,-999.9,420.222,36.5671,98.0461,111.114
13,1564084232,1968.8,20190725 12:50:32,12:50:32,null,null,null,null,null,null,null,null,B3_R2,3,1,1564084224,0.009762574,15.10993098,399.7252903,265.0859004,26.74737948,40.33260166,0.22851735,2.272998192,0.216478084,0.136327603,330.4229927,43.43727567,43.32566774,8.836697161,49.69559524,4.589077758,9.234375271,4.247619404,-430.5295336,103.6842646,11.58698292,15.16470667,-0.04180578,0.04693065,3.496422361,0,0,1,0,50420.46136,MPF-1509-20190725-05_58_21,802.9326923,4673.5,3870.567308,0.828194567,-0.366493253,MPF-1577-20190725-12_50_33,873.457,1152.34,0.24201451,0.5,1685.959318,15.10993098,204.0133088,1,0.009179595,3.055660656,-,0,1152.34,0.24201451,0.753431047,0.798160181,0.909727107,1999.969355,1685.959318,0.842992576,0.195985152,6,0.5,0: Broadleaf,1564084224,399.7252903,422.5384516,45.48108387,34.29958065,500.0344839,100.7009032,0.199897,44.17178065,43.32566774,999.9,10011.49613,0,889.2967419,1999.969355,0.899997484,0.100002519,0,874.1146774,4.99935,19015.55806,17136.32581,55.187,56.036,55.57012903,55.437,56.562,1795.467419,199.5019355,0,212,873.457,-51.62386319,-2087.035894,18988.26154,15,100,100,2.844,0.345,2,497.279,443.462,42.5424,42.4177,30.0001,42.1673,42.0477,20.4802,49.9174,76.8895,-999.9,422.43,34.8453,98.0209,111.094
14,1564084347,2084.2,20190725 12:52:27,12:52:27,null,null,null,null,null,null,null,null,B3_R2,3,2,1564084339,0.00784658,13.1025545,400.6134839,254.6248994,25.69327833,40.42445875,0.178165913,2.271382749,0.170750125,0.107359386,330.4272448,44.30206759,43.55079677,8.941034382,49.35159256,4.615510166,9.35230238,4.325524216,-346.0341913,106.0249095,11.88339253,102.3013556,-0.041761897,0.046881387,3.493522701,0,0,1,0,50330.96467,MPF-1509-20190725-05_58_21,802.9326923,4673.5,3870.567308,0.828194567,-0.366493253,MPF-1578-20190725-12_52_29,914.0215769,1150.77,0.205730444,0.5,1685.980579,13.1025545,173.4287666,1,0.007988851,3.061193809,-,0,1150.77,0.205730444,0.753766984,0.680629759,0.910132732,1999.994516,1685.980579,0.842992601,0.195985202,6,0.5,0: Broadleaf,1564084339,400.6134839,420.1071613,45.74051613,36.75600968,500.0390645,100.7064194,0.199966419,44.41662581,43.55079677,999.9,10000.43935,0,122.2919355,1999.994516,0.899996935,0.10000289,0,914.639,4.99935,19689.39032,17136.52903,55.312,56.062,55.635,55.562,56.687,1795.488387,199.506129,0,114.6000001,914.0215769,-167.4602051,-3100.540171,19681.86923,15,100,100,2.844,0.345,2,498.528,439.482,42.6811,42.457,29.9999,42.1983,42.0778,20.3989,42.7261,72.8914,-999.9,419.525,37.2575,98.0233,111.082
