SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1564680061,1323.4,20190801 10:21:01,10:21:01,null,,,,3,B2_R2,2,null,null,null,null,1564680053,0.007313571,15.8679704,377.6704516,279.1136949,28.22274686,38.18837179,0.316124754,2.272370842,0.293567873,0.185372263,257.5964368,34.5523363,33.73691935,5.265101548,50.31357019,2.847086645,5.658685389,2.418014904,-322.5284595,158.7739983,16.22038071,110.0623564,-0.041788734,0.046911515,3.495296189,16,3,1,0,51902.6417,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-885-20190801-10_22_01,980.0702692,1126.11,0.129685138,0.5,1345.185262,15.8679704,87.22526816,1,0.011668509,3.259725959,-,0,1126.11,0.129685138,0.765243114,0.3848932,0.906319304,885,300,300,300,10123.8,1126.11,-0.00702646,1.53243,1599.987097,1345.185262,0.840747569,0.191495138,6,0.5,0: Broadleaf,1564680053,377.6704516,400.0259032,28.15675161,19.62782903,500.0146774,101.0155484,0.10004491,35.03294839,33.73691935,999.9,0,0,9976.242903,0,225.7496452,1599.987097,0.975002355,0.024998006,0,981.6032258,4.99938,16228.07419,13020.56452,49.20529032,50.36687097,49.675,50.25,51.125,1555.117097,39.87,0,149.2,980.0702692,-203.584513,-3291.815387,16203.05385,15,1564678613,09:56:52,32,12.517,0.311,400,20,0.33,0.16,-22.34326341,-0.176811847,0.044096572,1,993.3047941,-219.4554681,21.53209292,0,8.537180488,-0.143556167,0.020268321,0,1,3,1/3,1.87385,1.87074,1.87021,1.8723,1.8695,1.87901,1.87591,1.87137,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.517,0.311,2,475.89,501.04,33.5898,34.172,30.0006,33.9402,33.9975,19.7726,48.4198,56.8769,-999.9,400,19.5171,100.639,101.1
10,1564680432,1694.4,20190801 10:27:12,10:27:12,null,,,,1,B3_R2,5,null,null,null,null,1564680424,0.009491008,21.74901012,369.6837742,274.0056204,27.71255176,37.3893087,0.453822307,2.277615677,0.408924189,0.259240378,257.6012646,33.36994697,32.78575161,4.991606202,49.59855441,2.733861867,5.511978927,2.257744335,-418.5534566,217.7754544,22.0428596,78.86612196,-0.041931373,0.04707164,3.504715266,39,8,1,0,52153.26117,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-886-20190801-10_28_12,816.2544231,5819.64,0.859741423,0.5,1345.205613,21.74901012,578.2644944,1,0.016040184,-0.175735956,-,0,5819.64,0.859741423,-0.213203472,0.986285391,-0.252508541,886,300,300,300,10203.4,955.274,-0.00746606,-1236.94,1600.010645,1345.205613,0.840747915,0.191495829,6,0.5,0: Broadleaf,1564680424,369.6837742,399.9919032,27.03083871,15.9498871,500.0179677,101.0386452,0.099980103,34.5593,32.78575161,999.9,0,0,10008.00677,0,1843.528065,1600.010645,0.974991677,0.025008316,0,816.3558387,4.99938,13539.11935,13020.70968,49.19512903,50.629,49.812,50,51.054,1555.121613,39.88903226,0,370.4000001,816.2544231,-8.41241025,-145.9213673,13537.53846,15,1564680471,10:27:50,34,13.02,0.158,400,16,0.04,0.01,-30.57308049,-0.240309408,0.112347109,1,816.7776765,-8.676720203,0.88380703,0,11.40596585,-0.693836237,0.10086631,0,1,3,1/3,1.87384,1.87063,1.87016,1.87227,1.86942,1.87899,1.87584,1.87135,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.02,0.158,2,447.339,494.981,33.5561,34.7022,30.0005,34.5016,34.5578,19.7576,65.5819,58.4536,-999.9,400,15.9808,100.551,101.033
11,1564680580,1842.4,20190801 10:29:40,10:29:40,null,,,,2,B3_R2,5,null,null,null,null,1564680572,0.008001672,18.23981583,374.4997742,272.3366624,27.54361491,37.8761988,0.349924988,2.274709288,0.322536548,0.20386715,257.5947379,34.68770521,33.89843548,5.312814829,50.33930292,2.905666864,5.772163488,2.407147965,-352.873745,183.1683102,18.74082994,106.630133,-0.041852293,0.046982865,3.49949464,21,4,1,0,51918.32946,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-887-20190801-10_30_40,916.0623077,2.7928,-327.0085605,0.5,1345.17632,18.23981583,-219942.086,1,0.013431809,1716.602406,-,0,2.7928,-327.0085605,0.999417793,1.227697645,1.183665193,887,300,300,300,10140.8,2.7928,-0.00700828,3.07794,1599.976452,1345.17632,0.840747574,0.191495148,6,0.5,0: Broadleaf,1564680572,374.4997742,399.9827742,28.72969355,19.40381613,500.0142903,101.0380645,0.100043997,35.39205161,33.89843548,999.9,0,0,9989.189677,0,1682.710968,1599.976452,0.975002161,0.024998048,0,916.6053871,4.99938,15201.76774,13020.47097,49.633,51.30612903,50.2113871,50.69512903,51.504,1555.106452,39.87,0,147,916.0623077,-134.0583932,-2119.507693,15193.16923,15,1564680514,10:28:34,35,12.808,0.364,398,24,0.32,0.15,-25.29482927,-3.470385366,0.350723539,0,923.4984118,-144.7886556,14.22372727,0,9.313871951,0.178663484,0.022464524,0,0,3,0/3,1.87381,1.87064,1.87017,1.87226,1.86949,1.879,1.87589,1.87133,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.808,0.364,2,475.694,493.128,33.8651,34.8509,30.0006,34.6694,34.7334,19.8016,54.344,55.9546,-999.9,400,19.2591,100.531,101.01
12,1564680694,1955.9,20190801 10:31:33,10:31:33,null,,,,3,B3_R2,5,null,null,null,null,1564680686,0.007866076,16.94531972,376.1411613,276.551229,27.97077025,38.04343247,0.335326935,2.277101354,0.310112094,0.195927272,257.5964687,34.84081038,34.11407742,5.377103241,50.23153808,2.91681402,5.806738418,2.460289221,-346.8939641,170.1702327,17.42010627,98.29284359,-0.041917372,0.047055922,3.503791207,3,1,1,0,51977.59922,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-888-20190801-10_32_33,1045.761923,1689.53,0.381033824,0.5,1345.1826,16.94531972,256.2800352,1,0.012469427,1.839203802,-,0,1689.53,0.381033824,0.647788581,0.682790054,0.767211471,888,300,300,300,10286.8,1005.39,-0.00706765,-291.45,1599.983548,1345.1826,0.84074777,0.19149554,6,0.5,0: Broadleaf,1564680686,376.1411613,400.0254516,28.83898065,19.67213871,500.0125484,101.0413871,0.099983174,35.50024516,34.11407742,999.9,0,0,10004.39355,0,1686.224194,1599.983548,0.974996387,0.025003916,0,1047.578065,4.99938,17312.10968,13020.51935,49.96341935,51.82216129,50.558,51.24187097,51.85467742,1555.102903,39.88064516,0,113,1045.761923,-169.733675,-2740.280338,17282.50769,15,1564680514,10:28:34,35,12.808,0.364,398,24,0.32,0.15,-23.84845854,-0.726648084,0.078628797,0,1054.735,-176.8949708,17.39280501,0,9.151182195,0.242087875,0.029731833,0,0,3,0/3,1.87388,1.87071,1.87025,1.87226,1.8695,1.87903,1.87591,1.87133,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.808,0.364,2,492.043,498.221,34.1382,34.9828,30.0005,34.7997,34.8661,19.8062,51.0618,49.8735,-999.9,400,19.6575,100.508,100.982
13,1564680921,2183.4,20190801 10:35:21,10:35:21,null,,,,1,B3_R2,3,null,null,null,null,1564680913,0.008006593,18.15043335,374.6789355,274.0519882,27.71593793,37.89273045,0.354187699,2.274897131,0.326158655,0.206182302,257.5947072,34.98006476,34.05567097,5.359624331,50.78590024,2.979327446,5.866446066,2.380296884,-353.0907507,199.9227943,20.49840053,124.9251512,-0.041857401,0.0469886,3.499831971,39,8,1,0,51874.91382,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-889-20190801-10_36_21,889.6673077,1263.21,0.2957091,0.5,1345.175573,18.15043335,198.8903291,1,0.01336537,2.797405024,-,0,1263.21,0.2957091,0.736662275,0.723178225,0.872469451,889,300,300,300,10298.6,1183.46,-0.0072167,437.248,1599.975484,1345.175573,0.840747616,0.191495231,6,0.5,0: Broadleaf,1564680913,374.6789355,400.0582258,29.45924516,20.13478387,500.0219032,101.033871,0.099998219,35.68577419,34.05567097,999.9,0,0,9990.823548,0,901.0409032,1599.975484,0.975,0.0250002,0,890.1969677,4.99938,14825.52903,13020.46129,48.95122581,50.48974194,49.43109677,49.937,50.75193548,1555.105484,39.87225806,0,226.8,889.6673077,-88.12505989,-1405.11795,14816.10385,15,1564680514,10:28:34,35,12.808,0.364,398,24,0.32,0.15,-25.37503902,-0.250078746,0.041501683,1,894.2507059,-91.0593249,8.927192459,0,9.319127561,0.153067526,0.017957394,0,1,3,1/3,1.87391,1.87073,1.87026,1.87233,1.86951,1.87902,1.87592,1.87134,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.808,0.364,2,446.952,496.24,34.4396,35.1965,30.0002,35.0209,35.0898,19.8158,53.6507,62.2069,-999.9,400,19.7507,100.481,100.972
14,1564681036,2297.9,20190801 10:37:15,10:37:15,null,,,,2,B3_R2,3,null,null,null,null,1564681028,0.008998501,18.24870489,374.0688065,278.9788963,28.21136895,37.82720934,0.384971072,2.278767558,0.352150916,0.222809446,257.5980755,34.92617118,34.37313548,5.455228685,50.03764037,2.978978287,5.953474754,2.476250398,-396.833912,194.1254417,19.92685916,74.81646441,-0.041962741,0.047106853,3.506785107,65,13,1,0,51954.87094,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-890-20190801-10_38_15,991.9915769,4406.53,0.774881465,0.5,1345.188571,18.24870489,521.1808456,1,0.013438295,0.088593519,-,0,4406.53,0.774881465,0.081383471,0.932972428,0.096386899,890,300,300,300,10212.7,1231.78,-0.0072103,-704.789,1599.990323,1345.188571,0.840747942,0.191495885,6,0.5,0: Broadleaf,1564681028,374.0688065,400.0055806,29.45876452,18.97904516,500.0181613,101.0237097,0.09995711,35.95328065,34.37313548,999.9,0,0,10016.97419,0,213.3734516,1599.990323,0.974992387,0.025007845,0,993.596871,4.99938,16576.25161,13020.55161,48.37283871,49.76383871,48.95732258,49.35664516,50.31419355,1555.100323,39.89,0,113.6000001,991.9915769,-268.7484788,-4418.570943,16550.93846,15,1564680514,10:28:34,35,12.808,0.364,398,24,0.32,0.15,-25.88818049,-1.314857143,0.136935698,0,1006.998441,-293.3204773,28.818018,0,10.47882927,0.004369338,0.01355335,1,1,3,1/3,1.87393,1.87073,1.87027,1.87231,1.86951,1.87909,1.87592,1.87134,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.808,0.364,2,414.646,494.606,34.6998,35.2979,30.0004,35.129,35.1918,19.8113,56.3621,56.7527,-999.9,400,19.0142,100.468,100.968
15,1564681166,2428.5,20190801 10:39:26,10:39:26,null,,,,3,B3_R2,3,null,null,null,null,1564681158,0.007031711,14.08220164,379.9245806,276.3867186,27.9505675,38.42119365,0.267365852,2.276226087,0.251063808,0.158296655,257.594332,35.66075409,35.24495806,5.725444461,50.38648858,3.015478569,5.984696799,2.709965892,-310.0984396,98.59787185,10.18002774,56.273792,-0.041893552,0.047029182,3.502218859,0,0,1,0,51856.85495,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-891-20190801-10_40_26,1030.663077,377.04,-1.733564282,0.5,1345.17659,14.08220164,-1165.975045,1,0.01034105,11.72257585,-,0,377.04,-1.733564282,0.921399565,1.768265655,1.091263935,891,300,300,300,10195.6,377.04,-0.00701428,2.57013,1599.977097,1345.17659,0.840747404,0.191494807,6,0.5,0: Broadleaf,1564681158,379.9245806,400.0285806,29.81829355,21.63203871,500.0115806,101.0285161,0.099959387,36.04842258,35.24495806,999.9,0,0,9999.982258,0,1738.184839,1599.977097,0.975006839,0.024993652,0,1032.627419,4.99938,16988.69032,13020.49032,47.79803226,49.437,48.292,48.784,49.784,1555.117097,39.86096774,0,129.7,1030.663077,-270.0143592,-4374.5812,16956.91154,15,1564680514,10:28:34,35,12.808,0.364,398,24,0.32,0.15,-20.08972439,-0.140211847,0.030324616,1,1048.29,-293.3790543,28.69369679,0,8.21144561,-0.455689129,0.04706212,0,1,3,1/3,1.87392,1.87073,1.87026,1.8724,1.86951,1.87904,1.87592,1.87134,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.808,0.364,2,495.256,497.739,34.8703,35.4397,30.0005,35.2426,35.3114,19.8583,48.5806,59.3927,-999.9,400,21.5191,100.452,100.947
16,1564681334,2596,20190801 10:42:13,10:42:13,null,,,,1,B3_R2,2,null,null,null,null,1564681326,0.007195967,14.18404137,379.7515484,280.0035122,28.31613372,38.40343124,0.281129881,2.276025485,0.263165186,0.165996542,257.5994744,35.46145255,35.18135161,5.70534413,51.5410827,3.059953416,5.936921104,2.645390714,-317.342128,88.50836595,9.12981341,37.89552574,-0.041888094,0.047023055,3.501858528,6,1,1,0,51874.82711,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-892-20190801-10_43_13,1084.848846,1292.85,0.160885759,0.5,1345.201249,14.18404137,108.2118621,1,0.010416566,2.710345361,-,0,1292.85,0.160885759,0.73048331,0.380836455,0.865151365,892,300,300,300,10252.7,1262.73,-0.00718087,294.545,1600.006129,1345.201249,0.84074756,0.19149512,6,0.5,0: Broadleaf,1564681326,379.7515484,400.0515806,30.2582871,21.88442581,500.0008065,101.0278387,0.09994181,35.90266129,35.18135161,999.9,0,0,9998.746452,0,94.62618387,1600.006129,0.975003,0.0249972,0,1085.949032,4.99938,17929.25484,13020.71613,47.29,48.66906452,47.69719355,48.48170968,49.278,1555.136129,39.87,0,166.6000001,1084.848846,-263.0697438,-4325.654704,17911.71538,15,1564680514,10:28:34,35,12.808,0.364,398,24,0.32,0.15,-20.27387073,-0.601754007,0.064341271,0,1095.994118,-272.3616427,26.6999272,0,8.383110732,-0.212543624,0.024294678,0,0,3,0/3,1.87393,1.87073,1.87027,1.87239,1.86952,1.87906,1.87592,1.87135,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.808,0.364,2,488.588,494.583,34.9873,35.5531,30.0002,35.3696,35.436,19.8613,47.8046,64.9984,-999.9,400,21.3991,100.431,100.931
17,1564681468,2730,20190801 10:44:27,10:44:27,null,,,,2,B3_R2,2,null,null,null,null,1564681460,0.008971345,16.75711554,375.8569355,286.7262454,28.99618075,38.00982929,0.382271894,2.277428767,0.349872329,0.221351889,257.5940171,34.93700981,34.48521935,5.489335061,50.46975339,3.00512943,5.954317642,2.484205631,-395.6363066,180.5657125,18.55619305,61.0796161,-0.041926284,0.047065927,3.504379443,20,4,1,0,51911.25916,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-893-20190801-10_45_27,1174.057692,16.4592,-70.33139474,0.5,1345.172526,16.75711554,-47303.92997,1,0.012329609,290.4430835,-,0,16.4592,-70.33139474,0.996568798,1.585270199,1.180290972,893,300,300,300,10117,16.4592,-0.00704686,4.28328,1599.971935,1345.172526,0.840747576,0.191495152,6,0.5,0: Broadleaf,1564681460,375.8569355,400.0113871,29.71596452,19.27044194,500.0086452,101.0284516,0.099998329,35.95585484,34.48521935,999.9,0,0,10007.80194,0,125.9498258,1599.971935,0.97500429,0.024995916,0,1176.97,4.99938,19191.52258,13020.44194,46.99390323,48.375,47.34045161,48.21748387,49,1555.101935,39.87,0,133.4000001,1174.057692,-366.0266667,-5866.88547,19145.06154,15,1564680514,10:28:34,35,12.808,0.364,398,24,0.32,0.15,-24.07923659,-1.592161672,0.162887636,0,1193.85,-388.7080979,38.19606332,0,10.46117805,-0.292946341,0.035099229,0,0,3,0/3,1.87393,1.87074,1.87027,1.87239,1.86951,1.87909,1.87592,1.87137,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.808,0.364,2,472.583,493.451,35.0549,35.611,30.0004,35.4486,35.5177,19.8388,56.9299,61.9651,-999.9,400,19.1014,100.419,100.925
18,1564681564,2826.5,20190801 10:46:04,10:46:04,null,,,,3,B3_R2,2,null,null,null,null,1564681556,0.008213954,18.10787056,374.5859355,270.8264978,27.38784554,37.88071635,0.34289761,2.278191054,0.316590784,0.200064352,257.5960858,35.18093989,34.40364194,5.464493297,49.55009803,2.949909663,5.953388147,2.514583634,-362.2353786,190.2969833,19.5416847,105.1993751,-0.04194704,0.047089227,3.50574912,10,2,1,0,51936.3454,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-894-20190801-10_47_04,1034.698846,1253.83,0.17476943,0.5,1345.185561,18.10787056,117.5486566,1,0.01333363,2.825813707,-,0,1253.83,0.17476943,0.738617696,0.432084169,0.874785364,894,300,300,300,10173,1253.83,-0.00704157,-15.6788,1599.987742,1345.185561,0.840747417,0.191494834,6,0.5,0: Broadleaf,1564681556,374.5859355,400.005871,29.17037419,19.60179677,500.0335806,101.0269355,0.099969619,35.95301613,34.40364194,999.9,0,0,10012.90645,0,979.6796774,1599.987742,0.97500629,0.024993984,0,1036.145484,4.99938,16911.06129,13020.57742,46.812,48.254,47.187,48.125,48.87093548,1555.126452,39.86193548,0,95.70000005,1034.698846,-184.1876924,-2714.092309,16890.13846,15,1564680514,10:28:34,35,12.808,0.364,398,24,0.32,0.15,-25.31059512,-2.084124042,0.209530317,0,1046.254706,-191.833287,18.84150366,0,9.611278293,-0.759601045,0.078891103,0,0,3,0/3,1.87393,1.87074,1.87027,1.87239,1.86951,1.87907,1.87592,1.87135,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.808,0.364,2,482.959,492.164,35.0949,35.6903,30.0005,35.5259,35.5947,19.834,54.4278,56.6165,-999.9,400,19.7738,100.409,100.898
19,1564681802,3064.5,20190801 10:50:02,10:50:02,null,,,,1,B1_R3,5,null,null,null,null,1564681794,0.005361247,10.93256752,384.4068387,281.9507687,28.50998983,38.87003079,0.207198249,2.275257569,0.197257396,0.124139265,257.5983221,35.43474466,34.72834839,5.563955414,51.10092444,2.931149192,5.736000325,2.632806221,-236.4309744,67.45711356,6.924284719,95.54874595,-0.041867204,0.046999604,3.500479285,34,7,1,0,51954.79873,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-895-20190801-10_51_02,1225.464231,1403.98,0.127149795,0.5,1345.192355,10.93256752,85.52046613,1,0.007999528,2.416658357,-,0,1403.98,0.127149795,0.707316361,0.271589804,0.83771348,895,300,300,300,10309.2,1374.21,-0.00722371,-2.74951,1599.995161,1345.192355,0.840747765,0.191495529,6,0.5,0: Broadleaf,1564681794,384.4068387,399.9983226,28.98772581,22.74099355,500.0217097,101.0169355,0.099972126,35.27828387,34.72834839,999.9,0,0,9994.83871,0,1828.828065,1599.995161,0.974996613,0.025003055,0,1227.275806,4.99938,20074.02581,13020.6129,46.161,47.70732258,46.62493548,47.169,48.19719355,1555.114516,39.88064516,0,237.2,1225.464231,-236.4133333,-3828.902564,20044.99231,15,1564680514,10:28:34,35,12.808,0.364,398,24,0.32,0.15,-15.56443415,-0.666896864,0.088899973,0,1239.377353,-232.6942732,22.80307839,0,6.287302439,-0.906232683,0.094278907,0,0,3,0/3,1.87393,1.87073,1.87027,1.87239,1.86951,1.87908,1.87592,1.87135,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.808,0.364,2,453.866,494.675,34.7656,35.8795,30.0003,35.7225,35.7877,19.8943,48.5256,64.0645,-999.9,400,22.5273,100.363,100.87
20,1564681944,3206.5,20190801 10:52:24,10:52:24,null,,,,2,B1_R3,5,null,null,null,null,1564681936,0.006976601,16.8176402,376.6865806,263.9897287,26.69362377,38.08909503,0.286638707,2.274300186,0.267974955,0.169059838,257.5960097,34.76444234,34.19558065,5.401577003,50.55355504,2.876828378,5.690654941,2.524748626,-307.668088,115.1529069,11.78621365,76.86704228,-0.041841169,0.046970378,3.498760009,23,5,1,0,51947.97503,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-896-20190801-10_53_24,1228.313077,2.2588,-542.7900996,0.5,1345.182842,16.8176402,-365075.9645,1,0.012374508,2122.65858,-,0,2.2588,-542.7900996,0.999529115,1.646988304,1.183797037,896,300,300,300,10128.3,2.2588,-0.00698393,1.77618,1599.984194,1345.182842,0.840747582,0.191495165,6,0.5,0: Broadleaf,1564681936,376.6865806,400.0192903,28.45073226,20.3177129,500.0439032,101.0160968,0.100048548,35.13474516,34.19558065,999.9,0,0,9988.706452,0,1198.887452,1599.984194,0.975001129,0.024998639,0,1230.088387,4.99938,20111.0871,13020.54194,46.288,47.97967742,46.73574194,47.67316129,48.397,1555.113548,39.87064516,0,141.0999999,1228.313077,-246.1470087,-3925.422225,20082.69231,15,1564681856,10:50:56,36,12.901,0.439,400,27,0.29,0.22,-23.2850561,-0.896755401,0.093480258,0,1243.144412,-247.4151911,24.26017545,0,8.142380488,-0.202691707,0.021548859,0,0,3,0/3,1.87393,1.87075,1.87027,1.87241,1.86951,1.87905,1.87592,1.87135,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.901,0.439,2,467.044,490.841,34.5393,35.8795,29.9999,35.7745,35.8442,19.8567,54.2084,57.5954,-999.9,400,20.1754,100.363,100.864
21,1564682055,3317,20190801 10:54:14,10:54:14,null,,,,3,B1_R3,5,null,null,null,null,1564682047,0.005012432,13.18491513,381.8720645,251.1023901,25.38940346,38.61175479,0.187804381,2.275502804,0.17959861,0.112956508,257.5951728,35.68699962,34.86717419,5.60695759,50.2376757,2.903785124,5.780094488,2.703172466,-221.0482418,67.44103611,6.931245813,110.9192129,-0.041873874,0.047007092,3.500919726,26,5,1,0,51939.2737,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-897-20190801-10_55_14,1291.817308,576.883,-1.239305557,0.5,1345.174848,13.18491513,-833.541332,1,0.009674022,7.315238965,-,0,576.883,-1.239305557,0.879738874,4.210504714,1.041922899,897,300,300,300,10163.6,576.883,-0.00703142,2.27545,1599.974194,1345.174848,0.84074784,0.19149568,6,0.5,0: Broadleaf,1564682047,381.8720645,399.9898387,28.71857097,22.87673226,500.0290645,101.0118065,0.099948971,35.41691935,34.86717419,999.9,0,0,9996.93871,0,140.8604903,1599.974194,0.974994065,0.025006148,0,1298.917742,4.99938,21413.99032,13020.42581,47.09858065,48.524,47.57225806,48.61483871,49.16906452,1555.091613,39.88419355,0,110,1291.817308,-472.4591459,6731.087278,21943.37308,15,1564681856,10:50:56,36,12.901,0.439,400,27,0.29,0.22,-18.0846439,-0.704713589,0.073620282,0,1315.715882,-439.0615486,42.99491154,0,5.855707561,-0.239050244,0.027979528,0,0,3,0/3,1.87393,1.87074,1.87027,1.87241,1.86951,1.87912,1.87592,1.87138,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.901,0.439,2,469.181,488.094,34.5369,35.8566,29.9999,35.7707,35.8447,19.8928,44.3361,56.5107,-999.9,400,22.6977,100.37,100.871
22,1564682209,3471.5,20190801 10:56:49,10:56:49,null,,,,1,B1_R3,4,null,null,null,null,1564682201,0.004801426,12.03803946,383.3060323,255.1420103,25.79480854,38.75216668,0.175615661,2.276925483,0.16842281,0.105885957,257.5969342,35.86083502,35.15126774,5.695858681,50.51342915,2.936737797,5.813776348,2.759120884,-211.7428991,45.5332725,4.685621619,96.07292913,-0.041912585,0.047050548,3.503475249,14,3,1,0,51967.33252,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-898-20190801-10_57_49,956.2966538,1194.6,0.199483799,0.5,1345.183336,12.03803946,134.171141,1,0.008821382,3.015503097,-,0,1194.6,0.199483799,0.750965203,0.53202303,0.889409192,898,300,300,300,10224.3,1148.11,-0.00716702,-2.92053,1599.984194,1345.183336,0.840747891,0.191495781,6,0.5,0: Broadleaf,1564682201,383.3060323,399.9587742,29.04790645,23.45403226,500.0421613,100.999871,0.099938119,35.5222,35.15126774,999.9,0,0,10007.3629,0,1435.342903,1599.984194,0.974991419,0.025008355,0,956.558129,4.99938,15874.51935,13020.5,47.86280645,49.36074194,48.401,49.155,49.885,1555.097097,39.88709677,0,153.6000001,956.2966538,-59.41630772,-842.5094023,15871.71538,15,1564681856,10:50:56,36,12.901,0.439,400,27,0.29,0.22,-16.66088049,-0.188318467,0.086119937,1,959.2387353,-59.08877225,5.79251081,0,5.64736878,-0.852570523,0.093178919,0,1,3,1/3,1.87393,1.87079,1.87028,1.87241,1.86951,1.87912,1.87593,1.87141,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.901,0.439,2,477.873,493.3,34.5181,35.7726,29.9999,35.7084,35.7878,19.9019,41.7173,58.2109,-999.9,400,23.2402,100.385,100.888
23,1564682376,3638.5,20190801 10:59:36,10:59:36,null,,,,2,B1_R3,4,null,null,null,null,1564682368,0.008134869,19.58125488,372.9303871,255.6081699,25.8417106,37.70286036,0.322144536,2.274477547,0.298774441,0.188692259,257.6034625,34.87317502,34.83772581,5.597811704,50.66606657,2.961671415,5.845473343,2.636140289,-358.7477169,96.02104568,9.881395343,4.758186601,-0.041845992,0.046975791,3.499078493,129,25,1,0,51871.55209,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-899-20190801-11_00_36,1148.739231,2.2532,-508.8256838,0.5,1345.221639,19.58125488,-342241.6602,1,0.014428545,2127.936623,-,0,2.2532,-508.8256838,0.999530282,1.540090773,1.18379842,899,300,300,300,10124.6,2.2532,-0.00705531,0.790406,1600.030323,1345.221639,0.840747591,0.191495182,6,0.5,0: Broadleaf,1564682368,372.9303871,400.0522581,29.2947871,19.82454516,500.2972258,100.9995806,0.099342019,35.62079355,34.83772581,999.9,0,0,9991.49129,0,1141.856774,1600.030323,0.975003097,0.024996971,0,1147.116129,4.99938,18992.10968,13020.91935,48.687,50.254,49.304,49.875,50.69716129,1555.158065,39.87225806,0,166.2,1148.739231,-110.1388034,-1232.010257,19040.45769,15,1564681856,10:50:56,36,12.901,0.439,400,27,0.29,0.22,-27.12954146,-0.019239721,0.04904988,1,1156.53,-178.9889428,17.58887834,0,9.519571951,-0.867012334,0.091148506,0,1,3,1/3,1.87394,1.87085,1.87029,1.87241,1.86955,1.87912,1.87593,1.87145,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.901,0.439,2,353.365,476.424,34.5971,35.7372,30.0001,35.682,35.7613,19.8409,58.1952,56.4963,-999.9,400,19.7874,100.387,100.888
