SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1564680796,1524.6,20190801 10:33:16,10:33:16,1,23293,1_1,23509,31,23522,23316,23388,B1_R2,3,3,1564680788,0.004760621,13.7043868,381.5218387,258.5252588,26.16465968,38.61281917,0.206616311,2.276391209,0.196734459,0.123807489,264.3362709,34.60749538,33.06223226,5.06979966,50.23517917,2.714951498,5.404482561,2.354848161,-209.9433894,140.2748455,14.20055801,208.868285,-0.041898045,0.047034226,3.502515468,0,0,1,0,52172.90758,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1882-20190801-10_33_18,1052.485,1381.49,0.238152285,0.5,1348.782648,13.7043868,160.6078347,1,0.010046047,-0.998715981,-,0,1381.49,0.238152285,-777.8044152,0.23872919,881.8322788,1599.997097,1348.782648,0.842990685,0.19598137,6,0.5,0: Broadleaf,1564680788,381.5218387,400.145871,26.82563226,21.26636452,500.0206452,101.0073548,0.200008032,34.20523548,33.06223226,999.9,10003.15,0,467.9494194,1599.997097,0.899999097,0.10000089,0,1052.947097,4.99935,17114.02581,13700.66774,47.885,49.312,48.667,48.83435484,49.312,1435.494839,159.5029032,0,85.20000005,1052.485,-76.4044445,-1482.126497,17104.92308,15,100,100,3.835,0.251,2,488.885,498.576,32.6963,33.092,30.0012,32.939,32.869,19.4491,20.4556,100,-999.9,400.1,21.022,100.109,112.913
16,1564680884,1612.6,20190801 10:34:44,10:34:44,1,23293,1_1,23509,31,23522,23316,23388,B1_R2,2,1,1564680876,0.008184099,21.07648348,371.5250645,266.665083,26.99085095,37.60438948,0.390785916,2.275686375,0.356971846,0.225901137,264.3366802,33.37938854,32.87636774,5.017117566,51.87117806,2.786036233,5.371067975,2.231081333,-360.9187474,149.3787032,15.10488767,67.90152364,-0.041878868,0.047012698,3.501249434,0,0,1,0,52169.09442,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1883-20190801-10_34_46,1005.062654,4.1552,-240.8806926,0.5,1348.786276,21.07648348,-162448.2862,1,0.015511746,-0.573098768,-,0,4.1552,-240.8806926,-1.342462201,-1225.493228,1.522010519,1600.001613,1348.786276,0.842990573,0.195981146,6,0.5,0: Broadleaf,1564680876,371.5250645,400.465,27.52557097,17.97516452,500.0097097,101.0162903,0.200001839,34.09392903,32.87636774,999.9,9997.687097,0,1591.089355,1600.001613,0.900001548,0.099998577,0,1005.490484,4.99935,16233.29032,13700.70968,48.062,49.48780645,48.85467742,48.875,49.437,1435.505161,159.4974194,0,87.20000005,1005.062654,-53.43524789,-866.8957272,16226.17308,15,100,100,3.835,0.251,2,485.322,483.06,32.8184,33.2924,30.0007,33.1175,33.0354,19.2789,35.7998,98.4872,-999.9,400.1,17.5368,100.06,112.864
17,1564680970,1698.6,20190801 10:36:10,10:36:10,1,23293,1_1,23509,31,23522,23316,23388,B1_R2,2,2,1564680962,0.005161044,16.74326093,377.7360323,236.1724048,23.90504817,38.23392515,0.216486577,2.275129154,0.205658926,0.129464507,264.3390544,34.56878166,33.32216452,5.144282709,49.75266482,2.70264462,5.432160529,2.441638089,-227.6020456,119.5677909,12.13185387,168.4366535,-0.041863711,0.046995683,3.500248658,0,0,1,0,52116.57366,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1884-20190801-10_36_12,1008.220385,1451.7,0.30548985,0.5,1348.797283,16.74326093,206.0219398,1,0.012298963,-0.998778081,-,0,1451.7,0.30548985,-817.3847654,0.306194002,926.7063239,1600.014516,1348.797283,0.842990654,0.195981307,6,0.5,0: Broadleaf,1564680962,377.7360323,400.1683226,26.70105806,20.6729129,499.9785484,101.0186774,0.199956452,34.29698065,33.32216452,999.9,9993.832581,0,1301.630645,1600.014516,0.899998032,0.100002274,0,1008.832258,4.99935,16330.59355,13700.80323,48.22967742,49.671,49.054,49.002,49.57419355,1435.511613,159.5029032,0,85.4000001,1008.220385,-55.81162386,-945.6170934,16319.48077,15,100,100,3.835,0.251,2,490.385,461.324,32.9031,33.4107,30.0006,33.2531,33.1816,19.4456,23.4034,97.4405,-999.9,400.1,20.5008,100.051,112.861
18,1564681049,1777.1,20190801 10:37:28,10:37:28,1,23293,1_1,23509,31,23522,23316,23388,B1_R2,2,3,1564681041,0.001031402,3.736592394,395.1113871,201.4355808,20.38967352,39.99388863,0.033645042,2.276892158,0.033371266,0.020881453,264.3335239,36.18428194,34.74422258,5.568857985,46.53632479,2.566119746,5.514229492,3.002738238,-45.48483706,-21.79755367,-2.228282838,194.8228503,-0.041911678,0.04704953,3.503415381,0,0,1,0,52128.1705,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1885-20190801-10_37_30,794.6968077,902.688,0.11963291,0.5,1348.768034,3.736592394,80.67852242,1,0.00265586,-0.998034914,-,0,902.688,0.11963291,-507.8834519,0.120076998,575.8105932,1599.979677,1348.768034,0.842990728,0.195981457,6,0.5,0: Broadleaf,1564681041,395.1113871,400.0847097,25.35145161,24.14505161,499.960871,101.0219355,0.199871677,34.56664839,34.74422258,999.9,10004.96065,0,552.9346774,1599.979677,0.899995613,0.100004516,0,794.9935484,4.99935,13169.76452,13700.49032,48.377,50.00793548,49.18903226,49.21748387,49.75,1435.477419,159.5035484,0,78,794.6968077,-26.31928204,-501.5076923,13164.06538,15,100,100,3.648,0.476,2,487.935,484.527,33.0246,33.5118,30.0006,33.3822,33.3189,19.5397,0,100,-999.9,400.1,26.157,100.027,112.843
19,1564681350,2077.7,20190801 10:42:29,10:42:29,1,23293,1_1,23509,31,23522,23316,23388,B3_R3,6,1,1564681342,0.008631842,18.61305382,373.6736129,280.3158972,28.36292716,37.80904889,0.39773031,2.27522831,0.362754942,0.229607385,264.3370467,33.4767244,32.18913226,4.826439275,46.02973099,2.5060275,5.444367036,2.320411774,-380.6642434,263.5003677,26.59238783,173.7655589,-0.041866408,0.046998711,3.500426736,0,0,1,0,52112.18271,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1886-20190801-10_42_31,1084.41,1449.1,0.251666552,0.5,1348.786715,18.61305382,169.7222507,1,0.013685337,-0.998775888,-,0,1449.1,0.251666552,-815.9190353,0.252247684,925.0445589,1600.001935,1348.786715,0.842990677,0.195981354,6,0.5,0: Broadleaf,1564681342,373.6736129,399.8719032,24.76751935,14.66892581,500.152,100.982,0.200014419,34.3373129,32.18913226,999.9,9998.106452,0,1790.653548,1600.001935,0.899997387,0.100002613,0,1085.310645,4.99935,17627.01935,13700.69355,48.562,49.95122581,49.312,49.28,49.875,1435.499032,159.5029032,0,299.8,1084.41,-122.1271793,-1993.487177,17611.31154,15,100,100,3.648,0.476,2,494.935,475.195,33.1781,33.6687,30.0001,33.5843,33.5276,19.3586,46.2467,94.8939,-999.9,400.1,14.4706,100.003,112.831
20,1564681439,2166.7,20190801 10:43:58,10:43:58,1,23293,1_1,23509,31,23522,23316,23388,B3_R3,6,2,1564681431,0.002681853,10.05473934,386.7717097,215.2779388,21.78089782,39.13190146,0.103530773,2.274827481,0.100982576,0.063337832,264.3358444,35.69247577,33.99461613,5.341405694,49.96315496,2.76202763,5.528128943,2.579378064,-118.2697059,75.7131012,7.720330038,229.4995697,-0.041855507,0.046986473,3.499706893,7,1,1,0,52052.51603,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1887-20190801-10_44_00,727.9760385,987.786,0.263022519,0.5,1348.783153,10.05473934,177.3801709,1,0.007340162,-0.998204206,-,0,987.786,0.263022519,-555.8567982,0.263914481,630.2001601,1599.998065,1348.783153,0.84299049,0.19598098,6,0.5,0: Broadleaf,1564681431,386.7717097,400.0824839,27.29931613,24.16886129,499.986129,100.9756774,0.200030323,34.61197419,33.99461613,999.9,9996.129032,0,1941.344194,1599.998065,0.900003161,0.099996529,0,728.0450645,4.99935,11972.29032,13700.69032,48.625,50.11483871,49.375,49.427,49.94919355,1435.505806,159.4925806,0,88.20000005,727.9760385,-15.6063248,-317.82906,11971.08077,15,100,100,3.648,0.476,2,463.401,496.829,33.25,33.7427,30.0008,33.6812,33.63,19.5624,0,100,-999.9,400.1,27.0431,99.9865,112.811
21,1564681546,2274.2,20190801 10:45:46,10:45:46,1,23293,1_1,23509,31,23522,23316,23388,B3_R3,6,3,1564681538,0.00663454,15.1941154,379.1709355,282.2598248,28.55717879,38.36200282,0.305307437,2.276259582,0.284246032,0.179424833,264.3397514,34.47931341,33.38111935,5.161307919,52.12682757,2.893843736,5.551543939,2.267464182,-292.5832205,160.3904591,16.30166376,148.4486538,-0.041894463,0.047030205,3.502279026,0,0,1,0,52086.04145,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1888-20190801-10_45_47,930.9587692,1243.1,0.251099051,0.5,1348.801064,15.1941154,169.3413338,1,0.011150393,-0.998573035,-,0,1243.1,0.251099051,-699.7881118,0.251775217,793.3816435,1600.019032,1348.801064,0.842990637,0.195981274,6,0.5,0: Broadleaf,1564681538,379.1709355,400.4224839,28.60281935,20.86914194,500.0032903,100.9733871,0.199986774,34.68810645,33.38111935,999.9,10005.65968,0,1729.117742,1600.019032,0.900001355,0.099998794,0,931.4810323,4.99935,15449.30645,13700.86452,48.75,50.57622581,49.56403226,49.75,50.125,1435.517419,159.5025806,0,106.8,930.9587692,-56.66823923,-870.3726483,15441.79231,15,100,100,3.648,0.476,2,487.085,490.113,33.3934,33.9163,30.0007,33.8356,33.7777,19.4414,26.1595,100,-999.9,400.1,20.1844,99.9444,112.77
22,1564681617,2345.2,20190801 10:46:57,10:46:57,1,23293,1_1,23509,31,23522,23316,23388,B3_R3,4,1,1564681609,0.007278021,16.75107808,377.8294839,276.7554423,28.00030121,38.22631008,0.323235001,2.275843463,0.299725629,0.189298056,264.3326672,34.36676062,33.85635806,5.300348713,52.73970762,2.943719351,5.581599678,2.356629362,-320.9607352,113.9918242,11.62036487,68.98412108,-0.041883141,0.047017495,3.501531583,0,0,1,0,52056.07992,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1889-20190801-10_46_58,1016.241154,1533.36,0.337245556,0.5,1348.765386,16.75107808,227.4325664,1,0.01230505,-0.998843155,-,0,1533.36,0.337245556,-863.4199655,0.337981416,978.8985261,1599.976774,1348.765386,0.842990603,0.195981206,6,0.5,0: Broadleaf,1564681609,377.8294839,401.2337742,29.09577097,20.61510645,499.9321613,100.9734839,0.19996,34.78542258,33.85635806,999.9,10002.94613,0,1456.217742,1599.976774,0.90000029,0.099999906,0,1016.518387,4.99935,16499.67742,13700.5,48.909,50.75,49.687,49.95122581,50.292,1435.480323,159.4964516,0,70.5999999,1016.241154,-22.1569231,-387.3709408,16494.8,15,100,100,3.648,0.476,2,497.917,456.284,33.4959,34.0052,30.0005,33.9177,33.8583,19.2952,27.5783,99.6218,-999.9,400.1,19.7094,99.9272,112.752
23,1564681703,2431.2,20190801 10:48:23,10:48:23,1,23293,1_1,23509,31,23522,23316,23388,B3_R3,4,2,1564681695,0.006380354,14.30595498,380.1153226,276.5673417,27.98097771,38.45717396,0.267537507,2.275219966,0.251208464,0.158389269,264.334387,34.69399195,33.81870645,5.289215387,50.47266827,2.822588475,5.592310793,2.466626912,-281.3736172,122.8195362,12.52351214,118.3038182,-0.041866181,0.046998456,3.50041175,0,0,1,0,52029.99683,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1890-20190801-10_48_24,1484.226154,1718.29,0.136219059,0.5,1348.774826,14.30595498,91.86441852,1,0.010492116,-0.99896766,-,0,1718.29,0.136219059,-967.6728378,0.136484233,1097.094754,1599.988065,1348.774826,0.842990555,0.19598111,6,0.5,0: Broadleaf,1564681695,380.1153226,400.1863871,27.89880323,20.45835806,500.1595806,100.9724839,0.199901645,34.81999355,33.81870645,999.9,9998.994516,0,1149.067,1599.988065,0.900003194,0.099996942,0,1486.735806,4.99935,24266.52258,13700.61935,49.026,50.84451613,49.812,50.062,50.437,1435.494516,159.4951613,0,85.20000005,1484.226154,-620.1846158,-10004.83078,24226.28846,15,100,100,3.579,0.324,2,478.222,367.183,33.5689,34.0689,30.0004,33.9938,33.9434,19.4639,27.0412,99.6256,-999.9,400.1,19.9577,99.9158,112.755
24,1564681775,2502.7,20190801 10:49:34,10:49:34,1,23293,1_1,23509,31,23522,23316,23388,B3_R3,4,3,1564681767,0.008589052,19.18694038,373.397871,283.3023954,28.66341105,37.7789134,0.425340987,2.275708395,0.38560807,0.24426484,264.3314952,34.03096725,33.01383548,5.056035773,51.53165324,2.890941809,5.61003117,2.165093964,-378.7772121,228.595431,23.21933277,137.3690469,-0.041879467,0.047013371,3.501288984,0,0,1,0,52036.2606,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1891-20190801-10_49_36,1330.674231,1624.13,0.180684902,0.5,1348.760622,19.18694038,121.8503401,1,0.014111094,-0.998907809,-,0,1624.13,0.180684902,-914.5908584,0.181057071,1036.913297,1599.97129,1348.760622,0.842990515,0.19598103,6,0.5,0: Broadleaf,1564681767,373.397871,400.270129,28.5733871,18.56126129,500.0117419,100.9760323,0.199995613,34.87706129,33.01383548,999.9,10001.81613,0,1804.733871,1599.97129,0.900004194,0.099995865,0,1334.422258,4.99935,21686.93548,13700.45161,49.125,50.812,49.925,50.125,50.5,1435.480968,159.4912903,0,70.70000005,1330.674231,-407.7692302,-6341.57606,21629.65769,15,100,100,3.579,0.324,2,485.103,491.128,33.6098,34.1186,30.0006,34.0593,34.0004,19.4163,34.5299,98.8377,-999.9,400.1,17.9289,99.9056,112.735
25,1564681870,2598.3,20190801 10:51:10,10:51:10,1,23293,1_1,23509,31,23522,23316,23388,B3_R3,2,1,1564681862,0.008263767,17.10223329,376.2305484,284.3789952,28.77307728,38.06649163,0.372186308,2.274902126,0.341368956,0.215911372,264.3373917,34.29488349,33.71792258,5.259514305,51.40325795,2.90908113,5.659332202,2.350433176,-364.4321138,161.5339149,16.48261255,77.92180542,-0.041857537,0.046988752,3.499840943,0,0,1,0,51983.50973,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1892-20190801-10_51_11,895.4495,6853.98,0.869353354,0.5,1348.785436,17.10223329,586.2855714,1,0.012565216,-0.999741193,-,0,6853.98,0.869353354,-3862.878773,0.869777008,4379.521541,1600,1348.785436,0.842990898,0.195981796,6,0.5,0: Broadleaf,1564681862,376.2305484,400.484871,28.75193226,19.12023548,499.9846452,100.9786129,0.200017581,35.0350129,33.71792258,999.9,9996.323226,0,1560.476452,1600,0.899990581,0.100009471,0,895.7053548,4.99935,14773.42581,13700.67097,49.19512903,50.82012903,50.008,50.125,50.625,1435.485806,159.5145161,0,94.80000019,895.4495,-31.73726496,-526.6700852,14769.91154,15,100,100,3.579,0.324,2,494.849,478.229,33.6895,34.17,30.0001,34.1109,34.0564,19.3832,30.762,98.8502,-999.9,400.1,18.753,99.8969,112.72
26,1564681957,2684.8,20190801 10:52:36,10:52:36,1,23293,1_1,23509,31,23522,23316,23388,B3_R3,2,2,1564681949,0.007693191,16.50847739,376.9142581,281.5566724,28.48674886,38.13463812,0.342225697,2.275674895,0.315991048,0.199683627,264.3316704,34.41478508,33.54820968,5.209827518,50.44904452,2.844623658,5.638607599,2.36520386,-339.2697066,174.2820579,17.75692033,117.100942,-0.041878556,0.047012347,3.501228814,0,0,1,0,52019.67866,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1893-20190801-10_52_38,1153.79,1489.26,0.225259525,0.5,1348.759984,16.50847739,151.9105166,1,0.01212523,-0.998808898,-,0,1489.26,0.225259525,-838.558928,0.225765622,950.712436,1599.970323,1348.759984,0.842990626,0.195981252,6,0.5,0: Broadleaf,1564681949,376.9142581,400.2046774,28.11562581,19.14310968,499.9862903,100.9759355,0.199961419,34.96876129,33.54820968,999.9,10001.60806,0,440.7840323,1599.970323,0.900000129,0.099999894,0,1155.969677,4.99935,19346.80645,13700.45161,49.33435484,50.937,50.125,50.18903226,50.687,1435.473871,159.4970968,0,86,1153.79,-174.1435899,-2689.538465,19321.52308,15,100,100,3.579,0.324,2,490.337,489.361,33.7005,34.1607,30,34.117,34.0626,19.4399,30.1491,97.3542,-999.9,400.1,18.8453,99.9051,112.723
27,1564682030,2758.3,20190801 10:53:50,10:53:50,1,23293,1_1,23509,31,23522,23316,23388,B3_R3,2,3,1564682022,0.005531986,13.87696403,380.9776774,268.7085522,27.18647826,38.54526126,0.234283313,2.274078776,0.221652527,0.139610882,264.3331493,35.23164196,33.68366452,5.249451516,49.79263387,2.825106305,5.673743455,2.424345211,-243.9605756,171.3083776,17.48731625,209.1682676,-0.04183515,0.046963621,3.498362443,0,0,1,0,51949.00707,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1894-20190801-10_53_51,1437.44,1671.15,0.139849804,0.5,1348.769053,13.87696403,94.31254384,1,0.0101741,-0.998938539,-,0,1671.15,0.139849804,-941.0980235,0.140129742,1066.965677,1599.98129,1348.769053,0.842990515,0.195981031,6,0.5,0: Broadleaf,1564682022,380.9776774,400.1575484,27.92308065,21.4705871,500.0407097,100.9746452,0.199947323,35.08095806,33.68366452,999.9,9991.369355,0,286.1648226,1599.98129,0.900004419,0.099995774,0,1440.385806,4.99935,23528.84516,13700.54516,49.437,51.004,50.187,50.25,50.77,1435.489355,159.4922581,0,72.80000019,1437.44,-443.0140171,-6729.48376,23483.99231,15,100,100,3.579,0.324,2,493.623,492.134,33.7239,34.1236,29.9999,34.0985,34.0503,19.5033,19.9549,97.5944,-999.9,400.1,21.4053,99.9122,112.723
28,1564682410,3138.3,20190801 11:00:10,11:00:10,1,23293,1_1,23509,31,23522,23316,23388,B1_R4,5,1,1564682402,0.006259095,14.76392337,380.183129,278.0155778,28.13189246,38.47004181,0.278763621,2.274248373,0.261077002,0.164668599,264.3312836,34.86461543,33.47502258,5.188526877,50.75526921,2.859095092,5.633100043,2.329431785,-276.026091,180.9831602,18.44306334,187.7314161,-0.041839761,0.046968797,3.498666972,0,0,1,0,51976.68907,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1895-20190801-11_00_11,1770.407308,2086.63,0.151547084,0.5,1348.757586,14.76392337,102.2001397,1,0.010831798,-0.999149892,-,0,2086.63,0.151547084,-1175.321694,0.151789937,1332.515716,1599.967419,1348.757586,0.842990657,0.195981314,6,0.5,0: Broadleaf,1564682402,380.183129,400.753129,28.25522581,20.95732581,500.0542258,100.9882258,0.199961871,34.95111935,33.47502258,999.9,9991.126774,0,1207.742613,1599.967419,0.899999097,0.100000832,0,1777.103548,4.99935,29280.14194,13700.41613,49.25,50.33029032,50,49.74187097,50.558,1435.469032,159.4983871,0,379.3999999,1770.407308,-727.3111111,-11262.5812,29171.81154,15,100,100,3.764,0.347,2,494.201,490.708,33.5405,33.9058,29.9998,33.8913,33.8484,19.3413,21.9617,100,-999.9,400.1,20.8117,99.9636,112.775
29,1564682524,3252.3,20190801 11:02:04,11:02:04,1,23293,1_1,23509,31,23522,23316,23388,B1_R4,5,2,1564682516,0.004287789,13.31319372,382.1470323,238.0709855,24.08909868,38.66736448,0.168313515,2.277605367,0.161696159,0.101632965,264.3304675,35.61362508,34.52006452,5.499975916,51.68194318,2.928560422,5.666506022,2.571415493,-189.0915062,66.0405631,6.757764163,148.0372885,-0.041931092,0.047071324,3.504696742,0,0,1,0,52067.36916,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1896-20190801-11_02_05,1346.72,1638.5,0.17807751,0.5,1348.755203,13.31319372,120.091484,1,0.009756211,-0.998917388,-,0,1638.5,0.17807751,-922.6918359,0.178441086,1046.097744,1599.964839,1348.755203,0.842990527,0.195981055,6,0.5,0: Broadleaf,1564682516,382.1470323,400.0894194,28.94277097,23.94626774,499.9923226,100.9845484,0.199972806,35.05789677,34.52006452,999.9,10013.30097,0,1371.558387,1599.964839,0.900002613,0.099997326,0,1349.646452,4.99935,21914.08387,13700.38065,49.37093548,50.56003226,50.062,49.95122581,50.647,1435.474194,159.4912903,0,113.2,1346.72,-386.6276923,-6256.08547,21868.42692,15,100,100,3.764,0.347,2,484.918,483.12,33.6414,33.9048,30.0003,33.8953,33.857,19.5943,0,100,-999.9,400.1,24.7662,99.9664,112.779
30,1564682577,3304.8,20190801 11:02:56,11:02:56,1,23293,1_1,23509,31,23522,23316,23388,B1_R4,5,3,1564682569,0.004163621,11.06085049,384.9014839,268.6273349,27.18050352,38.94546377,0.177241705,2.274994729,0.169912086,0.106828333,264.3349274,35.65688084,33.82325161,5.29055828,51.37667651,2.911610255,5.667182957,2.378948025,-183.6156719,151.6933168,15.4877075,247.9002799,-0.041860055,0.046991579,3.500007245,0,0,1,0,51982.37527,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1897-20190801-11_02_58,806.9015769,981.356,0.177768744,0.5,1348.77487,11.06085049,119.8850069,1,0.008086151,-0.99819244,-,0,981.356,0.177768744,-552.2319349,0.178375557,626.0904875,1599.987742,1348.77487,0.842990752,0.195981504,6,0.5,0: Broadleaf,1564682569,384.9014839,400.0982903,28.77570323,23.9229129,499.9774516,100.9829677,0.199972323,35.06005484,33.82325161,999.9,9996.493548,0,1813.438065,1599.987742,0.899996677,0.100003271,0,807.4116452,4.99935,13452.43871,13700.57419,49.437,50.782,50.125,50.125,50.774,1435.482258,159.5054839,0,51.79999995,806.9015769,-71.00871784,-1245.569229,13443.41923,15,100,100,3.764,0.347,2,488.536,479.297,33.7025,33.9495,30.0007,33.9347,33.8947,19.5925,0,100,-999.9,400.1,25.7916,99.9547,112.769
31,1564682691,3418.8,20190801 11:04:50,11:04:50,1,23293,1_1,23509,31,23522,23316,23388,B1_R4,3,1,1564682683,0.007800294,18.31185713,375.0379032,271.6929394,27.48801163,37.94373998,0.345734007,2.276438071,0.31898946,0.201598623,264.3415285,34.72776739,33.79943871,5.283525918,50.62077915,2.909701569,5.748037897,2.373824349,-343.9929503,186.1508335,19.01530784,125.5147195,-0.04189932,0.047035657,3.502599648,0,0,1,0,51985.7014,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1898-20190801-11_04_52,1137.015769,1558.07,0.270240895,0.5,1348.810047,18.31185713,182.2518169,1,0.013461795,-0.998861502,-,0,1558.07,0.270240895,-877.3500389,0.270821181,994.6916846,1600.029677,1348.810047,0.842990643,0.195981287,6,0.5,0: Broadleaf,1564682683,375.0379032,400.5185484,28.75964194,19.66994194,500.079871,100.9730645,0.200016,35.31622258,33.79943871,999.9,10006.85161,0,1631.346129,1600.029677,0.899999613,0.100000165,0,1137.482903,4.99935,18769.59677,13700.93871,49.61687097,51.131,50.304,50.42906452,50.94512903,1435.525806,159.503871,0,113,1137.015769,-115.7104274,-2104.690599,18760.43077,15,100,100,3.764,0.347,2,498.287,484.699,33.8744,34.087,30.0008,34.0253,33.9719,19.3336,27.5435,99.6225,-999.9,400.1,19.5897,99.9184,112.748
32,1564682806,3533.8,20190801 11:06:45,11:06:45,1,23293,1_1,23509,31,23522,23316,23388,B1_R4,3,2,1564682798,0.00355688,11.18859799,385.0365161,229.6067644,23.23053815,38.9561932,0.129853354,2.275307224,0.125872326,0.079017717,264.3349497,36.07838888,34.7830871,5.580876719,49.51144102,2.840871166,5.737807478,2.740005553,-156.8583941,61.44318556,6.308689817,175.2284309,-0.041868554,0.04700112,3.500568463,0,0,1,0,51954.57427,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1899-20190801-11_06_47,962.7284231,1442.93,0.33279617,0.5,1348.778779,11.18859799,224.4342057,1,0.008180841,-0.998770654,-,0,1442.93,0.33279617,-812.440745,0.333567935,921.1010628,1599.992903,1348.778779,0.842990476,0.195980952,6,0.5,0: Broadleaf,1564682798,385.0365161,400.1055806,28.07869677,23.93047742,500.0228065,100.9754194,0.199901871,35.28398387,34.7830871,999.9,9999.270645,0,1475.140645,1599.992903,0.900005355,0.099994403,0,963.1437097,4.99935,15816.8129,13700.63871,49.687,51.375,50.59451613,50.687,51.062,1435.501613,159.4912903,0,114.2,962.7284231,-101.5101881,-1496.786326,15810.94615,15,100,100,3.764,0.347,2,490.627,492.124,33.9463,34.2142,30.0005,34.1325,34.0678,19.5986,0,100,-999.9,400.1,28.251,99.8897,112.712
33,1564682877,3605.3,20190801 11:07:57,11:07:57,1,23293,1_1,23509,31,23522,23316,23388,B1_R4,3,3,1564682869,0.004625194,14.8305578,380.2079355,241.2934655,24.4127802,38.4674021,0.194980923,2.276510563,0.186155601,0.117106879,264.3376835,35.50187075,34.12393226,5.380057315,52.41969356,2.970019828,5.665847368,2.410037487,-203.9710504,114.3688852,11.68601622,186.4215346,-0.041901293,0.047037872,3.50272987,0,0,1,0,52032.03256,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1900-20190801-11_07_58,972.4694231,1282.04,0.241467175,0.5,1348.789489,14.8305578,162.8441938,1,0.010880945,-0.998616377,-,0,1282.04,0.241467175,-721.7402388,0.242097603,818.2697693,1600.005161,1348.789489,0.842990712,0.195981423,6,0.5,0: Broadleaf,1564682869,380.2079355,400.1197097,29.35537742,23.96675806,499.8779032,100.9746774,0.199965484,35.05579677,34.12393226,999.9,10007.1629,0,1955.919677,1600.005161,0.899997935,0.100002013,0,972.8595806,4.99935,16059.99032,13700.72258,49.74187097,51.383,50.625,50.61280645,51.062,1435.500968,159.5051613,0,71,972.4694231,-37.46505983,-1093.377778,16049.81923,15,100,100,3.764,0.347,2,490.854,475.542,33.9166,34.2628,30.0002,34.18,34.1143,19.5957,0,100,-999.9,400.1,24.0939,99.8735,112.716
34,1564682949,3677.3,20190801 11:09:09,11:09:09,1,23293,1_1,23509,31,23522,23316,23388,B1_R4,2,1,1564682941,0.00701953,15.46429941,378.9208387,285.3656776,28.87239186,38.33800558,0.324919295,2.274847865,0.301164348,0.190217075,264.3375919,34.61279804,33.59030645,5.222113942,52.54425611,2.959232693,5.63188617,2.262881249,-309.561289,166.4151538,16.96325124,138.1547079,-0.041856061,0.046987096,3.499743498,0,0,1,0,51996.53259,MPF-1822-20190801-07_22_55,3.338461538,1.77386,-1.564601538,-0.882032144,0.154453011,MPF-1901-20190801-11_09_10,1193.746923,1487.74,0.197610521,0.5,1348.788223,15.46429941,133.2673719,1,0.011350816,-0.998807681,-,0,1487.74,0.197610521,-837.7020396,0.198054953,949.7409426,1600.003548,1348.788223,0.84299077,0.195981539,6,0.5,0: Broadleaf,1564682941,378.9208387,400.6695161,29.24812903,21.07117419,500.0068387,100.9768387,0.199981516,34.94722903,33.59030645,999.9,9996.146452,0,1984.989355,1600.003548,0.899995581,0.100004613,0,1195.909355,4.99935,19674.83226,13700.70323,49.74593548,51.375,50.562,50.504,51,1435.496129,159.5080645,0,71.4000001,1193.746923,-284.2947005,-4601.798284,19639.61538,15,100,100,3.764,0.347,2,497.268,478.439,33.8427,34.2982,30.0004,34.221,34.1577,19.4498,25.2795,100,-999.9,400.1,20.1038,99.8656,112.697
