SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1567699328,1443.6,20190905 09:02:08,11:02:08,,1,3,B3_R2,1567699320,0.007161906,18.38227804,373.9645161,260.0103519,26.31822915,37.85266147,0.308590613,2.275582374,0.287084975,0.181235258,297.3772506,34.78634884,33.74277419,5.266824587,50.54596083,2.842847884,5.624283002,2.423976703,-315.8400715,144.7725188,14.76159062,141.0712885,-0.041876039,0.047009522,3.501062639,13,3,1,0,52025.36246,0,728.3676923,4072.07,3343.702308,0.821130852,-0.792779304,MPF-1007-20190905-09_02_06,1212.616154,1587.78,0.236282008,0.5,1517.358512,18.38227804,179.2622578,1,0.01263713,1.56463112,-,0,1587.78,0.236282008,0.610080377,0.436535343,0.742975831,1799.968387,1517.358512,0.842991756,0.195983512,6,0.5,0: Broadleaf,1567699320,373.9645161,399.2377742,28.08585161,19.73275484,499.9888065,101.0199355,0.19999271,34.92284516,33.74277419,999.9,0,0,9996.650968,0,1274.193548,1799.968387,0.899996903,0.100002984,0,1216.725484,4.99911,22495.86774,16236.7129,47.09858065,48.36483871,47.903,47.95325806,48.03193548,1615.467419,179.5022581,0,147.6000001,1212.616154,-378.4478635,-6807.678637,22423.23077,15,0,--:--:--,0,-0.476,0.105,0,0,0,0,-24.91056341,-6.492003989,0.669944612,0,1173.9,0,0,0,8.361955854,-0.191516335,0.021543015,0,0,3,0/3,0,0,0,0,2,484.756,1225.42,33.9638,34.3996,29.9999,34.3322,34.2715,29.4084,37.4887,60.9457,-999.9,400,19.5724,100.182,100.865
14,1567699433,1548.6,20190905 09:03:53,11:03:53,,2,3,B3_R2,1567699425,0.007094701,16.95326769,376.4816129,270.2285584,27.35276294,38.10778688,0.308424876,2.276168133,0.286946586,0.181146559,297.3782198,34.51576049,33.43121613,5.175813562,50.08147523,2.77139375,5.533770195,2.404419812,-312.8762955,147.1480569,14.95577079,146.6057521,-0.041891975,0.047027412,3.502114757,24,5,1,0,52093.8564,0,728.3676923,4072.07,3343.702308,0.821130852,-0.792779304,MPF-1008-20190905-09_03_51,1179.211154,1900.18,0.379421342,0.5,1517.365604,16.95326769,287.8604471,1,0.011695301,1.142991717,-,0,1900.18,0.379421342,0.533362639,0.615259664,0.649546461,1799.977097,1517.365604,0.842991618,0.195983235,6,0.5,0: Broadleaf,1567699425,376.4816129,400.0306129,27.37967419,19.0991871,500.0031935,101.0208387,0.200006,34.63034194,33.43121613,999.9,0,0,10000.36581,0,1557.662258,1799.977097,0.900002194,0.099998065,0,1182.310323,4.99911,21910.0129,16236.80323,47.39912903,48.754,48.254,48.03193548,48.379,1615.483871,179.4948387,0,104.1999998,1179.211154,-409.4964103,-7395.015385,21853.97692,15,0,--:--:--,0,-0.476,0.105,0,0,0,0,-23.42720244,-2.133865505,0.219482187,0,1137.85,0,0,0,8.276196585,0.157033171,0.026820026,0,0,3,0/3,0,0,0,0,2,471.73,1219.68,33.9217,34.3625,30.0001,34.3136,34.2594,29.4025,37.4617,56.532,-999.9,400,19.1804,100.177,100.859
15,1567699513,1628.6,20190905 09:05:13,11:05:13,,3,3,B3_R2,1567699505,0.006722724,14.00825316,380.4875161,290.8495328,29.44089758,38.5143957,0.308973282,2.276426711,0.28742367,0.181450536,297.372932,35.02723413,33.52415161,5.202817194,51.82045283,2.930348621,5.654810911,2.272468573,-296.4721466,183.6514262,18.70789495,203.2601066,-0.041899011,0.04703531,3.502579242,0,0,1,0,52036.30154,0,728.3676923,4072.07,3343.702308,0.821130852,-0.792779304,MPF-1009-20190905-09_05_11,1444.658077,1623.67,0.11025142,0.5,1517.336728,14.00825316,83.64426441,1,0.009754613,1.507941885,-,0,1623.67,0.11025142,0.601266678,0.199945785,0.73224222,1799.942581,1517.336728,0.84299174,0.19598348,6,0.5,0: Broadleaf,1567699505,380.4875161,400.3676129,28.94920323,21.1152,499.9824516,101.0238065,0.200002645,35.02057742,33.52415161,999.9,0,0,10001.75161,0,1031.902581,1799.942581,0.899997774,0.100002242,0,1453.089677,4.99911,27022.26774,16236.47097,47.661,48.99587097,48.48577419,48.3343871,48.57419355,1615.445161,179.4987097,0,79.4000001,1444.658077,-776.3264962,-14039.90086,26868.51923,15,0,--:--:--,0,-0.476,0.105,0,0,0,0,-19.67766585,-3.547632753,0.380407954,0,1366.48,0,0,0,7.862464878,-0.832596167,0.108462309,0,0,3,0/3,0,0,0,0,2,517.904,1226.2,33.9391,34.3714,30.0003,34.3136,34.2686,29.3683,33.4796,59.3232,-999.9,400,20.7794,100.179,100.867
16,1567699639,1754.1,20190905 09:07:18,11:07:18,,1,2,B3_R2,1567699631,0.003872016,11.83281552,384.8567097,247.295727,25.03173778,38.95591872,0.156829107,2.276356595,0.151064317,0.094915486,297.3769194,36.46760132,34.62724839,5.532819729,52.40348093,3.048318064,5.817014462,2.484501665,-170.7558911,111.0698001,11.40400469,249.094833,-0.041897103,0.047033168,3.50245329,17,3,1,0,51947.68646,0,728.3676923,4072.07,3343.702308,0.821130852,-0.792779304,MPF-1010-20190905-09_07_17,731.4017692,4755.19,0.846188739,0.5,1517.360285,11.83281552,641.9865931,1,0.008320763,-0.143657772,-,0,4755.19,0.846188739,-0.16775743,0.999246533,-0.204300484,1799.970968,1517.360285,0.842991533,0.195983065,6,0.5,0: Broadleaf,1567699631,384.8567097,400.8455161,30.11520968,25.60837419,499.9617742,101.0218387,0.200038774,35.53229355,34.62724839,999.9,0,0,10001.49097,0,1595.956129,1799.970968,0.90000429,0.099995768,0,731.5200645,4.99911,13784.64516,16236.75806,48.185,49.5,48.98170968,48.98577419,49.22970968,1615.482581,179.4890323,0,124.8,731.4017692,-11.98167522,-484.0376065,13778.50385,15,0,--:--:--,0,-0.476,0.105,0,0,0,0,-16.04626585,1.508778397,0.157628197,0,729.974,0,0,0,4.27063,4.335943275,0.467857335,0,0,3,0/3,0,0,0,0,2,480.363,1229.98,34.2385,34.4521,30.0006,34.3764,34.3263,29.5258,23.8207,68.3242,-999.9,400,24.7268,100.174,100.856
17,1567699733,1848.1,20190905 09:08:52,11:08:52,,2,2,B3_R2,1567699725,0.003672018,11.89295999,383.7842903,216.3959284,21.90423019,38.84777085,0.127516785,2.275947286,0.1236765,0.077633213,297.3802788,36.53930717,35.33650968,5.754483792,49.44550656,2.877263781,5.819060176,2.877220011,-161.936013,24.80497041,2.556169606,162.8054059,-0.041885966,0.047020666,3.501718066,36,7,1,0,51933.39248,0,728.3676923,4072.07,3343.702308,0.821130852,-0.792779304,MPF-1011-20190905-09_08_51,1107.944231,1748.61,0.36638574,0.5,1517.375468,11.89295999,277.9723671,1,0.008360317,1.328746833,-,0,1748.61,0.36638574,0.570584494,0.627954521,0.694876453,1799.98871,1517.375468,0.842991659,0.195983318,6,0.5,0: Broadleaf,1567699725,383.7842903,399.7476129,28.42501935,24.14367419,499.9794839,101.0229355,0.199995806,35.53866774,35.33650968,999.9,0,0,9998.723871,0,1415.117742,1799.98871,0.900000258,0.099999694,0,1110.244839,4.99911,20284.27419,16236.89355,48.395,49.75,49.25,49.10670968,49.403,1615.490968,179.4983871,0,93.20000005,1107.944231,-303.9442731,-5335.073497,20244.03462,15,0,--:--:--,0,-0.476,0.105,0,0,0,0,-15.91567561,-1.061422997,0.107782486,0,1073.09,0,0,0,4.357589268,-1.701262578,0.17277984,0,0,3,0/3,0,0,0,0,2,456.578,1228.76,34.3606,34.5186,30.0003,34.4345,34.3726,29.6303,26.312,69.8839,-999.9,400,24.4706,100.151,100.842
18,1567699860,1975.6,20190905 09:11:00,11:11:00,,3,2,B3_R2,1567699852,0.005681289,14.8890773,379.2958065,238.1434267,24.10612012,38.39430044,0.196371495,2.275874552,0.187420569,0.117908057,297.3731458,36.05324545,34.92915484,5.626249575,45.69324719,2.683755125,5.873417388,2.94249445,-250.5448626,95.47959924,9.828151215,152.1360336,-0.041883987,0.047018445,3.501587425,26,5,1,0,51902.71489,0,728.3676923,4072.07,3343.702308,0.821130852,-0.792779304,MPF-1012-20190905-09_10_58,1197.597308,1520.99,0.212619868,0.5,1517.339034,14.8890773,161.3082122,1,0.010335104,1.677249686,-,0,1520.99,0.212619868,0.626482354,0.408003521,0.762950695,1799.945484,1517.339034,0.842991661,0.195983323,6,0.5,0: Broadleaf,1567699852,379.2958065,399.7490968,26.5127129,19.87574516,499.9870323,101.0252258,0.199991516,35.70732903,34.92915484,999.9,0,0,9998.024839,0,1111.38129,1799.945484,0.90000029,0.099999887,0,1201.687097,4.99911,22476.62903,16236.49677,48.75,50.038,49.59248387,49.47154839,49.772,1615.451613,179.4941935,0,127,1197.597308,-447.3241029,-8432.252997,22404.86923,15,0,--:--:--,0,-0.476,0.105,0,0,0,0,-20.32620732,-2.091606272,0.237030009,0,1151.44,0,0,0,6.693780488,-1.128183763,0.111899625,0,0,3,0/3,0,0,0,0,2,469.592,1220.62,34.4805,34.57,30.0002,34.4768,34.4104,29.5409,43.9859,73.294,-999.9,400,19.6137,100.139,100.821
19,1567700198,2313.1,20190905 09:16:37,11:16:37,,1,5,B1_R3,1567700190,0.007988116,17.58407763,375.2999032,256.793056,25.98977651,37.98373975,0.28774439,2.276335595,0.268957073,0.169683811,297.3797375,35.4419033,34.87975161,5.610867758,46.10297882,2.728770484,5.918859376,2.882097274,-352.275898,118.7380965,12.22517423,76.06711018,-0.041896532,0.047032527,3.502415567,9,2,1,0,51893.75639,0,728.3676923,4072.07,3343.702308,0.821130852,-0.792779304,MPF-1014-20190905-09_16_36,1173.189615,148.149,-6.91898437,0.5,1517.371283,17.58407763,-5249.334095,1,0.012110982,26.48631445,-,0,148.149,-6.91898437,0.963618258,1.766645282,1.173525822,1799.983548,1517.371283,0.842991751,0.195983502,6,0.5,0: Broadleaf,1567700190,375.2999032,399.9989032,26.96172903,17.63421935,499.9882581,101.0090323,0.19999929,35.84729032,34.87975161,999.9,0,0,10002.62258,0,1587.484839,1799.983548,0.899996871,0.100003103,0,1175.42,4.99911,21746.67097,16236.83226,49.179,50.437,50.07825806,49.69106452,50.21951613,1615.482258,179.5035484,0,285.8,1173.189615,-238.6246154,-4175.620514,21707.79615,15,0,--:--:--,0,-0.476,0.105,0,0,0,0,-24.54512439,-3.257550523,0.32854273,0,1146.83,0,0,0,9.365562683,-0.80745554,0.08262036,0,0,3,0/3,0,0,0,0,2,489.875,1218.26,34.7073,34.5247,30.0003,34.4376,34.381,29.5712,48.071,64.8349,-999.9,400,17.2121,100.157,100.824
20,1567700302,2417.6,20190905 09:18:22,11:18:22,,2,5,B1_R3,1567700294,0.006437302,16.07283555,377.3987419,263.0954714,26.62852452,38.19743305,0.26799597,2.276555202,0.251621733,0.158651304,297.3816614,35.79439195,34.27115161,5.424355909,50.12546807,2.942033276,5.86933826,2.482322633,-283.8850242,174.7196565,17.92078673,206.1370804,-0.041902507,0.047039236,3.502810058,28,6,1,0,51926.57828,0,728.3676923,4072.07,3343.702308,0.821130852,-0.792779304,MPF-1015-20190905-09_18_20,1387.336923,1654.86,0.161659039,0.5,1517.381806,16.07283555,122.6492421,1,0.011114945,1.46067341,-,0,1654.86,0.161659039,0.593607183,0.288748298,0.722914236,1799.996129,1517.381806,0.842991705,0.19598341,6,0.5,0: Broadleaf,1567700294,377.3987419,399.6015161,29.0679129,21.56767419,499.9987419,101.0124194,0.19998229,35.69471935,34.27115161,999.9,0,0,10003.71387,0,1426.120645,1799.996129,0.899998806,0.100001123,0,1390.252258,4.99911,25706.96774,16236.95161,49.12093548,50.5,50.09248387,49.5,50.12093548,1615.495161,179.5019355,0,103.6000001,1387.336923,-490.531282,-8927.552136,25653.63462,15,0,--:--:--,0,-0.476,0.105,0,0,0,0,-21.94237561,-5.121756794,0.50836321,0,1332.82,0,0,0,7.5377,-0.583838885,0.068119986,0,0,3,0/3,0,0,0,0,2,466.376,1222.1,34.6282,34.5216,30,34.4499,34.3919,29.6755,34.9354,65.4408,-999.9,400,21.736,100.147,100.827
21,1567700368,2483.1,20190905 09:19:27,11:19:27,,3,5,B1_R3,1567700360,0.002908333,11.43963428,384.9459355,187.8859316,19.01599142,38.96049344,0.101761959,2.27561535,0.099299804,0.062278631,297.3796038,36.98033748,35.32465161,5.750715322,49.5370344,2.913304518,5.881063639,2.837410804,-128.2574903,49.84530114,5.141853112,224.1092678,-0.041876936,0.047010529,3.501121866,20,4,1,0,51890.05062,0,728.3676923,4072.07,3343.702308,0.821130852,-0.792779304,MPF-1016-20190905-09_19_26,1349.166923,1540.21,0.124037032,0.5,1517.372674,11.43963428,94.10520137,1,0.008061575,1.643840775,-,0,1540.21,0.124037032,0.621762396,0.235320425,0.757202576,1799.985484,1517.372674,0.842991617,0.195983234,6,0.5,0: Broadleaf,1567700360,384.9459355,400.0163871,28.78466452,25.39525161,500.0189355,101.0102903,0.200009226,35.73094516,35.32465161,999.9,0,0,9997.819677,0,1840.34,1799.985484,0.90000171,0.099998232,0,1353.494839,4.99911,25068.15484,16236.88387,49.125,50.5,50.062,49.49187097,50.06606452,1615.49,179.4954839,0,65,1349.166923,-400.7945302,-7148.188039,24989.87308,15,0,--:--:--,0,-0.476,0.105,0,0,0,0,-15.06445854,0.045558188,0.032241966,1,1305.07,0,0,0,3.258146341,2.738243624,0.276159615,0,1,3,3-Jan,0,0,0,0,2,476.49,1226.67,34.5418,34.5225,30.0004,34.4623,34.4104,29.8018,21.9223,64.7533,-999.9,400,25.2102,100.143,100.815
22,1567700488,2603.1,20190905 09:21:27,11:21:27,,1,4,B1_R3,1567700480,0.003849453,9.210882177,387.8653871,268.3168057,27.15357129,39.25184788,0.144400102,2.275603102,0.139495914,0.087611692,297.3773583,36.92825452,35.54793871,5.822036687,52.87009238,3.153223937,5.96409765,2.66881275,-169.7608935,53.70556826,5.552979849,186.8750129,-0.041876603,0.047010155,3.501099867,38,8,1,0,51846.64912,0,728.3676923,4072.07,3343.702308,0.821130852,-0.792779304,MPF-1017-20190905-09_21_26,1522.113462,1724.12,0.117165011,0.5,1517.360518,9.210882177,88.89078075,1,0.006592805,1.361825163,-,0,1724.12,0.117165011,0.576598634,0.20286826,0.70220067,1799.970968,1517.360518,0.842991662,0.195983324,6,0.5,0: Broadleaf,1567700480,387.8653871,400.7108065,31.15844194,26.68279355,499.9736452,100.9996452,0.200021484,35.9857,35.54793871,999.9,0,0,9998.793871,0,1806.688065,1799.970968,0.900000258,0.099999642,0,1526.474516,4.99911,28094.2,16236.73226,49.288,50.643,50.187,49.81403226,50.312,1615.474516,179.4967742,0,119.3999999,1522.113462,-575.4266667,-10364.95043,28015.03077,15,0,--:--:--,0,-0.476,0.105,0,0,0,0,-10.85393171,-37.3743878,4.001565079,0,1457.44,0,0,0,4.049627317,8.273749338,0.862693182,0,0,3,0/3,0,0,0,0,2,454.722,1228.32,34.6423,34.5704,30,34.4934,34.429,29.6408,27.7517,72.2352,-999.9,400,25.2199,100.141,100.812
23,1567700558,2673.6,20190905 09:22:38,11:22:38,,2,4,B1_R3,1567700550,0.00374572,9.308088153,387.8534516,262.381236,26.5522727,39.24972216,0.138089788,2.275796792,0.133598057,0.083890179,297.3816915,37.21920517,35.81594839,5.908656968,52.88513962,3.199042197,6.049038011,2.709614771,-165.1862347,52.41276251,5.432690693,190.04091,-0.041881872,0.04701607,3.501447755,10,2,1,0,51809.6915,0,728.3676923,4072.07,3343.702308,0.821130852,-0.792779304,MPF-1018-20190905-09_22_36,1480.712308,1666.91,0.111702307,0.5,1517.382309,9.308088153,84.74755217,1,0.006656772,1.442885339,-,0,1666.91,0.111702307,0.590648,0.198390302,0.719310447,1799.996774,1517.382309,0.842991683,0.195983365,6,0.5,0: Broadleaf,1567700550,387.8534516,400.7672581,31.61193226,27.25890645,499.970871,100.9973226,0.199977581,36.24313548,35.81594839,999.9,0,0,10000.28194,0,1172.962032,1799.996774,0.899999484,0.100000468,0,1486.596452,4.99911,27325.93548,16236.97097,49.46951613,50.82012903,50.312,50.08232258,50.44512903,1615.497097,179.5006452,0,69.79999995,1480.712308,-629.3347009,-11385.46667,27219.15769,15,0,--:--:--,0,-0.476,0.105,0,0,0,0,-13.08887073,1.613111498,0.44793471,0,1414,0,0,0,4.189265854,2.432220418,0.309560227,0,0,3,0/3,0,0,0,0,2,488.624,1230.4,34.7907,34.5938,30.0001,34.4965,34.4414,29.6955,28.1817,77.607,-999.9,400,26.3307,100.146,100.818
24,1567700654,2769.1,20190905 09:24:13,11:24:13,,3,4,B1_R3,1567700646,0.004915884,14.17418972,380.9924516,235.2673327,23.80724879,38.55351263,0.178672721,2.275644994,0.171228973,0.107661057,297.3784625,36.95582528,35.80466452,5.904987592,51.40259225,3.12950262,6.088219453,2.775484971,-216.7904642,68.23280614,7.076598711,155.8974031,-0.041877742,0.047011434,3.501175109,35,7,1,0,51784.97844,0,728.3676923,4072.07,3343.702308,0.821130852,-0.792779304,MPF-1019-20190905-09_24_12,1094.494615,1342.61,0.184800787,0.5,1517.365977,14.17418972,140.2052133,1,0.009863783,2.032950745,-,0,1342.61,0.184800787,0.670288084,0.403937309,0.816298746,1799.977419,1517.365977,0.842991673,0.195983347,6,0.5,0: Broadleaf,1567700646,380.9924516,400.2496774,30.92628387,25.20945161,499.9818065,100.9923226,0.200004097,36.36082903,35.80466452,999.9,0,0,9999.790968,0,250.9182581,1799.977419,0.899999677,0.100000194,0,1096.945484,4.99911,20453.19677,16236.79677,49.776,51.125,50.625,50.45529032,50.812,1615.479355,179.4980645,0,94.60000014,1094.494615,-404.0588034,-7298.642734,20408.76538,15,0,--:--:--,0,-0.476,0.105,0,0,0,0,-18.99404878,-4.464928223,0.514578934,0,1051.16,0,0,0,5.555543171,2.945498676,0.314648165,0,0,3,0/3,0,0,0,0,2,457.753,1225.56,34.9861,34.6442,30.0004,34.5371,34.4739,29.7207,32.041,74.9628,-999.9,400,24.6501,100.132,100.808
25,1567700798,2913.1,20190905 09:26:37,11:26:37,,1,1,B1_R3,1567700790,0.004879339,12.25002063,383.2333226,262.6924935,26.58311829,38.78122519,0.190816958,2.275119389,0.182350836,0.114698616,297.3775588,36.93845097,35.30475484,5.744396985,51.91660094,3.155702854,6.078408057,2.58869413,-215.1788655,125.9268057,13.02970517,221.1552041,-0.041863446,0.046995385,3.500231121,10,2,1,0,51772.995,0,728.3676923,4072.07,3343.702308,0.821130852,-0.792779304,MPF-1020-20190905-09_26_36,1556.661538,2048.1,0.23994847,0.5,1517.361599,12.25002063,182.0442971,1,0.00859571,0.988218349,-,0,2048.1,0.23994847,0.497037133,0.372377382,0.605308073,1799.972258,1517.361599,0.842991658,0.195983317,6,0.5,0: Broadleaf,1567700790,383.2333226,400.1788387,31.18443226,25.5112871,499.9533548,100.9948065,0.200008581,36.33141935,35.30475484,999.9,0,0,9996.13129,0,128.705,1799.972258,0.900000774,0.099999445,0,1559.156774,4.99911,28861.79677,16236.75161,50.002,51.163,50.875,50.625,51.024,1615.476774,179.4967742,0,143,1556.661538,-619.7702569,-11279.44958,28817.18846,15,0,--:--:--,0,-0.476,0.105,0,0,0,0,-16.89860732,-1.475688502,0.161877883,0,1480.69,0,0,0,5.646119512,0.147380906,0.079405247,0,0,3,0/3,0,0,0,0,2,488.452,1225.66,35.1189,34.6757,30.0004,34.5628,34.494,29.7578,32.1287,77.5726,-999.9,400,25.0466,100.123,100.787
26,1567700922,3037.1,20190905 09:28:41,11:28:41,,2,1,B1_R3,1567700914,0.004480202,12.4794884,383.2026129,245.8266984,24.87742421,38.77973394,0.167402265,2.276170895,0.160850917,0.101099073,297.382641,36.78907967,35.30932258,5.745846964,50.94668024,3.049627642,5.985920236,2.696219322,-197.5769037,91.15353598,9.41475573,200.3740289,-0.04189205,0.047027496,3.502119718,15,3,1,0,51853.82894,0,728.3676923,4072.07,3343.702308,0.821130852,-0.792779304,MPF-1021-20190905-09_28_40,1264.389615,1402.59,0.098532276,0.5,1517.388661,12.4794884,74.75587895,1,0.008746782,1.903250415,-,0,1402.59,0.098532276,0.655558475,0.204977473,0.798360546,1800.004516,1517.388661,0.842991585,0.195983171,6,0.5,0: Broadleaf,1567700914,383.2026129,400.2394839,30.13494839,24.92032258,499.962,100.9990323,0.200000935,36.05214194,35.30932258,999.9,0,0,10002.5429,0,1693.627742,1800.004516,0.900002194,0.099997745,0,1267.240968,4.99911,23691.66129,16237.03871,49.95732258,51.22967742,50.931,50.51390323,51.006,1615.509032,179.4954839,0,123.2,1264.389615,-651.9647863,-11888.70427,23640.21538,15,0,--:--:--,0,-0.476,0.105,0,0,0,0,-16.97553171,-1.245160976,0.132127683,0,1186.17,0,0,0,5.147144146,1.345827596,0.143501488,0,0,3,0/3,0,0,0,0,2,482.931,1220.45,35.0241,34.7644,30.0007,34.6269,34.5553,29.7739,31.6324,72.967,-999.9,400,24.5848,100.106,100.76
27,1567701008,3123,20190905 09:30:07,11:30:07,,3,1,B1_R3,1567701000,0.004992033,14.58569243,379.6488387,233.882554,23.66920293,38.42093072,0.183677534,2.2767931,0.175824569,0.110567934,297.3768787,36.36129369,35.14447419,5.693718572,49.87668259,2.94300793,5.900568717,2.750710642,-220.1486685,79.36707535,8.178202894,164.7734884,-0.041908982,0.047046504,3.503237426,17,3,1,0,51917.83224,0,728.3676923,4072.07,3343.702308,0.821130852,-0.792779304,MPF-1022-20190905-09_30_06,1326.105385,1609.44,0.176045466,0.5,1517.359045,14.58569243,133.5620904,1,0.010135025,1.530116065,-,0,1609.44,0.176045466,0.604761215,0.321579299,0.736497981,1799.969355,1517.359045,0.842991599,0.195983198,6,0.5,0: Broadleaf,1567701000,379.6488387,399.4251613,29.08075161,23.26474516,500.0195161,101.0012258,0.200007548,35.79106774,35.14447419,999.9,0,0,10006.36839,0,1535.171613,1799.969355,0.900001806,0.099998439,0,1329.729032,4.99911,24588.65484,16236.72903,49.812,51.187,50.812,50.21341935,50.8506129,1615.477419,179.4929032,0,85.20000005,1326.105385,-476.9135036,-8679.206826,24523,15,0,--:--:--,0,-0.476,0.105,0,0,0,0,-19.45770244,-6.196887805,0.613271138,0,1276.57,0,0,0,5.911572927,-1.685634564,0.18079657,0,0,3,0/3,0,0,0,0,2,480.796,1215.97,34.8939,34.8086,30.0002,34.6824,34.6013,29.7333,36.1465,75.0251,-999.9,400,23.4439,100.089,100.75
28,1567701514,3629,20190905 09:38:33,11:38:33,,1,5,B2_R3,1567701506,0.00492007,12.99840053,381.9064839,257.6121438,26.07934786,38.66227693,0.195203769,2.276223832,0.186357694,0.117234933,297.3827782,36.64482512,34.76198065,5.574346818,50.37110245,3.015006176,5.985587032,2.559340642,-216.9750771,158.1988489,16.29567136,254.9022214,-0.04189349,0.047029113,3.502214809,38,8,1,0,51856.46264,0,728.3676923,4072.07,3343.702308,0.821130852,-0.792779304,MPF-1023-20190905-09_38_32,1374.271538,1592.67,0.137127253,0.5,1517.386298,12.99840053,104.0375071,1,0.009088773,1.556756893,-,0,1592.67,0.137127253,0.608879513,0.252687583,0.74151338,1800.00129,1517.386298,0.842991783,0.195983566,6,0.5,0: Broadleaf,1567701506,381.9064839,399.7610968,29.78227097,24.05347097,499.9517097,101.0349355,0.199996516,36.05112903,34.76198065,999.9,0,0,9999.332258,0,625.4388065,1800.00129,0.899996032,0.100003974,0,1378.728387,4.99911,25495.50323,16237.00645,49.49187097,50.56612903,50.34045161,49.94119355,50.48374194,1615.494839,179.5070968,0,505.4000001,1374.271538,-407.8659832,-7273.254705,25416.25,15,0,--:--:--,0,-0.476,0.105,0,0,0,0,-17.75381951,-1.812043902,0.198437405,0,1332.09,0,0,0,5.766471707,-0.61596439,0.072285784,0,0,3,0/3,0,0,0,0,2,454.358,1226.67,34.5353,34.5498,30.0002,34.4934,34.4383,29.7732,33.1124,74.5952,-999.9,400,24.1151,100.129,100.77
29,1567701611,3726.5,20190905 09:40:11,11:40:11,,2,5,B2_R3,1567701603,0.006793038,17.80655465,375.2593548,250.5516992,25.36616124,37.99171721,0.270099545,2.276623951,0.25347627,0.159830876,297.380163,35.9241811,34.90297097,5.618092603,50.77337922,3.020634857,5.949249199,2.597457747,-299.5729788,127.3277274,13.11531665,138.2502282,-0.041904378,0.047041336,3.502933559,9,2,1,0,51888.11669,0,728.3676923,4072.07,3343.702308,0.821130852,-0.792779304,MPF-1024-20190905-09_40_09,836.202,1182.79,0.293025812,0.5,1517.377599,17.80655465,222.3154015,1,0.012257551,2.442766679,-,0,1182.79,0.293025812,0.709535936,0.762700233,0.864096063,1799.991613,1517.377599,0.842991483,0.195982966,6,0.5,0: Broadleaf,1567701603,375.2593548,399.686,29.83601613,21.92764839,500.004129,101.0412258,0.200000355,35.94037097,34.90297097,999.9,0,0,10001.30839,0,852.5408065,1799.991613,0.900006065,0.0999935,0,838.0575806,4.99911,15616.39032,16236.93226,49.625,50.905,50.48780645,50.129,50.61890323,1615.503548,179.4880645,0,97.20000005,836.202,-150.5779829,-2731.647863,15582.11154,15,0,--:--:--,0,-0.476,0.105,0,0,0,0,-24.30870244,-2.906609059,0.288601796,0,819.75,0,0,0,7.97193122,-1.258758815,0.130171597,0,0,3,0/3,0,0,0,0,2,489.372,1220.31,34.6462,34.5801,30.0005,34.5102,34.4595,29.7177,38.7755,72.7244,-999.9,400,21.8771,100.119,100.76
30,1567701693,3808,20190905 09:41:32,11:41:32,,3,5,B2_R3,1567701685,0.004298917,11.84165851,384.5500968,259.0803614,26.22895435,38.931345,0.174791603,2.275889124,0.167661522,0.105404825,297.3806964,36.99946215,34.94314839,5.630613157,52.14370814,3.147343093,6.035901943,2.483270064,-189.5822391,154.6458497,15.95788704,278.402194,-0.041884384,0.04701889,3.501613598,9,2,1,0,51820.17508,0,728.3676923,4072.07,3343.702308,0.821130852,-0.792779304,MPF-1025-20190905-09_41_31,1530.971538,1739.25,0.119751882,0.5,1517.375934,11.84165851,90.85431223,1,0.008326505,1.341279287,-,0,1739.25,0.119751882,0.572883079,0.206036311,0.697675745,1799.989032,1517.375934,0.842991766,0.195983533,6,0.5,0: Broadleaf,1567701685,384.5500968,400.7449032,31.08834516,26.0897,499.9679677,101.0386774,0.200004677,36.20352903,34.94314839,999.9,0,0,9996.788387,0,1763.201935,1799.989032,0.899997581,0.100002416,0,1537.365161,4.99911,28372.24194,16236.89355,49.756,51.143,50.625,50.413,50.772,1615.484516,179.5048387,0,81,1530.971538,-588.7678636,-10692.09915,28256.58846,15,0,--:--:--,0,-0.476,0.105,0,0,0,0,-16.23797561,0.734464808,0.298118951,1,1470.97,0,0,0,4.866159268,2.219342091,0.249517183,0,1,3,3-Jan,0,0,0,0,2,489.485,1221.52,34.7593,34.6569,30.0007,34.5729,34.5204,29.709,28.9709,75.1882,-999.9,400,25.4382,100.104,100.743
