SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1564069648,1566.4,20190725 08:47:27,10:47:27,3,5,B2_R3,1564069640,0.00671063,15.51822888,398.6812258,268.2343831,27.13126575,40.32565162,0.228133216,2.275764887,0.216147016,0.136116295,330.4230391,39.22267485,37.9002871,6.621389016,51.8958148,3.640396316,7.014816763,2.9809927,-295.9388011,131.0838951,13.90703519,179.4751683,-0.041881004,0.047015096,3.501390451,22,4,1,0,51354.99316,MPF-2490-20190725-10_51_45,792.1661538,4023.65,3231.483846,0.8031225,0.495463736,MPF-2531-20190725-08_47_30,1785.389615,2087.39,0.144678467,0.5,1685.959586,15.51822888,121.9610239,1,0.008910513,0.92759858,-,0,2087.39,0.144678467,0.481219788,0.233164627,0.599186037,2531,300,300,300,10683.4,2027.18,-0.00715881,17.5112,1999.969677,1685.959586,0.842992574,0.195985148,6,0.5,0: Broadleaf,1564069640,398.6812258,420.5155484,35.99092903,28.2273,499.955,100.9476129,0.19999329,38.96869355,37.9002871,999.9,0,0,10004.99903,0,0.00191117,1999.969677,0.899997581,0.100002403,0,1790.953226,4.99961,35893.59032,16487.25484,49.758,50.69512903,50.145,49.85467742,51.437,1795.468387,199.5019355,0,129.4000001,1785.389615,-600.4051274,-12072.35212,35782.57308,15,1564069427,8:43:47,19,2.915,0.303,417,29,0.15,0.04,-21.37811707,-7.831620209,0.835899466,0,1824.005,-639.8209301,62.92652112,0,7.706810976,0.964977909,0.107900511,0,0,3,0/3,100,100,2.915,0.303,2,477.242,478.348,37.8566,37.5749,30.0009,37.3278,37.2617,20.4671,34.3115,67.2967,-999.9,420.878,27.5531,100.108,99.0711
13,1564069906,1824.4,20190725 08:51:45,10:51:45,1,4,B2_R3,1564069783,0.006959697,18.07502272,397.2440968,230.7456259,23.33817974,40.17824432,0.202930998,2.274695959,0.19338302,0.121684792,330.4242688,39.1053206,39.1369,7.078568045,51.86738803,3.631252412,7.001031958,3.447315633,-306.9226378,-25.10938819,-2.680599754,-4.288356964,-0.04185193,0.046982458,3.499470705,3,1,1,0,51326.70575,MPF-2490-20190725-10_51_45,792.1661538,4023.65,3231.483846,0.8031225,0.495463736,MPF-2533-20190725-08_51_47,1898.797692,2196.75,0.135633234,0.5,1685.966817,18.07502272,114.3365663,1,0.01042699,0.831637647,-,0,2196.75,0.135633234,0.454040486,0.212128531,0.565343999,2533,300,300,300,10529.8,2183.9,-0.00705406,39.8472,1999.978387,1685.966817,0.842992518,0.195985037,6,0.5,0: Broadleaf,1564069783,397.2440968,422.2533871,35.90235484,27.85003871,499.9675161,100.9424194,0.200038516,38.93214839,39.1369,999.9,0,0,9998.568065,0,0.00191117,1999.978387,0.899999387,0.100000603,0,1733.899677,4.99961,34909.37419,16487.33871,49.675,50.48780645,50.10467742,49.66306452,51.393,1795.479355,199.4990323,0,114,1898.797692,-814.0663248,-16328.74188,38001.96538,15,1564069427,8:43:47,19,2.915,0.303,417,29,0.15,0.04,-20.83211951,-2.011877352,0.26293654,0,1947.236176,-807.9798817,79.45846503,0,6.45428878,1.28084446,0.140365456,0,0,3,0/3,100,100,2.915,0.303,2,500.901,478.219,37.7848,37.6059,29.9997,37.4285,37.3622,20.5351,29.6569,62.4865,-999.9,420.923,27.9696,100.133,99.0864
14,1564069982,1900.4,20190725 08:53:01,10:53:01,2,4,B2_R3,1564069974,0.006396965,17.12827037,396.6914194,256.6408436,25.9564675,40.12108044,0.230077222,2.275072813,0.217888237,0.137221444,330.4267529,39.17464501,37.17107097,6.363989757,50.87459538,3.540034957,6.958355011,2.823954801,-282.1061633,202.0767607,21.35476895,271.7521193,-0.041862179,0.046993963,3.500147475,7,1,1,0,51357.38821,MPF-2490-20190725-10_51_45,792.1661538,4023.65,3231.483846,0.8031225,0.495463736,MPF-2534-20190725-08_53_04,1434.031154,1760.84,0.185598263,0.5,1685.980074,17.12827037,156.457487,1,0.009865364,1.285074169,-,0,1760.84,0.185598263,0.562377443,0.337377588,0.700238685,2534,300,300,300,10500.2,1708.31,-0.00703386,32.265,1999.994194,1685.980074,0.842992485,0.195984969,6,0.5,0: Broadleaf,1564069974,396.6914194,420.2890323,35.0015871,27.59437097,500.030871,100.9392581,0.200011613,38.81860968,37.17107097,999.9,0,0,10001.32968,0,0.00191117,1999.994194,0.900000258,0.099999732,0,1439.163871,4.99961,28843.11935,16487.47742,49.34248387,49.933,49.687,49.183,51.058,1795.496129,199.4983871,0,75.5999999,1434.031154,-556.7333326,-11127.14187,28740.85,15,1564069427,8:43:47,19,2.915,0.303,417,29,0.15,0.04,-27.98356098,72.58108641,7.937966124,0,1470.178824,-597.2627618,58.76713907,0,7.216476585,3.599839233,0.366903503,0,0,3,0/3,100,100,2.915,0.303,2,495.999,477.596,37.7847,37.5489,29.9999,37.3984,37.337,20.5212,30.5507,60.609,-999.9,421.395,27.0235,100.128,99.0935
15,1564070101,2020,20190725 08:55:01,10:55:01,3,4,B2_R3,1564070093,0.003914413,11.97401621,399.7489677,220.5685419,22.30765678,40.42944064,0.120730565,2.275172703,0.117281063,0.073602379,330.4234797,39.75371936,37.90953226,6.624709522,49.70883809,3.416696781,6.873419119,3.208012741,-172.625602,83.56804785,8.852510827,250.2184364,-0.041864896,0.046997013,3.500326869,17,3,1,0,51398.08457,MPF-2490-20190725-10_51_45,792.1661538,4023.65,3231.483846,0.8031225,0.495463736,MPF-2535-20190725-08_55_03,1805.350769,2053.13,0.120683654,0.5,1685.9625,11.97401621,101.7340576,1,0.006808308,0.959763873,-,0,2053.13,0.120683654,0.489734445,0.196499869,0.609787978,2535,300,300,300,10527.5,2053.13,-0.00705214,37.0403,1999.973226,1685.9625,0.842992535,0.195985071,6,0.5,0: Broadleaf,1564070093,399.7489677,415.9955806,33.78283226,29.24420968,499.9983226,100.9370968,0.199976484,38.59083548,37.90953226,999.9,0,0,10002.1929,0,0.00191117,1999.973226,0.899999032,0.100001135,0,1811.517097,4.99961,36213.04839,16487.30323,49.125,49.75,49.437,48.937,50.812,1795.473871,199.4996774,0,119,1805.350769,-508.7904277,-10115.40855,36089.91154,15,1564070132,8:55:31,20,2.75,0.308,416,29,0.16,0.02,-16.0451878,-0.94627108,0.101546995,1,1831.790882,-523.5420214,51.42290479,0,4.457733902,1.594779721,0.16025605,0,1,3,3-Jan,100,100,2.75,0.308,2,483.971,481.381,37.6414,37.4539,30.0001,37.3317,37.2743,20.4152,22.7257,59.9139,-999.9,415.975,29.123,100.118,99.0873
16,1564070259,2177.5,20190725 08:57:38,10:57:38,1,2,B2_R3,1564070251,0.00460914,12.43960171,396.1027097,225.7535141,22.83020682,40.0574353,0.133941068,2.274518431,0.129708432,0.081436914,330.4186859,39.6381284,38.80572581,6.953526504,51.29194966,3.546506711,6.914353489,3.407019793,-203.2630526,-12.85256043,-1.368499594,112.9345733,-0.041847103,0.046977039,3.499151909,12,2,1,0,51358.81705,MPF-2490-20190725-10_51_45,792.1661538,4023.65,3231.483846,0.8031225,0.495463736,MPF-2536-20190725-08_57_41,1709.511923,1859.41,0.080615936,0.5,1685.937784,12.43960171,67.95672596,1,0.007084566,1.163939099,-,0,1859.41,0.080615936,0.537879786,0.140453447,0.66973567,2536,300,300,300,10561.3,1859.41,-0.00707523,45.79,1999.943871,1685.937784,0.84299255,0.1959851,6,0.5,0: Broadleaf,1564070251,396.1027097,413.2253226,35.06916774,29.73083871,499.8756129,100.9288065,0.200103613,38.7009129,38.80572581,999.9,0,0,9998.763226,0,0.00191117,1999.943871,0.899998581,0.100001419,0,1715.610645,4.99961,34461.51935,16487.05484,49.137,49.937,49.44106452,49.19512903,50.85467742,1795.446452,199.4977419,0,156.6000001,1709.511923,-1025.215385,-20507.08718,34340.20385,15,1564070132,8:55:31,20,2.75,0.308,416,29,0.16,0.02,-17.2093,-2.272440418,1.025569836,0,1762.727941,-1057.837666,103.6849412,0,5.310911463,0.41415554,0.066144239,0,0,3,0/3,100,100,2.75,0.308,2,489.784,481.358,37.6625,37.3936,30.0001,37.275,37.2191,20.3876,28.7342,71.3283,-999.9,415.575,29.2747,100.121,99.0947
17,1564070362,2280.5,20190725 08:59:21,10:59:21,2,2,B2_R3,1564070354,0.005162097,12.1992157,399.5945484,249.0968117,25.19036914,40.40972709,0.152176968,2.274709321,0.146738956,0.092184242,330.419199,39.69200717,38.71971935,6.921368131,50.67115481,3.547999673,7.002010683,3.373368458,-227.6484976,26.36950246,2.809502403,131.9497062,-0.041852294,0.046982866,3.499494699,9,2,1,0,51326.38147,MPF-2490-20190725-10_51_45,792.1661538,4023.65,3231.483846,0.8031225,0.495463736,MPF-2537-20190725-08_59_24,2305.316154,2471.9,0.067391013,0.5,1685.941467,12.1992157,56.80865205,1,0.006941968,0.627755977,-,0,2471.9,0.067391013,0.385657301,0.099172763,0.480197356,2537,300,300,300,10558.7,2471.9,-0.00707304,41.635,1999.948387,1685.941467,0.842992488,0.195984977,6,0.5,0: Broadleaf,1564070354,399.5945484,416.7079032,35.08465484,29.10781935,500.0291935,100.9268065,0.200016355,38.93474516,38.71971935,999.9,0,0,10000.20161,0,0.00191117,1999.948387,0.900000484,0.09999949,0,2310.99129,4.99961,46607.86452,16487.1,49.32419355,50.187,49.687,49.48983871,51.04,1795.455806,199.4941935,0,102.2,2305.316154,-956.2878633,-18933.0735,46494.87692,15,1564070132,8:55:31,20,2.75,0.308,416,29,0.16,0.02,-17.06737073,-1.531114286,0.217085237,0,2352.623235,-950.3264705,93.12243711,0,5.864078049,2.022302509,0.208124621,0,0,3,0/3,100,100,2.75,0.308,2,493.566,479.305,37.7803,37.4043,30.0001,37.2785,37.2252,20.454,28.5254,69.4351,-999.9,417.136,28.7164,100.122,99.0936
18,1564070441,2360,20190725 09:00:41,11:00:41,3,2,B2_R3,1564070433,0.007542987,19.23762133,398.7187742,236.0188361,23.86797869,40.32140553,0.222589271,2.275378449,0.211161051,0.132953523,330.4277513,39.21306909,39.06645161,7.051806788,51.02971402,3.630172714,7.113840993,3.421634074,-332.6457097,19.98930742,2.135682609,19.90703163,-0.041870492,0.047003295,3.500696382,0,0,1,0,51299.33861,MPF-2490-20190725-10_51_45,792.1661538,4023.65,3231.483846,0.8031225,0.495463736,MPF-2538-20190725-09_00_43,1812.311538,2203.41,0.177496908,0.5,1685.983528,19.23762133,149.6284314,1,0.011116454,0.826101361,-,0,2203.41,0.177496908,0.452385272,0.277130322,0.563283026,2538,300,300,300,10522,2138.54,-0.00704931,24.0476,1999.998065,1685.983528,0.84299258,0.19598516,6,0.5,0: Broadleaf,1564070433,398.7187742,425.4100323,35.8970129,27.17130968,500.0547742,100.9273548,0.200076677,39.22940323,39.06645161,999.9,0,0,10004.49548,0,0.00191117,1999.998065,0.899997355,0.1000027,0,1818.400323,4.99961,36723.55806,16487.49355,49.5,50.20732258,49.812,49.5863871,51.2113871,1795.493548,199.5051613,0,78.79999995,1812.311538,-807.3859818,-16311.43588,36600.48846,15,1564070132,8:55:31,20,2.75,0.308,416,29,0.16,0.02,-26.63833415,-2.173490592,0.267159622,0,1850.845294,-779.3621061,76.61230458,0,8.654601463,1.460622021,0.156594765,0,0,3,0/3,100,100,2.75,0.308,2,506.46,476.238,37.9915,37.4721,30.0005,37.3167,37.2631,20.7849,31.8594,67.1624,-999.9,426.3,26.6855,100.116,99.0815
19,1564071017,2935.5,20190725 09:10:16,11:10:16,1,1,B3_R1,1564071009,0.008867442,20.21510266,397.7614839,269.8341451,27.28263942,40.21723469,0.308459614,2.274507671,0.286962155,0.181157802,330.4221392,38.84723505,38.11450645,6.698700439,52.32932982,3.735539559,7.138519778,2.96316088,-391.0542114,144.6194966,15.39147179,99.37889614,-0.041846811,0.046976711,3.499132587,5,1,1,0,51260.54225,MPF-2490-20190725-10_51_45,792.1661538,4023.65,3231.483846,0.8031225,0.495463736,MPF-2539-20190725-09_10_19,1287.304615,1652.51,0.221000408,0.5,1685.957159,20.21510266,186.2986102,1,0.011696406,1.434871801,-,0,1652.51,0.221000408,0.589300759,0.424487705,0.733761985,2539,300,300,300,10484.9,1598.77,-0.00702387,24.6595,1999.967097,1685.957159,0.842992448,0.195984896,6,0.5,0: Broadleaf,1564071009,397.7614839,426.2525161,36.94569677,26.69777419,499.9937419,100.9089355,0.199986129,39.2938871,38.11450645,999.9,0,0,10000.66226,0,0.00191117,1999.967097,0.900001935,0.09999771,0,1291.315484,4.99961,25897.38065,16487.25161,49.812,50.625,50.08841935,49.85874194,51.5,1795.473871,199.4932258,0,575,1287.304615,-321.1569233,-6280.676928,25818.86923,15,1564071046,9:10:45,21,2.941,0.215,427,26,0.09,0.01,-28.49451463,-2.187476655,0.408622238,0,1308.169118,-344.9967534,33.94523257,0,10.3636,-0.397590941,0.04194251,0,0,3,0/3,100,100,2.941,0.215,2,498.687,473.705,38.3202,37.9449,30.0006,37.7121,37.6447,20.8096,41.386,95.6749,-999.9,426.893,25.9218,100.02,98.9803
20,1564071101,3020,20190725 09:11:41,11:11:41,2,1,B3_R1,1564071093,0.007771409,16.11648134,398.2502903,266.6169788,26.95539967,40.26373636,0.238603067,2.273205415,0.225511447,0.142060993,330.4226567,39.30652708,38.9073,6.991672589,51.42888584,3.691665092,7.178193795,3.300007498,-342.7191253,60.03241405,6.420338149,54.15628357,-0.041811411,0.046936972,3.49679438,4,1,1,0,51201.8638,MPF-2490-20190725-10_51_45,792.1661538,4023.65,3231.483846,0.8031225,0.495463736,MPF-2540-20190725-09_11_43,1524.251154,1765.99,0.136885739,0.5,1685.959383,16.11648134,115.391898,1,0.009265358,1.27841041,-,0,1765.99,0.136885739,0.561097511,0.248236729,0.69864499,2540,300,300,300,10504.2,1763.22,-0.00703621,41.8628,1999.969677,1685.959383,0.842992472,0.195984945,6,0.5,0: Broadleaf,1564071093,398.2502903,421.3046129,36.5144129,27.52901613,499.9872903,100.9015161,0.200070839,39.39714839,38.9073,999.9,0,0,9992.937097,0,0.00191117,1999.969677,0.900000613,0.099999458,0,1531.224194,4.99961,30784.45806,16487.2871,49.84248387,50.663,50.185,49.937,51.562,1795.475161,199.4951613,0,84,1524.251154,-558.8858124,-11008.07522,30647.48462,15,1564071046,9:10:45,21,2.941,0.215,427,26,0.09,0.01,-22.58306585,-8.950649477,0.949230102,0,1554.204706,-590.3534694,57.91382636,0,8.964528049,0.224298815,0.054133995,0,0,3,0/3,100,100,2.941,0.215,2,499.22,474.054,38.3552,38.0376,30.0003,37.8082,37.738,20.6803,38.0183,94.0015,-999.9,422.203,26.9551,100.021,98.971
21,1564071231,3150,20190725 09:13:51,11:13:51,3,1,B3_R1,1564071223,0.006566618,14.77045834,399.8475161,282.0657574,28.51832655,40.42667973,0.242747123,2.274699979,0.229219015,0.144414469,330.4233594,39.75850492,37.35257097,6.4272298,51.03747659,3.675498743,7.201568316,2.751731057,-289.5878364,258.1663299,27.39485922,326.3967122,-0.04185204,0.046982581,3.499477923,3,1,1,0,51239.72262,MPF-2490-20190725-10_51_45,792.1661538,4023.65,3231.483846,0.8031225,0.495463736,MPF-2541-20190725-09_13_53,1788.328846,1996.98,0.104483347,0.5,1685.961462,14.77045834,88.07744803,1,0.008466976,1.01486745,-,0,1996.98,0.104483347,0.503689436,0.173181238,0.627163896,2541,300,300,300,10561.8,1996.98,-0.0070759,42.6614,1999.971935,1685.961462,0.84299256,0.19598512,6,0.5,0: Broadleaf,1564071223,399.8475161,420.7223548,36.35319677,28.75989355,500.0116452,100.9052581,0.199983548,39.45775484,37.35257097,999.9,0,0,10002.27645,0,0.00191117,1999.971935,0.899998323,0.100001665,0,1792.019032,4.99961,35870.08387,16487.27419,49.875,50.74187097,50.25,50.032,51.60670968,1795.471935,199.5012903,0,129,1788.328846,-914.4092314,-18233.24788,35796.65,15,1564071046,9:10:45,21,2.941,0.215,427,26,0.09,0.01,-20.92791951,0.598333798,0.126390331,1,1824.383529,-908.1862026,88.99513757,0,7.360398537,4.729527387,0.490035921,0,1,3,3-Jan,100,100,2.941,0.215,2,500.666,474.454,38.4282,38.1323,30.0004,37.9174,37.8529,20.6828,33.5105,88.1094,-999.9,420.927,28.2673,100.009,98.9635
22,1564071428,3346.5,20190725 09:17:07,11:17:07,1,3,B3_R1,1564071420,0.006750111,15.80085857,397.4848065,245.8095813,24.85196984,40.18671839,0.197387589,2.273911973,0.188338666,0.118490102,330.4092592,39.59648919,39.34634194,7.158649623,52.08294226,3.730236766,7.162108367,3.428412858,-297.6799047,1.103320281,0.118186318,33.95086117,-0.041830615,0.04695853,3.498062939,17,3,1,0,51231.29712,MPF-2490-20190725-10_51_45,792.1661538,4023.65,3231.483846,0.8031225,0.495463736,MPF-2542-20190725-09_17_10,1717.343462,1872.35,0.08278716,0.5,1685.889655,15.80085857,69.78500807,1,0.009078527,1.148983897,-,0,1872.35,0.08278716,0.5346638,0.143500145,0.665731318,2542,300,300,300,10498.7,1866.28,-0.00703289,36.2734,1999.886774,1685.889655,0.842992552,0.195985104,6,0.5,0: Broadleaf,1564071420,397.4848065,419.6674516,36.89558387,29.09362903,499.9563871,100.9024194,0.200107677,39.35534194,39.34634194,999.9,0,0,9997.437419,0,0.00191117,1999.886774,0.899998387,0.100001613,0,1727.020968,4.99961,35002.5129,16486.57419,49.919,50.5,50.262,49.812,51.57419355,1795.395806,199.4922581,0,195.7,1717.343462,-1280.991795,-25849.75384,34807.83462,15,1564071046,9:10:45,21,2.941,0.215,427,26,0.09,0.01,-21.74453902,-7.621760279,0.825434431,0,1800.237353,-1372.983264,135.3711369,0,7.786619512,0.118615192,0.054996487,0,0,3,0/3,100,100,2.941,0.215,2,484.111,476.188,38.3371,38.1884,29.9998,37.9996,37.9325,20.676,34.8699,97.6569,-999.9,420.687,28.5086,100.004,98.9578
23,1564071522,3441,20190725 09:18:42,11:18:42,2,3,B3_R1,1564071514,0.005118408,11.95333184,399.3299355,242.655753,24.53320011,40.37341416,0.142992647,2.274094801,0.138178806,0.086780758,330.422386,40.35616283,39.41827742,7.186335299,50.2264119,3.641837964,7.250842388,3.544497335,-225.7218049,20.43521359,2.191990485,127.3277852,-0.041835585,0.04696411,3.498391216,14,3,1,0,51199.51038,MPF-2490-20190725-10_51_45,792.1661538,4023.65,3231.483846,0.8031225,0.495463736,MPF-2543-20190725-09_18_44,1880.285385,2047.61,0.081717034,0.5,1685.957778,11.95333184,68.88573427,1,0.006796059,0.965047055,-,0,2047.61,0.081717034,0.491106334,0.133279251,0.611496171,2543,300,300,300,10577.1,2047.61,-0.00708627,39.7412,1999.967742,1685.957778,0.842992485,0.195984971,6,0.5,0: Broadleaf,1564071514,399.3299355,416.1240645,36.02110323,30.10117097,500.0770968,100.903,0.199899065,39.58495806,39.41827742,999.9,0,0,9998.567742,0,0.00191117,1999.967742,0.900000323,0.099999784,0,1889.818387,4.99961,37991.82258,16487.24516,49.937,50.437,50.25,49.812,51.625,1795.472258,199.4958065,0,93.79999995,1880.285385,-876.444445,-17671.13847,37799.97692,15,1564071046,9:10:45,21,2.941,0.215,427,26,0.09,0.01,-16.55922195,-4.046569338,0.462222269,0,1928.49,-941.6962435,92.70962111,0,5.871319756,1.076421742,0.107531323,0,0,3,0/3,100,100,2.941,0.215,2,486.757,478.482,38.4061,38.1906,30.0004,38.014,37.9536,20.5425,31.1691,94.4822,-999.9,416.352,29.8786,99.9973,98.9493
24,1564071584,3503,20190725 09:19:44,11:19:44,3,3,B3_R1,1564071576,0.006661252,17.70369514,398.2102258,240.4202367,24.30743851,40.2606316,0.209882784,2.274191767,0.199684949,0.125678026,330.4155745,40.05390931,38.77307097,6.941301419,51.12716137,3.746865873,7.328523183,3.194435546,-293.7612205,123.9438209,13.26589344,173.8640684,-0.041838222,0.046967069,3.498565328,0,0,1,0,51170.04629,MPF-2490-20190725-10_51_45,792.1661538,4023.65,3231.483846,0.8031225,0.495463736,MPF-2544-20190725-09_19_46,1549.942692,1756.37,0.11753065,0.5,1685.922001,17.70369514,99.0737543,1,0.010207015,1.290889733,-,0,1756.37,0.11753065,0.563488375,0.21409094,0.701621951,2544,300,300,300,10490.3,1737.55,-0.00702736,43.8743,1999.925161,1685.922001,0.842992545,0.19598509,6,0.5,0: Broadleaf,1564071576,398.2102258,422.6337742,37.05953548,29.36352258,500.0814839,100.9040323,0.199929903,39.78398065,38.77307097,999.9,0,0,9999.095484,0,0.00191117,1999.925161,0.899998484,0.1000015,0,1555.077419,4.99961,31539.04839,16486.90968,50.062,50.5,50.375,49.937,51.74187097,1795.429677,199.4954839,0,61,1549.942692,-1278.141197,-25957.93164,31434.88846,15,1564071046,9:10:45,21,2.941,0.215,427,26,0.09,0.01,-24.98840976,14.3445993,1.497379377,0,1605.835,-1348.179987,132.2875476,0,7.368363415,6.449585854,0.672573524,0,0,3,0/3,100,100,2.941,0.215,2,505.516,475.699,38.512,38.2395,30.0006,38.0577,37.997,20.7567,33.4217,91.8355,-999.9,422.436,28.632,99.9896,98.9377
25,1564071693,3612,20190725 09:21:33,11:21:33,3,6,B3_R1,1564071685,0.008021895,17.47435121,397.536129,252.9789213,25.5777457,40.1933804,0.233090101,2.273627015,0.220581617,0.138931384,330.4227331,39.72688907,39.61825161,7.263787301,51.36943277,3.787812268,7.37366964,3.475975033,-353.7655672,34.38962349,3.698681949,14.74547141,-0.041822869,0.046949835,3.497551304,25,5,1,0,51133.30728,MPF-2490-20190725-10_51_45,792.1661538,4023.65,3231.483846,0.8031225,0.495463736,MPF-2545-20190725-09_21_35,1694.719615,2081.41,0.185782899,0.5,1685.959424,17.47435121,156.611215,1,0.010070757,0.933136672,-,0,2081.41,0.185782899,0.482706001,0.2999358,0.60103658,2545,300,300,300,10524.5,2037.16,-0.00705086,20.7974,1999.969677,1685.959424,0.842992493,0.195984985,6,0.5,0: Broadleaf,1564071685,397.536129,422.3359677,37.4636871,28.19661935,499.922871,100.906129,0.200103742,39.89880968,39.61825161,999.9,0,0,9995.21871,0,0.00191117,1999.969677,0.899999806,0.100000016,0,1701.406452,4.99961,34174.39032,16487.27097,50.312,50.86687097,50.625,50.20935484,52,1795.473226,199.4964516,0,108.5999999,1694.719615,-537.4670089,-10737.28548,34041.42308,15,1564071730,9:22:09,22,2.937,0.246,424,28,0.07,0.01,-24.23469268,-10.62744251,1.135714875,0,1721.492647,-537.1449255,52.63172966,0,9.35144878,-2.154216167,0.229048372,0,0,3,0/3,100,100,2.937,0.246,2,472.7,474.783,38.6686,38.3889,30.0005,38.1834,38.1186,20.767,36.5905,96.863,-999.9,423.497,27.8845,99.962,98.91
26,1564071766,3684.9,20190725 09:22:46,11:22:46,2,6,B3_R1,1564071758,0.009604315,17.54792544,399.3749032,285.2157759,28.83694358,40.37908321,0.310911144,2.274866507,0.289086763,0.182512237,330.4194915,39.44073962,38.96375806,7.012953729,51.36961046,3.834109541,7.463769935,3.178844188,-423.5502885,142.5609487,15.29307724,64.72322901,-0.041856568,0.046987665,3.499776976,5,1,1,0,51135.65735,MPF-2490-20190725-10_51_45,792.1661538,4023.65,3231.483846,0.8031225,0.495463736,MPF-2546-20190725-09_22_48,1736.632308,2076.77,0.163782071,0.5,1685.943084,17.54792544,138.0636253,1,0.010114494,0.937455761,-,0,2076.77,0.163782071,0.483859183,0.264780223,0.602472453,2546,300,300,300,10517.7,1986.17,-0.00704634,1.83447,1999.950323,1685.943084,0.842992481,0.195984962,6,0.5,0: Broadleaf,1564071758,399.3749032,425.0395806,37.92179032,26.83180968,499.9162258,100.9056129,0.200097258,40.12616774,38.96375806,999.9,0,0,10003.32355,0,0.00191117,1999.950323,0.900000581,0.099999684,0,1745.848387,4.99961,35570.67097,16487.10323,50.526,51.12293548,50.82216129,50.5,52.21341935,1795.457742,199.493871,0,72.60000014,1736.632308,-851.6690604,-17458.06839,35381.15,15,1564071730,9:22:09,22,2.937,0.246,424,28,0.07,0.01,-26.52799024,14.26286969,1.560885892,0,1788.533235,-862.0209637,84.77725794,0,10.90084146,3.12702439,0.346912988,0,0,3,0/3,100,100,2.937,0.246,2,497.126,473.492,38.8891,38.5132,30.0006,38.2922,38.2252,20.7837,39.9532,94.305,-999.9,425.143,26.1731,99.9494,98.89
27,1564071841,3759.9,20190725 09:24:01,11:24:01,1,6,B3_R1,1564071833,0.007151194,15.62884073,400.5093226,244.3331937,24.70254202,40.49224021,0.191057237,2.273979151,0.182566238,0.114835332,330.4153719,40.32435624,40.22460645,7.50307549,50.18938805,3.763532975,7.498662808,3.739542515,-315.367654,-1.352101607,-0.146042324,13.54957393,-0.041832441,0.04696058,3.49818356,30,6,1,0,51093.04316,MPF-2490-20190725-10_51_45,792.1661538,4023.65,3231.483846,0.8031225,0.495463736,MPF-2547-20190725-09_24_03,1480.761154,1708.61,0.133353338,0.5,1685.92165,15.62884073,112.4116395,1,0.008976323,1.354925934,-,0,1708.61,0.133353338,0.575358195,0.248622812,0.716401539,2547,300,300,300,10530,1696.39,-0.0070545,39.4487,1999.924839,1685.92165,0.842992505,0.19598501,6,0.5,0: Broadleaf,1564071833,400.5093226,422.7037419,37.22515806,28.96210323,499.9354194,100.9017097,0.200157194,40.21357742,40.22460645,999.9,0,0,9997.944194,0,0.00191117,1999.924839,0.899999935,0.100000084,0,1490.147097,4.99961,30283.02903,16486.89677,50.625,51.36890323,50.95732258,50.625,52.375,1795.432903,199.4929032,0,74.4000001,1480.761154,-872.692992,-17637.18976,30092.90769,15,1564071730,9:22:09,22,2.937,0.246,424,28,0.07,0.01,-22.38887073,2.577085714,0.366034309,0,1536.222059,-920.0779374,90.54808624,0,8.117352439,2.727804251,0.279470757,0,0,3,0/3,100,100,2.937,0.246,2,467.574,473.446,39.0692,38.6373,30.0003,38.3998,38.3286,20.7403,33.971,90.5851,-999.9,422.577,28.7073,99.9422,98.8768
