SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1564252374,1517.1,20190727 11:32:54,11:32:54,2,B3_R2,6,null,null,null,null,1564252366,0.007975036,10.69853564,383.2307419,282.0587199,28.46708194,38.6779779,0.220876542,2.272181153,0.209603767,0.131967208,297.3716802,42.3545785,41.40408387,7.988165892,51.11081732,4.38347408,8.576411629,3.604691812,-351.6990731,165.3444102,18.19357392,129.2105912,-0.041783581,0.046905731,3.4949557,38,8,1,0,50621.6101,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-515-20190727-11_33_53,1269.310769,1396.47,0.091057617,0.5,1517.331921,10.69853564,69.08231467,1,0.007613581,1.386152227,-,0,1396.47,0.091057617,0.580915254,0.180897467,0.733600913,515,300,300,300,10373.2,1396.47,-0.00711402,32.6306,1799.937097,1517.331921,0.842991638,0.195983276,6,0.5,0: Broadleaf,1564252366,383.2307419,399.7372903,43.43251935,34.2777,499.9766452,100.7260968,0.199986839,42.75385806,41.40408387,999.9,0,0,10003.67742,0,166.7215161,1799.937097,0.900000774,0.099999145,0,1272.764516,4.99938,24336.64839,14365.06129,53.437,54.758,53.69106452,54.504,55.437,1615.445161,179.4919355,0,113.6000001,1269.310769,-850.4690604,-15067.63762,24275.45385,15,1564250994,11:09:53,4,13.085,0.202,400,23,0.05,0.01,0,0,0/0,1.87424,1.87119,1.87072,1.87281,1.86981,1.87928,1.87633,1.87165,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.085,0.202,2,458.718,451.481,41.5077,42.5709,30.0003,42.3419,42.3594,19.8184,34.5981,22.1556,-999.9,400,33.7648,99.2972,99.6553
12,1564252502,1644.6,20190727 11:35:01,11:35:01,3,B3_R2,6,null,null,null,null,1564252494,0.011797033,15.31513447,375.5327097,282.3805172,28.50118118,37.90320205,0.354016537,2.271706892,0.325977441,0.206069722,297.3785347,41.0305874,41.10973871,7.864634303,51.93607485,4.43449056,8.538362925,3.430143743,-520.2491502,190.9682326,20.97957731,-10.92280555,-0.041770699,0.046891269,3.494104457,15,3,1,0,50620.36147,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-516-20190727-11_36_00,1179.657308,1456.96,0.190329654,0.5,1517.365528,15.31513447,144.3998278,1,0.010655922,1.287084065,-,0,1456.96,0.190329654,0.562762027,0.363234833,0.710676358,516,300,300,300,10346.5,1390.88,-0.00709636,3.54651,1799.976774,1517.365528,0.842991726,0.195983452,6,0.5,0: Broadleaf,1564252494,375.5327097,399.2280968,43.93550323,30.40045161,499.9784839,100.7318387,0.199987129,42.66901613,41.10973871,999.9,0,0,10000.02323,0,1276.05871,1799.976774,0.89999829,0.100001813,0,1183.166774,4.99938,22208.84194,14365.37742,53.687,55.004,53.929,54.812,55.687,1615.476452,179.5012903,0,126.8000002,1179.657308,-556.0700854,-10280.76581,22143.54615,15,1564250994,11:09:53,4,13.085,0.202,400,23,0.05,0.01,0,0,0/0,1.87424,1.8712,1.87073,1.87286,1.86981,1.87927,1.87636,1.87166,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.085,0.202,2,487.093,451.563,41.702,42.6805,30.0003,42.4336,42.4511,19.801,44.3687,26.6314,-999.9,400,29.5735,99.2783,99.6514
13,1564252638,1781.1,20190727 11:37:18,11:37:18,1,B3_R2,4,null,null,null,null,1564252630,0.011757344,16.92749535,372.7182581,271.2823095,27.3795337,37.61709389,0.350568138,2.272220806,0.323055591,0.204201406,297.3832216,41.04133892,41.06142903,7.844518474,51.4696374,4.394093722,8.537254086,3.450424752,-518.4988528,196.6258842,21.59101923,-2.898727648,-0.041784659,0.04690694,3.495026875,0,0,1,0,50636.87019,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-517-20190727-11_38_17,938.2507692,1292.32,0.273979534,0.5,1517.391405,16.92749535,207.8670947,1,0.011718327,1.5784558,-,0,1292.32,0.273979534,0.612170975,0.591312413,0.773071774,517,300,300,300,10383.5,1189.94,-0.00712266,-9.8623,1800.007742,1517.391405,0.842991599,0.195983199,6,0.5,0: Broadleaf,1564252630,372.7182581,398.2892903,43.53762581,30.04338065,500.0112258,100.7263548,0.199996581,42.66653871,41.06142903,999.9,0,0,10003.90968,0,1719.252903,1800.007742,0.900002806,0.099997139,0,940.9811935,4.99938,17884.83226,14365.63871,53.687,55.11077419,53.95325806,54.806,55.681,1615.511935,179.4967742,0,135.8000002,938.2507692,-355.716923,-6513.538461,17835.24615,15,1564250994,11:09:53,4,13.085,0.202,400,23,0.05,0.01,0,0,0/0,1.87425,1.87122,1.87073,1.87286,1.86982,1.87927,1.87635,1.87168,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.085,0.202,2,505.015,441.151,41.6707,42.7296,30.0001,42.4862,42.5045,19.7906,47.3189,39.2529,-999.9,400,29.6931,99.2732,99.6547
14,1564252783,1925.6,20190727 11:39:42,11:39:42,2,B3_R2,4,null,null,null,null,1564252775,0.001092999,1.8431153,397.486129,247.2561573,24.95471096,40.11690374,0.023497494,2.271185133,0.02336327,0.014614039,297.3833868,44.99697337,43.37805484,8.860881715,50.78798956,4.450630359,8.763155221,4.410251356,-48.20125946,-26.0138485,-2.896308713,220.2719701,-0.04175653,0.046875363,3.493168045,74,15,1,0,50524.30241,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-518-20190727-11_40_41,592.6443846,646.993,0.08400186,0.5,1517.390275,1.8431153,63.7318027,1,0.001777334,4.150272105,-,0,646.993,0.08400186,0.805835502,-1.167742351,1.017638383,518,300,300,300,10348.4,640.987,-0.00709675,3.97296,1800.006129,1517.390275,0.842991727,0.195983454,6,0.5,0: Broadleaf,1564252775,397.486129,400.2192258,44.09771613,42.84394839,499.9970645,100.7265484,0.200001774,43.1656,43.37805484,999.9,0,0,9997.156129,0,1905.028387,1800.006129,0.899998,0.100001739,0,592.6117419,4.99938,11458.30968,14365.60323,53.85467742,55.417,54.062,54.96748387,55.812,1615.502258,179.5041935,0,143.8000002,592.6443846,1.536547011,23.90427337,11458.66923,15,1564250994,11:09:53,4,13.085,0.202,400,23,0.05,0.01,0,0,0/0,1.87425,1.87119,1.87073,1.87285,1.86981,1.87927,1.87636,1.87165,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.085,0.202,2,413.076,456.273,41.7986,42.7694,30.0001,42.5388,42.5556,19.9222,26.767,51.5479,-999.9,400,42.8089,99.2581,99.6348
15,1564252890,2032.6,20190727 11:41:29,11:41:29,3,B3_R2,4,null,null,null,null,1564252882,0.011426736,15.84184353,375.6280645,270.6583367,27.31557834,37.90940988,0.317445437,2.271550535,0.294699373,0.186094752,297.3813139,41.68515539,41.85990645,8.182782934,51.43121214,4.515771944,8.780216831,3.667010989,-503.9190388,164.460631,18.17943426,-23.89765957,-0.041766453,0.046886502,3.49382383,10,2,1,0,50529.78878,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-519-20190727-11_42_28,788.8409231,1119.99,0.295671459,0.5,1517.378942,15.84184353,224.3228225,1,0.011002945,1.975196207,-,0,1119.99,0.295671459,0.663887713,0.776515173,0.838381553,519,300,300,300,10381.8,1029.82,-0.00712141,-8.52515,1799.992581,1517.378942,0.842991776,0.195983551,6,0.5,0: Broadleaf,1564252882,375.6280645,399.7896774,44.74484516,31.64589677,499.9843226,100.7227419,0.199988452,43.20283871,41.85990645,999.9,0,0,9999.909677,0,114.3486774,1799.992581,0.899996194,0.100003858,0,789.7336452,4.99938,15793.10645,14365.50323,54.038,55.5,54.254,55.25,56.058,1615.487419,179.5058065,0,106.3,788.8409231,-95.75480329,-1832.670083,15775.94615,15,1564250994,11:09:53,4,13.085,0.202,400,23,0.05,0.01,0,0,0/0,1.87424,1.87119,1.87073,1.87286,1.86981,1.87927,1.87634,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.085,0.202,2,492.851,449.372,41.9692,42.7915,30.0002,42.5564,42.574,19.8199,47.4467,49.8937,-999.9,400,31.0744,99.2631,99.6563
16,1564252995,2138,20190727 11:43:15,11:43:15,1,B3_R2,1,null,null,null,null,1564252987,0.009723257,11.63991398,381.1974516,290.2391255,29.29230435,38.47224853,0.277333257,2.27112164,0.259799087,0.163857338,297.3738317,42.39101975,41.85985161,8.182759275,52.48648717,4.645601622,8.85104314,3.537157653,-428.7956346,183.2822885,20.27864916,72.13913483,-0.041754806,0.046873428,3.493054098,2,0,1,0,50491.73453,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-520-20190727-11_44_14,1131.844231,1344.6,0.158229785,0.5,1517.342565,11.63991398,120.0443941,1,0.00823394,1.478201696,-,0,1344.6,0.158229785,0.596481593,0.326780957,0.753258653,520,300,300,300,10370.4,1295.79,-0.00711272,5.54614,1799.949677,1517.342565,0.842991659,0.195983319,6,0.5,0: Broadleaf,1564252987,381.1974516,399.6159677,46.03036129,34.8978129,499.9228387,100.7246452,0.20008129,43.35675806,41.85985161,999.9,0,0,9996.932258,0,1300.275484,1799.949677,0.900000742,0.099999248,0,1138.502258,4.99938,21738.32903,14365.17097,54.161,55.437,54.429,55.24796774,56.187,1615.455484,179.4945161,0,105,1131.844231,-721.9415386,-14221.75385,21604.11154,15,1564250994,11:09:53,4,13.085,0.202,400,23,0.05,0.01,0,0,0/0,1.87424,1.87119,1.87073,1.87283,1.86981,1.87927,1.87636,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.085,0.202,2,502.391,454.296,42.0897,42.8181,30.0001,42.5824,42.5998,19.8255,42.0687,49.8217,-999.9,400,33.9528,99.2573,99.6494
17,1564253087,2229.5,20190727 11:44:46,11:44:46,2,B3_R2,1,null,null,null,null,1564253079,0.007802052,9.01663377,385.8392581,288.5596089,29.12316854,38.94121489,0.199552677,2.271013505,0.19029794,0.119731941,297.3718774,43.15654348,42.52604839,8.474577261,51.63948081,4.604819952,8.917246803,3.869757309,-344.0704817,119.2053639,13.24044517,85.74720476,-0.04175187,0.046870132,3.49286004,18,4,1,0,50465.55896,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-521-20190727-11_45_45,1338.821154,1437.03,0.068341542,0.5,1517.33227,9.01663377,51.84841354,1,0.006505119,1.318803365,-,0,1437.03,0.068341542,0.568743079,0.132090727,0.718229448,521,300,300,300,10439.1,1437.03,-0.00716128,28.5424,1799.937419,1517.33227,0.84299168,0.195983361,6,0.5,0: Broadleaf,1564253079,385.8392581,400.2721613,45.62570323,36.69007742,499.9813871,100.726,0.200005,43.49967097,42.52604839,999.9,0,0,9996.094839,0,1143.956774,1799.937419,0.899999613,0.100000323,0,1342.512581,4.99938,25359.92581,14365.0871,54.25,55.5,54.534,55.25,56.25,1615.442903,179.4945161,0,90.60000014,1338.821154,-980.9856416,-17988.5607,25292.22308,15,1564250994,11:09:53,4,13.085,0.202,400,23,0.05,0.01,0,0,0/0,1.87424,1.8712,1.87073,1.87285,1.86981,1.87927,1.87634,1.87166,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.085,0.202,2,482.943,448.104,42.1874,42.8451,30.0001,42.6104,42.6269,19.8534,38.7702,47.0564,-999.9,400,35.8442,99.2548,99.6516
18,1564253177,2319.5,20190727 11:46:16,11:46:16,3,B3_R2,1,null,null,null,null,1564253169,0.014341867,21.05957075,368.0064194,267.4613555,26.99345454,37.14093401,0.445419054,2.270465068,0.401961172,0.254775987,297.3869037,40.95683013,41.41713226,7.993680755,52.00028697,4.617700154,8.880143597,3.375980601,-632.4763367,245.1237462,27.079913,-62.88577383,-0.041736981,0.046853417,3.491875874,1,0,1,0,50461.01991,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-522-20190727-11_47_15,927.2555769,2071.1,0.55228836,0.5,1517.40871,21.05957075,419.0235841,1,0.014441307,0.608898653,-,0,2071.1,0.55228836,0.378456811,0.830337664,0.477929027,522,300,300,300,10325,1306.21,-0.00707061,-458.159,1800.028065,1517.40871,0.842991695,0.19598339,6,0.5,0: Broadleaf,1564253169,368.0064194,399.6115484,45.75391935,29.33102903,499.9973871,100.7246774,0.200013161,43.41969032,41.41713226,999.9,0,0,9992.66129,0,1656.285161,1800.028065,0.900000161,0.099999677,0,928.4363548,4.99938,17554.86452,14365.8,54.3363871,55.71545161,54.58232258,55.387,56.36890323,1615.524194,179.5045161,0,89.39999986,927.2555769,-106.2797607,-1908.936752,17534.01538,15,1564250994,11:09:53,4,13.085,0.202,400,23,0.05,0.01,0,0,0/0,1.87425,1.8712,1.87073,1.87285,1.86981,1.87927,1.87636,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.085,0.202,2,503.738,448.132,42.2682,42.8996,30.0003,42.6446,42.6643,19.7876,49.8244,43.2075,-999.9,400,28.5773,99.2473,99.6497
19,1564253451,2593.5,20190727 11:50:50,11:50:50,1,B1_R3,6,null,null,null,null,1564253443,0.006238305,9.147198287,386.2349032,258.6991529,26.10102815,38.9685392,0.144209265,2.272525844,0.139311414,0.087495828,297.3747483,44.12454651,43.46127097,8.899416251,51.29899586,4.685620676,9.133942287,4.213795575,-275.1092669,61.23923636,6.842623629,90.34734134,-0.041792945,0.046916243,3.495574425,49,10,1,0,50438.96489,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-523-20190727-11_51_49,1179.099231,1336.82,0.117982054,0.5,1517.34695,9.147198287,89.5098548,1,0.006591104,1.492624287,-,0,1336.82,0.117982054,0.598816394,0.245180091,0.756207124,523,300,300,300,10319.1,1321.59,-0.00707691,25.4792,1799.954839,1517.34695,0.842991678,0.195983356,6,0.5,0: Broadleaf,1564253443,386.2349032,400.1029355,46.44131613,39.30298065,499.9980968,100.6933548,0.200010516,43.96111613,43.46127097,999.9,0,0,10009.1729,0,1478.403871,1799.954839,0.899999645,0.100000255,0,1182.694516,4.99938,22677.97097,14365.19355,54.75,55.81,54.9613871,55.625,56.69512903,1615.45871,179.496129,0,273,1179.099231,-884.2140176,-16336.91967,22611.98077,15,1564253257,11:47:37,5,13.423,0.788,401,44,0.52,0.14,0,0,0/0,1.87424,1.87119,1.87073,1.87284,1.86981,1.87929,1.87634,1.87167,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.423,0.788,2,444.068,452.458,42.5045,43.2599,30.0009,42.9567,42.9653,19.8905,33.6203,47.6109,-999.9,400,38.7768,99.1657,99.5869
20,1564253613,2756,20190727 11:53:33,11:53:33,2,B1_R3,6,null,null,null,null,1564253605,0.006268833,9.480256238,384.8537742,253.728255,25.59989717,38.82979862,0.144324857,2.272353708,0.139418936,0.08756372,297.3783474,44.07142423,43.42046452,8.880502106,51.00179712,4.648010215,9.113424383,4.232491891,-276.4555234,60.93109616,6.805997668,88.65991784,-0.041788269,0.046910993,3.495265433,40,8,1,0,50440.47337,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-524-20190727-11_54_32,827.2711923,1002.42,0.174725971,0.5,1517.363723,9.480256238,132.5614248,1,0.006810529,2.324145568,-,0,1002.42,0.174725971,0.699170816,0.567034947,0.882938338,524,300,300,300,10304.4,972.547,-0.00706657,12.3166,1799.974516,1517.363723,0.842991781,0.195983562,6,0.5,0: Broadleaf,1564253605,384.8537742,399.1250968,46.06782258,38.89181613,500.003,100.6949355,0.200004935,43.91783226,43.42046452,999.9,0,0,10007.89581,0,1827.260323,1799.974516,0.899996516,0.100003606,0,828.1663871,4.99938,16038.95806,14365.36452,54.96748387,56.45935484,55.20935484,56.046,56.937,1615.472581,179.5045161,0,161.6000001,827.2711923,-215.1884788,-4047.268378,16022.4,15,1564253257,11:47:37,5,13.423,0.788,401,44,0.52,0.14,0,0,0/0,1.87424,1.87119,1.87073,1.87286,1.86983,1.87927,1.87637,1.87167,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.423,0.788,2,455.281,447.818,42.7012,43.5294,30.0006,43.2044,43.2111,19.9558,39.125,61.1806,-999.9,400,38.6002,99.1235,99.5454
21,1564253711,2854,20190727 11:55:11,11:55:11,3,B1_R3,6,null,null,null,null,1564253703,0.005286674,7.853308407,387.9813226,252.9222203,25.51776099,39.14410782,0.115842963,2.272287718,0.112659225,0.070690774,297.3782908,44.66445977,44.00589032,9.155208678,51.3483492,4.746926398,9.244555029,4.408282279,-233.1423206,22.9243707,2.571176203,89.73151709,-0.041786476,0.04690898,3.495146981,41,8,1,0,50394.57337,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-525-20190727-11_56_10,902.3125,2469.3,0.634587737,0.5,1517.366373,7.853308407,481.4510467,1,0.005738299,0.349447212,-,0,2469.3,0.634587737,0.258955822,0.882429353,0.327018831,525,300,300,300,10338.1,1075.7,-0.00726911,-141.264,1799.978065,1517.366373,0.842991591,0.195983183,6,0.5,0: Broadleaf,1564253703,387.9813226,399.867,47.04970645,41.00400323,499.9852581,100.6917419,0.199990581,44.19302258,44.00589032,999.9,0,0,10007.78387,0,1321.883548,1799.978065,0.900002839,0.099997206,0,905.2409677,4.99938,17337.9871,14365.40323,55.143,56.562,55.425,56.308,57.11687097,1615.484839,179.4932258,0,97.4000001,902.3125,-384.3948371,-7201.326486,17282.96154,15,1564253257,11:47:37,5,13.423,0.788,401,44,0.52,0.14,0,0,0/0,1.87426,1.8712,1.87075,1.87286,1.86984,1.87928,1.87636,1.87168,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.423,0.788,2,453.827,448.18,42.8251,43.6212,30.0004,43.3186,43.3241,19.9393,36.3629,63.3665,-999.9,400,40.4544,99.1075,99.5405
22,1564253817,2960,20190727 11:56:57,11:56:57,1,B1_R3,3,null,null,null,null,1564253809,0.0074676,9.791454988,384.3182581,267.0345094,26.94131456,38.77416109,0.172772232,2.270926357,0.165787845,0.104221396,297.3747637,44.13221134,43.6265871,8.976398754,50.82342496,4.740900092,9.328179073,4.235498662,-329.321164,90.6192661,10.1599928,68.83285866,-0.041749504,0.046867476,3.492703646,24,5,1,0,50324.22563,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-526-20190727-11_57_56,1093.564615,1261.56,0.1331648,0.5,1517.346471,9.791454988,101.0285694,1,0.007015701,1.641325026,-,0,1261.56,0.1331648,0.621402141,0.295753305,0.784729227,526,300,300,300,10328.6,1232.38,-0.00708367,17.449,1799.954194,1517.346471,0.842991714,0.195983429,6,0.5,0: Broadleaf,1564253809,384.3182581,399.5114194,46.99042903,38.45068065,500.0166774,100.6907419,0.200017935,44.36675806,43.6265871,999.9,0,0,9999.028387,0,1131.520968,1799.954194,0.89999871,0.100001355,0,1098.897097,4.99938,21938.03871,14365.22258,55.312,56.649,55.61687097,56.375,57.312,1615.457419,179.4983871,0,105.2,1093.564615,-700.0246153,-12564.53333,21844.59231,15,1564253257,11:47:37,5,13.423,0.788,401,44,0.52,0.14,0,0,0/0,1.87425,1.8712,1.87073,1.87286,1.86984,1.87928,1.87636,1.8717,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.423,0.788,2,476.238,453.443,42.9514,43.7369,30.0005,43.4295,43.4379,19.9352,39.8745,63.5049,-999.9,400,38.2863,99.0876,99.5264
23,1564253924,3067,20190727 11:58:44,11:58:44,2,B1_R3,3,null,null,null,null,1564253916,0.005021614,7.552589502,389.0832581,250.5952923,25.28256655,39.25462158,0.108204474,2.274027759,0.105423394,0.066133536,297.3655931,45.18844468,44.48556452,9.385740006,52.03293042,4.920793074,9.457074653,4.464946932,-221.453184,17.94390687,2.019783005,95.87609904,-0.041833763,0.046962064,3.498270838,52,10,1,0,50379.5039,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-527-20190727-11_59_43,1442.997308,1452.4,0.0064739,0.5,1517.300915,7.552589502,4.911427169,1,0.005540353,1.294264665,-,0,1452.4,0.0064739,0.564130497,0.012390461,0.712404511,527,300,300,300,10315.6,1452.4,-0.00707355,43.5406,1799.900323,1517.300915,0.842991634,0.195983269,6,0.5,0: Broadleaf,1564253916,389.0832581,400.4913548,48.77382903,43.0416,499.9825484,100.6900323,0.199997742,44.63192903,44.48556452,999.9,0,0,10019.27903,0,1556.565484,1799.900323,0.900000935,0.099999029,0,1457.830645,4.99938,27690.52903,14364.77419,55.558,56.875,55.812,56.562,57.56,1615.412258,179.4880645,0,106.3999999,1442.997308,-1614.489915,-29573.84274,27417.98846,15,1564253257,11:47:37,5,13.423,0.788,401,44,0.52,0.14,0,0,0/0,1.8743,1.87122,1.87073,1.87286,1.86987,1.87928,1.87637,1.8717,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.423,0.788,2,440.336,456.682,43.139,43.8687,30.0007,43.5593,43.5591,19.9439,35.0051,64.6766,-999.9,400,41.6411,99.0658,99.5077
24,1564254019,3161.5,20190727 12:00:18,12:00:18,3,B1_R3,3,null,null,null,null,1564254011,0.005384746,7.992524603,388.2475806,247.0500841,24.92514376,39.17070823,0.112537921,2.270899934,0.109528934,0.068719228,297.3749874,45.28177512,44.63475484,9.458456484,50.73139879,4.850096333,9.560344184,4.608360151,-237.4673118,25.38935466,2.866646998,88.16367727,-0.041748787,0.04686667,3.49265623,12,2,1,0,50248.13645,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-528-20190727-12_01_17,932.7885769,1041.26,0.104173235,0.5,1517.348295,7.992524603,79.03354057,1,0.005830117,2.200151739,-,0,1041.26,0.104173235,0.687514818,0.311945656,0.86821872,528,300,300,300,10332,1039.01,-0.00708597,21.2804,1799.956452,1517.348295,0.84299167,0.19598334,6,0.5,0: Broadleaf,1564254011,388.2475806,400.3472581,48.07260968,41.92159032,500.0037097,100.6910323,0.20002329,44.84213548,44.63475484,999.9,0,0,9998.827742,0,1047.704516,1799.956452,0.900000097,0.09999989,0,935.1490645,4.99938,18452.20645,14365.23871,55.756,57.058,56.054,56.812,57.74593548,1615.460645,179.4958065,0,93.60000014,932.7885769,-570.3640687,-10457.75043,18409.55385,15,1564253257,11:47:37,5,13.423,0.788,401,44,0.52,0.14,0,0,0/0,1.87427,1.87121,1.87073,1.87286,1.86986,1.87928,1.87637,1.87174,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.423,0.788,2,490.272,443.714,43.2846,44.011,30.0006,43.6851,43.693,19.9509,34.0689,60.0629,-999.9,400,41.525,99.0376,99.4808
25,1564254119,3261.5,20190727 12:01:58,12:01:58,1,B1_R3,2,null,null,null,null,1564254111,0.007870108,10.4037615,384.1667419,268.3196753,27.06980581,38.7571992,0.186112635,2.271449756,0.178036908,0.111969437,297.3786809,44.36143752,44.13497419,9.21675949,53.3811433,5.072920917,9.503207693,4.143838573,-347.0717706,72.38555483,8.147163324,30.83962841,-0.041763716,0.04688343,3.493642959,42,8,1,0,50283.63646,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-529-20190727-12_02_57,883.5875385,1150.44,0.23195687,0.5,1517.365849,10.4037615,175.9817165,1,0.007419144,1.896448315,-,0,1150.44,0.23195687,0.654749579,0.584043153,0.826841585,529,300,300,300,10359.8,1111.99,-0.00710553,14.4921,1799.977097,1517.365849,0.842991754,0.195983507,6,0.5,0: Broadleaf,1564254111,384.1667419,400.2800645,50.28349677,41.31386774,499.9786452,100.6863871,0.200011871,44.72607742,44.13497419,999.9,0,0,10002.86484,0,139.1589677,1799.977097,0.899996774,0.100003413,0,884.4959355,4.99938,16861.88387,14365.37419,55.87296774,57.10264516,56.125,56.83232258,57.907,1615.474516,179.5029032,0,99.20000005,883.5875385,-223.272342,-4048.229063,16845.40385,15,1564253257,11:47:37,5,13.423,0.788,401,44,0.52,0.14,0,0,0/0,1.87432,1.8712,1.87076,1.87286,1.86985,1.87929,1.87637,1.87176,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.423,0.788,2,452.606,449.618,43.3953,44.1338,30.0003,43.8029,43.8016,19.8162,38.5812,66.3063,-999.9,400,39.9762,99.0169,99.4759
26,1564254200,3343,20190727 12:03:20,12:03:20,2,B1_R3,2,null,null,null,null,1564254192,0.007175061,8.670384908,386.9112581,277.2312203,27.96838013,39.03341453,0.166859956,2.271170299,0.160336367,0.100775097,297.3693391,44.65649205,44.17737742,9.237056468,52.86321251,5.041955126,9.53773879,4.195101343,-316.4202089,75.78175882,8.535004619,65.2658936,-0.041756128,0.046874911,3.493141424,32,6,1,0,50263.73106,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-530-20190727-12_04_19,1221.317692,1320.22,0.074913505,0.5,1517.319227,8.670384908,56.83385083,1,0.006276977,1.523965703,-,0,1320.22,0.074913505,0.603798103,0.157818118,0.762498207,530,300,300,300,10305.7,1320.22,-0.00706686,35.6245,1799.921935,1517.319227,0.842991686,0.195983372,6,0.5,0: Broadleaf,1564254192,386.9112581,400.6476774,49.97741613,41.79728065,499.9773226,100.6846774,0.199992419,44.79629032,44.17737742,999.9,0,0,10001.2171,0,1270.183871,1799.921935,0.899999839,0.100000184,0,1236.847742,4.99938,24088.58065,14364.95161,55.86890323,56.937,56.125,56.73170968,57.87093548,1615.430645,179.4935484,0,81,1221.317692,-1231.506326,-22612.84104,23805.59231,15,1564253257,11:47:37,5,13.423,0.788,401,44,0.52,0.14,0,0,0/0,1.87433,1.87122,1.87076,1.87286,1.86986,1.87928,1.87637,1.87171,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.423,0.788,2,465.248,452.59,43.4272,44.193,30.0003,43.8667,43.8621,19.8365,38.6936,70.7361,-999.9,400,40.583,99.0098,99.4709
27,1564254291,3433.5,20190727 12:04:50,12:04:50,3,B1_R3,2,null,null,null,null,1564254283,0.00464655,6.554152373,389.1948387,260.0101278,26.23027038,39.26264694,0.101985051,2.271769626,0.099508154,0.062410125,297.3723577,45.74361755,44.2360129,9.26518695,50.50978941,4.884867583,9.671130371,4.380319367,-204.912845,101.5884107,11.45622271,205.5041461,-0.041772403,0.046893182,3.494217052,10,2,1,0,50239.90608,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-531-20190727-12_05_49,1158.897308,1250.96,0.073593634,0.5,1517.335935,6.554152373,55.83313269,1,0.004882206,1.663706274,-,0,1250.96,0.073593634,0.624583232,0.165156979,0.788746424,531,300,300,300,10321.9,1250.96,-0.00707814,35.1377,1799.941935,1517.335935,0.842991602,0.195983204,6,0.5,0: Broadleaf,1564254283,389.1948387,399.2297419,48.42172903,43.11595484,500.0087419,100.6817419,0.19998371,45.06547097,44.2360129,999.9,0,0,10005.4071,0,585.0433226,1799.941935,0.900001806,0.099998132,0,1164.168065,4.99938,22672.22258,14365.12581,55.875,56.75,56.062,56.649,57.86483871,1615.452258,179.4903226,0,90,1158.897308,-567.263248,-10860.42051,22572.17308,15,1564253257,11:47:37,5,13.423,0.788,401,44,0.52,0.14,0,0,0/0,1.87432,1.87129,1.87078,1.87287,1.86987,1.87927,1.87637,1.87177,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.423,0.788,2,492.797,444,43.4821,44.2298,30.0002,43.9085,43.9179,19.9788,35.7025,74.3155,-999.9,400,42.8265,99.0071,99.4759
