SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1565962354,1510.4,20190816 08:32:34,08:32:34,1,B3_R2,6,1565962346,0.005083547,17.41237396,398.8404839,254.7792854,25.76144386,40.32787328,0.221621055,2.27519645,0.210288465,0.132400171,148.6821371,32.83611088,32.57011613,4.931351297,49.90540464,2.577798446,5.16536929,2.353552851,-224.1844071,101.1999664,10.18506521,35.88276168,-0.041865542,0.046997738,3.500369518,4,1,1,0,52269.92262,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-785-20190815-10_34_59,1008.871231,1635.49,0.383138246,0.5,758.7089398,17.41237396,145.345206,1,0.022705498,-0.998562388,-,0,1635.49,0.383138246,-694.5979925,0.383189611,-766.0236257,-,-,-,-,-,-,-,-,900.0280645,758.7089398,0.842983647,0.195967293,6,0.5,0: Broadleaf,1565962346,398.8404839,422.1652903,25.4942871,19.55033548,500.0658387,100.9128065,0.199981516,33.39515806,32.57011613,999.9,0,0,10004.75484,0,145.0492258,900.0280645,0.899990097,0.100009868,0,1011.240903,4.99911,10253.25806,8096.122258,42.786,45.25,44.25,45.32419355,45.70732258,805.5174194,89.51225806,0,267.1000001,1008.871231,-186.9680683,-1735.606837,10229.88846,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-22.92529512,-6.405319861,0.7243433,0,1022.778543,-212.1553073,21.55298049,0,5.89875561,0.777476446,0.081464437,0,0,3,0/3,1.88751,1.89331,1.89117,1.89117,1.88812,1.89087,1.884,1.89087,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,496.818,351.004,32.2751,32.1161,30.0004,31.9049,31.8826,19.4992,23.4183,28.8335,-999.9,422.502,19.5059,100.447,101.054
11,1565962666,1821.9,20190816 08:37:45,08:37:45,2,B3_R2,6,1565962658,0.004059703,13.9084868,396.3616774,262.0855083,26.5006615,40.0779376,0.188806158,2.274786232,0.1805122,0.113534941,148.6789841,33.4119278,32.35344516,4.871445608,51.23179639,2.68232993,5.235674168,2.189115678,-179.0329194,157.3722041,15.8432321,142.8615009,-0.041854385,0.046985214,3.499632816,19,4,1,0,52215.44333,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-786-20190815-10_40_11,1146.248462,1812.13,0.36745793,0.5,758.6950593,13.9084868,139.394258,1,0.018087606,-0.998702521,-,0,1812.13,0.36745793,-769.7255869,0.36750239,-848.8766038,-,-,-,-,-,-,-,-,900.0119032,758.6950593,0.842983361,0.195966722,6,0.5,0: Broadleaf,1565962658,396.3616774,414.9819032,26.52763226,21.78544839,500.0239355,100.9145484,0.200014097,33.63666774,32.35344516,999.9,0,0,10001.91613,0,59.75907419,900.0119032,0.899998,0.100002,0,1150.219032,4.99911,10533.20968,8095.993226,43.308,45.81606452,44.804,45.766,45.75,805.51,89.50193548,0,310.8999999,1146.248462,-430.4362394,-3751.723078,10497.75,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-17.91536341,-13.58053589,1.467891063,0,1174.269429,-491.6363538,50.03891303,0,4.744637073,0.208782648,0.046670707,0,0,3,0/3,1.8875,1.89331,1.89117,1.89117,1.88812,1.89087,1.884,1.89087,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,479.244,355.687,32.7552,32.3893,30.0001,32.2368,32.2154,19.3153,39.8271,59.9305,-999.9,416.715,21.3691,100.388,100.991
12,1565962785,1940.9,20190816 08:39:44,08:39:44,3,B3_R2,6,1565962777,0.003933295,13.66447697,398.5292258,246.3715054,24.91283318,40.29886534,0.16234075,2.274757329,0.156168053,0.09814007,148.677423,33.65534441,33.19505806,5.107742538,50.21073481,2.658734486,5.295151517,2.449008052,-173.4583089,78.94521084,7.988509929,62.15283494,-0.041853599,0.046984332,3.499580913,13,3,1,0,52180.20137,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-787-20190815-10_42_10,1105.836923,1665.93,0.336204449,0.5,758.6846802,13.66447697,127.5365822,1,0.017766232,-0.998588656,-,0,1665.93,0.336204449,-707.544573,0.336248698,-780.3015053,-,-,-,-,-,-,-,-,899.9992581,758.6846802,0.842983673,0.195967346,6,0.5,0: Broadleaf,1565962777,398.5292258,416.8063548,26.29313226,21.69760323,500.0350968,100.9189677,0.200003548,33.83879032,33.19505806,999.9,0,0,10001.29032,0,1441.365161,899.9992581,0.899990097,0.100009942,0,1108.862581,4.99911,10296.25806,8095.861935,43.437,46.18906452,44.94106452,46.012,45.75,805.4919355,89.51032258,0,118.3999999,1105.836923,-241.7558976,-2161.835899,10269.54231,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-18.21826829,-0.776052962,0.11993211,1,1120.351714,-259.0861964,26.22041576,0,4.584197805,0.292240139,0.029875015,0,1,3,1/3,1.88751,1.89331,1.89117,1.89118,1.88812,1.89088,1.884,1.89087,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,485.992,355.4,32.8793,32.4531,30.0006,32.3232,32.315,19.3587,38.8164,59.2557,-999.9,417.551,21.5073,100.371,100.984
13,1565963198,2354.4,20190816 08:46:38,08:46:38,1,B3_R2,4,1565963190,0.005236267,14.04480354,397.9042581,304.097182,30.74964928,40.23521791,0.287085349,2.27533078,0.268373311,0.169312782,148.6763211,33.76248024,31.79243871,4.719271178,51.69814182,2.819896606,5.454541511,1.899374572,-230.9193734,316.290182,31.86192301,265.9090527,-0.041869195,0.04700184,3.500610769,49,10,1,0,52108.46513,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-788-20190815-10_49_03,918.5383462,1451.26,0.367075268,0.5,758.6840946,14.04480354,139.2470838,1,0.018267543,-0.998379891,-,0,1451.26,0.367075268,-616.2422593,0.367130728,-679.6105587,-,-,-,-,-,-,-,-,899.9992581,758.6840946,0.842983022,0.195966045,6,0.5,0: Broadleaf,1565963190,397.9042581,417.2566774,27.88723226,21.77944194,500.0409355,100.9178387,0.19999829,34.37087097,31.79243871,999.9,0,0,10005.12903,0,520.2722581,899.9992581,0.900008,0.0999918,0,919.5565806,4.99911,10009.15742,8095.899355,44,46.70122581,45.625,46.627,45.97948387,805.5070968,89.49032258,0,412.8999999,918.5383462,-130.484547,-1823.174701,9995.974615,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-18.89369756,-6.451427875,0.854462,0,928.1831714,-147.5891977,14.91425618,0,6.083167561,0.630395331,0.066851606,0,0,3,0/3,1.88747,1.89331,1.89117,1.89116,1.88812,1.89087,1.884,1.89082,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,442.937,358.404,33.2694,32.6765,30.0001,32.5554,32.5322,19.4478,42.324,62.9224,-999.9,417.719,21.3225,100.493,100.981
14,1565963297,2453.4,20190816 08:48:17,08:48:17,2,B3_R2,4,1565963289,0.005615241,16.78104706,397.9849677,264.6029058,26.75479122,40.24145044,0.234543728,2.274124984,0.221885904,0.139758991,148.6760063,33.89678062,33.65420323,5.240811104,50.3038717,2.783491254,5.533353915,2.457319849,-247.6321376,119.5110625,12.17088015,32.72581135,-0.041836406,0.046965031,3.498445412,10,2,1,0,52025.53234,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-789-20190815-10_50_42,971.4461923,1473.34,0.340650364,0.5,758.6785922,16.78104706,129.2220694,1,0.021874267,-0.99840417,-,0,1473.34,0.340650364,-625.6332086,0.34070106,-689.9671809,-,-,-,-,-,-,-,-,899.9921935,758.6785922,0.842983525,0.195967051,6,0.5,0: Broadleaf,1565963289,397.9849677,420.8074194,27.52852258,20.97473548,499.9242581,100.912871,0.200119968,34.6289871,33.65420323,999.9,0,0,9997.785806,0,1292.282258,899.9921935,0.899995194,0.100004739,0,972.7772903,4.99911,9282.572903,8095.81,44.23374194,46.98374194,45.8,46.768,46.062,805.4896774,89.50516129,0,98.10000014,971.4461923,-224.7772649,-1843.966496,9270.721538,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-22.91639512,3.698412544,0.615412298,0,985.3634571,-247.9981292,25.05107615,0,6.532039024,0.436164042,0.045275947,0,0,3,0/3,1.88745,1.89328,1.89115,1.89112,1.88812,1.89086,1.88397,1.89079,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,490.287,355.642,33.4787,32.7476,30.0005,32.6063,32.5966,19.5569,41.6851,58.3198,-999.9,421.205,20.7954,100.486,100.972
15,1565963401,2557.4,20190816 08:50:01,08:50:01,3,B3_R2,4,1565963393,0.00722993,12.05548595,399.7093548,327.3715183,33.09911364,40.4128784,0.348318625,2.274016578,0.32116304,0.202990007,148.6795697,33.31429478,32.80279032,4.996394513,50.90673983,2.808180046,5.516322702,2.188214467,-318.8399241,217.080935,22.01069773,68.9312784,-0.041833459,0.046961722,3.498250762,20,4,1,0,52031.2532,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-790-20190815-10_52_26,772.3576154,1142.51,0.323981746,0.5,758.6961988,12.05548595,122.9018596,1,0.01564523,-0.997942075,-,0,1142.51,0.323981746,-484.9263355,0.324043925,-534.7913955,-,-,-,-,-,-,-,-,900.013,758.6961988,0.8429836,0.1959672,6,0.5,0: Broadleaf,1565963393,399.7093548,417.6430968,27.77470645,19.34008387,500.019129,100.9056452,0.200015516,34.57348065,32.80279032,999.9,0,0,9997.797419,0,1592.130968,900.013,0.899991742,0.100008268,0,773.0017742,4.99911,7508.875161,8095.989677,44.437,47.28,46.002,46.99593548,46.062,805.5051613,89.50935484,0,103.3,772.3576154,-81.4166154,-775.0512822,7502.811923,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-17.64421707,-6.15515331,0.687333724,0,778.2747429,-90.55102417,9.137725439,0,8.387289024,0.90048899,0.093781888,0,0,3,0/3,1.88747,1.89329,1.89117,1.89116,1.88811,1.89086,1.884,1.89083,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,477.599,354.371,33.664,32.8848,30.0006,32.7237,32.7098,19.4255,45.0404,52.9525,-999.9,417.772,18.9822,100.455,100.947
16,1565963550,2706.4,20190816 08:52:30,08:52:30,1,B3_R2,1,1565963542,0.007032677,19.15676804,397.5423871,284.762226,28.79234921,40.19556736,0.32658986,2.274770456,0.302598925,0.191132748,148.6751478,33.46556371,32.92873548,5.031912442,50.02299815,2.772713102,5.542876685,2.259199341,-310.1410667,212.3126791,21.54244906,72.38920923,-0.041853956,0.046984732,3.499604486,8,2,1,0,52041.16697,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-791-20190815-10_54_55,978.6657308,1580.49,0.380783345,0.5,758.6752614,19.15676804,144.445452,1,0.02500577,-0.99851236,-,0,1580.49,0.380783345,-671.2056822,0.380836171,-740.22588,-,-,-,-,-,-,-,-,899.9883871,758.6752614,0.84298339,0.19596678,6,0.5,0: Broadleaf,1565963542,397.5423871,423.8852581,27.4227,19.21497419,500.0037097,100.9100968,0.200045613,34.65995806,32.92873548,999.9,0,0,10002.25484,0,1529.625806,899.9883871,0.900001,0.099998923,0,980.289871,4.99911,9371.263226,8095.786452,44.625,47.562,46.24593548,47.19512903,46.062,805.4896774,89.50064516,0,148.5,978.6657308,-130.1428035,-1311.140856,9355.021154,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-26.32883415,-1.086829965,0.241390214,0,987.8628,-140.6686489,14.2609096,0,8.185020732,0.435139233,0.043390073,0,0,3,0/3,1.88749,1.89331,1.89117,1.89117,1.88812,1.89087,1.884,1.89087,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,492.399,356.335,33.7957,33.1016,30.0007,32.9209,32.9093,19.7419,39.364,45.6585,-999.9,424.953,19.2618,100.406,100.9
17,1565963642,2798,20190816 08:54:01,08:54:01,2,B3_R2,1,1565963634,0.004871878,16.27124203,398.6152581,251.6603547,25.44634046,40.30551248,0.202612018,2.274916371,0.193094152,0.121501722,148.6756301,34.46440072,33.67022903,5.24550962,49.6242857,2.795792302,5.633919486,2.449717318,-214.8498207,157.4172097,16.05234104,107.2953601,-0.041857924,0.046989187,3.499866524,19,4,1,0,51996.32751,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-792-20190815-10_56_27,1077.219231,1673.29,0.356226816,0.5,758.677223,16.27124203,135.1305858,1,0.02120234,-0.998594864,-,0,1673.29,0.356226816,-710.6748894,0.356273494,-783.7537127,-,-,-,-,-,-,-,-,899.9906452,758.677223,0.842983454,0.195966909,6,0.5,0: Broadleaf,1565963634,398.6152581,420.4676129,27.64995161,21.96626774,500.0810323,100.9139032,0.199919355,34.95374516,33.67022903,999.9,0,0,10002.82581,0,194.8592581,899.9906452,0.89999529,0.100004545,0,1080.534839,4.99911,10329.88387,8095.794516,44.812,47.687,46.429,47.49593548,46.062,805.4877419,89.50258065,0,91.10000014,1077.219231,-263.2813675,-1393.716247,10320.30769,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-21.31491707,-11.75775261,1.245271985,0,1093.848571,-293.713508,29.7853573,0,5.63283122,1.151614077,0.115729966,0,0,3,0/3,1.8875,1.89331,1.89117,1.89117,1.88812,1.89087,1.884,1.89087,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,479.495,354.539,33.9574,33.28,30.0009,33.084,33.0736,19.6189,28.3119,43.4025,-999.9,421.379,21.8706,100.369,100.869
18,1565963726,2882.5,20190816 08:55:26,08:55:26,3,B3_R2,1,1565963718,0.007507853,15.801504,399.3513548,310.7127257,31.4172591,40.37982338,0.358171188,2.274794712,0.329534237,0.208340682,148.6783897,33.70363513,33.14489677,5.093384586,50.84941262,2.880527984,5.664820567,2.212856602,-331.0963214,233.948811,23.80827908,75.33915836,-0.041854616,0.046985473,3.499648044,46,9,1,0,51975.70634,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-793-20190815-10_57_51,1218.023462,1736.03,0.298385707,0.5,758.6908944,15.801504,113.1912594,1,0.020582816,-0.998645646,-,0,1736.03,0.298385707,-737.3591358,0.298423392,-813.1819048,-,-,-,-,-,-,-,-,900.0068065,758.6908944,0.842983507,0.195967015,6,0.5,0: Broadleaf,1565963718,399.3513548,421.9105161,28.48805806,19.73551613,500.0126129,100.9135161,0.200009323,35.05252258,33.14489677,999.9,0,0,10002.07355,0,114.1621935,900.0068065,0.899993,0.100006826,0,1221.125161,4.99911,11482.12903,8095.936452,44.99593548,47.627,46.558,47.625,46.125,805.5009677,89.50580645,0,83.9000001,1218.023462,-286.0878632,-2460.841025,11455.76154,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-22.43465854,-2.073875958,0.226093906,0,1238.995429,-319.217487,32.4172792,0,8.70478122,1.137987596,0.117510723,0,0,3,0/3,1.88751,1.89331,1.89123,1.89119,1.88812,1.89089,1.88402,1.89088,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,446.61,352.803,34.1436,33.446,30.0008,33.2377,33.2104,19.6515,36.7055,40.7544,-999.9,422.421,19.3178,100.33,100.835
19,1565964000,3156,20190816 08:59:59,08:59:59,1,B1_R3,6,1565963992,0.00348144,13.69709001,397.3702258,202.3434273,20.45485237,40.17006836,0.124068643,2.273318868,0.120425975,0.075584605,148.6795385,35.30599439,34.77423226,5.578136406,48.23426104,2.776456871,5.756192406,2.801679534,-153.5315023,69.5709087,7.151161994,71.87010691,-0.041814494,0.046940433,3.496998062,21,4,1,0,51878.68645,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-794-20190815-11_02_25,872.1421154,1228.82,0.290260481,0.5,758.6935755,13.69709001,110.1093812,1,0.017809009,-0.99808662,-,0,1228.82,0.290260481,-521.6352501,0.290312275,-575.2750942,-,-,-,-,-,-,-,-,900.0095484,758.6935755,0.842983918,0.195967836,6,0.5,0: Broadleaf,1565963992,397.3702258,415.4654516,27.46525806,23.40258387,500.0383226,100.8897742,0.200004935,35.34188387,34.77423226,999.9,0,0,9994.837097,0,1311.581613,900.0095484,0.899983032,0.100016961,0,873.4721935,4.99911,8539.892903,8095.942258,45.24187097,48.06409677,46.875,47.812,46.125,805.493871,89.51870968,0,272.8999999,872.1421154,-123.3168206,-1080.936411,8527.987308,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-18.13957073,6.762963763,1.084344367,0,879.7952,-134.9956851,13.75121238,0,4.072605854,0.306825366,0.091864,0,0,3,0/3,1.8875,1.89331,1.89118,1.89117,1.88812,1.89088,1.884,1.89087,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,477.121,355.202,34.3586,33.9067,30.0006,33.6928,33.6698,19.4424,27.9058,49.5945,-999.9,415.32,23.7533,100.23,100.743
20,1565964088,3244.5,20190816 09:01:28,09:01:28,2,B1_R3,6,1565964080,0.006063032,18.98027264,398.8437742,257.7715522,26.05917119,40.32073401,0.250243779,2.274320385,0.235891467,0.148653025,148.672984,34.57375057,34.2666871,5.423007879,50.6293779,2.931997256,5.791098721,2.491010623,-267.3797103,145.2582293,14.89558657,41.44708957,-0.041841718,0.046970994,3.49879628,7,1,1,0,51892.74445,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-795-20190815-11_03_53,948.6871154,1717.1,0.447506193,0.5,758.6621989,18.98027264,169.7530163,1,0.02477356,-0.998630715,-,0,1717.1,0.447506193,-729.3079279,0.447563336,-804.3027898,-,-,-,-,-,-,-,-,899.9726129,758.6621989,0.842983651,0.195967302,6,0.5,0: Broadleaf,1565964080,398.8437742,424.5251935,29.00266774,21.93714839,499.9367419,100.8939355,0.200118419,35.45137419,34.2666871,999.9,0,0,10000.93194,0,1585.32871,899.9726129,0.899989,0.100011,0,948.775871,4.99911,8882.767097,8095.619032,45.425,48.387,47.04,48.028,46.125,805.4664516,89.50677419,0,87.5,948.6871154,-26.40304274,-156.9630771,8882.217308,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-25.54262683,-1.94403554,0.252256604,0,950.5366571,-31.82529901,3.255288848,0,7.054658049,0.055224669,0.034122181,1,1,3,1/3,1.88751,1.89331,1.89118,1.89119,1.88812,1.8909,1.88401,1.89087,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,493.657,352.117,34.5144,34.042,30.001,33.8321,33.8174,19.7607,33.9935,48.0836,-999.9,425.195,21.8394,100.213,100.73
21,1565964210,3366,20190816 09:03:29,09:03:29,3,B1_R3,6,1565964202,0.00351727,14.49545241,395.9986774,189.5677608,19.16166727,40.02787638,0.123435517,2.272598094,0.119828242,0.075207969,148.6706618,36.01474877,35.49352903,5.804586948,49.52720668,2.966326618,5.989287136,2.83826033,-155.1116055,69.69508463,7.216555125,70.47069613,-0.041794908,0.046918446,3.495704121,14,3,1,0,51734.30099,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-796-20190815-11_05_55,1212.187308,1715.34,0.293325342,0.5,758.6520243,14.49545241,111.2659323,1,0.018862328,-0.99862931,-,0,1715.34,0.293325342,-728.5593739,0.293362836,-803.4772619,-,-,-,-,-,-,-,-,899.9607742,758.6520243,0.842983434,0.195966869,6,0.5,0: Broadleaf,1565964202,395.9986774,415.0653226,29.34608387,25.24907097,499.9816129,100.8807419,0.200091581,36.06237419,35.49352903,999.9,0,0,9991.05,0,114.0571935,899.9607742,0.899995903,0.100003884,0,1215.862258,4.99911,12299.39355,8095.526774,45.671,48.5,47.25,48.437,47.08435484,805.4616129,89.49903226,0,120.6999998,1212.187308,-509.3035898,-8461.815396,12265.34231,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-18.19700732,-8.234073868,1.975523632,0,1243.942286,-563.9650788,57.07747107,0,4.039919756,1.035511359,0.113285764,0,0,3,0/3,1.88751,1.89333,1.89127,1.89123,1.88816,1.89093,1.88406,1.89087,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,484.679,354.555,34.7929,34.2702,30.0006,34.0523,34.0355,19.4468,22.1757,48.2605,-999.9,415.635,25.4258,100.173,100.685
22,1565964391,3547,20190816 09:06:30,09:06:30,1,B1_R3,3,1565964383,0.006445521,17.00606849,396.6384839,279.1089076,28.21415288,40.09481072,0.276183244,2.273928226,0.258809318,0.163225641,148.6744611,35.04635912,34.45507419,5.480143914,51.28266958,3.069089976,5.984653298,2.411053938,-284.2474587,195.3155812,20.10900639,79.85159002,-0.041831057,0.046959026,3.498092122,14,3,1,0,51779.70361,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-797-20190815-11_08_56,1035.433846,1639.58,0.368476167,0.5,758.6742387,17.00606849,139.7766877,1,0.02217099,-0.998565974,-,0,1639.58,0.368476167,-696.3375298,0.368525443,-767.9420399,-,-,-,-,-,-,-,-,899.9875161,758.6742387,0.842983069,0.195966139,6,0.5,0: Broadleaf,1565964383,396.6384839,420.112,30.36101613,22.86173871,500.0344194,100.8865806,0.199956226,36.04829032,34.45507419,999.9,0,0,9999.112581,0,1563.712258,899.9875161,0.900007,0.0999928,0,1036.487419,4.99911,10028.7571,8095.79129,45.937,48.74187097,47.522,48.554,47.46341935,805.4958065,89.49064516,0,180.1999998,1035.433846,-134.8020513,-1453.752137,10017.63808,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-25.11254634,24.99545645,3.160961407,0,1043.16,-138.99199,14.05240986,0,7.431004878,1.409203484,0.145086883,0,0,3,0/3,1.88751,1.89332,1.89122,1.89119,1.88812,1.89093,1.88402,1.89087,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,484.812,351.448,35.0614,34.4455,30.0005,34.2418,34.2204,19.6592,33.8976,48.9512,-999.9,422.242,22.3563,100.14,100.654
23,1565964468,3624,20190816 09:07:47,09:07:47,2,B1_R3,3,1565964460,0.006002696,16.92819629,399.1883871,265.8398812,26.87371919,40.3539024,0.238340946,2.274188649,0.225282544,0.141915183,148.6747507,35.3008397,34.87493548,5.609370202,50.33984155,3.03092248,6.020921773,2.578447721,-264.7189055,157.3447054,16.23956365,57.54011424,-0.041838137,0.046966974,3.498559731,34,7,1,0,51769.75407,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-798-20190815-11_10_13,1065.765385,1712.86,0.377786051,0.5,758.6747337,16.92819629,143.3083658,1,0.022068333,-0.998627325,-,0,1712.86,0.377786051,-727.5045934,0.37783441,-802.3140181,-,-,-,-,-,-,-,-,899.9879677,758.6747337,0.842983196,0.195966393,6,0.5,0: Broadleaf,1565964460,399.1883871,422.375871,29.98245484,22.99573226,500.0388065,100.8898387,0.200031903,36.15827097,34.87493548,999.9,0,0,10000.48194,0,1642.207742,899.9879677,0.900005774,0.099994303,0,1069.121935,4.99911,10185.17,8095.792581,46.08232258,48.98983871,47.687,48.69106452,47.629,805.4954839,89.49483871,0,76.5,1065.765385,-270.771282,-3026.305982,10150.64962,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-23.33710488,-0.319896167,0.541358887,1,1082.853143,-302.1990357,30.65435115,0,6.906083415,1.31524892,0.15538007,0,1,3,1/3,1.88751,1.89331,1.8912,1.89118,1.88813,1.89091,1.88405,1.89087,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,461.303,351.757,35.1974,34.5293,30.0004,34.3397,34.3203,19.7065,31.4338,47.071,-999.9,423.286,22.7637,100.123,100.646
24,1565964554,3710.5,20190816 09:09:14,09:09:14,3,B1_R3,3,1565964546,0.006001996,16.47394495,398.8563226,267.5989504,27.05115824,40.31976017,0.236280661,2.274332623,0.22344128,0.140746197,148.6770206,35.44554985,34.99390645,5.646465642,50.22143179,3.047837415,6.068798332,2.598628227,-264.688042,160.4607514,16.58133205,61.03106207,-0.041842051,0.046971368,3.498818255,55,11,1,0,51750.2174,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-799-20190815-11_11_39,1099.87,1678.42,0.344699181,0.5,758.685124,16.47394495,130.7590706,1,0.021469296,-0.998599159,-,0,1678.42,0.344699181,-712.856754,0.344744211,-786.1599388,-,-,-,-,-,-,-,-,900.000129,758.685124,0.84298335,0.195966701,6,0.5,0: Broadleaf,1565964546,398.8563226,421.496,30.15020968,23.16551613,500.0392581,100.8885484,0.199883419,36.30257419,34.99390645,999.9,0,0,10001.54548,0,103.779871,900.000129,0.9,0.099999845,0,1101.698387,4.99911,10678.2129,8095.891613,46.20325806,49,47.812,48.875,47.812,805.5016129,89.50064516,0,85.69999981,1099.87,-302.1018804,-3533.035896,10652.85,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-22.19016829,-7.790136585,0.82024825,0,1118.888286,-337.3028571,34.09877044,0,6.944505854,0.542623066,0.073477131,0,0,3,0/3,1.88751,1.89331,1.89127,1.89117,1.88814,1.89096,1.88401,1.89087,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,433.6,346.231,35.3336,34.6397,30.0006,34.4542,34.4337,19.565,30.4423,45.9297,-999.9,422.179,23.0516,100.101,100.622
25,1565964732,3888,20190816 09:12:11,09:12:11,1,B1_R3,2,1565964724,0.005285544,15.39109391,394.6927419,253.0956282,25.58390734,39.89710376,0.20137412,2.273758944,0.191964754,0.120786721,148.6780318,35.98468312,35.56031935,5.826013646,51.31123292,3.16657557,6.171310627,2.659438076,-233.0925091,128.4593579,13.33412651,57.37900704,-0.041826455,0.04695386,3.497788176,37,7,1,0,51680.53819,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-800-20190815-11_14_37,1088.695385,1567.83,0.305603679,0.5,758.6895592,15.39109391,115.9291601,1,0.020041906,-0.998500348,-,0,1567.83,0.305603679,-665.8211977,0.305646417,-734.287708,-,-,-,-,-,-,-,-,900.0052903,758.6895592,0.842983444,0.195966888,6,0.5,0: Broadleaf,1565964724,394.6927419,415.6709677,31.32619355,25.18061613,499.8685806,100.8836452,0.200310839,36.60825806,35.56031935,999.9,0,0,9998.303548,0,141.8567419,900.0052903,0.899995452,0.100004365,0,1090.01,4.99911,10684.9,8095.926774,46.5,49.062,48.062,49.054,48.10670968,805.5025806,89.50387097,0,176.5,1088.695385,-323.9870085,-5253.141882,10677.63077,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-19.8436439,-24.449423,2.621530182,0,1105.495714,-355.2166732,35.90880961,0,6.13356561,0.425576446,0.046112354,0,0,3,0/3,1.88753,1.89333,1.89129,1.89121,1.88815,1.89094,1.88402,1.89088,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,457.42,344.799,35.5623,34.8543,30.0008,34.6554,34.6332,19.4167,37.3654,58.1995,-999.9,418.037,24.6434,100.053,100.585
