SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1567718079,1155.6,20190905 14:14:38,16:14:38,,1,3,B3_R2,1567718071,0.005456115,13.46998654,380.3176129,236.5566102,23.91770143,38.4530498,0.174793498,2.274146419,0.167658041,0.105403096,297.3762873,40.09618618,38.61205161,6.881292344,51.6548292,3.764150046,7.287121271,3.117142297,-240.6146521,130.7059143,13.97200811,201.4395576,-0.041836989,0.046965685,3.498483902,26,5,1,0,51185.9974,0,728.3676923,4072.07,3343.702308,0.821130852,-0.792779304,MPF-1092-20190905-14_14_37,908.5999231,1216.54,0.253127786,0.5,1517.35532,13.46998654,192.0423965,1,0.009399753,2.347255331,-,0,1216.54,0.253127786,0.701247768,0.630802018,0.854002461,1799.964839,1517.35532,0.842991645,0.19598329,6,0.5,0: Broadleaf,1567718071,380.3176129,398.9726129,37.22910323,30.92519677,499.9745806,100.9077097,0.200018419,39.67813548,38.61205161,999.9,0,0,9998.436452,0,91.9904129,1799.964839,0.900000968,0.099998916,0,913.1716452,4.99911,17311.32258,16236.68065,48.812,49.57825806,49.375,49.45529032,50.046,1615.470323,179.4951613,0,114,908.5999231,-420.4918977,-7255.459837,17239.41538,15,0,--:--:--,0,-0.476,0.105,0,0,0,0,-17.98603171,-10.93367875,1.185743637,0,865.861,0,0,0,6.431799756,-2.560129547,0.25352236,0,0,3,0/3,0,0,0,0,2,468.558,1176.81,39.066,38.6712,29.9995,38.6117,38.5439,29.8726,38.1177,84.1481,-999.9,400,30.5663,98.9846,99.9588
14,1567718163,1240.1,20190905 14:16:03,16:16:03,,2,3,B3_R2,1567718155,0.005883775,12.7966534,381.4737742,255.7548018,25.8595315,38.57105717,0.194281448,2.274589693,0.185510761,0.116699238,297.3816986,39.85241712,38.28553226,6.760984452,51.34087904,3.720311828,7.24629554,3.040672624,-259.4744941,157.9100363,16.84180446,212.6590452,-0.041849041,0.046979215,3.499279876,20,4,1,0,51217.38118,0,728.3676923,4072.07,3343.702308,0.821130852,-0.792779304,MPF-1093-20190905-14_16_02,797.8943462,1049.6,0.239811027,0.5,1517.384993,12.7966534,181.9428267,1,0.008955824,2.879639863,-,0,1049.6,0.239811027,0.742244117,0.783562698,0.903929155,1800.000323,1517.384993,0.842991512,0.195983023,6,0.5,0: Broadleaf,1567718155,381.4737742,399.5230968,36.79446452,29.99374839,500.0019032,100.9106452,0.199994097,39.57325161,38.28553226,999.9,0,0,10001.02581,0,1163.239323,1800.000323,0.900004613,0.099995,0,798.6394839,4.99911,14669.93548,16237.02258,48.687,49.407,49.19919355,49.262,49.933,1615.509677,179.4906452,0,83.9000001,797.8943462,-73.43141886,-1337.969232,14656.45385,15,0,--:--:--,0,-0.476,0.105,0,0,0,0,-17.72849268,-5.626496864,0.698918827,0,789.791,0,0,0,6.901560488,-2.158475331,0.215794555,0,0,3,0/3,0,0,0,0,2,476.223,1176.39,38.8977,38.5538,29.9996,38.4747,38.4021,29.7846,41.6727,94.3435,-999.9,400,29.7098,99.0063,99.9746
15,1567718244,1321.1,20190905 14:17:24,16:17:24,,3,3,B3_R2,1567718236,0.00652103,16.30745818,377.7667742,234.9951227,23.76057272,38.19634556,0.214306227,2.274389146,0.203686564,0.128214371,297.3829679,39.33273278,38.18887742,6.725723341,51.2904867,3.654821802,7.125730397,3.070901539,-287.5774107,131.398213,13.98784342,155.1916137,-0.041843588,0.046973093,3.498919751,32,6,1,0,51262.27829,0,728.3676923,4072.07,3343.702308,0.821130852,-0.792779304,MPF-1094-20190905-14_17_23,801.8974615,1221.46,0.343492655,0.5,1517.388347,16.30745818,260.6058761,1,0.011269519,2.333772698,-,0,1221.46,0.343492655,0.700039538,0.850880316,0.852531038,1800.003871,1517.388347,0.842991713,0.195983427,6,0.5,0: Broadleaf,1567718236,377.7667742,400.2924194,36.14665806,28.60408387,499.9870968,100.9109032,0.200015387,39.26049355,38.18887742,999.9,0,0,9999.697097,0,1364.638387,1800.003871,0.899998581,0.100001452,0,802.5602903,4.99911,14669.65806,16237.01935,48.524,49.32012903,49.06606452,49.10264516,49.812,1615.501935,179.5032258,0,80.19999981,801.8974615,-92.23870086,-1665.104273,14656.88077,15,0,--:--:--,0,-0.476,0.105,0,0,0,0,-22.5731,1.294756098,0.171458923,0,791.774,0,0,0,7.451660732,1.702170523,0.183682252,0,0,3,0/3,0,0,0,0,2,461.9,1172.72,38.7177,38.4464,29.9995,38.3569,38.2717,29.7756,42.6136,87.1672,-999.9,400,28.1882,99.0305,99.9943
16,1567718319,1396.1,20190905 14:18:39,16:18:39,,1,2,B3_R2,1567718311,0.005038927,11.48117568,384.7233548,252.0260777,25.48160245,38.89822701,0.163145819,2.275074971,0.156913847,0.098611238,297.3929509,39.79544039,38.86411935,6.975434022,54.83255423,3.903287545,7.118558673,3.072146478,-222.2166971,46.31725594,4.944737935,126.4382476,-0.041862238,0.046994029,3.500151351,18,4,1,0,51287.18951,0,728.3676923,4072.07,3343.702308,0.821130852,-0.792779304,MPF-1096-20190905-14_18_38,778.4178462,1331.9,0.415558341,0.5,1517.439938,11.48117568,315.2924114,1,0.008088594,2.05733914,-,0,1331.9,0.415558341,0.672918196,0.917071293,0.819501782,1800.065161,1517.439938,0.842991671,0.195983342,6,0.5,0: Broadleaf,1567718311,384.7233548,400.8294839,38.60550968,32.79136452,499.9252903,100.9070323,0.199974935,39.24174516,38.86411935,999.9,0,0,10004.53774,0,142.242871,1800.065161,0.9,0.099999903,0,778.6138387,4.99911,14619.73226,16237.58387,48.57622581,49.187,49,49,49.73170968,1615.559355,179.5067742,0,22,778.4178462,-20.51220514,-691.1555569,14610.70385,15,0,--:--:--,0,-0.476,0.105,0,0,0,0,-16.06021463,0.427856446,0.204580713,1,775.585,0,0,0,5.270855854,9.446926202,1.054837321,0,1,3,3-Jan,0,0,0,0,2,479.373,1182.08,38.5504,38.3274,29.9996,38.2378,38.1547,29.4032,36.0709,87.6531,-999.9,400,30.9496,99.057,100.012
17,1567718409,1485.6,20190905 14:20:08,16:20:08,,2,2,B3_R2,1567718401,0.005219063,11.20641399,384.7223871,260.7199749,26.36038364,38.89778573,0.172306169,2.274318911,0.165368513,0.103955365,297.38082,39.58957076,38.33882903,6.780496416,53.18098124,3.755831888,7.062359137,3.024664529,-230.1606662,92.62548123,9.859854724,169.7054897,-0.041841678,0.046970949,3.498793634,43,9,1,0,51287.23938,0,728.3676923,4072.07,3343.702308,0.821130852,-0.792779304,MPF-1097-20190905-14_20_07,821.3499231,1211.88,0.322251441,0.5,1517.377705,11.20641399,244.4885764,1,0.007907849,2.360126415,-,0,1211.88,0.322251441,0.702392149,0.80769418,0.855396126,1799.99129,1517.377705,0.842991693,0.195983386,6,0.5,0: Broadleaf,1567718401,384.7223871,400.5809355,37.14742581,31.11667419,499.9563871,100.9061613,0.199953226,39.09425806,38.33882903,999.9,0,0,9999.710645,0,116.9279032,1799.99129,0.899999097,0.100000861,0,821.7893548,4.99911,15172.15484,16236.90645,48.44512903,49.20732258,48.98983871,49,49.645,1615.490968,179.5006452,0,88.79999995,821.3499231,-44.33381198,-835.9452992,15165.13077,15,0,--:--:--,0,-0.476,0.105,0,0,0,0,-16.47107561,9.483744251,1.153330573,0,816.917,0,0,0,5.645839756,5.758138955,0.724663828,0,0,3,0/3,0,0,0,0,2,448.112,1180.04,38.3987,38.212,29.9997,38.1293,38.0423,29.6686,36.8195,86.08,-999.9,400,29.9593,99.0842,100.026
18,1567718489,1565.6,20190905 14:21:28,16:21:28,,3,2,B3_R2,1567718481,0.00475762,12.51608798,381.5445806,220.1413399,22.25684635,38.57512229,0.14236949,2.273937877,0.137596444,0.086413286,297.3754135,40.04157154,38.9139871,6.994190277,51.31009523,3.682997195,7.177919236,3.311193081,-209.8110306,59.14457263,6.323529346,153.0324849,-0.041831319,0.046959321,3.498109451,26,5,1,0,51225.38713,0,728.3676923,4072.07,3343.702308,0.821130852,-0.792779304,MPF-1098-20190905-14_21_27,1115.578846,1410.91,0.209319626,0.5,1517.350471,12.51608798,158.8056167,1,0.008771123,1.886130228,-,0,1410.91,0.209319626,0.653515288,0.432692817,0.795872286,1799.959032,1517.350471,0.84299167,0.19598334,6,0.5,0: Broadleaf,1567718481,381.5445806,398.7435161,36.42833871,30.92674194,499.961129,100.9025161,0.200013548,39.39643548,38.9139871,999.9,0,0,9997.596129,0,97.89710968,1799.959032,0.899999516,0.100000484,0,1120.74129,4.99911,20698.23548,16236.63548,48.44106452,49.187,49,49.014,49.661,1615.463871,179.496129,0,79.60000014,1115.578846,-415.0854701,-8572.157265,20600.41538,15,0,--:--:--,0,-0.476,0.105,0,0,0,0,-16.30890732,-15.98013868,1.630573321,0,1072.61,0,0,0,5.657919756,-3.023718606,0.300253444,0,0,3,0/3,0,0,0,0,2,469.514,1180.52,38.4112,38.1373,29.9998,38.037,37.9579,29.7734,37.3545,96.087,-999.9,400,30.8621,99.1106,100.037
19,1567718689,1766.1,20190905 14:24:49,16:24:49,,1,5,B1_R3,1567718681,0.003371229,6.129621354,392.3965161,287.7579193,29.08635052,39.66313989,0.1139031,2.273759047,0.110825505,0.069535524,297.3760141,40.27194242,38.08833871,6.689214746,53.19809744,3.773595015,7.093477391,2.915619731,-148.6712189,133.3346042,14.18528012,296.2246795,-0.041826458,0.046953864,3.497788361,24,5,1,0,51255.35448,0,728.3676923,4072.07,3343.702308,0.821130852,-0.792779304,MPF-1099-20190905-14_24_48,1663.576154,1691.9,0.016740851,0.5,1517.355175,6.129621354,12.7009086,1,0.004562149,1.406803003,-,0,1691.9,0.016740851,0.584511072,0.029395845,0.711836695,1799.964839,1517.355175,0.842991564,0.195983128,6,0.5,0: Broadleaf,1567718681,392.3965161,401.3400323,37.33303871,33.43835806,499.9698065,100.8792581,0.199977516,39.17604839,38.08833871,999.9,0,0,9998.739032,0,1341.769355,1799.964839,0.900002968,0.09999709,0,1673.734839,4.99911,30675.72903,16236.69032,48.35264516,49.20325806,48.891,48.937,49.57419355,1615.475161,179.4903226,0,199.8,1663.576154,-1342.330257,-24125.62735,30491.06923,15,0,--:--:--,0,-0.476,0.105,0,0,0,0,-9.461392195,10.27709666,1.064615018,0,1516.05,0,0,0,3.766626098,1.738243066,0.260369386,0,0,3,0/3,0,0,0,0,2,472.542,1187.96,38.2756,37.9857,29.9998,37.8756,37.7905,29.6004,32.8343,98.0144,-999.9,400,32.2927,99.1366,100.049
20,1567718793,1870.1,20190905 14:26:33,16:26:33,,2,5,B1_R3,1567718785,0.00673839,13.802373,379.4071613,265.8373646,26.87108207,38.35082018,0.236153676,2.274332288,0.223327688,0.140674089,297.3789122,38.9586169,37.76362581,6.572473737,52.45374581,3.677224291,7.010413145,2.895249446,-297.1630078,146.3273117,15.52294429,162.0661604,-0.041842042,0.046971358,3.498817653,21,4,1,0,51309.70411,0,728.3676923,4072.07,3343.702308,0.821130852,-0.792779304,MPF-1100-20190905-14_26_32,1119.097308,1105.3,-0.012482862,0.5,1517.368896,13.802373,-9.470553485,1,0.009618724,2.684131005,-,0,1105.3,-0.012482862,0.72856557,-0.036604206,0.887270973,1799.980968,1517.368896,0.842991633,0.195983266,6,0.5,0: Broadleaf,1567718785,379.4071613,399.0372258,36.37901935,28.58739032,500.0177097,100.8809355,0.199972032,38.95702581,37.76362581,999.9,0,0,10002.29806,0,146.3850935,1799.980968,0.900000613,0.099999432,0,1121.063548,4.99911,20505.34516,16236.83226,48.25,49.125,48.798,48.812,49.48170968,1615.486129,179.496129,0,103.5,1119.097308,-162.9883762,-3680.013679,20459.49231,15,0,--:--:--,0,-0.476,0.105,0,0,0,0,-19.02582927,-13.11307944,1.344211166,0,1100.51,0,0,0,7.903104878,-2.630721951,0.260124969,0,0,3,0/3,0,0,0,0,2,476,1184.65,38.1381,37.9106,29.9998,37.7848,37.6986,29.6309,42.2516,95.2327,-999.9,400,27.9412,99.1529,100.066
21,1567718848,1924.6,20190905 14:27:27,16:27:27,,3,5,B1_R3,1567718840,0.004609952,14.07993782,381.2142581,221.7620906,22.41508012,38.53205078,0.160425042,2.274010562,0.154392357,0.097018335,297.3812307,39.66260297,37.30937742,6.412130623,50.5020342,3.542719875,7.015004308,2.869410748,-203.2988688,203.4871819,21.54385517,319.1133989,-0.041833295,0.046961539,3.49823996,29,6,1,0,51297.33751,0,728.3676923,4072.07,3343.702308,0.821130852,-0.792779304,MPF-1101-20190905-14_27_26,1215.916154,6.5356,-185.0450691,0.5,1517.37841,14.07993782,-140391.6964,1,0.009801587,622.0598568,-,0,6.5356,-185.0450691,0.998395018,1.675431955,1.215878097,1799.991935,1517.37841,0.842991783,0.195983565,6,0.5,0: Broadleaf,1567718840,381.2142581,400.2178065,35.04966129,29.71195806,500.0324194,100.877129,0.200021065,38.96919032,37.30937742,999.9,0,0,10000.58452,0,1111.305806,1799.991935,0.899996323,0.100003542,0,1219.990323,4.99911,22341.33226,16236.90645,48.24593548,49.177,48.754,48.875,49.49180645,1615.486452,179.506129,0,54,1215.916154,-322.8471795,-5584.071796,22278.03462,15,0,--:--:--,0,-0.476,0.105,0,0,0,0,-18.78187805,-3.202064111,0.413033867,0,1182,0,0,0,4.922516585,7.517869547,0.763713229,0,0,3,0/3,0,0,0,0,2,465.203,1184.32,38.1004,37.874,29.9998,37.7517,37.6584,29.6681,39.3606,91.9828,-999.9,400,28.9332,99.1683,100.068
22,1567718956,2033.1,20190905 14:29:16,16:29:16,,1,4,B1_R3,1567718948,0.004292184,10.61983624,384.5105161,237.3275193,23.9862315,38.86173116,0.133576994,2.274007837,0.129366035,0.081221051,297.3859707,39.67663377,38.44664516,6.820117353,52.14403735,3.640352777,6.981340459,3.179764576,-189.2852977,53.1075353,5.651091664,166.8593,-0.041833221,0.046961456,3.498235067,47,9,1,0,51311.75803,0,728.3676923,4072.07,3343.702308,0.821130852,-0.792779304,MPF-1102-20190905-14_29_15,894.7290769,1161.04,0.229372737,0.5,1517.402611,10.61983624,174.0253953,1,0.007521152,2.507260732,-,0,1161.04,0.229372737,0.7148772,0.615502583,0.870600829,1800.020645,1517.402611,0.842991782,0.195983563,6,0.5,0: Broadleaf,1567718948,384.5105161,399.2356452,36.01882581,31.05343548,499.970871,100.8680323,0.200025774,38.87983548,38.44664516,999.9,0,0,10001.46871,0,1777.583226,1800.020645,0.899996323,0.100003677,0,898.2468387,4.99911,16499.55806,16237.17419,48.09858065,49.187,48.633,48.87093548,49.37093548,1615.513226,179.5090323,0,108,894.7290769,-326.9327866,-5704.46838,16436.98846,15,0,--:--:--,0,-0.476,0.105,0,0,0,0,-14.82875122,-3.3594,0.914148714,0,859.081,0,0,0,5.021342683,-1.77573554,0.191037634,0,0,3,0/3,0,0,0,0,2,443.551,1187.66,37.9822,37.763,29.9998,37.6525,37.5599,29.4683,36.8554,97.2845,-999.9,400,30.4477,99.1942,100.078
23,1567719072,2149,20190905 14:31:12,16:31:12,,2,4,B1_R3,1567719064,0.002483825,11.1704713,385.8068387,137.3970623,13.88662959,38.99324025,0.07736463,2.273581481,0.075931344,0.047583653,297.3796719,40.38258878,38.0931129,6.690944501,50.56113228,3.552356262,7.025863745,3.138588239,-109.5366675,110.9071121,11.79031875,310.5404352,-0.041821632,0.046948445,3.497469552,35,7,1,0,51278.7326,0,728.3676923,4072.07,3343.702308,0.821130852,-0.792779304,MPF-1103-20190905-14_31_11,1322.035769,1590.03,0.168546651,0.5,1517.371248,11.1704713,127.8739208,1,0.007884195,1.561001994,-,0,1590.03,0.168546651,0.609527832,0.311020023,0.742302924,1799.983548,1517.371248,0.842991732,0.195983463,6,0.5,0: Broadleaf,1567719064,385.8068387,400.3627419,35.14771613,32.27160968,499.9517097,100.8693226,0.200011452,38.99793548,38.0931129,999.9,0,0,9998.57,0,138.2067419,1799.983548,0.899998,0.100001965,0,1324.310323,4.99911,24878.27419,16236.84194,48.062,49.062,48.625,48.879,49.312,1615.482258,179.5022581,0,115.2,1322.035769,-383.9832473,-6749.593159,24824.61538,15,0,--:--:--,0,-0.476,0.105,0,0,0,0,-14.5897561,1.729116075,0.269614417,0,1278.5,0,0,0,2.481556463,7.018333858,0.719007706,0,0,3,0/3,0,0,0,0,2,458.09,1191.53,37.9158,37.6939,30,37.5834,37.4937,29.6278,31.8298,95.8161,-999.9,400,31.6594,99.213,100.085
24,1567719153,2230,20190905 14:32:33,16:32:33,,3,4,B1_R3,1567719145,0.003955747,13.13145411,382.7487419,201.7483682,20.39144327,38.68581107,0.12971862,2.273666431,0.125742941,0.078936387,297.382983,39.60658499,37.80136774,6.58595129,51.57534699,3.565959762,6.914078083,3.019991528,-174.4484601,110.1738115,11.67871459,244.787049,-0.041823941,0.046951037,3.497622072,18,4,1,0,51330.52613,0,728.3676923,4072.07,3343.702308,0.821130852,-0.792779304,MPF-1104-20190905-14_32_32,841.8712692,7289.73,0.884512695,0.5,1517.393228,13.13145411,671.0767868,1,0.009176417,-0.441396321,-,0,7289.73,0.884512695,-0.790177968,0.982701218,-0.962304567,1800.010323,1517.393228,0.842991403,0.195982806,6,0.5,0: Broadleaf,1567719145,382.7487419,400.3238387,35.28080645,30.70125806,499.9862581,100.8736452,0.200001419,38.70017419,37.80136774,999.9,0,0,9998.693548,0,148.4731935,1800.010323,0.900008,0.099991703,0,842.7961935,4.99911,15537.20968,16237.12581,48.062,49.12296774,48.625,48.74593548,49.312,1615.525484,179.4851613,0,80.60000014,841.8712692,-70.83982908,-1043.31966,15524.58077,15,0,--:--:--,0,-0.476,0.105,0,0,0,0,-17.63842439,1.556500348,0.191012959,0,834.356,0,0,0,4.379003415,3.541829268,0.367175294,0,0,3,0/3,0,0,0,0,2,479.399,1189.76,37.8244,37.6747,29.9999,37.543,37.4543,29.5525,35.2718,92.3818,-999.9,400,29.8868,99.2144,100.092
25,1567719226,2303,20190905 14:33:46,16:33:46,,1,1,B1_R3,1567719218,0.005629774,13.16556744,382.7713226,262.9460804,26.57803917,38.68972373,0.208775005,2.27408079,0.198681287,0.125042008,297.3803427,38.89624747,37.45997097,6.464907486,54.65874001,3.745452889,6.852431813,2.719454597,-248.2730261,131.6979726,13.92369857,194.7289878,-0.041835204,0.046963682,3.498366058,29,6,1,0,51371.23219,0,728.3676923,4072.07,3343.702308,0.821130852,-0.792779304,MPF-1105-20190905-14_33_45,859.1191538,6660.23,0.871007585,0.5,1517.376477,13.16556744,660.8232101,1,0.009199,-0.388599193,-,0,6660.23,0.871007585,-0.635588288,0.977957772,-0.774040199,1799.99,1517.376477,0.842991615,0.19598323,6,0.5,0: Broadleaf,1567719218,382.7713226,401.1581613,37.05510968,30.54891613,499.9385806,100.8779355,0.199970419,38.53417742,37.45997097,999.9,0,0,10000.96097,0,767.3807097,1799.99,0.900000581,0.099999468,0,860.3516774,4.99911,15756.67419,16236.90645,48,48.98780645,48.57216129,48.647,49.2256129,1615.494194,179.4958065,0,72.5999999,859.1191538,-112.757812,-2016.707694,15734.84231,15,0,--:--:--,0,-0.476,0.105,0,0,0,0,-18.42652195,2.831598606,0.549386272,0,847.782,0,0,0,6.028297073,7.920920697,0.864715168,0,0,3,0/3,0,0,0,0,2,465.095,1187.92,37.7405,37.6259,29.9996,37.4994,37.4006,29.1606,39.7093,97.2444,-999.9,400,28.4337,99.2267,100.099
26,1567719320,2396.5,20190905 14:35:19,16:35:19,,2,1,B1_R3,1567719312,0.005614863,14.37205468,380.3528065,228.4952421,23.0953465,38.44447602,0.175643709,2.274084537,0.168440019,0.105897616,297.3839469,38.91315628,38.02496452,6.666290153,50.5455801,3.465853078,6.85688654,3.200437075,-247.6154741,63.90567999,6.775189071,120.4493418,-0.041835306,0.046963796,3.498372787,23,5,1,0,51369.32409,0,728.3676923,4072.07,3343.702308,0.821130852,-0.792779304,MPF-1106-20190905-14_35_18,820.9817692,1136.46,0.277597303,0.5,1517.393983,14.37205468,210.6122385,1,0.009993999,2.583117752,-,0,1136.46,0.277597303,0.720913442,0.773056058,0.877951962,1800.010645,1517.393983,0.842991672,0.195983344,6,0.5,0: Broadleaf,1567719312,380.3528065,400.1606774,34.28963226,27.78327742,500.0340645,100.875871,0.199960129,38.54621613,38.02496452,999.9,0,0,10001.19,0,920.9356452,1800.010645,0.899999613,0.100000432,0,821.9299677,4.99911,15065.68387,16237.0871,47.937,48.875,48.5,48.663,49.125,1615.509355,179.5012903,0,92.79999995,820.9817692,-102.9762052,-1721.51795,15048.62308,15,0,--:--:--,0,-0.476,0.105,0,0,0,0,-20.20758537,4.110334495,0.979457298,0,809.404,0,0,0,6.493681707,0.278361115,0.028904251,0,0,3,0/3,0,0,0,0,2,472.989,1186.38,37.667,37.5204,29.9998,37.4082,37.3214,29.3165,44.4399,91.4074,-999.9,400,27.4667,99.2508,100.114
27,1567719374,2451,20190905 14:36:14,16:36:14,,3,1,B1_R3,1567719366,0.004249975,11.46151692,384.1174839,231.1817386,23.36676305,38.82478904,0.137419369,2.274321007,0.132967603,0.083492712,297.3794011,39.42916849,37.89234516,6.618537732,51.57720206,3.550432857,6.883725202,3.068104876,-187.4238968,89.04882106,9.437114082,208.4414394,-0.041841735,0.046971013,3.498797397,26,5,1,0,51364.94915,0,728.3676923,4072.07,3343.702308,0.821130852,-0.792779304,MPF-1107-20190905-14_36_13,835.3584231,1166.49,0.283870052,0.5,1517.372322,11.46151692,215.36828,1,0.008075998,2.490874332,-,0,1166.49,0.283870052,0.713538814,0.755797117,0.868970899,1799.985161,1517.372322,0.842991573,0.195983146,6,0.5,0: Broadleaf,1567719366,384.1174839,399.8323226,35.1266129,30.20515161,499.9353871,100.8753226,0.199975129,38.61860323,37.89234516,999.9,0,0,10002.78129,0,1519.060968,1799.985161,0.900001839,0.099998065,0,836.8365161,4.99911,15396.10323,16236.87097,47.95935484,48.875,48.46545161,48.75,49.129,1615.493226,179.4929032,0,53.79999995,835.3584231,-161.0450941,-2895.087182,15370.43462,15,0,--:--:--,0,-0.476,0.105,0,0,0,0,-15.69915366,-2.928135889,0.683922455,0,818.932,0,0,0,4.788938293,2.106160348,0.248690833,0,0,3,0/3,0,0,0,0,2,469.266,1189.76,37.6669,37.4808,29.9997,37.3691,37.2834,29.4091,38.746,90.0022,-999.9,400,29.302,99.2639,100.118
28,1567719790,2867,20190905 14:43:10,16:43:10,,1,5,B2_R3,1567719782,0.00575874,12.53102998,382.7699355,255.7649869,25.85780941,38.69799443,0.188130305,2.273872707,0.179891074,0.113142112,297.3788563,38.46269721,37.96001935,6.642868045,53.21175051,3.569888607,6.708835122,3.072979438,-253.9604141,22.36142457,2.365594537,68.14546124,-0.041829548,0.046957332,3.497992436,54,11,1,0,51429.69869,0,728.3676923,4072.07,3343.702308,0.821130852,-0.792779304,MPF-1108-20190905-14_43_09,1395.969231,1588.59,0.121252664,0.5,1517.369109,12.53102998,91.99252327,1,0.008780862,1.56332345,-,0,1588.59,0.121252664,0.609881461,0.223919756,0.742733584,1799.98129,1517.369109,0.842991601,0.195983202,6,0.5,0: Broadleaf,1567719782,382.7699355,400.4535806,35.3105129,28.64355484,499.9637419,100.8999032,0.199976484,38.14242903,37.96001935,999.9,0,0,9997.431613,0,92.49405161,1799.98129,0.900002677,0.099997484,0,1406.716452,4.99911,26307.59355,16236.82903,47.504,48.562,48.127,48.25,48.625,1615.488065,179.4941935,0,415.4000001,1395.969231,-861.6608546,-15407.15556,26119.50385,15,0,--:--:--,0,-0.476,0.105,0,0,0,0,-18.01640976,6.060395122,0.631612204,0,1308.04,0,0,0,6.286858293,6.459170383,0.700958193,0,0,3,0/3,0,0,0,0,2,434.806,1196.28,37.1484,37.0438,30.0001,36.9804,36.9027,29.7151,37.9229,89.0684,-999.9,400,27.3097,99.3556,100.173
29,1567719876,2953,20190905 14:44:36,16:44:36,,2,5,B2_R3,1567719868,0.004405683,11.45785838,383.5446452,226.6018237,22.91014969,38.77755743,0.134167224,2.274398655,0.12992031,0.081570564,297.3823132,39.09580995,38.35552258,6.786617968,52.11599598,3.533119366,6.779337706,3.253498601,-194.2906336,-2.434548309,-0.258220782,100.3989106,-0.041843846,0.046973383,3.498936827,18,4,1,0,51414.69687,0,728.3676923,4072.07,3343.702308,0.821130852,-0.792779304,MPF-1109-20190905-14_44_35,834.7963462,1133.3,0.263393324,0.5,1517.384832,11.45785838,199.8345172,1,0.008073521,2.593108621,-,0,1133.3,0.263393324,0.72168946,0.73716927,0.878897022,1799.999677,1517.384832,0.842991725,0.195983449,6,0.5,0: Broadleaf,1567719868,383.5446452,399.3226129,34.94570323,29.84337419,499.9744516,100.9031613,0.199951258,38.33566774,38.35552258,999.9,0,0,10000.52613,0,912.0281935,1799.999677,0.899997935,0.100002368,0,835.5603226,4.99911,15563.50323,16237.00968,47.631,48.679,48.187,48.36280645,48.812,1615.498065,179.5035484,0,85.20000005,834.7963462,-127.9674186,-2141.135039,15546.38462,15,0,--:--:--,0,-0.476,0.105,0,0,0,0,-15.41067073,-7.538740767,0.857812861,0,820.911,0,0,0,5.042912439,0.902924111,0.124008794,0,0,3,0/3,0,0,0,0,2,479.653,1198.34,37.1794,37.0509,30.0001,36.9514,36.8814,29.6549,34.8038,92.8583,-999.9,400,29.1385,99.3524,100.177
30,1567719950,3026.5,20190905 14:45:49,16:45:49,,3,5,B2_R3,1567719942,0.002410645,9.701037328,387.6649355,176.5575361,17.85014176,39.19330892,0.079994135,2.273967041,0.078463056,0.04917453,297.3774594,39.76729294,37.2604129,6.395051332,50.68017767,3.439976852,6.787617981,2.95507448,-106.3094251,134.5881653,14.20422077,339.8604204,-0.041832112,0.046960211,3.498161817,31,6,1,0,51397.09424,0,728.3676923,4072.07,3343.702308,0.821130852,-0.792779304,MPF-1110-20190905-14_45_48,1397.573462,1569.9,0.109769118,0.5,1517.361059,9.701037328,83.27969261,1,0.006915834,1.593840372,-,0,1569.9,0.109769118,0.614471264,0.204777092,0.748323197,1799.971613,1517.361059,0.84299166,0.195983321,6,0.5,0: Broadleaf,1567719942,387.6649355,400.4281613,34.02515484,31.2306871,499.9782903,100.9009677,0.200022645,38.35824839,37.2604129,999.9,0,0,9997.939032,0,104.2189839,1799.971613,0.90000071,0.099999274,0,1402.188065,4.99911,24981.62581,16236.74516,47.812,48.687,48.312,48.524,48.97764516,1615.475484,179.4967742,0,72.69999981,1397.573462,-519.7302564,-9254.386326,24899.75385,15,0,--:--:--,0,-0.476,0.105,0,0,0,0,-12.78060976,0.920078049,0.213842941,1,1339.62,0,0,0,2.611692927,3.962381394,0.396765118,0,1,3,3-Jan,0,0,0,0,2,463.581,1198.93,37.2502,37.0879,30.0002,36.97,36.8917,29.746,31.1082,91.2408,-999.9,400,30.6245,99.3448,100.16
