SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1562956434,1254.6,20190712 18:33:53,13:33:53,1,6,B1_R3,1562956426,0.001775279,5.401054663,398.836129,189.2063194,19.10232486,40.26661121,0.045639126,2.272147801,0.045135896,0.028254686,247.8046037,43.05654326,41.18726774,7.897010274,51.01315481,4.163229128,8.161089319,3.733781146,-78.28981377,76.22888573,8.341612548,254.0852882,-0.041782675,0.046904713,3.494895835,20,4,1,0,50773.10312,MPF-1836-20190711-08_51_28,753.2653846,4241.62,3488.354615,0.822410922,-0.113810832,MPF-1938-20190712-18_33_54,1213.961154,1343.09,0.096143107,0.5,1264.438471,5.401054663,60.78352188,1,0.004361514,2.158105563,-,0,1343.09,0.096143107,0.683354473,0.21892753,0.830916096,1938,300,300,300,10460.4,1343.09,-0.00742415,39.3352,1499.944839,1264.438471,0.842989981,0.195979962,6,0.5,0: Broadleaf,1562956426,398.836129,406.1665484,41.23630323,39.19395484,500.0341613,100.7603226,0.199967323,41.80956452,41.18726774,999.9,0,0,10000.06258,0,0.00191117,1499.944839,0.900000806,0.099999281,0,1221.271935,4.99961,18647.49677,12354.85806,51.145,53.062,51.889,52.387,53.187,1345.451613,149.4935484,0,134,1213.961154,-585.9258123,-8725.72992,18537.27692,15,1562956454,18:34:14,50,3.291,0.26,406,39,0.31,0.04,-8.00259122,12.11626474,1.262984839,0,1253.085882,-647.057834,63.74385927,0,1.751924268,5.017975129,0.538340829,0,0,3,0/3,100,100,3.291,0.26,2,480.107,480.31,40.546,39.9361,30,39.7523,39.6808,20.2023,27.6094,78.245,-999.9,406.207,38.4201,99.5338,98.4231
13,1562956523,1343.6,20190712 18:35:22,13:35:22,2,6,B1_R3,1562956515,0.00010422,0.441030101,399.1212903,77.13316171,7.78760968,40.2965567,0.002315979,2.272362151,0.002314669,0.001446786,247.8205259,43.64789901,42.31950968,8.383157606,50.33557187,4.118639736,8.182364047,4.26451787,-4.596116744,-56.42383367,-6.208649306,180.5919262,-0.041788498,0.04691125,3.495280588,36,7,1,0,50771.98763,MPF-1836-20190711-08_51_28,753.2653846,4241.62,3488.354615,0.822410922,-0.113810832,MPF-1939-20190712-18_35_23,738.7986923,800.816,0.077442643,0.5,1264.519041,0.441030101,48.96384842,1,0.000438776,4.296622445,-,0,800.816,0.077442643,0.811200438,1.304237752,0.986368755,1939,300,300,300,10450.9,800.816,-0.00741767,13.186,1500.040323,1264.519041,0.842990033,0.195980067,6,0.5,0: Broadleaf,1562956515,399.1212903,399.7004516,40.79348065,40.67351613,499.9919677,100.7632581,0.199927,41.85893548,42.31950968,999.9,0,0,10001.16484,0,0.00191117,1500.040323,0.899997323,0.1000022,0,738.8036452,4.99961,11315.4871,12355.63226,51.375,53.151,52.062,52.562,53.32216129,1345.533226,149.5054839,0,88.20000005,738.7986923,-3.450051293,-33.40170927,11314.66923,15,1562956541,18:35:40,51,3.292,0.28,401,41,0.43,0.3,-0.142289739,-9.442129144,1.006518971,0,739.0285,-3.941718292,0.440075278,0,0.063414704,0.641053002,0.07016561,0,0,3,0/3,100,100,3.292,0.28,2,459.608,482.454,40.6798,39.9485,30.0002,39.7543,39.6808,20.0472,24.1707,80.0492,-999.9,400.635,40.5711,99.5295,98.4239
14,1562956592,1412.6,20190712 18:36:31,13:36:31,3,6,B1_R3,1562956584,0.001766099,3.105402382,396.652129,281.0887094,28.37921616,40.04670459,0.051837101,2.272023978,0.051188922,0.032050637,247.8104779,43.059265,40.13526774,7.467395969,51.28172935,4.185067989,8.16093381,3.28232798,-77.88498226,205.0392805,22.32606519,397.2908414,-0.041779312,0.046900938,3.49467358,28,6,1,0,50769.27172,MPF-1836-20190711-08_51_28,753.2653846,4241.62,3488.354615,0.822410922,-0.113810832,MPF-1940-20190712-18_36_32,1139.535385,1273.8,0.105404785,0.5,1264.467659,3.105402382,66.64047101,1,0.002545904,2.329894803,-,0,1273.8,0.105404785,0.699690213,0.257935998,0.850779329,1940,300,300,300,10402.6,1273.8,-0.00738215,37.2377,1499.979355,1264.467659,0.842990042,0.195980084,6,0.5,0: Broadleaf,1562956584,396.652129,401.2191613,41.45200323,39.42057097,500.0090968,100.7618065,0.199972548,41.80920323,40.13526774,999.9,0,0,9999.110323,0,0.00191117,1499.979355,0.899999097,0.100000681,0,1142.17,4.99961,17703.75806,12355.13871,51.375,53.252,52.10874194,52.5,53.375,1345.479355,149.5,0,68.60000014,1139.535385,-216.1052993,-3310.023933,17663.37692,15,1562956613,18:36:52,52,3.291,0.264,404,39,0.31,0.09,-5.262566585,4.701647456,2.155676863,0,1155.299706,-258.5255864,25.6172888,0,2.046485122,-0.233369895,0.107244326,0,0,3,0/3,100,100,3.291,0.264,2,469.968,479.446,40.6856,39.9187,29.9996,39.7144,39.6382,20.1348,29.3905,81.7686,-999.9,404.199,39.1314,99.54,98.4352
15,1562956700,1521.1,20190712 18:38:20,13:38:20,1,2,B1_R3,1562956692,0.003333579,7.651333805,398.7119032,242.2729956,24.45859922,40.25184326,0.090876367,2.272105183,0.088904335,0.055738825,247.8173591,42.64931571,40.93109677,7.790471153,51.56858257,4.230417104,8.203477569,3.560054049,-147.0108522,119.6427917,13.08273705,233.5320357,-0.041781518,0.046903414,3.494819337,23,5,1,0,50755.79638,MPF-1836-20190711-08_51_28,753.2653846,4241.62,3488.354615,0.822410922,-0.113810832,MPF-1941-20190712-18_38_20,919.1451538,1208.86,0.239659552,0.5,1264.503716,7.651333805,151.5251971,1,0.006140863,2.508776864,-,0,1208.86,0.239659552,0.715000401,0.635904895,0.869395556,1941,300,300,300,10417.4,1153.2,-0.00739366,1.99963,1500.022258,1264.503716,0.842989969,0.195979937,6,0.5,0: Broadleaf,1562956692,398.7119032,409.4880645,41.90410968,38.0715871,500.0187742,100.7547097,0.199997065,41.90782258,40.93109677,999.9,0,0,10000.34258,0,0.00191117,1500.022258,0.899999355,0.100000626,0,919.4979355,4.99961,14088.40645,12355.4871,51.433,53.282,52.133,52.5,53.409,1345.521935,149.5006452,0,107.4000001,919.1451538,-90.41107698,-1326.300856,14083.05769,15,1562956613,18:36:52,52,3.291,0.264,404,39,0.31,0.09,-11.30123171,7.980110801,1.029566474,0,922.9387353,-93.06871566,9.126923979,0,3.533586098,5.012556794,0.579295146,0,0,3,0/3,100,100,3.291,0.264,2,476.333,477.158,40.7432,39.8952,30.0005,39.7001,39.631,20.3599,31.7102,79.8875,-999.9,410.302,37.2622,99.5329,98.4348
16,1562956771,1592.1,20190712 18:39:31,13:39:31,2,2,B1_R3,1562956763,0.001491064,6.814629241,397.3745806,86.35388646,8.718210121,40.11857755,0.037199333,2.272521132,0.036864331,0.023070054,247.8144655,43.35747119,41.41233226,7.991651666,50.33915884,4.153750876,8.251530164,3.837900789,-65.75590439,74.28747555,8.144674003,264.4907107,-0.041792817,0.046916099,3.495565966,0,0,1,0,50751.18587,MPF-1836-20190711-08_51_28,753.2653846,4241.62,3488.354615,0.822410922,-0.113810832,MPF-1942-20190712-18_39_31,1232.097308,1387.74,0.112155514,0.5,1264.489511,6.814629241,70.9097352,1,0.005479239,2.056494732,-,0,1387.74,0.112155514,0.672827835,0.245309566,0.818116366,1942,300,300,300,10436.9,1387.74,-0.00740713,42.4487,1500.005484,1264.489511,0.842989925,0.195979851,6,0.5,0: Broadleaf,1562956763,397.3745806,406.2629032,41.14290968,39.42729677,500.0138065,100.7590968,0.199997,42.01868065,41.41233226,999.9,0,0,10002.61161,0,0.00191117,1500.005484,0.900001839,0.099997977,0,1236.12,4.99961,18943.37742,12355.35806,51.437,53.385,52.187,52.562,53.45325806,1345.50871,149.4967742,0,70.20000005,1232.097308,-535.8068376,-8093.186324,18882.36538,15,1562956796,18:39:55,53,3.335,0.258,405,39,0.52,0.07,-12.85778146,77.61850578,8.103161506,0,1261.456765,-574.5135858,56.55077192,0,1.448297537,5.588813352,0.569509987,0,0,3,0/3,100,100,3.335,0.258,2,505.268,479.591,40.8496,39.9709,30.0006,39.7564,39.6941,20.2041,27.4491,78.7563,-999.9,405.355,38.8445,99.5213,98.4151
17,1562956840,1660.6,20190712 18:40:39,13:40:39,3,2,B1_R3,1562956832,0.001233528,0.266976719,400.0151935,354.7692456,35.81691816,40.38487447,0.026044076,2.272127789,0.02587936,0.016189312,247.8127365,43.25211294,42.5583129,8.488936059,48.64146233,3.973815807,8.169605963,4.515120252,-54.39860547,-89.2952647,-9.83649954,94.28236683,-0.041782132,0.046904103,3.494859914,0,0,1,0,50769.23885,MPF-1836-20190711-08_51_28,753.2653846,4241.62,3488.354615,0.822410922,-0.113810832,MPF-1943-20190712-18_40_40,651.9320769,706.707,0.07750726,0.5,1264.479091,0.266976719,49.00315474,1,0.000301142,5.001949889,-,0,706.707,0.07750726,0.833387479,-1.176478169,1.013346804,1943,300,300,300,10447.7,706.707,-0.00741484,17.7892,1499.992903,1264.479091,0.842990049,0.195980098,6,0.5,0: Broadleaf,1562956832,400.0151935,400.9277419,39.36094194,37.93887742,499.9670323,100.7583226,0.200028806,41.82934194,42.5583129,999.9,0,0,10000.13097,0,0.00191117,1499.992903,0.899998871,0.100001413,0,653.4233226,4.99961,10127.75581,12355.25161,51.425,53.312,52.133,52.5,53.417,1345.493226,149.5019355,0,68,651.9320769,-120.509812,-1912.596582,10104.50577,15,1562956880,18:41:20,54,3.247,0.248,402,37,0.78,0.14,-0.845837649,-2.352703388,0.631473219,0,659.8982353,-131.5530233,12.99277443,0,1.269520271,1.756338439,0.381447008,0,0,3,0/3,100,100,3.247,0.248,2,504.52,476.67,40.8467,40.0195,29.9999,39.7781,39.7041,20.0492,31.0748,79.7976,-999.9,401.657,37.2748,99.5176,98.4086
18,1562957596,2416.6,20190712 18:53:15,13:53:15,1,1,B1_R2,1562957588,0.001906665,5.010580459,398.9850645,205.4721747,20.74979894,40.29187836,0.046643538,2.27276726,0.046118195,0.028870579,247.8063225,42.80143674,41.25996129,7.927471764,49.55269359,3.99894711,8.070090282,3.928524653,-84.08391068,41.31218022,4.516482883,209.5510749,-0.041799505,0.046923606,3.496007793,19,4,1,0,50827.54486,MPF-1836-20190711-08_51_28,753.2653846,4241.62,3488.354615,0.822410922,-0.113810832,MPF-1944-20190712-18_53_16,927.3083846,1118.14,0.170668803,0.5,1264.447424,5.010580459,107.9008641,1,0.004052672,2.793460568,-,0,1118.14,0.170668803,0.736388455,0.523006006,0.895402086,1944,300,300,300,10430.8,1100.4,-0.00740289,15.2246,1499.955484,1264.447424,0.842989967,0.195979934,6,0.5,0: Broadleaf,1562957588,398.9850645,405.9106129,39.59905161,37.40166452,500.0018065,100.7859355,0.199995935,41.59712258,41.25996129,999.9,0,0,10001.54806,0,0.00191117,1499.955484,0.900001774,0.099998226,0,927.8330968,4.99961,14141.47419,12354.95161,49.24770968,51.796,50.125,50.98170968,51.34858065,1345.461613,149.493871,0,755.0999999,927.3083846,-129.936342,-1962.977779,14133.67308,15,1562957622,18:53:41,55,3.124,0.198,402,38,0.26,0.08,-7.049315366,3.947129477,0.491364672,0,933.117,-138.8892125,13.64062996,0,2.267113415,-0.252200488,0.05871885,0,0,3,0/3,100,100,3.124,0.198,2,481.225,470.285,40.5933,40.9042,29.9966,40.4533,40.3394,19.956,29.1792,77.8565,-999.9,407.574,37.8065,99.3294,98.1946
19,1562957695,2516.1,20190712 18:54:55,13:54:55,2,1,B1_R2,1562957687,0.004181783,11.09963914,397.7974516,202.3172239,20.43090034,40.17137016,0.103303637,2.272305257,0.100763719,0.063200325,247.8119011,42.16845125,41.76323871,8.141170373,51.8357896,4.206443831,8.114941171,3.934726542,-184.4166326,-7.491349048,-0.821542472,55.08237696,-0.041786953,0.046909515,3.495178464,0,0,1,0,50795.92781,MPF-1836-20190711-08_51_28,753.2653846,4241.62,3488.354615,0.822410922,-0.113810832,MPF-1945-20190712-18_54_55,931.6594615,1295.73,0.280977162,0.5,1264.475237,11.09963914,177.6443319,1,0.008868066,2.273536925,-,0,1295.73,0.280977162,0.694520018,0.671141542,0.844492698,1945,300,300,300,10451.4,1227.77,-0.00741841,6.01245,1499.988387,1264.475237,0.842990017,0.195980035,6,0.5,0: Broadleaf,1562957687,397.7974516,413.113871,41.65435806,36.84504194,499.9788065,100.7844839,0.199999548,41.7020871,41.76323871,999.9,0,0,9998.68871,0,0.00191117,1499.988387,0.899999258,0.100000981,0,932.4430323,4.99961,14112.93871,12355.2129,49.82222581,52.135,50.554,51.421,51.93503226,1345.48871,149.4996774,0,98.60000014,931.6594615,-182.1337437,-2625.302566,14102.32692,15,1562957622,18:53:41,55,3.124,0.198,402,38,0.26,0.08,-16.07187073,14.19243763,1.485739158,0,941.7090882,-197.1003771,19.3615861,0,4.463926585,5.723955261,0.638100845,0,0,3,0/3,100,100,3.124,0.198,2,504.974,469.395,40.7651,40.8143,29.9996,40.4754,40.3783,20.538,31.9813,75.938,-999.9,413.51,36.159,99.3855,98.2744
20,1562957753,2574.1,20190712 18:55:53,13:55:53,3,1,B1_R2,1562957745,0.001931033,3.793705677,401.379129,244.2235224,24.66231392,40.53228772,0.045396828,2.273012944,0.044899084,0.028106193,247.8122947,43.06293586,42.06882581,8.273346036,51.28946127,4.198453731,8.185801969,4.074892305,-85.15856612,-24.74413294,-2.718819159,135.1907765,-0.041806181,0.0469311,3.496448843,20,4,1,0,50791.70428,MPF-1836-20190711-08_51_28,753.2653846,4241.62,3488.354615,0.822410922,-0.113810832,MPF-1946-20190712-18_55_53,597.8535769,743.82,0.196238906,0.5,1264.477395,3.793705677,124.0698303,1,0.003090223,4.702481783,-,0,743.82,0.196238906,0.824637756,-15.45372995,1.00270769,1946,300,300,300,10532.8,718.548,-0.00747684,0.627258,1499.990968,1264.477395,0.842990006,0.195980012,6,0.5,0: Broadleaf,1562957745,401.379129,406.861871,41.57603226,39.35505161,499.9814516,100.7825484,0.200001,41.86690323,42.06882581,999.9,0,0,10003.48161,0,0.00191117,1499.990968,0.90000029,0.100000032,0,598.1967419,4.99961,9065.554839,12355.23871,50.165,52.391,50.85670968,51.72358065,52.25393548,1345.491613,149.4993548,0,57.60000014,597.8535769,-27.46294019,-394.4731626,9060.453846,15,1562957778,18:56:18,56,3.258,0.21,407,38,0.27,0.04,-5.875546098,2.175665017,0.664664248,0,599.7611765,-31.65336853,3.127020594,0,1.833084732,6.578552634,0.687471208,0,0,3,0/3,100,100,3.258,0.21,2,479.74,472.71,40.8749,40.7677,29.9996,40.4744,40.3783,20.3307,27.7504,76.6707,-999.9,406.626,38.4183,99.4041,98.2888
21,1562957992,2812.5,20190712 18:59:51,13:59:51,1,4,B1_R2,1562957984,0.001962238,6.162026974,397.9589677,141.3821578,14.2757278,40.18296218,0.042093273,2.272598575,0.041664889,0.026078681,247.8121665,43.71184649,43.12103226,8.742773396,50.67268487,4.294392511,8.474768057,4.448380885,-86.53468791,-72.84505764,-8.070925372,80.36149553,-0.041794921,0.046918461,3.495704984,23,5,1,0,50672.23414,MPF-1836-20190711-08_51_28,753.2653846,4241.62,3488.354615,0.822410922,-0.113810832,MPF-1947-20190712-18_59_52,1221.270769,1430.85,0.146471839,0.5,1264.478788,6.162026974,92.60526672,1,0.004963182,1.964405773,-,0,1430.85,0.146471839,0.662664265,0.309303408,0.805758104,1947,300,300,300,10422.1,1428.4,-0.00739696,31.6995,1499.992903,1264.478788,0.842989847,0.195979694,6,0.5,0: Broadleaf,1562957984,397.9589677,406.2904516,42.53026452,40.27572903,500.001,100.7726452,0.199981258,42.52647742,43.12103226,999.9,0,0,10001.77032,0,0.00191117,1499.992903,0.900004903,0.099994997,0,1224.452903,4.99961,18642.42258,12355.25484,51.09248387,52.893,51.788,52.417,53.151,1345.50129,149.4916129,0,237.5999999,1221.270769,-528.8082055,-7948.345305,18594.74231,15,1562958019,19:00:19,57,3.116,0.204,406,40,0.61,0.05,-9.736642195,29.08318313,2.979853817,0,1249.868529,-566.1487571,55.16180366,0,2.093669756,2.741196038,0.299847341,0,0,3,0/3,100,100,3.116,0.204,2,475.975,474.329,41.341,40.8382,30.0008,40.5892,40.5197,20.2931,26.3287,77.0723,-999.9,405.994,39.6789,99.3957,98.2677
22,1562958058,2878.5,20190712 19:00:57,14:00:57,2,4,B1_R2,1562958050,0.000470759,0.910350796,400.274,240.5600138,24.29015801,40.41701925,0.010654615,2.271937335,0.010626934,0.006644315,247.8147054,44.38937339,42.72960645,8.565520663,51.15112743,4.379252356,8.561399476,4.186268307,-20.76047337,-1.124883548,-0.124551626,225.8047969,-0.041776958,0.046898296,3.494518066,1,0,1,0,50620.24592,MPF-1836-20190711-08_51_28,753.2653846,4241.62,3488.354615,0.822410922,-0.113810832,MPF-1948-20190712-19_00_58,830.1920769,887.76,0.064846268,0.5,1264.489395,0.910350796,40.99870923,1,0.000809941,3.777890421,-,0,887.76,0.064846268,0.790702609,0.428031434,0.961444684,1948,300,300,300,10446.4,887.76,-0.0074134,20.3334,1500.005161,1264.489395,0.842990029,0.195980058,6,0.5,0: Broadleaf,1562958050,400.274,401.5924516,43.37036452,42.82999032,500.0335484,100.7733871,0.199994258,42.72042258,42.72960645,999.9,0,0,9997.398065,0,0.00191117,1500.005161,0.899998484,0.100001748,0,830.2787742,4.99961,12790.19032,12355.33871,51.375,53.11280645,51.99593548,52.637,53.413,1345.503226,149.5019355,0,65.5999999,830.1920769,-7.929162395,-110.6393163,12788.77692,15,1562958085,19:01:24,58,3.18,0.206,401,42,0.77,0.17,-2.09505039,15.07763971,1.666646063,0,830.6804412,-8.24719074,0.845062552,0,0.000998241,8.837035244,0.988574544,0,0,3,0/3,100,100,3.18,0.206,2,503.361,476.542,41.4933,40.9528,30.0008,40.6845,40.6144,20.1401,23.7348,80.4455,-999.9,400.657,41.949,99.3769,98.2519
23,1562958123,2943.5,20190712 19:02:02,14:02:02,3,4,B1_R2,1562958115,0.00080487,1.658906606,399.8617097,219.3058916,22.14352611,40.37442015,0.016968553,2.272504997,0.016898477,0.01056782,247.8122515,44.34745023,43.5331871,8.932834843,51.70424357,4.4421372,8.591436397,4.490697643,-35.49477218,-91.3861304,-10.15801772,110.7733312,-0.041792379,0.046915607,3.495537003,18,4,1,0,50627.39802,MPF-1836-20190711-08_51_28,753.2653846,4241.62,3488.354615,0.822410922,-0.113810832,MPF-1949-20190712-19_02_03,883.9393462,982.854,0.100640231,0.5,1264.477615,1.658906606,63.62865981,1,0.001401937,3.315615544,-,0,982.854,0.100640231,0.768283345,0.430834315,0.934184267,1949,300,300,300,10542.3,982.854,-0.00748355,23.4168,1499.99129,1264.477615,0.842989972,0.195979943,6,0.5,0: Broadleaf,1562958115,399.8617097,402.2385161,43.99420645,43.0708871,500.018,100.7709677,0.199990903,42.78727097,43.5331871,999.9,0,0,10001.32839,0,0.00191117,1499.99129,0.900000516,0.099999581,0,885.6397742,4.99961,13528.09677,12355.24194,51.61280645,53.25,52.25,52.83435484,53.625,1345.494194,149.4977419,0,64.20000005,883.9393462,-226.8265641,-3535.158974,13500.86923,15,1562958150,19:02:29,59,3.16,0.198,402,42,0.41,0.12,-3.222970488,14.67527624,1.598576997,0,899.8416765,-262.5932731,25.85413848,0,0.477564229,7.372384591,0.842002011,0,0,3,0/3,100,100,3.16,0.198,2,482.14,476.508,41.6021,41.0233,30.0002,40.746,40.6598,20.1949,26.2715,82.5892,-999.9,402.053,41.9663,99.3681,98.2415
24,1562958278,3098.5,20190712 19:04:37,14:04:37,1,6,B1_R2,1562958270,0.002884366,7.92196731,397.2387742,189.8908222,19.17271349,40.10802163,0.068635048,2.271930561,0.067503613,0.04228986,247.8083901,43.5363416,42.3809871,8.410279516,51.22165196,4.369077176,8.529746716,4.04120234,-127.2005615,32.92022934,3.637815395,157.1658734,-0.041776774,0.046898089,3.494505908,16,3,1,0,50631.23407,MPF-1836-20190711-08_51_28,753.2653846,4241.62,3488.354615,0.822410922,-0.113810832,MPF-1950-20190712-19_04_38,1159.180769,1349.45,0.140997614,0.5,1264.457049,7.92196731,89.14271371,1,0.006355121,2.143221312,-,0,1349.45,0.140997614,0.681855046,0.319144818,0.829092887,1950,300,300,300,10424,1349.45,-0.00739843,33.1165,1499.966774,1264.457049,0.842990039,0.195980077,6,0.5,0: Broadleaf,1562958270,397.2387742,408.1200968,43.2723129,39.96084194,499.9989355,100.7670323,0.200003774,42.64975806,42.3809871,999.9,0,0,9997.984516,0,0.00191117,1499.966774,0.899998806,0.100001187,0,1166.346452,4.99961,17938.7129,12355.03871,51.75,53.375,52.46545161,52.812,53.812,1345.469355,149.4987097,0,154.3,1159.180769,-654.7343591,-9932.2906,17830.51154,15,1562958303,19:05:03,60,3.096,0.196,408,40,0.33,0.03,-12.94442463,39.43534871,4.069962346,0,1205.201176,-757.2867287,74.86223322,0,3.131860488,2.654496794,0.356633545,0,0,3,0/3,100,100,3.096,0.196,2,484.795,472.19,41.6509,40.9614,29.9995,40.692,40.6033,20.3291,31.3902,81.3915,-999.9,408.074,39.5805,99.3918,98.2649
25,1562958351,3172,20190712 19:05:51,14:05:51,2,6,B1_R2,1562958343,0.003091516,5.969529642,397.935871,236.519808,23.88074886,40.17848094,0.069899481,2.272715382,0.068726756,0.043057948,247.8084257,43.50403573,42.95057742,8.665198553,51.6960543,4.417670491,8.545469381,4.247528061,-136.3358468,-32.5541403,-3.60646728,75.31197133,-0.041798095,0.046922024,3.495914666,12,2,1,0,50650.38388,MPF-1836-20190711-08_51_28,753.2653846,4241.62,3488.354615,0.822410922,-0.113810832,MPF-1951-20190712-19_05_51,1364.635,1606.51,0.150559287,0.5,1264.457555,5.969529642,95.1879139,1,0.004811028,1.640269902,-,0,1606.51,0.150559287,0.621250843,0.283476738,0.755401985,1951,300,300,300,10456.4,1606.51,-0.00742189,37.7465,1499.967419,1264.457555,0.842990013,0.195980027,6,0.5,0: Broadleaf,1562958343,397.935871,406.5759032,43.75350968,40.20587419,499.9810968,100.7672258,0.2,42.6848871,42.95057742,999.9,0,0,10003.06774,0,0.00191117,1499.967419,0.899999419,0.100000613,0,1368.814516,4.99961,20864.49677,12355.03871,51.71341935,53.375,52.437,52.75,53.75,1345.470323,149.4974194,0,72.5999999,1364.635,-705.6652996,-10672.00343,20800.76538,15,1562958303,19:05:03,60,3.096,0.196,408,40,0.33,0.03,-9.691347317,11.98858098,2.24640832,0,1402.793824,-750.8396995,73.66778868,0,3.481123171,0.43662439,0.188354703,0,0,3,0/3,100,100,3.096,0.196,2,489.521,473.129,41.6357,40.8871,29.9998,40.6365,40.5549,20.3788,31.5477,82.643,-999.9,408.571,39.7905,99.4021,98.2826
26,1562958425,3245.5,20190712 19:07:04,14:07:04,3,6,B1_R2,1562958417,0.002106753,3.077061893,399.416,268.7596422,27.13448419,40.32579837,0.046753155,2.272694844,0.046225337,0.028937762,247.805502,43.87619094,42.78296129,8.589497187,49.96200853,4.281385133,8.569281458,4.308112054,-92.90782195,-5.510881894,-0.610189144,148.776609,-0.041797537,0.046921397,3.495877797,0,0,1,0,50641.10817,MPF-1836-20190711-08_51_28,753.2653846,4241.62,3488.354615,0.822410922,-0.113810832,MPF-1952-20190712-19_07_05,1399.958462,1499.45,0.066352021,0.5,1264.442846,3.077061893,41.94916939,1,0.00252354,1.828783887,-,0,1499.45,0.066352021,0.646491199,0.133333677,0.786092672,1952,300,300,300,10471.5,1499.45,-0.00743196,61.5864,1499.95,1264.442846,0.842989997,0.195979994,6,0.5,0: Broadleaf,1562958417,399.416,404.1182258,42.40594839,39.98505806,500.0014516,100.7619032,0.199997065,42.73798387,42.78296129,999.9,0,0,10003.46258,0,0.00191117,1499.95,0.899999839,0.099999932,0,1410.472903,4.99961,21651.38065,12354.89032,51.754,53.375,52.437,52.812,53.772,1345.455161,149.4948387,0,72.79999995,1399.958462,-1140.734357,-17374.57092,21491.63846,15,1562958450,19:07:30,61,3.082,0.207,406,40,0.37,0.05,-5.496824878,2.44284669,3.166648787,0,1478.289706,-1293.724684,127.5873278,0,2.463103902,-0.967632962,0.107099302,0,0,3,0/3,100,100,3.082,0.207,2,504.743,473.117,41.6813,40.8406,29.9998,40.596,40.5207,20.3352,30.1931,81.7239,-999.9,406.971,40.1876,99.4076,98.2866
27,1562958928,3748.5,20190712 19:15:27,14:15:27,1,1,B1_R1,1562958920,0.005239791,15.16108469,393.0580645,219.7129945,22.17789616,39.67539999,0.159925165,2.272100399,0.153924424,0.096723148,247.8136149,42.36314397,40.37296774,7.562653515,51.85435152,4.328914423,8.348218222,3.233739092,-231.0747842,228.7063849,24.98192795,270.4271436,-0.041781388,0.046903268,3.494810749,25,5,1,0,50701.85748,MPF-1836-20190711-08_51_28,753.2653846,4241.62,3488.354615,0.822410922,-0.113810832,MPF-1953-20190712-19_15_28,969.6448077,1336.03,0.274234255,0.5,1264.48443,15.16108469,173.3824731,1,0.01207994,2.174793979,-,0,1336.03,0.274234255,0.685018931,0.628701851,0.832939973,1953,300,300,300,10492.9,1279.63,-0.00744933,16.6311,1499.999355,1264.48443,0.842989983,0.195979965,6,0.5,0: Broadleaf,1562958920,393.0580645,413.7220968,42.8858871,36.86800323,500.0174194,100.7403548,0.199947806,42.24005806,40.37296774,999.9,0,0,10001.73645,0,0.00191117,1499.999355,0.900000032,0.099999929,0,975.5315161,4.99961,14749.35161,12355.31935,51.687,53.062,52.312,52.44919355,53.61687097,1345.500323,149.4990323,0,502.4000001,969.6448077,-466.130496,-6865.158979,14662.57308,15,1562958450,19:07:30,61,3.082,0.207,406,40,0.37,0.05,-26.39242683,108.5255749,11.14024484,0,1002.339618,-538.771857,53.2132514,0,5.869842927,2.232350801,0.276239052,0,0,3,0/3,100,100,3.082,0.207,2,473.399,468.227,41.1023,40.7084,30.0004,40.4952,40.4223,20.4542,34.194,74.9511,-999.9,412.764,36.2237,99.3917,98.2768
28,1562959462,4282.5,20190712 19:24:21,14:24:21,1,6,B1_R1,1562959454,0.008957827,14.40193854,398.1524194,281.0210517,28.363632,40.18577482,0.250743794,2.271410727,0.236318526,0.148925929,247.8127675,40.99542586,41.2712129,7.932195721,52.4178546,4.338918932,8.277559172,3.59327679,-395.0401729,98.85699193,10.83951281,-37.53090072,-0.041762656,0.04688224,3.493572912,2,0,1,0,50705.84287,MPF-1836-20190711-08_51_28,753.2653846,4241.62,3488.354615,0.822410922,-0.113810832,MPF-1954-20190712-19_24_22,677.8699231,1163.8,0.417537444,0.5,1264.479108,14.40193854,263.9836871,1,0.011479628,2.644629661,-,0,1163.8,0.417537444,0.7256237,1.183651899,0.882312821,1954,300,300,300,10490.6,946.436,-0.00744797,-54.2543,1499.992903,1264.479108,0.84299006,0.19598012,6,0.5,0: Broadleaf,1562959454,398.1524194,419.7154839,42.98911935,32.70143226,499.9804839,100.7306452,0.199985581,42.07849677,41.2712129,999.9,0,0,9998.216129,0,0.00191117,1499.992903,0.89999829,0.100001648,0,678.5296774,4.99961,10335.5129,12355.22903,51.375,53.25,52.24796774,52.48374194,53.375,1345.490645,149.5022581,0,533.5,677.8699231,-51.04847867,-781.2820518,10325.68846,15,1562959496,19:24:56,62,3.252,0.153,415,32,0.2,0.02,-21.45802439,-6.917629965,0.925041631,0,681.0456765,-52.35986706,5.171484863,0,10.37385122,-0.877726829,0.112556254,0,0,3,0/3,100,100,3.252,0.153,2,502.107,459.191,41.2111,41.1969,29.9985,40.8968,40.8088,20.4234,40.1883,71.0503,-999.9,419.651,31.9887,99.3236,98.1964
