SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1565979927,1122,20190816 13:25:26,13:25:26,2,B3_R2,6,1565979919,0.012487832,17.84912958,402.1577742,295.0767015,29.80995451,40.62775846,0.356350243,2.27314994,0.327972619,0.207343861,297.3796235,41.72877749,41.79734516,8.155831207,50.80211047,4.551156275,8.958596863,3.604674932,-550.7133804,219.5021789,24.28398331,-9.547594696,-0.041809903,0.046935279,3.496694785,38,8,1,0,50520.67893,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-866-20190815-15_27_52,750.7418077,992.839,0.243843355,0.5,1517.373415,17.84912958,185.0007118,1,0.011640919,-0.997631842,-,0,992.839,0.243843355,-421.2690541,0.24389721,-464.5882247,-,-,-,-,-,-,-,-,1799.986452,1517.373415,0.842991576,0.195983151,6,0.5,0: Broadleaf,1565979919,402.1577742,429.6021935,45.05005806,30.74029032,500.0187742,100.8244194,0.200007032,43.58846774,41.79734516,999.9,0,0,10000.21774,0,674.1412581,1799.986452,0.900002903,0.099997255,0,751.1440323,4.99911,14346.72581,16236.89355,53.36687097,54.516,53.96341935,54.187,54.756,1615.494516,179.4932258,0,359.1000001,750.7418077,-100.4043419,-1772.786324,14340.27692,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-28.21075854,-1.007393728,3.082469618,0,755.6564571,-105.9814638,10.69563826,0,14.31882195,-0.181896167,0.019567438,0,0,3,0/3,1.88774,1.89346,1.89145,1.89137,1.88827,1.89114,1.88416,1.89099,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,456.297,308.584,42.8162,42.8494,29.9997,42.6943,42.664,19.9142,44.0137,96.1289,-999.9,430.799,30.3911,98.0477,99.1565
11,1565980011,1206.5,20190816 13:26:51,13:26:51,1,B3_R2,6,1565980003,0.010439774,16.14490276,400.5121613,280.8590283,28.37270929,40.46020948,0.278749526,2.27300518,0.261055621,0.164655808,297.3777377,42.30638207,42.09240645,8.283622149,50.44705357,4.499322517,8.918900509,3.784299632,-460.3940198,172.8853808,19.1469055,29.0160042,-0.04180597,0.046930863,3.496434905,52,10,1,0,50529.65844,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-867-20190815-15_29_17,968.1083462,1787.53,0.458410015,0.5,1517.361938,16.14490276,347.7869542,1,0.010517855,-0.998684665,-,0,1787.53,0.458410015,-759.2628445,0.458466243,-837.3379757,-,-,-,-,-,-,-,-,1799.972581,1517.361938,0.842991695,0.195983391,6,0.5,0: Broadleaf,1565980003,400.5121613,424.901129,44.53840968,32.56983548,500.0496774,100.8211935,0.199982323,43.50322903,42.09240645,999.9,0,0,9999.596774,0,1331.157032,1799.972581,0.899998806,0.100001274,0,974.2089355,4.99911,18764.40645,16236.75484,53.32419355,54.677,53.937,54.25,54.75,1615.474839,179.4990323,0,84.10000014,968.1083462,-481.280923,-9003.439314,18649.71538,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-24.30288293,-2.806494774,0.421503412,0,1005.446286,-568.0956593,57.84761177,0,11.83288537,2.342065505,0.24726145,0,0,3,0/3,1.88776,1.89348,1.89146,1.89135,1.88828,1.89115,1.88416,1.89099,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,438.368,311.535,42.7752,42.7534,29.9996,42.616,42.5831,19.723,38.9338,93.2247,-999.9,425.329,32.1908,98.0712,99.1681
12,1565980112,1307,20190816 13:28:31,13:28:31,3,B3_R2,6,1565980104,0.010669609,16.91050594,400.3299032,278.6166096,28.14573864,40.44116695,0.285995216,2.27297967,0.267402212,0.168696058,297.3840045,42.21918432,42.06296452,8.270793481,50.42874912,4.494690509,8.912952606,3.776102972,-470.5297602,174.922758,19.36887621,21.14587844,-0.041805276,0.046930085,3.49638911,24,5,1,0,50530.86604,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-868-20190815-15_30_57,725.5443077,911.835,0.204303073,0.5,1517.391821,16.91050594,155.0039058,1,0.0110222,-0.997421463,-,0,911.835,0.204303073,-386.8168595,0.204352205,-426.5933049,-,-,-,-,-,-,-,-,1800.007742,1517.391821,0.842991831,0.195983661,6,0.5,0: Broadleaf,1565980104,400.3299032,425.7465806,44.49325161,32.26014516,500.0308065,100.8196129,0.199987742,43.49042903,42.06296452,999.9,0,0,9999.587742,0,1325.946032,1800.007742,0.899994258,0.100005745,0,725.8064839,4.99911,13942.35161,16237.04839,53.19512903,54.687,53.875,54.129,54.665,1615.498387,179.5106452,0,99.70000005,725.5443077,-39.17024259,-736.0263118,13938.85,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-26.45385366,25.12223833,2.604702756,0,727.7144,-39.84753816,4.028803851,0,12.26293415,-0.558209059,0.060246002,0,0,3,0/3,1.88771,1.8934,1.89139,1.89127,1.88819,1.89108,1.88407,1.89093,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,472.452,307.645,42.6738,42.6172,29.9998,42.4879,42.4725,19.6716,41.1927,98.102,-999.9,424.431,31.9379,98.1096,99.1954
13,1565980242,1437.1,20190816 13:30:41,13:30:41,1,B3_R2,4,1565980234,0.007761479,12.10423649,402.479129,280.7287863,28.35630808,40.65426396,0.202087644,2.272831583,0.192609494,0.121195456,297.3785112,43.49386534,42.72349677,8.562778804,52.4974019,4.760898159,9.06882624,3.801880645,-342.2812149,134.7814427,14.99559447,104.8743335,-0.041801252,0.046925568,3.496123264,33,7,1,0,50472.88642,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-869-20190815-15_33_08,852.4397308,1014.35,0.159619726,0.5,1517.365759,12.10423649,121.1007535,1,0.007854881,-0.997682062,-,0,1014.35,0.159619726,-430.4179993,0.159654232,-474.6779575,-,-,-,-,-,-,-,-,1799.977097,1517.365759,0.842991704,0.195983407,6,0.5,0: Broadleaf,1565980234,402.479129,420.7523871,47.13311613,38.25853548,500.0116452,100.8096452,0.199975032,43.82345806,42.72349677,999.9,0,0,9999.613871,0,1530.63871,1799.977097,0.899998968,0.100000984,0,854.5489032,4.99911,16702.53871,16236.79355,53.258,54.83232258,53.879,54.34451613,54.75,1615.47871,179.5,0,129.7,852.4397308,-330.110256,-5680.909394,16665.16923,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-19.0666122,33.10673187,3.933310288,0,874.1049429,-380.9380652,38.66855452,0,8.449579024,7.633562085,0.833823974,0,0,3,0/3,1.88752,1.89331,1.89126,1.89117,1.88811,1.89093,1.884,1.89082,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,461.788,314.021,42.6643,42.4745,29.9993,42.3502,42.3269,18.7972,24.6028,100,-999.9,416.074,36.7394,98.1556,99.2161
14,1565980364,1559.1,20190816 13:32:43,13:32:43,2,B3_R2,4,1565980356,0.013158113,23.46697285,384.4626129,256.5397839,25.91333822,38.83495015,0.373146601,2.272618003,0.342148742,0.216413005,297.3801042,41.69301364,42.24530968,8.350523757,52.16087214,4.717189243,9.043539821,3.633334514,-580.2727834,186.7791038,20.73041115,-75.38316423,-0.041795449,0.046919053,3.495739859,17,3,1,0,50474.74649,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-870-20190815-15_35_09,747.2663077,1019.92,0.267328508,0.5,1517.37367,23.46697285,202.81862,1,0.015343263,-0.997694721,-,0,1019.92,0.267328508,-432.7870024,0.267385983,-477.2905656,-,-,-,-,-,-,-,-,1799.986452,1517.37367,0.842991718,0.195983435,6,0.5,0: Broadleaf,1565980356,384.4626129,418.6922581,46.69976129,31.64796774,500.0187742,100.811,0.199992613,43.76977097,42.24530968,999.9,0,0,9998.09129,0,834.0126774,1799.986452,0.899998903,0.100001019,0,747.9130323,4.99911,14363.76129,16236.87097,53.5,54.95935484,54.09654839,54.687,54.96545161,1615.484839,179.5016129,0,121,747.2663077,-111.3524785,-1939.870083,14352.19231,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-30.22106829,-96.74500557,9.665566481,0,755.3656286,-140.0077573,14.29254218,0,15.13506585,-1.828492683,0.184555895,0,0,3,0/3,1.88767,1.89346,1.89141,1.89133,1.88827,1.89107,1.88416,1.89091,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,481.699,307.36,42.7786,42.3872,29.9999,42.2455,42.228,19.9675,42.4302,97.7086,-999.9,431.95,30.7733,98.1917,99.2356
15,1565980435,1630.6,20190816 13:33:55,13:33:55,3,B3_R2,4,1565980427,0.008691764,15.62056781,402.2232258,261.0624544,26.37054062,40.62952652,0.219317816,2.272932503,0.208202756,0.131078408,297.3761883,43.10669097,42.46258387,8.446394745,49.83961532,4.499695657,9.028351498,3.946699089,-383.3068,156.221359,17.35163593,87.64238319,-0.041803995,0.046928646,3.496304434,55,11,1,0,50489.81968,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-871-20190815-15_36_21,1070.7625,1213.23,0.11742827,0.5,1517.353075,15.62056781,89.09007328,1,0.010172358,-0.998062033,-,0,1213.23,0.11742827,-515.0045934,0.117449493,-567.9626059,-,-,-,-,-,-,-,-,1799.961935,1517.353075,0.842991757,0.195983514,6,0.5,0: Broadleaf,1565980427,402.2232258,425.1621613,44.54598065,34.58090968,500.0213871,100.8122258,0.200157161,43.73746129,42.46258387,999.9,0,0,10000.01387,0,1922.906774,1799.961935,0.89999671,0.1000034,0,1080.649645,4.99911,20656.32581,16236.64516,53.562,55.062,54.187,54.73170968,55.026,1615.460968,179.5016129,0,70.89999986,1070.7625,-908.4212998,-16725.85984,20474.96923,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-23.96482439,21.64841603,2.265086635,0,1140.505257,-1062.384821,108.1005234,0,9.51922561,8.455521324,0.845095732,0,0,3,0/3,1.88775,1.89347,1.89148,1.89135,1.88828,1.89114,1.88416,1.891,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,435.383,310.637,42.8017,42.3725,30.0001,42.2326,42.2082,19.6026,33.722,96.2168,-999.9,422.126,33.824,98.1985,99.2317
16,1565980540,1735.1,20190816 13:35:39,13:35:39,1,B3_R2,1,1565980532,0.010946754,20.673168,391.4439677,252.6871539,25.52406136,39.53995958,0.296253137,2.273013389,0.276352484,0.174396772,297.3849001,42.37660954,42.34939677,8.396333384,51.54501808,4.653613081,9.028249973,3.742720303,-482.7518479,170.0706855,18.87907101,3.582808727,-0.041806193,0.046931114,3.496449642,47,9,1,0,50492.36789,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-872-20190815-15_38_06,742.9956538,1322.1,0.438018566,0.5,1517.396682,20.673168,332.3239595,1,0.013501848,-0.998221617,-,0,1322.1,0.438018566,-561.3086084,0.43809121,-619.0280708,-,-,-,-,-,-,-,-,1800.013548,1517.396682,0.842991812,0.195983624,6,0.5,0: Broadleaf,1565980532,391.4439677,421.3947419,46.07057742,33.53927419,499.9845806,100.8106452,0.199877,43.73724516,42.34939677,999.9,0,0,10000.69645,0,895.9633226,1800.013548,0.899995323,0.10000451,0,743.6926129,4.99911,14633.33871,16237.10968,53.625,55,54.272,54.677,55.024,1615.503871,179.51,0,103.6999998,742.9956538,-114.267453,420.0546893,14630.04615,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-27.03479756,-68.75473589,6.869254996,0,750.2222857,-127.9492133,12.93360794,0,12.59937073,-1.386280139,0.140813778,0,0,3,0/3,1.8877,1.89346,1.8914,1.89133,1.88828,1.89112,1.88416,1.89091,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,445.357,311.851,42.7812,42.3523,29.9999,42.1811,42.1539,19.9799,37.1445,98.8464,-999.9,431.377,32.8355,98.2076,99.2272
17,1565980637,1832.6,20190816 13:37:17,13:37:17,2,B3_R2,1,1565980629,0.006562307,13.77920521,402.512,237.3641853,23.97778649,40.66050143,0.158941809,2.272962098,0.153015322,0.096148636,297.3795703,43.89790984,42.7965871,8.595629636,50.07696319,4.545141212,9.076311585,4.050488424,-289.3977285,127.7771312,14.22148233,149.9804553,-0.041804799,0.046929549,3.496357564,31,6,1,0,50474.61345,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-873-20190815-15_39_43,751.0154231,963.46,0.220501709,0.5,1517.370463,13.77920521,167.2913905,1,0.008958719,-0.997559629,-,0,963.46,0.220501709,-408.7737326,0.220551895,-450.808007,-,-,-,-,-,-,-,-,1799.982581,1517.370463,0.842991749,0.195983497,6,0.5,0: Broadleaf,1565980629,402.512,422.2158387,44.99388387,37.47377419,500.0227419,100.816871,0.199996677,43.83932581,42.7965871,999.9,0,0,9999.745484,0,1538.213871,1799.982581,0.899997548,0.10000239,0,751.7551935,4.99911,14546.29355,16236.82581,53.71341935,55.187,54.375,54.804,55.12493548,1615.480645,179.5032258,0,96.70000005,751.0154231,-84.06136759,-1209.227351,14535.18077,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-19.74889512,1.576609756,0.333887565,0,756.6113143,-85.94031107,8.690479177,0,7.291393171,4.082239652,0.42018978,0,0,3,0/3,1.88782,1.89353,1.89148,1.89141,1.88831,1.89117,1.88421,1.89103,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,464.157,316.062,42.7644,42.3089,29.9997,42.1173,42.0906,19.651,23.4806,100,-999.9,419.882,37.1791,98.2281,99.251
18,1565980782,1977.6,20190816 13:39:42,13:39:42,3,B3_R2,1,1565980774,0.010691575,19.65981877,400.794871,257.0764896,25.9673298,40.48434227,0.272686226,2.272589529,0.255725686,0.161264405,297.3856653,42.71400695,42.67865806,8.542679632,50.21752324,4.59418903,9.148577495,3.948490602,-471.4984519,160.9029433,17.91426659,4.704423341,-0.041794676,0.046918185,3.495688745,18,4,1,0,50438.45669,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-874-20190815-15_42_08,729.0783846,1011.08,0.278911278,0.5,1517.403667,19.65981877,211.6104983,1,0.012833968,-0.997674566,-,0,1011.08,0.278911278,-429.0272201,0.278971767,-473.1441643,-,-,-,-,-,-,-,-,1800.022258,1517.403667,0.842991613,0.195983226,6,0.5,0: Broadleaf,1565980774,400.794871,429.5284516,45.48245806,33.23625484,500.0061935,100.8100968,0.200033839,43.99193871,42.67865806,999.9,0,0,9997.995806,0,1145.870968,1800.022258,0.900001871,0.099998048,0,729.4867742,4.99911,14940.69032,16237.21935,53.885,55.44106452,54.562,55.11687097,55.32012903,1615.524516,179.4990323,0,144.3,729.0783846,-52.31856414,-1961.750443,14889.10769,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-29.19033171,5.886468293,0.952975132,0,732.6419143,-55.08192564,5.562201293,0,12.26115366,-0.279583275,0.029858251,0,0,3,0/3,1.88773,1.89346,1.89146,1.89133,1.88828,1.89114,1.88416,1.89099,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,479.562,308.398,42.9027,42.3638,30.0008,42.1633,42.1478,19.9236,36.2227,98.857,-999.9,429.455,33.1201,98.2247,99.2227
19,1565981325,2520.1,20190816 13:48:44,13:48:44,1,B1_R3,6,1565981317,0.002403593,8.674357753,398.770129,80.07574497,8.084908402,40.26212891,0.046894197,2.272176539,0.04636309,0.029024148,297.3812955,45.92186785,44.2272,9.260954219,46.59127309,4.380204055,9.401340132,4.880750164,-105.9984344,35.5800153,4.001132547,230.9640089,-0.041783456,0.04690559,3.494947418,22,4,1,0,50341.07558,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-877-20190815-15_51_10,614.2277308,747.144,0.177899132,0.5,1517.383561,8.674357753,134.9706093,1,0.005594399,-0.996853083,-,0,747.144,0.177899132,-316.7713508,0.177951348,-349.3450043,-,-,-,-,-,-,-,-,1799.99871,1517.383561,0.842991471,0.195982943,6,0.5,0: Broadleaf,1565981317,398.770129,410.329129,43.38306452,40.62398065,500.0175806,100.7657742,0.199985226,44.51765484,44.2272,999.9,0,0,9999.708387,0,546.4937419,1799.99871,0.900005613,0.099994739,0,614.4924194,4.99911,13005.92258,16237.01613,54.5,55.47967742,55.125,55.25,55.812,1615.510645,179.4880645,0,294.4000001,614.2277308,-38.91107686,-1247.678631,13002.63077,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-11.4917,-1.689545645,0.193546779,0,616.5788571,-41.68849315,4.213758852,0,2.611791951,3.065599024,0.310147658,0,0,3,0/3,1.88779,1.89349,1.89148,1.89145,1.88828,1.89117,1.88419,1.89102,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,474.887,313.933,43.1305,42.9204,30.0003,42.669,42.6441,19.3934,0,100,-999.9,410.964,47.8847,98.1136,99.0684
20,1565981415,2610.1,20190816 13:50:14,13:50:14,2,B1_R3,6,1565981407,0.002179301,8.655140306,389.8559677,22.62311752,2.284098394,39.36103807,0.039999883,2.272089183,0.039612752,0.02479244,297.3813096,46.29440742,44.77825161,9.528856915,45.62329013,4.356309966,9.54843448,5.172546949,-96.10716198,4.868103818,0.54966698,206.6919184,-0.041781083,0.046902926,3.494790619,34,7,1,0,50290.70769,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-878-20190815-15_52_41,716.0985769,830.767,0.138027176,0.5,1517.37967,8.655140306,104.7198156,1,0.005581748,-0.997169844,-,0,830.767,0.138027176,-352.3374447,0.13806361,-388.5683658,-,-,-,-,-,-,-,-,1799.993548,1517.37967,0.842991727,0.195983455,6,0.5,0: Broadleaf,1565981407,389.8559677,401.2610968,43.14757742,40.64538065,500.0252258,100.7630323,0.199993387,44.81799355,44.77825161,999.9,0,0,9999.412581,0,1733.599032,1799.993548,0.899997871,0.10000191,0,716.1628387,4.99911,13930.60968,16236.93226,54.631,55.756,55.25,55.44716129,55.99593548,1615.490645,179.5029032,0,89.5,716.0985769,-4.666358974,-60.73504275,13928.15769,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-7.73263761,-69.30009742,7.598573517,0,716.5535714,-7.498790791,0.820562674,0,2.407292683,2.030538188,0.203671533,0,0,3,0/3,1.88762,1.89339,1.89137,1.89126,1.8882,1.89104,1.88408,1.89087,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,460.387,312.036,43.2299,43.013,30.0006,42.7557,42.7283,19.1576,0,100,-999.9,405.282,47.8847,98.102,99.0609
21,1565981475,2670.6,20190816 13:51:15,13:51:15,3,B1_R3,6,1565981467,0.00243488,9.60051183,397.6309355,44.03562394,4.446055808,40.1467987,0.046319399,2.272178867,0.045801155,0.028671801,297.377878,46.26491695,44.49720645,9.391396932,45.8520896,4.390228226,9.574761508,5.001168706,-107.3782078,45.82876314,5.168851998,240.9972854,-0.041783519,0.046905661,3.494951596,21,4,1,0,50285.12147,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-879-20190815-15_53_41,743.5021923,858.876,0.134331158,0.5,1517.362987,9.60051183,101.9145636,1,0.006204845,-0.997262469,-,0,858.876,0.134331158,-364.2926165,0.134365455,-401.7528901,-,-,-,-,-,-,-,-,1799.973871,1517.362987,0.842991674,0.195983348,6,0.5,0: Broadleaf,1565981467,397.6309355,410.3135484,43.48268387,40.68783871,499.9929677,100.7649677,0.200010387,44.87132581,44.49720645,999.9,0,0,9999.803548,0,1500.137097,1799.973871,0.900000032,0.0999995,0,745.5820968,4.99911,14688.72581,16236.75806,54.782,56.02,55.407,55.69512903,56.173,1615.476129,179.4977419,0,59.9000001,743.5021923,-190.5291965,-3492.095725,14649.53077,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-14.05596341,29.86099652,3.291227692,0,758.4716,-227.4888861,23.18330271,0,2.59569122,3.544217143,0.364051043,0,0,3,0/3,1.88781,1.89349,1.89147,1.89138,1.88828,1.89115,1.88417,1.89101,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,476.28,311.673,43.3262,43.1087,30.0004,42.8387,42.8133,19.3177,0,100,-999.9,409.995,47.8847,98.0829,99.0362
22,1565981592,2787.1,20190816 13:53:11,13:53:11,1,B1_R3,3,1565981584,0.003109588,8.132287666,396.0751935,153.288688,15.47697385,39.99020081,0.059964665,2.272308471,0.059099232,0.037013735,297.3795239,46.22422392,44.64241935,9.462205344,46.75068052,4.517510422,9.662983237,4.944694923,-137.1328379,49.82305434,5.627606961,215.6973474,-0.04178704,0.046909613,3.495184233,24,5,1,0,50261.09821,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-880-20190815-15_55_37,644.762,753.796,0.144646562,0.5,1517.370926,8.132287666,109.741244,1,0.005237202,-0.996880854,-,0,753.796,0.144646562,-319.6005444,0.144688643,-352.4651243,-,-,-,-,-,-,-,-,1799.983226,1517.370926,0.842991704,0.195983407,6,0.5,0: Broadleaf,1565981584,396.0751935,407.3116129,44.74280645,41.17834839,500.0125806,100.7662258,0.199958032,45.04912258,44.64241935,999.9,0,0,10000.52129,0,1759.095484,1799.983226,0.899998903,0.100001287,0,644.7735806,4.99911,12928.50645,16236.83871,54.9756129,56.34248387,55.635,55.937,56.425,1615.484516,179.5006452,0,115.6999998,644.762,-3.179008557,252.4410266,12929.21923,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-10.07725415,-20.96062348,2.33209284,0,644.9755714,-3.814845633,0.431006549,0,3.477216585,1.862561185,0.186896135,0,0,3,0/3,1.88782,1.89351,1.89148,1.89145,1.88829,1.89117,1.88423,1.89102,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,472.846,311.908,43.4753,43.2586,30.0004,42.9794,42.9522,19.3017,0,100,-999.9,408.924,47.8847,98.064,99.0043
23,1565981706,2901.6,20190816 13:55:06,13:55:06,2,B1_R3,3,1565981698,0.004622005,11.5465901,399.3283548,180.0153086,18.17560213,40.31897816,0.095890459,2.271796727,0.09369735,0.058753708,297.3821825,45.52762369,44.33483871,9.312766479,48.92511581,4.67721394,9.559944546,4.635552539,-203.8304107,62.03307341,6.991299441,162.5761446,-0.041773139,0.046894008,3.494265694,40,8,1,0,50277.92553,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-881-20190815-15_57_32,764.3624231,934.866,0.182382905,0.5,1517.384032,11.5465901,138.3724539,1,0.007487281,-0.997484987,-,0,934.866,0.182382905,-396.6122831,0.182425685,-437.3959936,-,-,-,-,-,-,-,-,1799.99871,1517.384032,0.842991733,0.195983466,6,0.5,0: Broadleaf,1565981698,399.3283548,415.3982903,46.32419355,41.0349871,500.0251935,100.7669677,0.200012613,44.84132581,44.33483871,999.9,0,0,9997.120968,0,1682.107742,1799.99871,0.899997065,0.100002861,0,765.0614194,4.99911,14849.89032,16236.97419,54.95935484,56.534,55.687,55.937,56.417,1615.495806,179.503871,0,113.6999998,764.3624231,-122.5999658,-1931.764103,14838.92692,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-16.18228293,1.507666202,0.220344336,0,772.0834286,-137.1936047,13.8821684,0,5.262406829,0.525267596,0.051968147,0,0,3,0/3,1.8878,1.8935,1.89148,1.89138,1.88828,1.89116,1.88418,1.89102,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,453.679,311.68,43.5154,43.2931,29.9998,43.0332,42.994,19.5625,0,100,-999.9,415.646,47.8847,98.0803,99.0171
24,1565981779,2974.1,20190816 13:56:18,13:56:18,3,B1_R3,3,1565981771,0.003836371,9.913053192,399.9126129,178.48462,18.02057706,40.37690227,0.08099567,2.272077676,0.07942514,0.049779282,297.3783258,45.85932984,43.9264871,9.117523855,47.62648428,4.571371953,9.598382124,4.546151902,-169.1839747,121.5834382,13.67973793,263.4575272,-0.041780771,0.046902575,3.494769964,52,10,1,0,50274.38328,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-882-20190815-15_58_45,763.5701538,1201.98,0.364739718,0.5,1517.36493,9.913053192,276.7216282,1,0.006410814,-0.998043894,-,0,1201.98,0.364739718,-510.2198027,0.364806255,-562.6857943,-,-,-,-,-,-,-,-,1799.976129,1517.36493,0.842991696,0.195983392,6,0.5,0: Broadleaf,1565981771,399.9126129,413.6496774,45.27710645,40.88179032,499.9874516,100.7642581,0.200055065,44.91906774,43.9264871,999.9,0,0,9999.216129,0,1511.707097,1799.976129,0.899999,0.100000613,0,765.2227097,4.99911,14894.83548,16236.76774,55.004,56.562,55.69919355,56.004,56.45122581,1615.477419,179.4993548,0,71.4000001,763.5701538,-405.2296751,-7701.716239,14864.8,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-13.76749512,-0.247321254,0.220042495,1,787.1260571,-479.433182,48.8246741,0,4.328588537,1.433882091,0.143518187,0,1,3,1/3,1.88774,1.8935,1.8914,1.8914,1.88822,1.89109,1.8841,1.89094,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,439.167,311.953,43.5383,43.2597,29.9999,43.0332,42.9984,19.4677,0,100,-999.9,413.426,47.8847,98.0921,99.011
25,1565981884,3079.1,20190816 13:58:03,13:58:03,1,B1_R3,2,1565981876,0.003858437,10.40751648,398.2383548,154.209985,15.56829738,40.20422632,0.076428333,2.271975139,0.075028221,0.047016296,297.3821009,45.92064503,44.34191935,9.31618354,46.50103883,4.479135958,9.632335257,4.837047582,-170.1570929,79.07703368,8.917957446,215.2199991,-0.041777985,0.046899448,3.494585919,33,7,1,0,50260.16161,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-883-20190815-16_00_29,707.4461923,846.105,0.16387896,0.5,1517.383258,10.40751648,124.3335953,1,0.006736602,-0.997221149,-,0,846.105,0.16387896,-358.8609221,0.163921433,-395.7626535,-,-,-,-,-,-,-,-,1799.997742,1517.383258,0.842991756,0.195983513,6,0.5,0: Broadleaf,1565981876,398.2383548,412.5707742,44.36756774,39.94302258,500.0172258,100.755129,0.200054806,44.98751613,44.34191935,999.9,0,0,9999.455484,0,1820.020968,1799.997742,0.899996935,0.100002981,0,708.3681935,4.99911,14014.76129,16236.97742,55.04,56.55,55.71341935,56.062,56.48780645,1615.493548,179.5051613,0,104.3,707.4461923,-99.59894024,-1579.326497,13996.96538,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-14.88933415,8.666609059,1.070489178,0,714.1463429,-116.8570297,11.92387812,0,4.25528439,3.532764669,0.357107077,0,0,3,0/3,1.88767,1.8934,1.89139,1.89127,1.8882,1.89105,1.8841,1.89089,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,461.866,310.76,43.6032,43.2479,30.0002,43.0327,43.0053,19.449,0,100,-999.9,413.352,47.8847,98.0969,99.0225
